k,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,0.19784982729885145,0.1300758613285864,0.1300758613285864,0.1812941854644887,0.19784982729885145,0.1300758613285864,0.1300758613285864,0.1456386929696954,0.19784982729885145,0.16326562319532867,0.1456386929696954,0.1456386929696954,0.18745925421273596,0.20093404788227823,0.18605569164268576,0.16933129008895678,0.1300758613285864,0.18353000982839085,0.1456386929696954,0.19784982729885145,0.16326562319532867,0.18353000982839085,0.16326562319532867,0.1300758613285864,0.1456386929696954,0.19784982729885145,0.19784982729885145,0.19784982729885145,0.20093404788227823,0.19784982729885145,0.20398603720746855,0.13363154245089415,0.16196086382244207,0.16196086382244207,0.13363154245089415,0.15044414726535588,0.16196086382244207,0.21630453539798425,0.21097974538803127,0.15044414726535588,0.1706280928751224,0.18347285747624958,0.21974760318830627,0.13363154245089415,0.1889076768071395,0.14296900505163695,0.1889076768071395,0.14296900505163695,0.23723471938006713,0.1889076768071395,0.16196086382244207,0.23723471938006713,0.14296900505163695,0.1321751554443474,0.18347285747624958,0.17895067184628738,0.21974760318830627,0.18347285747624958,0.15044414726535588,0.13363154245089415
11,0.20273260011032002,0.10155265892157406,0.10155265892157406,0.17075012963410632,0.20273260011032002,0.10155265892157406,0.10155265892157406,0.11651138308756148,0.20273260011032002,0.13351278256740473,0.11651138308756148,0.11651138308756148,0.12852627010158402,0.13332432022392912,0.1289279209635065,0.13354762383493451,0.10155265892157406,0.15145671662832716,0.11651138308756148,0.20273260011032002,0.13351278256740473,0.15145671662832716,0.13351278256740473,0.10155265892157406,0.11651138308756148,0.20273260011032002,0.20273260011032002,0.20273260011032002,0.13332432022392912,0.20273260011032002,0.16919359412959345,0.14993409292083043,0.14698909498529278,0.14698909498529278,0.14993409292083043,0.12151110237784488,0.14698909498529278,0.17299942771918775,0.17808824937737805,0.12151110237784488,0.15884964947123106,0.23272380660309097,0.2661770210932811,0.14993409292083043,0.23535846303682809,0.15030923452665396,0.23535846303682809,0.15030923452665396,0.24826778936898353,0.23535846303682809,0.14698909498529278,0.24826778936898353,0.15030923452665396,0.14821966077961424,0.23272380660309097,0.2282595513394793,0.2661770210932811,0.23272380660309097,0.12151110237784488,0.14993409292083043
12,0.23659338781988504,0.15686557964544462,0.15686557964544462,0.21600808137562105,0.23659338781988504,0.15686557964544462,0.15686557964544462,0.14981391609219752,0.23659338781988504,0.18064052381785645,0.14981391609219752,0.14981391609219752,0.22802779918617444,0.2439585674841505,0.2295221696233279,0.17435875761973935,0.15686557964544462,0.17946962163303432,0.14981391609219752,0.23659338781988504,0.18064052381785645,0.17946962163303432,0.18064052381785645,0.15686557964544462,0.14981391609219752,0.23659338781988504,0.23659338781988504,0.23659338781988504,0.2439585674841505,0.23659338781988504,0.22744383402372523,0.1837375642449298,0.15104738517106128,0.15104738517106128,0.1837375642449298,0.157726957935219,0.15104738517106128,0.22316821547225038,0.25097618465311766,0.157726957935219,0.2001561626800497,0.18721498248167392,0.26373293146954924,0.1837375642449298,0.20348778653918942,0.19903675015710204,0.20348778653918942,0.19903675015710204,0.24201862420421122,0.20348778653918942,0.15104738517106128,0.24201862420421122,0.19903675015710204,0.18157980363935633,0.18721498248167392,0.1962139150634179,0.26373293146954924,0.18721498248167392,0.157726957935219,0.1837375642449298
13,0.2210225581590125,0.15824516867825383,0.15824516867825383,0.16451680279587777,0.2210225581590125,0.15824516867825383,0.15824516867825383,0.16119045622450287,0.2210225581590125,0.1792715599698926,0.16119045622450287,0.16119045622450287,0.2525135635281913,0.2687487343203061,0.25204273625780277,0.16677832465053136,0.15824516867825383,0.19795977161462394,0.16119045622450287,0.2210225581590125,0.1792715599698926,0.19795977161462394,0.1792715599698926,0.15824516867825383,0.16119045622450287,0.2210225581590125,0.2210225581590125,0.2210225581590125,0.2687487343203061,0.2210225581590125,0.24196125804417462,0.1836338610230452,0.1698077868789824,0.1698077868789824,0.1836338610230452,0.19114347122192277,0.1698077868789824,0.24727631384187068,0.2748749443549606,0.19114347122192277,0.21400633709614364,0.2981497454800413,0.3587846477143467,0.1836338610230452,0.27943487479817075,0.20747194342417094,0.27943487479817075,0.20747194342417094,0.3697550512664022,0.27943487479817075,0.1698077868789824,0.3697550512664022,0.20747194342417094,0.1815920281787477,0.2981497454800413,0.3111235274630601,0.3587846477143467,0.2981497454800413,0.19114347122192277,0.1836338610230452
14,0.23017113851412488,0.18120261618459285,0.18120261618459285,0.21978397251139487,0.23017113851412488,0.18120261618459285,0.18120261618459285,0.1838873910343361,0.23017113851412488,0.16582066419643582,0.1838873910343361,0.1838873910343361,0.225551909464502,0.22981214280037393,0.2264142326958244,0.1833917705374624,0.18120261618459285,0.20259314286590266,0.1838873910343361,0.23017113851412488,0.16582066419643582,0.20259314286590266,0.16582066419643582,0.18120261618459285,0.1838873910343361,0.23017113851412488,0.23017113851412488,0.23017113851412488,0.22981214280037393,0.23017113851412488,0.2685449290971148,0.22460431539075226,0.17923450764123017,0.17923450764123017,0.22460431539075226,0.1949289657522595,0.17923450764123017,0.22693637968441102,0.2472840395569803,0.1949289657522595,0.2325414300756531,0.2692106456150478,0.27805005723712356,0.22460431539075226,0.219188570352998,0.2399014379260909,0.219188570352998,0.2399014379260909,0.26453112442512083,0.219188570352998,0.17923450764123017,0.26453112442512083,0.2399014379260909,0.2219059908238706,0.2692106456150478,0.2694541064836079,0.27805005723712356,0.2692106456150478,0.1949289657522595,0.22460431539075226
15,0.21567133518154097,0.17434549584417242,0.17434549584417242,0.1663032526632323,0.21567133518154097,0.17434549584417242,0.17434549584417242,0.16863927223220773,0.21567133518154097,0.2067507999233207,0.16863927223220773,0.16863927223220773,0.2448100496796381,0.2616760269179943,0.24270524500403595,0.1804626489728518,0.17434549584417242,0.18997888407620786,0.16863927223220773,0.21567133518154097,0.2067507999233207,0.18997888407620786,0.2067507999233207,0.17434549584417242,0.16863927223220773,0.21567133518154097,0.21567133518154097,0.21567133518154097,0.2616760269179943,0.21567133518154097,0.23376805732786957,0.14464050502072529,0.16696917277215007,0.16696917277215007,0.14464050502072529,0.1791484614735275,0.16696917277215007,0.23345418940065343,0.21993285312519195,0.1791484614735275,0.21271972491827973,0.1938822054542838,0.2670852092179115,0.14464050502072529,0.18819364527933907,0.1859561826928263,0.18819364527933907,0.1859561826928263,0.21864701654762075,0.18819364527933907,0.16696917277215007,0.21864701654762075,0.1859561826928263,0.14299542732969744,0.1938822054542838,0.2031028294377031,0.2670852092179115,0.1938822054542838,0.1791484614735275,0.14464050502072529
16,0.24084815948117377,0.18855803582235212,0.18855803582235212,0.19259542000979932,0.24084815948117377,0.18855803582235212,0.18855803582235212,0.24625830405391796,0.24084815948117377,0.16090502097480924,0.24625830405391796,0.24625830405391796,0.18320579128048825,0.20217642199318697,0.1835613159785717,0.1441617573307593,0.18855803582235212,0.21014012396438503,0.24625830405391796,0.24084815948117377,0.16090502097480924,0.21014012396438503,0.16090502097480924,0.18855803582235212,0.24625830405391796,0.24084815948117377,0.24084815948117377,0.24084815948117377,0.20217642199318697,0.24084815948117377,0.2736229119604463,0.22349181693047304,0.2881296885287151,0.2881296885287151,0.22349181693047304,0.20798251120255357,0.2881296885287151,0.2859287941223009,0.29480062475209573,0.20798251120255357,0.23985408032251165,0.2762150455638762,0.308457340430468,0.22349181693047304,0.3052473739115522,0.24283606277098385,0.3052473739115522,0.24283606277098385,0.3452113360585646,0.3052473739115522,0.2881296885287151,0.3452113360585646,0.24283606277098385,0.2207470258005198,0.2762150455638762,0.23011846037989056,0.308457340430468,0.2762150455638762,0.20798251120255357,0.22349181693047304
17,0.20608405359689552,0.15555111974920544,0.15555111974920544,0.19218300596846286,0.20608405359689552,0.15555111974920544,0.15555111974920544,0.19880200760257075,0.20608405359689552,0.1490254741906472,0.19880200760257075,0.19880200760257075,0.1653877036304769,0.1689199306595573,0.16629961179140146,0.15655492675496918,0.15555111974920544,0.1842748568814247,0.19880200760257075,0.20608405359689552,0.1490254741906472,0.1842748568814247,0.1490254741906472,0.15555111974920544,0.19880200760257075,0.20608405359689552,0.20608405359689552,0.20608405359689552,0.1689199306595573,0.20608405359689552,0.27418621247154107,0.2191344001670586,0.2132247296864812,0.2132247296864812,0.2191344001670586,0.1879964838773597,0.2132247296864812,0.23495252399487104,0.2475059857289296,0.1879964838773597,0.22417608047588192,0.25887706564273716,0.22852230972821447,0.2191344001670586,0.209976136149634,0.2202091319800823,0.209976136149634,0.2202091319800823,0.264472830546046,0.209976136149634,0.2132247296864812,0.264472830546046,0.2202091319800823,0.21639260706928343,0.25887706564273716,0.2260090186567895,0.22852230972821447,0.25887706564273716,0.1879964838773597,0.2191344001670586
18,0.18998762442479372,0.1601712237292436,0.1601712237292436,0.17793382518212686,0.18998762442479372,0.1601712237292436,0.1601712237292436,0.11935170687159659,0.18998762442479372,0.14389451695334465,0.11935170687159659,0.11935170687159659,0.18243437490764736,0.18513028351473623,0.1818861764902239,0.1695944329943453,0.1601712237292436,0.14502629078092272,0.11935170687159659,0.18998762442479372,0.14389451695334465,0.14502629078092272,0.14389451695334465,0.1601712237292436,0.11935170687159659,0.18998762442479372,0.18998762442479372,0.18998762442479372,0.18513028351473623,0.18998762442479372,0.21623263934045142,0.17447923183421582,0.14878711129087674,0.14878711129087674,0.17447923183421582,0.14756153963536126,0.14878711129087674,0.22812815037672302,0.21848412601495495,0.14756153963536126,0.1973615837451567,0.22400571789828994,0.26069609946105576,0.17447923183421582,0.18866160026955242,0.18202757519538937,0.18866160026955242,0.18202757519538937,0.22836621539203428,0.18866160026955242,0.14878711129087674,0.22836621539203428,0.18202757519538937,0.17217734230717124,0.22400571789828994,0.2337401561046401,0.26069609946105576,0.22400571789828994,0.14756153963536126,0.17447923183421582
19,0.20692375766226706,0.14842008130149997,0.14842008130149997,0.19212496448191796,0.20692375766226706,0.14842008130149997,0.14842008130149997,0.15995394837555874,0.20692375766226706,0.1655508885741933,0.15995394837555874,0.15995394837555874,0.1977337289929972,0.2073041784780066,0.19779323557382633,0.1411816372657545,0.14842008130149997,0.1668317178037778,0.15995394837555874,0.20692375766226706,0.1655508885741933,0.1668317178037778,0.1655508885741933,0.14842008130149997,0.15995394837555874,0.20692375766226706,0.20692375766226706,0.20692375766226706,0.2073041784780066,0.20692375766226706,0.2899350067068011,0.1934392492100598,0.1581113539038426,0.1581113539038426,0.1934392492100598,0.1756416787514898,0.1581113539038426,0.2606859536480085,0.35006282390095256,0.1756416787514898,0.26175593242282147,0.2471376906352089,0.29620538127630464,0.1934392492100598,0.21109488456074624,0.27508849540725355,0.21109488456074624,0.27508849540725355,0.31726366426509145,0.21109488456074624,0.1581113539038426,0.31726366426509145,0.27508849540725355,0.1912146595120432,0.2471376906352089,0.26014647023808757,0.29620538127630464,0.2471376906352089,0.1756416787514898,0.1934392492100598
20,0.1735114556166799,0.1653929927231535,0.1653929927231535,0.1505407364973752,0.1735114556166799,0.1653929927231535,0.1653929927231535,0.16817017243365556,0.1735114556166799,0.23958566051432129,0.16817017243365556,0.16817017243365556,0.27434217580426756,0.2825278722250911,0.27638795386810633,0.21682901070318075,0.1653929927231535,0.2317315698950101,0.16817017243365556,0.1735114556166799,0.23958566051432129,0.2317315698950101,0.23958566051432129,0.1653929927231535,0.16817017243365556,0.1735114556166799,0.1735114556166799,0.1735114556166799,0.2825278722250911,0.1735114556166799,0.23207836663787043,0.11905178432178244,0.20854706121492253,0.20854706121492253,0.11905178432178244,0.19266985506144835,0.20854706121492253,0.2221945727453564,0.16473831042310919,0.19266985506144835,0.20514771118672864,0.2045270436635476,0.26238738191168476,0.11905178432178244,0.14969286124396658,0.17886027753586015,0.14969286124396658,0.17886027753586015,0.18006402063350843,0.14969286124396658,0.20854706121492253,0.18006402063350843,0.17886027753586015,0.11770818966964752,0.2045270436635476,0.1753886759149011,0.26238738191168476,0.2045270436635476,0.19266985506144835,0.11905178432178244
21,0.20860937847815791,0.17856498836257673,0.17856498836257673,0.16380632622463853,0.20860937847815791,0.17856498836257673,0.17856498836257673,0.17421248962407776,0.20860937847815791,0.2198736341639601,0.17421248962407776,0.17421248962407776,0.2310893164590284,0.24634780170104853,0.23091255258562243,0.22397144015032563,0.17856498836257673,0.1768774133028995,0.17421248962407776,0.20860937847815791,0.2198736341639601,0.1768774133028995,0.2198736341639601,0.17856498836257673,0.17421248962407776,0.20860937847815791,0.20860937847815791,0.20860937847815791,0.24634780170104853,0.20860937847815791,0.21426176799403093,0.18134167887270491,0.17803939982517458,0.17803939982517458,0.18134167887270491,0.1473552320851017,0.17803939982517458,0.20731601791444434,0.22869819752051468,0.1473552320851017,0.20692333270571378,0.22523013497484554,0.22801453142303146,0.18134167887270491,0.21790542644128452,0.2357212600779533,0.21790542644128452,0.2357212600779533,0.2378759145364168,0.21790542644128452,0.17803939982517458,0.2378759145364168,0.2357212600779533,0.17918868079781575,0.22523013497484554,0.21708097356429812,0.22801453142303146,0.22523013497484554,0.1473552320851017,0.18134167887270491
22,0.1881378849529382,0.1810971979971233,0.1810971979971233,0.1816964034820551,0.1881378849529382,0.1810971979971233,0.1810971979971233,0.2784848461358157,0.1881378849529382,0.19166596362600163,0.2784848461358157,0.2784848461358157,0.20549996869476322,0.21013639873266543,0.20765300102615436,0.2232044259935359,0.1810971979971233,0.22660911027468422,0.2784848461358157,0.1881378849529382,0.19166596362600163,0.22660911027468422,0.19166596362600163,0.1810971979971233,0.2784848461358157,0.1881378849529382,0.1881378849529382,0.1881378849529382,0.21013639873266543,0.1881378849529382,0.28096109700236377,0.2000628518703165,0.19657840260283005,0.19657840260283005,0.2000628518703165,0.18691356294671918,0.19657840260283005,0.22583168675046078,0.2635496646807845,0.18691356294671918,0.23697794998908694,0.26570563473418596,0.26474535656801834,0.2000628518703165,0.21430226022057489,0.20334858461102973,0.21430226022057489,0.20334858461102973,0.28935174271464364,0.21430226022057489,0.19657840260283005,0.28935174271464364,0.20334858461102973,0.19744417713431223,0.26570563473418596,0.24730969009557197,0.26474535656801834,0.26570563473418596,0.18691356294671918,0.2000628518703165
23,0.16830637885248195,0.13496051173328752,0.13496051173328752,0.13470582339566972,0.16830637885248195,0.13496051173328752,0.13496051173328752,0.14131059171581867,0.16830637885248195,0.1777821320957447,0.14131059171581867,0.14131059171581867,0.18333449101775473,0.20652837415819003,0.1819269587939884,0.1610944675738938,0.13496051173328752,0.15990590332341664,0.14131059171581867,0.16830637885248195,0.1777821320957447,0.15990590332341664,0.1777821320957447,0.13496051173328752,0.14131059171581867,0.16830637885248195,0.16830637885248195,0.16830637885248195,0.20652837415819003,0.16830637885248195,0.2343586941348977,0.13228335321240617,0.18985461766424191,0.18985461766424191,0.13228335321240617,0.14347598578183418,0.18985461766424191,0.2532899025200269,0.22908606679382554,0.14347598578183418,0.20584653031835737,0.16877602388092836,0.18697337178044016,0.13228335321240617,0.18629271833473515,0.1465367980106387,0.18629271833473515,0.1465367980106387,0.22171329036005796,0.18629271833473515,0.18985461766424191,0.22171329036005796,0.1465367980106387,0.13074089851346826,0.16877602388092836,0.15892109774693636,0.18697337178044016,0.16877602388092836,0.14347598578183418,0.13228335321240617
24,0.2563869152603001,0.14291690085401196,0.14291690085401196,0.20519998549128976,0.2563869152603001,0.14291690085401196,0.14291690085401196,0.18651669133965607,0.2563869152603001,0.18471483877287967,0.18651669133965607,0.18651669133965607,0.18922679361064554,0.2025580053695928,0.18895502431854239,0.182714141456275,0.14291690085401196,0.2130115527478842,0.18651669133965607,0.2563869152603001,0.18471483877287967,0.2130115527478842,0.18471483877287967,0.14291690085401196,0.18651669133965607,0.2563869152603001,0.2563869152603001,0.2563869152603001,0.2025580053695928,0.2563869152603001,0.20281060995932906,0.18626541055494278,0.16484877741815612,0.16484877741815612,0.18626541055494278,0.17615673108117236,0.16484877741815612,0.20317393809600642,0.2740323606133463,0.17615673108117236,0.18793698175533824,0.21532439638387507,0.27264952405763265,0.18626541055494278,0.2573087154459792,0.20525068389695683,0.2573087154459792,0.20525068389695683,0.28989183874946334,0.2573087154459792,0.16484877741815612,0.28989183874946334,0.20525068389695683,0.18435197818975224,0.21532439638387507,0.2056887000290519,0.27264952405763265,0.21532439638387507,0.17615673108117236,0.18626541055494278
