site,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
26,5,5000.0,0.2923667881035653,0.3958835679972568,0.3302956280665731,0.3298547171847678,0.0001378338358951088,0.011741439782954395,0.3081298732729726,0.3118008658020503,0.31861691576367973,0.34170510884376704,0.35026334108594065,0.35510186873731253,0.27571701690352307,0.4148068925943096
27,3,5000.0,0.35187746892414734,0.48710672907366936,0.4120142034036671,0.4116258821982832,0.00032377489908429425,0.01799554575492774,0.378187517269296,0.3832553377530521,0.3937278772749365,0.43059484301363177,0.44194607982430906,0.44748348816096273,0.12160694352162581,-0.0460393878159473
27,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
28,3,5000.0,0.3104391907573579,0.49395137206537104,0.37494997642897177,0.3744311167842227,0.00031348940486630175,0.017707402838625423,0.34167479849437943,0.3468325227519653,0.35793166071766536,0.3923755267940151,0.4042856844773842,0.41128054626170835,0.22762233150762765,0.7014801836065097
28,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
29,3,5000.0,0.35187746892414734,0.48710672907366936,0.4120142034036671,0.4116258821982832,0.00032377489908429425,0.01799554575492774,0.378187517269296,0.3832553377530521,0.3937278772749365,0.43059484301363177,0.44194607982430906,0.44748348816096273,0.12160694352162581,-0.0460393878159473
29,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
30,3,5000.0,0.3947369855280835,0.5932754924521745,0.4773861750327232,0.47677116761657135,0.0006483619896180448,0.025465499954951523,0.429089403724983,0.43587683194930377,0.4520520321485286,0.5024945351464025,0.5197382298581297,0.5271796536634324,0.1465616633860385,0.1449450534230592
30,5,5000.0,0.5392437738415022,0.7857873480032586,0.6126846810908111,0.6114857485295093,0.0005575531412067791,0.02361492481761497,0.5694008368766498,0.5757783228405999,0.5895493996342043,0.6352060049175943,0.6531856756245935,0.6624313212060863,0.3569518006530771,0.7678326717482364
31,3,5000.0,0.7363113037797239,1.0035048945206164,0.8437862890982823,0.8430785393927089,0.001268872173614076,0.03562479471960279,0.7766193452891128,0.7870711969405122,0.8088474579094457,0.8784260949625573,0.9027639393299337,0.9163922317263276,0.21164937765594408,0.22776784548285356
31,5,5000.0,0.5604970724083259,0.7398456992587928,0.6414144359041014,0.6404204254866632,0.0005600243623386388,0.02366720071357325,0.5981567370863446,0.6043822411821603,0.6180679527187879,0.6648579056976198,0.6818230594325806,0.6910124198251459,0.29255868752594927,0.23685761789051352
32,3,5000.0,0.39256667121252337,0.5401927176832602,0.4650515749165954,0.46463473488566887,0.000358229865918906,0.01892885432941336,0.42944726522490545,0.43530880889805385,0.44621881420785775,0.4837268531051041,0.496617290717625,0.5037750370365125,0.1792704505062399,0.17845435826957656
32,5,5000.0,0.3102321456506168,0.5355093286456852,0.3920881445087076,0.39183413353678004,0.0005634136691178934,0.023738710461875808,0.346624294829803,0.3532603698162837,0.3688156856976315,0.4150564629641245,0.4314143323515002,0.4411071355341462,0.19556472923211207,0.4961400222845125
