group,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
group_3s_24,3,5000.0,-0.00010740903624073539,0.05057827944425684,0.0007152848875156435,0.001171769624730051,-0.0012790811757706672,0.0021236198111308367,0.15016259691127098,-0.00010740903624073539,0.0021236198111308367,0.15016259691127098
group_5s_00,5,5000.0,-0.00045022639198211145,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597264,0.01153438710575135,0.8156043339307456,-0.00045022639198211145,0.01153438710575135,0.8156043339307456
group_5s_01,5,5000.0,-4.563961242776138e-05,0.04149931090577143,0.0005868888831207965,0.0008145727563116473,-0.0008610964028269398,0.001099767958349741,0.07776533810807863,-4.563961242776138e-05,0.001099767958349741,0.07776533810807863
group_5s_02,5,5000.0,-0.0007151372885733087,0.04071789209918104,0.0005758379523790611,0.00011282311239441338,-0.0008289733685002749,0.01756321979613705,1.2419071817318321,-0.0007151372885733087,0.01756321979613705,1.2419071817318321
group_5s_03,5,5000.0,-0.0005871206755040381,0.03680265723120387,0.0005204681698773678,9.024006427241584e-05,-0.0006772177896387413,0.015953214242536706,1.1280625972619516,-0.0005871206755040381,0.015953214242536706,1.1280625972619516
group_5s_04,5,5000.0,-0.0007855975958704908,0.036363765929666295,0.0005142613095669475,-0.00012448151634454488,-0.0006611617362937795,0.021603856910474294,1.527623372118023,-0.0007855975958704908,0.021603856910474294,1.527623372118023
group_5s_05,5,5000.0,-0.00041140158929919846,0.03706470074435311,0.0005241740247796433,0.000274349901640139,-0.0006868960206342251,0.011099552432293045,0.784856879301005,-0.00041140158929919846,0.011099552432293045,0.784856879301005
group_5s_06,5,5000.0,-0.000719376892086121,0.039427451586716816,0.0005575883676374353,5.620121037879559e-05,-0.0007772619693114492,0.018245584310817603,1.2901576392890008,-0.000719376892086121,0.018245584310817603,1.2901576392890008
group_5s_07,5,5000.0,-9.39602612268775e-05,0.040916009947332695,0.0005786397618571036,0.0007428815818244631,-0.000837059935005114,0.0022964179876733743,0.16238127315226084,-9.39602612268775e-05,0.0022964179876733743,0.16238127315226084
group_5s_08,5,5000.0,-0.00026612399116515695,0.0395454343479056,0.0005592568958474293,0.0005169076221059858,-0.0007819206888822559,0.006729575627464347,0.47585285606877553,-0.00026612399116515695,0.006729575627464347,0.47585285606877553
group_5s_09,5,5000.0,-0.0001316381987458426,0.04361154434542886,0.0006167603748934116,0.0008209185836779462,-0.0009509834000966541,0.0030184255274977494,0.21343491590002403,-0.0001316381987458426,0.0030184255274977494,0.21343491590002403
group_5s_10,5,5000.0,-0.00020021658246138774,0.03762419520920658,0.0005320864713823278,0.0005081333897441546,-0.0007077900325702418,0.005321484787863185,0.3762857979479114,-0.00020021658246138774,0.005321484787863185,0.3762857979479114
group_5s_11,5,5000.0,5.726327567501244e-05,0.04130623175482657,0.0005841583315820194,0.0009115480560914482,-0.0008531023908917213,0.0013863108117656198,0.09802697758316971,5.726327567501244e-05,0.0013863108117656198,0.09802697758316971
