group,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
group_5s_16,5,5000.0,6.495157112051952e-05,0.04774873762466234,0.0006752691233499196,0.00120652868955987,-0.0011399709723744226,0.0013602782890530676,0.09618620024902588,6.495157112051952e-05,0.0013602782890530676,0.09618620024902588
group_5s_17,5,5000.0,0.00012825596999088695,0.04233322315989684,0.0005986821833169292,0.0010248330542542727,-0.0008960508915528131,0.0030296764672619247,0.214230477480221,0.00012825596999088695,0.0030296764672619247,0.214230477480221
group_5s_18,5,5000.0,0.00044771554059791496,0.041851893783877915,0.0005918751580015838,0.0013215591804627224,-0.0008757905066484993,0.010697617243078803,0.7564357695119162,0.00044771554059791496,0.010697617243078803,0.7564357695119162
group_5s_19,5,5000.0,8.546357746253008e-05,0.04318536798271115,0.0006107333309722294,0.0010190881654307301,-0.0009324880039010866,0.0019789938457105334,0.13993599682283625,8.546357746253008e-05,0.0019789938457105334,0.13993599682283625
group_5s_20,5,5000.0,-0.0003566636998465489,0.041952869875801574,0.0005933031755883225,0.0005235259470929769,-0.0008800216454079696,0.008501532812950005,0.6011491502516892,-0.0003566636998465489,0.008501532812950005,0.6011491502516892
group_5s_21,5,5000.0,0.00013278940693972618,0.04529062827431122,0.0006405062075392929,0.0011590498529383574,-0.0010256205047409195,0.0029319400502784403,0.20731946915843122,0.00013278940693972618,0.0029319400502784403,0.20731946915843122
group_5s_22,5,5000.0,-0.0005176924245741121,0.04379516169610139,0.0006193571163694927,0.00044218903405918386,-0.0009590080939938334,0.011820767512320812,0.8358544866791682,-0.0005176924245741121,0.011820767512320812,0.8358544866791682
group_5s_23,5,5000.0,-0.00025756630019996285,0.04484851625953248,0.000634253799465411,0.0007515056919002254,-0.0010056947053407746,0.005743028347012875,0.4060934288719373,-0.00025756630019996285,0.005743028347012875,0.4060934288719373
group_5s_24,5,5000.0,0.00020830053247067326,0.046995054723020735,0.000664610437537617,0.0013141451388330833,-0.0011042675842098568,0.004432392593185689,0.31341748595226276,0.00020830053247067326,0.004432392593185689,0.31341748595226276
group_5s_25,5,5000.0,-0.00021534415224677694,0.0349897704256215,0.0004948300788023494,0.0003972168030465239,-0.0006121420172188485,0.006154488858523339,0.43518808065989073,-0.00021534415224677694,0.006154488858523339,0.43518808065989073
