group,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
group_5s_01,5,5000.0,0.0849101154486853,0.2842770455268266,0.19207512602817928,0.1937917185964792,0.0006560013436190948,0.025615084816043875,0.1383518020571376,0.14690622001806333,0.16668000596171328,0.21731088324738068,0.230735571165101,0.23738154211252824,-0.3466279626487935,0.1371552277764656
group_5s_02,5,5000.0,0.0860536369975749,0.2782590225048947,0.19144250281963027,0.19191851250065478,0.0006747806274224789,0.025979137986942288,0.13824347724192237,0.14740105238767517,0.16538313816994318,0.21723221649641364,0.2334970314604496,0.2400651994374125,-0.1260193117120742,-0.06525644992714819
group_5s_03,5,5000.0,0.0663812490144511,0.2390771366316191,0.17293365584029674,0.17387329682060695,0.00047732351946106383,0.02184991998295912,0.12871283867531508,0.1367365882348115,0.15096954564424991,0.19477988466184704,0.20736737257747395,0.2133678304518939,-0.18946262566628377,0.008565744955190802
group_5s_04,5,5000.0,0.0934525018136799,0.2414414265326958,0.17152689620442998,0.1720681142979287,0.00046192200291204715,0.021494520366670333,0.12894126176873189,0.1354074576580483,0.1502589058371315,0.19316111730156452,0.2060129505346681,0.21243503967782745,-0.10878339680601343,-0.05815288662597773
group_5s_05,5,5000.0,0.0833801332273753,0.2574900583069814,0.17319641522248794,0.1738241155121136,0.0007038093226556291,0.02653205820659537,0.11979120058299038,0.12849363822845097,0.14654119382221634,0.19996961438149752,0.21630737866316682,0.2233839077253576,-0.10678062474842444,-0.20796106244880264
group_5s_06,5,5000.0,0.0982909288163934,0.2900212767919565,0.18202023184541477,0.18176903995666205,0.0010069361328547092,0.03173543067876632,0.12727120072378537,0.1332987150851411,0.1477966081939415,0.21511514980498697,0.23608819980444343,0.2466748548618992,0.22010577178296692,-0.4189362504799341
group_5s_07,5,5000.0,0.0943828741313734,0.3064325787063039,0.19018980986831843,0.19038497626059486,0.0009309127171102583,0.030513913824641338,0.13258954521058836,0.1409427051264646,0.1589581466742851,0.22035426034811362,0.2413688668373674,0.2498875202101898,0.06989468518805268,-0.13927248507545453
group_5s_08,5,5000.0,0.0667972354511554,0.2946704643019063,0.18425278785566238,0.18500298124281328,0.0011480062820639798,0.03388563012915401,0.11748392473324401,0.12702947762415026,0.1492874800800392,0.2187515227597443,0.239845848710249,0.2484805498695881,-0.08039997370355825,-0.21397621824373614
group_5s_09,5,5000.0,0.1079418461009236,0.3026272195460371,0.20160132999311037,0.20175501263104278,0.0007514262749370951,0.02741489723225579,0.1487449808852909,0.15601059268714623,0.17388193677932234,0.22900153341999935,0.24672452765403893,0.25622976896098937,0.04038165998489016,-0.15940724637776738
group_5s_10,5,5000.0,0.0870864268978033,0.2493241403751558,0.17530448166322157,0.1758782775048511,0.0005671131592802689,0.023816519573631855,0.12655651036951535,0.1354749233590054,0.15149586167381143,0.19903303670925993,0.2127599672684728,0.2197227185196958,-0.19948173454356294,0.0848300749756139
group_5s_11,5,5000.0,0.0844761045495956,0.2884386819557375,0.19047492593717907,0.19120047375333227,0.0007814076923007165,0.027956466248468113,0.13390568441157266,0.14373319524069358,0.16247091662942245,0.21780224531493714,0.23513723070592088,0.2440039611836692,-0.09588446011792964,0.05505890763858412
group_5s_12,5,5000.0,0.1040460179035432,0.3130985496413867,0.20952873073772477,0.2096355420290542,0.0009175949684570896,0.030294859698667066,0.15042990423187586,0.16040597533495143,0.17856200685519588,0.23982694375561697,0.25996574522515215,0.2687669091685044,0.0669203442197625,-0.11066806219856185
group_5s_13,5,5000.0,0.0729122307616971,0.2284381097427206,0.1680865226655962,0.16875301358396716,0.0004966959019232116,0.022288904436409757,0.1218659504146709,0.13068040767500025,0.1459915320963349,0.19078088999625717,0.20389453337289914,0.2097848308469649,-0.20974130046026743,0.024605463250467086
group_5s_14,5,5000.0,0.1242420046908067,0.3022396678023203,0.21365632371438537,0.21444056476767742,0.0006592696745794149,0.025678815293747353,0.16120953953043274,0.16971190883901105,0.18791191026427115,0.23891034011560724,0.2548404234468882,0.26220974058113594,-0.14088293352184356,-0.05924738529368012
group_5s_15,5,5000.0,0.1159186862744802,0.2722699506636314,0.18917030524252396,0.1892387764296346,0.0005548461383582357,0.023557528091550532,0.1425288490118281,0.15020306808830583,0.16543352220802948,0.21278810922049757,0.2281604100143097,0.2350527666068753,0.0036978557709095032,-0.12177523934535817
group_5s_16,5,5000.0,0.1188411544840249,0.3113151886503129,0.21861981900168492,0.21910605069886235,0.000653799772475242,0.025572065981984315,0.167826677363569,0.17608698783290821,0.19366077779787147,0.2438924044702856,0.2598888086220092,0.26821027683723475,-0.0988572570385454,0.19760234826865952
group_5s_17,5,5000.0,0.1082105560627895,0.29726815146608,0.19857512863699786,0.19806984932539634,0.0007587153926938415,0.027547543740360354,0.14723452353508854,0.15426039732322758,0.17110706149159846,0.22670922173585592,0.24412487384866804,0.252617728627604,0.1133280804995342,-0.15726681535936038
group_5s_18,5,5000.0,0.0795012208858998,0.2965673774688181,0.18149387844760353,0.183118747259611,0.001106031777547458,0.03326038226107885,0.1116935689348628,0.1239559802641892,0.14785036220113829,0.21499078374307165,0.23426056383457608,0.24167044384078515,-0.18293256419463502,-0.2020065167787073
group_5s_19,5,5000.0,0.1152874821581922,0.2884773462244466,0.20158020473838634,0.2021106317373364,0.0006648815739846751,0.025787876548875734,0.14964158873507757,0.15830983437954835,0.17529992512711087,0.22741679792507097,0.24320369139480058,0.2506737400964496,-0.07394514486216552,-0.12972880062388548
group_5s_20,5,5000.0,0.0871774690113581,0.2832517704391316,0.19106657004124408,0.1922401897125432,0.0008094133724033714,0.02845303652443555,0.13162271859122643,0.14207127507072928,0.16339741920197523,0.2188173378280814,0.23625934912856408,0.2450773494115272,-0.21259258645553678,0.10103521770549273
group_5s_21,5,5000.0,0.1230599369682994,0.3124920927659418,0.21593846175025483,0.21664216632601654,0.000608439186624189,0.024669027115067788,0.1650527866634715,0.1743526853926041,0.19133754172824838,0.24033941560485814,0.2549667829980753,0.2623432543593283,-0.1498245244846063,0.0011370978730806947
group_5s_22,5,5000.0,0.0945480117345474,0.2719688833084094,0.19957509138507468,0.2008432447823189,0.0005725477198285228,0.023930362560541756,0.14924681783424948,0.15863697724430956,0.17609796788505974,0.2234837259880513,0.23602167063885013,0.242068279056509,-0.3187242247265207,0.2179810669422193
group_5s_23,5,5000.0,0.0709147833501471,0.3153187726492457,0.20147356072909176,0.2029312532058949,0.0013953499176593625,0.03735811884273693,0.12545640374836836,0.13787899969140416,0.16407551170061843,0.23847482061961314,0.26145293971849726,0.27072888163170805,-0.15841180589451065,-0.12238081494237019
group_5s_24,5,5000.0,0.1242822855426772,0.3025832908801206,0.2139066124106148,0.2147231798003744,0.0006586397379543642,0.02566654422108311,0.16165577808006026,0.1698513578441079,0.18815761141742351,0.23915439646616857,0.25518156224911115,0.2624266003266867,-0.1404268558623851,-0.059289277714052346
group_5s_25,5,5000.0,0.0541624027270086,0.2446651930249062,0.16201041608008687,0.1635709559217569,0.0005750312435902226,0.023982207422270193,0.11168146641056786,0.12096196239347687,0.13788831712272728,0.18571093822149398,0.1990797603314137,0.20458643427368262,-0.3093191223748345,0.14790891485279722
