k,group_3s_00,group_3s_01,group_3s_02,group_3s_03,group_3s_04,group_3s_05,group_3s_06,group_3s_07,group_3s_08,group_3s_09,group_3s_10,group_3s_11,group_3s_12,group_3s_13,group_3s_14,group_3s_15,group_3s_16,group_3s_17,group_3s_18,group_3s_19,group_3s_20,group_3s_21,group_3s_22,group_3s_23,group_3s_24
546,0.20088721351410968,0.18593751437246037,0.17373697600276428,0.20277808170228687,0.19666982107922615,0.18862547387512654,0.18676205455042327,0.1918849722351154,0.19617449815884697,0.18352288102516792,0.1560158998043222,0.1978167983619403,0.15617478631996876,0.15158009640253767,0.16950813630812142,0.2008236425727274,0.148896606455953,0.15897544152515156,0.17735449552241175,0.16787365430097057,0.15826089805281346,0.15799494788712035,0.18999027197629373,0.19358127756315627,0.16443289242179854
547,0.20214538617323305,0.19693716792130972,0.1707683348912405,0.23680956269317238,0.20479810017194122,0.204186226171211,0.19299032763123622,0.20576625664761314,0.20756494331894104,0.1952888337553444,0.20957464084002833,0.2130576811893196,0.1839924948228988,0.18716269276587866,0.21384361060175314,0.3035733319360578,0.20545058688660792,0.2114265801837957,0.23828833134704264,0.19020629410775725,0.19404020446574005,0.19460974606184325,0.22086850253795026,0.20368384972906853,0.19871952007917024
548,0.25363473846788986,0.2073243945979005,0.20713585969072432,0.21670588878623503,0.18313114092686952,0.19939719981003418,0.19826722417650725,0.1996964090546465,0.1818792986631901,0.1792311880211841,0.17637915080823452,0.2782629793840468,0.16991918797632286,0.15421061097119185,0.1935753697983046,0.27726536720832434,0.16633803047057472,0.19574859196607533,0.23923923943640454,0.26855454957473557,0.1978887555873756,0.19657061710231294,0.2761239052998377,0.27376086718721265,0.254589380365913
549,0.18114386305754773,0.1881251443412388,0.12767358440736298,0.17839525173392856,0.15752456917995952,0.20015979039848633,0.18301534047895324,0.19957690474248518,0.15910420540082468,0.15992426299403267,0.21789807161970393,0.2612912190900949,0.15969109336108242,0.1763773542613921,0.217014510313388,0.34635494727436716,0.20890253946771614,0.23056221914329691,0.21597504487451027,0.22896664538917724,0.2102559219895272,0.21127317194504067,0.2816919602281345,0.2607232767562868,0.22387822679605798
550,0.18046486306794327,0.14815656836429156,0.14651224352933395,0.13334882227625053,0.12744314804198187,0.13296316827742827,0.11335511183265687,0.13139724868082991,0.12328154040116436,0.14708999198853115,0.22752231614772284,0.3015432624756065,0.165573396414769,0.18123228952594395,0.22965977045472538,0.3486928989728582,0.22337075700436124,0.22987504161301925,0.22622288809717794,0.28393688395674993,0.22102398468330584,0.22212026679515334,0.3183066221152692,0.29829600251025945,0.2354683489805745
551,0.20771275660260774,0.19347219062388404,0.14691330533682456,0.19559254840909365,0.18733438612618974,0.16988896553451288,0.16512187571363593,0.17362190849601067,0.18943247344107492,0.16629987509715088,0.20106605051498677,0.23949211418036714,0.16638174408336845,0.16643134843354174,0.20442838134353053,0.30248632604006087,0.19467345458581045,0.20748273667440342,0.2220505750088523,0.23726497057509952,0.19208211980830975,0.19189283777303826,0.23672863924687243,0.23446354063573166,0.22865142550319734
552,0.21210114488923928,0.1900685347149102,0.20572397197659964,0.22042054372285277,0.18720239415759216,0.20151275640129257,0.20043147285604385,0.20180811564002676,0.19338197478475116,0.18691464854355003,0.21419094624800422,0.2425320200952907,0.1787465754154089,0.1673466452521882,0.20947960394846046,0.35399259305951186,0.21228472010614094,0.200419589721476,0.2178936333418306,0.22279385583562591,0.18423078585926222,0.18330995701542563,0.24332560875494955,0.23806171854684205,0.22009152675057428
553,0.2353623541697846,0.21894066199764284,0.21316507084404018,0.20614767205403123,0.18148427826279445,0.21177083448497572,0.21042714760685277,0.21133021328792415,0.18595976192922836,0.17344593119670243,0.2501596815629848,0.2949214098923552,0.18598785027067602,0.17470869114296367,0.2450504145539194,0.38449257577323914,0.24825204463583853,0.23687962996779927,0.23864490147499134,0.28173134942924716,0.22221817769224242,0.22070982345640422,0.30262776868920743,0.29195917167982544,0.2640808568931919
554,0.23238740043369221,0.14254767775979665,0.20817960081046738,0.18400789566627276,0.18668430848902884,0.15014173914888262,0.1381868824962544,0.15450055787346498,0.18655209837272183,0.1756748624744166,0.20794166221492852,0.23061415991590417,0.18848880313467342,0.18239793180125777,0.22560275431756982,0.23071473609603768,0.2050777342816811,0.2144426821560145,0.2508273184397422,0.23112616181588067,0.2090295627268653,0.20837158051368954,0.2364022223636305,0.22171233549412092,0.23919296004713272
555,0.22629277367096953,0.19136454129818542,0.20868147010283655,0.20216071993818646,0.19398440265337252,0.21227628790428596,0.21024259905616716,0.2140838637601946,0.19563069823745619,0.18806071046992656,0.19808170517150867,0.21065511013112118,0.1631433441786958,0.1694078367349352,0.19420419815354645,0.2761003387279054,0.1974235947503725,0.20386967164779077,0.209550480564223,0.2132147237054031,0.19981238323623496,0.1994230962326879,0.23740805212679392,0.2106971542483164,0.20982859460729877
556,0.24497900614320403,0.20506757543790796,0.2282206222543902,0.1925119016900087,0.16842374692424952,0.22332455582376062,0.21424875069317292,0.22177272225853686,0.1740823859917977,0.18425328667842208,0.20888046752577422,0.27724361051013907,0.14892732999746977,0.17697143397919957,0.19896886440510786,0.38878319102709263,0.20167623050273334,0.2525472114495833,0.23388552835146426,0.25397387860039133,0.228127151436471,0.22828040205530647,0.28810316712221906,0.27633150126370504,0.27992979899399445
557,0.21816343056566986,0.1851629882420955,0.177136555157577,0.14831567798798528,0.1604450059986857,0.1735048631035914,0.16564078310462685,0.17445103571373244,0.16237806653643452,0.15875292863234947,0.211599490653193,0.33357566556770807,0.13233312742140502,0.17355452004795824,0.21135280710290524,0.3888712035740312,0.20704531575440616,0.2687877461267404,0.24443408849290646,0.3198042810091574,0.25526075317206415,0.2558910677009514,0.34477362971482634,0.3323803441424758,0.29585874485020985
558,0.21335972653352342,0.19086351677227753,0.19615792565340143,0.19581702984886237,0.19311691554276417,0.18032394386742942,0.178872670699687,0.18118475599515668,0.20046705131578496,0.1629896677583856,0.23019695058075398,0.27365496488032587,0.16710516074162832,0.1500084690344946,0.2288717143243854,0.3737454487085315,0.22257365079956998,0.2273714707839317,0.23740466056452916,0.24754701889585054,0.2024653532997789,0.19978314639785788,0.2541470882842616,0.26646845642443956,0.2776832987017862
559,0.2183870987542648,0.16105881042811157,0.19631918344033883,0.1623236977702932,0.1587785789042049,0.19469558096205794,0.1933708632141037,0.1927909271440212,0.15702904858811348,0.15674202632298143,0.22312296414051613,0.2231189363707566,0.19488836142838512,0.18618001719739605,0.2305733160320449,0.21827977501455645,0.21770309218483272,0.2058718743875175,0.2205985014879836,0.2042886692821168,0.18791267697448114,0.18661626336216505,0.20612036587351185,0.2195455360958627,0.2258201497416116
560,0.2178414286313409,0.19914717270654733,0.20249022567972466,0.23041830053811413,0.21346076036640513,0.1769243529383496,0.1727939339300896,0.17953675986764078,0.2213041109094652,0.1958059353176272,0.20501545854073278,0.2822582140360268,0.17488680628489553,0.17370318619158792,0.19576673259758764,0.4063621730261412,0.20590194481891655,0.2425210320967805,0.2419663535510026,0.2586469674298682,0.2201996903532308,0.22128280111927454,0.28641855224371515,0.27129279891253305,0.24897479069852366
561,0.19245767508879968,0.14055675171324816,0.16163001400812968,0.16595006880873753,0.1600330244169602,0.14498384744582388,0.13372483536812058,0.14544810084980075,0.15718768981023615,0.16027442170770795,0.24051660863343838,0.2536553802464628,0.2025675078707104,0.20377506876116872,0.2439300025612725,0.30165135594961723,0.23801561555726103,0.22249917268772693,0.2375816092522306,0.23139646358186386,0.20642487985608246,0.2065973710914177,0.27468334555915935,0.25013522488489015,0.22718813677672012
562,0.23032901982772225,0.2246491780930561,0.18430912329668658,0.2212426194950133,0.22051203348512657,0.23669228715419835,0.23324060232006613,0.23797434843064802,0.2229528318297338,0.17858059382051392,0.20543476676699907,0.2345456535524976,0.16620945462435052,0.16504576505431692,0.2044487203253336,0.320602631780498,0.19382834000623803,0.23422804649081583,0.2256155878555144,0.21200383713389484,0.20231887043663516,0.20190158576519202,0.21533167779491996,0.23294910151207274,0.27181933650417894
563,0.192257590424072,0.18515813199326536,0.13530741727482223,0.18134364948542286,0.15531123954929998,0.1712003540652398,0.16748937535885786,0.1724159913469194,0.15807004868559754,0.1575871554335295,0.21803530954898115,0.27768755166999554,0.154513890782904,0.16682946818171565,0.2175573806025435,0.3549644249180252,0.21565407504529854,0.22640311826104323,0.23142476321054287,0.2638419089059459,0.20857703956167403,0.20770463754050042,0.28299698476583834,0.2765799996529913,0.2552661472005818
564,0.21249214736042238,0.18359341610618563,0.19078112344532722,0.1800653313206937,0.16259452160772894,0.2037315819703044,0.20117052038605765,0.20206636046345927,0.16689924298966205,0.18634482020847035,0.24810009086414292,0.2919029718176303,0.17025752269195882,0.19779656795495035,0.24125921553037985,0.3899413771294242,0.2450423028839891,0.2782936838142765,0.2606321771868848,0.27203335496482545,0.25746242379830775,0.2582657053185407,0.3125054673453393,0.2919546818643223,0.27949952350971036
565,0.19586908635326447,0.19245221107268823,0.16486426323703468,0.19397087366919244,0.18227522466187146,0.18888240617136856,0.18006985210122223,0.19086358863918998,0.18472224023410166,0.16305828190252217,0.22861870132783618,0.25446924881660415,0.16909387729078085,0.18331582107341685,0.22280876224375665,0.3358445992340733,0.22856248093397505,0.22174082280390722,0.22435952062844494,0.2504676647074168,0.21064346256856678,0.21110341721203754,0.27574142709393545,0.25405132922664786,0.22047458162614603
566,0.2334793619235354,0.1531420181843265,0.2114948423740284,0.15221054785679256,0.15270979999373976,0.18487396527799288,0.18348354252163943,0.18441077354360974,0.1526719288448732,0.17381668721504004,0.18646856512791637,0.23865059033972277,0.12739970386331137,0.162699842182148,0.19168488495437844,0.2648398765448367,0.1927609896187942,0.2300305000538704,0.2120287511126916,0.25902841868522053,0.2299651371238462,0.2305483329368439,0.2801209832785195,0.23634680935869268,0.23366195499236334
567,0.19531183053759027,0.15662049547036655,0.14803859171511927,0.15334838614876212,0.15640708588767732,0.16461795475840799,0.11502755072151039,0.16395649682853583,0.15561532017560767,0.14084233082349973,0.20174649419648177,0.18049877952488422,0.17467117242456864,0.18109095751415927,0.20940891473633008,0.22280510589769262,0.1911195818004687,0.20365096905640176,0.21139846869133994,0.1515993447807131,0.1786175417541489,0.17970981265298713,0.1692903440563789,0.16735687878352087,0.21275696983513154
568,0.17031933903310226,0.18216235324300553,0.11767062264516845,0.16818627118953686,0.1589912447700105,0.163079685982916,0.15698186239868667,0.16239249904031805,0.1610403025218099,0.15183180097408575,0.268642473499772,0.3073480738001456,0.19692306170283846,0.20447618096352607,0.27338805796543514,0.3897128527847088,0.26245779537585684,0.25474879674841544,0.25464242902883216,0.28363300105846695,0.23511471518718097,0.2356027006018996,0.3270072379647735,0.3024177817653779,0.2655209177104113
569,0.22163926722223457,0.21941097977413884,0.1913592293886089,0.215307684946598,0.1806477569412737,0.21237914522104903,0.20661186677659837,0.21155933918353406,0.18253109749382437,0.18422839686215312,0.22796708275358207,0.28175413896347706,0.18490310155490874,0.18240411463143943,0.22976132902029645,0.3542298289756912,0.22470112257855163,0.23000275934399148,0.23628671202034388,0.2622397162903228,0.21773115786333316,0.21788489131590977,0.29325850380605545,0.27819677637790624,0.2395870388995418
570,0.19524595426080918,0.18647438130984922,0.1775083056264523,0.1780794769710907,0.19145404518457276,0.16327415995834038,0.16263303719961947,0.1664213951698525,0.19513734507939057,0.1592122553458685,0.19409716549275977,0.18495144265877436,0.15411183758150232,0.1454048617248329,0.19896255077798805,0.25002180770332433,0.18778466797233367,0.162985922060966,0.18624623729210277,0.1696338561855737,0.14959913417147933,0.1484044409848308,0.16951728023316148,0.1802431686766921,0.18939244449228176
571,0.17889103283469712,0.12076668158217865,0.16281404679253852,0.1592138636746183,0.16328679636648238,0.1462750916384561,0.14751566623767168,0.15420339171181166,0.1630214916449222,0.14169967488849375,0.1973033579874035,0.16516964205461143,0.165916882797383,0.1729008997793636,0.1962662555942886,0.1576810269677142,0.1967929540018217,0.1466897741266767,0.1625279354223463,0.1740216330036103,0.1443969518783709,0.1433776827543182,0.16897799727563004,0.16132776995367368,0.13837455026650763
572,0.2048405066603296,0.1964596547896497,0.1376399008982974,0.18662074282311486,0.18227044634690323,0.13863811310902008,0.12326476224191231,0.14038360777811745,0.18815603605934778,0.15986127726283386,0.19201883808488987,0.21464936334995477,0.17571550663778987,0.1629127612248371,0.20327324014178816,0.3028880839818153,0.17060055448674236,0.18747020018702806,0.18534767434121358,0.1837732417957907,0.15174463346786912,0.15242914020642945,0.1761592310641548,0.1965421713089328,0.22643577950217292
573,0.23962802898360613,0.1876385975519174,0.20807134762012688,0.16518676642480626,0.1862165104272114,0.17576902680268694,0.17378851558972164,0.17728396834143917,0.18828873864346865,0.1531246197069129,0.1961124781693354,0.28736672114106415,0.16460032691789347,0.1629277814372546,0.20006883262022668,0.32591306067341747,0.19406666338471482,0.2214850001905616,0.2287838733199765,0.27750386580922687,0.21109122295205196,0.20966093416830936,0.28533352469056555,0.28393730114260507,0.27156181718271893
574,0.19314007029687622,0.17563768208120473,0.15448898190840354,0.1416030237443862,0.13840006311303465,0.17671368355925765,0.17413579230087511,0.17420045061380604,0.1345411199306325,0.13812477145261237,0.20904014826171846,0.2474079841370129,0.17271645746563993,0.1657053662354771,0.21596368984234784,0.2574774860086482,0.19802622614295087,0.18731233239513267,0.18310143434539156,0.21683569870619515,0.17637422360969437,0.17515928812578768,0.2431611372884527,0.24616639908046625,0.21198103513483046
575,0.17196695816492372,0.2073952069282997,0.11371184788547746,0.2030044537125575,0.20560408166997712,0.21537088859617512,0.21270387817605646,0.21949744813485159,0.20623753105000575,0.1530324094903573,0.21839409982451613,0.2097382904698115,0.17842591927804782,0.17374104027643725,0.21964068762553987,0.23220634677338384,0.21562305185871258,0.17822825546801266,0.18999841174203932,0.18680040547984647,0.16919579479226343,0.1680358017364501,0.20794685469851204,0.2087843213162103,0.17611189612611702
576,0.1891525704484835,0.1816125786267209,0.16188026352682294,0.19349954282475193,0.19940762639230827,0.1631174670669291,0.16060867816026897,0.16650249672341436,0.2020137104860262,0.16101483247189308,0.2180841054273448,0.26263683763925305,0.17522502473708945,0.15647005541387662,0.22052609547954832,0.32816047651847285,0.21308668729708685,0.18153375333219732,0.21239150510843946,0.24007588658081971,0.17446220947488794,0.17344627649873293,0.26592592751409877,0.256723425428222,0.20704781399404631
577,0.20675069187950962,0.19424544423111897,0.1622136216667064,0.15672913150555445,0.1594003529195966,0.18147040624862537,0.18076574477611912,0.17879853860722947,0.15740041949180772,0.14257096706854264,0.20409741700414988,0.2946281635558285,0.16127693197356374,0.158044053932379,0.21485138601373116,0.284488161132163,0.20123633144443365,0.2268556632263321,0.21654054648533064,0.26866061596577695,0.21001293006572277,0.2081764227485694,0.2661104786665783,0.29243832340565157,0.2714846883844271
578,0.2284568724243499,0.15832963359241034,0.1999647541860089,0.11271156516867219,0.12900424237139857,0.13727131685881117,0.1279417845258548,0.1362031915190317,0.1267745845251003,0.1448133489695121,0.21558005959856222,0.2987678476192413,0.14825228000505403,0.1648609320833049,0.22456449187330244,0.32758341385085554,0.2144412826293309,0.22933260093999588,0.2348462648559208,0.29235794030643275,0.22521494502190337,0.22425539051026033,0.3141042672165783,0.29725036034060576,0.2679401482949591
579,0.18851218107218562,0.1628796051616591,0.15423835537092304,0.16976410405005077,0.1646321329390502,0.13734977611515115,0.1346157318529143,0.14155813439990472,0.16292142043224447,0.14872339055475708,0.23026400026959395,0.2910522032058313,0.186363352120784,0.18138012808257659,0.23427469792464384,0.3159300305112081,0.23071216201248093,0.21075595264171265,0.22451968371346176,0.2827209261664488,0.20952781804490042,0.20948700599150813,0.3085575748901081,0.2895071527923657,0.2216564138881
580,0.1343633458116641,0.19027971562309526,0.14065532381780027,0.17386596137524749,0.16089373032839685,0.192956531888701,0.19233410670131285,0.19288675079034875,0.1746223857576184,0.12674471954145264,0.24625666757042733,0.26037493196462297,0.1463006199340513,0.15204562411835573,0.2223406898490301,0.42147833911717875,0.24342873293691472,0.22007697064751708,0.1982159248336367,0.2272776102144457,0.18225751000133178,0.18052137138824192,0.24360300054846543,0.26046670887198053,0.24547175032914606
581,0.1878057051170066,0.18150881879883124,0.15340383798844806,0.14552031011727182,0.14788305884140704,0.1610085150834425,0.14904401002180184,0.15944786952673673,0.15053043862180376,0.14877485915993852,0.24274150056641758,0.2724710191777041,0.17481097371070753,0.19121877085385613,0.24120630644732216,0.35836807050983105,0.23709281748247404,0.22456134168298714,0.2253010149116226,0.25712388112602313,0.2032615607861484,0.20395845418566802,0.2811190972042641,0.2684870397709976,0.23400041969111054
582,0.20713927507755373,0.17712694243785926,0.1941272034350654,0.1715390441727017,0.16988183029596882,0.1291485717178823,0.12189184294332002,0.1310805732537045,0.1765988329432376,0.1590130537678929,0.1976519741072654,0.264491112130941,0.13722390774784515,0.15578514607671445,0.1977463665036685,0.36759647890019037,0.19447199984776867,0.21531952864417403,0.22987904293972314,0.25834436330230925,0.20729894880345193,0.20749118337513764,0.2779660198741095,0.26114286859264474,0.24990892111967
583,0.21806948282975577,0.1950275250039957,0.19448064659043784,0.18190381500442124,0.17103681331968482,0.20537876588963846,0.2008065342481175,0.20677966920075744,0.17029476518180206,0.18594524047936836,0.20762446780817273,0.24551998774616063,0.16421331551386792,0.18050207976365903,0.2135645486928741,0.26356594433346914,0.2044423156364877,0.2300329953001017,0.22046653318412016,0.2304554261492278,0.22262298162293992,0.22232570320135842,0.26064767272185574,0.2447650701498962,0.23070371079894925
584,0.1631975376784976,0.19600247814332233,0.15654901006917948,0.20176038517456296,0.17569176398291875,0.21076450411382647,0.20857109837708515,0.20933396300591173,0.1818248939657226,0.1607911903495332,0.2166408255751765,0.2899388941878217,0.1641023070172815,0.15383768751483706,0.21037457440393523,0.3713969338219105,0.20635626219308684,0.20356803940391258,0.19531875458012307,0.2448159220337826,0.19255778768926526,0.19268967089237105,0.28714767812397085,0.2871542895907915,0.20096023295237156
585,0.1862311323431274,0.1621083750156031,0.17590243639439374,0.17057284286912414,0.15222828078869843,0.15240612081804047,0.13715313190537073,0.15041540106094795,0.15501526153094927,0.14098228637114266,0.2518429405158316,0.25297690283658303,0.19409484280849465,0.18491022229747192,0.26339154413266663,0.3363203442327747,0.24526841606696634,0.21175469193991825,0.23739616603026392,0.21840069589178543,0.19417616006384564,0.19303611433961654,0.25683837681939015,0.2441707011530434,0.23131487607131018
586,0.23064511644308233,0.19192888364024815,0.18714701472197534,0.19369528370998104,0.1429967826135776,0.20565760764940727,0.2000920367701703,0.20382534144163464,0.1410439465308474,0.16614759243971655,0.22631702997053707,0.27842471956935305,0.1691450375969281,0.1838988172203322,0.22990076316899738,0.2993417900541423,0.22616224918719316,0.23957357899910325,0.2444575339505739,0.2850754432477649,0.23091304044439592,0.23091547878562582,0.29079617064963603,0.27762713438580205,0.2529791789410153
587,0.24454079205797188,0.15079817814323612,0.2514513439960739,0.1670565344752481,0.15325989258598974,0.15292267997227096,0.15076176425881616,0.1518059953080962,0.1557626422289106,0.1806235781510467,0.2301770869868452,0.2979332408027082,0.18018418767299962,0.17225766437485648,0.23787927760119182,0.36216460181353255,0.23033404935262394,0.2363714205932215,0.24132296474457338,0.2939278573951614,0.2381095519395806,0.2379133224947916,0.3324846833820234,0.29605215220529885,0.25176997166537307
588,0.22336910224301942,0.21611302338194835,0.19733274029298195,0.19473395768693696,0.21421179499917145,0.20855997574791174,0.2071472248358806,0.21215147328321113,0.216481786304288,0.16719469515736426,0.20603562051709212,0.2436647486448194,0.15072076425518993,0.1472292855448335,0.20236319108336645,0.29031252248635925,0.2058636603616235,0.20829500625032907,0.2071891646873644,0.2349561518895735,0.20020736618918752,0.19915516817888568,0.24472495330101635,0.2419127141167862,0.23512565370531316
589,0.14439408835806206,0.19143105064475346,0.15126409095510632,0.18010952392334098,0.17040980078061493,0.1917613578100435,0.19034949481342364,0.19144876765191962,0.17839938221940424,0.14508025093449517,0.22796876298665547,0.25491743231337227,0.16080759152209367,0.15157213711383194,0.21703694249291605,0.3678109422230741,0.22327787105798758,0.17332696021342855,0.1802007048870486,0.21782267791856338,0.15404566563672406,0.15224182962645438,0.2497547695526013,0.2517044869292318,0.19312314928487814
590,0.2312032370817173,0.22402910457381267,0.20695985235352019,0.23452204180634267,0.22742918940332052,0.2697775608350123,0.26113927126792774,0.2702744952540878,0.2302063649060725,0.19126244754207178,0.18106797524326962,0.20198848528716803,0.15506170098576116,0.16592455807033474,0.17513043755165103,0.2653518516762884,0.16883217573897877,0.2131923418660396,0.20587837115675986,0.17667828440372424,0.18975136401050913,0.19046003286093166,0.1918648791700642,0.20203042192864146,0.2145549470075223
591,0.18842526227960146,0.2007773090099913,0.1635703012607892,0.2307083715831075,0.22152261089881023,0.2100353616572702,0.2080899639342414,0.21264930381221558,0.22415748929242932,0.18278816406611983,0.2089019967213857,0.2204855421641619,0.18095697291582685,0.17243033866075017,0.2148185874261321,0.29812996142069526,0.2085833093675202,0.1856670075791331,0.2227588589613192,0.19830252796937967,0.17326903049558912,0.17150492729698613,0.21474313406188172,0.2154756923813815,0.2162333047343783
592,0.2250696865109218,0.16900671949723686,0.20528067641980358,0.154845031863002,0.1760404878899656,0.20431473210743115,0.197416839516015,0.20375872618462698,0.17896292352388526,0.16255292095611312,0.17312816706501927,0.2352639416967911,0.14095953598167296,0.1683308173094407,0.17562507734595087,0.2768830690266946,0.17109406510597353,0.23730640085141236,0.20791930662491526,0.22136888328452364,0.20918328948886653,0.20869160292853003,0.20745228739880686,0.23242544446652733,0.26226874225341484
593,0.2051195574665883,0.16559707836388798,0.20226624113514752,0.18929818971816814,0.15118924851136742,0.16319415053221648,0.15995250206034772,0.16188902290561774,0.1641394903473116,0.16359060873100362,0.18077872848062873,0.2545125542827024,0.1437694436615318,0.14978462998203135,0.1685344493597329,0.389805261855592,0.17219158630202397,0.20880394533065996,0.2115070922203137,0.22369204060971876,0.1890554048437853,0.19002129317320007,0.257626794853729,0.2514300343679907,0.2312297519980878
594,0.1830704808988512,0.17057294333407985,0.13284404939560004,0.1994998650209946,0.15879799659184818,0.19184181216165924,0.1906655304674913,0.19285481013927833,0.16169805068430038,0.1568708943606303,0.16800906217647774,0.20571910930332174,0.1549796634313434,0.1516392214549471,0.16161407513057904,0.2614351037072945,0.16028961956976986,0.1673412443289102,0.19021698356895422,0.18041068203280655,0.14984290825597657,0.14931616353654642,0.18520800579008023,0.20480162938943264,0.18611053718090936
595,0.21951563965316825,0.17731130789954858,0.1895229590444007,0.19923016753784276,0.18551607116960744,0.18355357142428305,0.17383409557526672,0.1861549432574193,0.1882490376762439,0.16895173057147694,0.1995057330223778,0.23185185537190636,0.16878323679289312,0.18077253110383024,0.1923863608394393,0.30270917827255367,0.19816401932352395,0.2211869708716874,0.2288074778232845,0.23493256949979593,0.2060203075542752,0.2074565976577533,0.24943647298048563,0.23048321016114448,0.22194367141391677
596,0.19421753877065528,0.19088976039367136,0.1857536323338383,0.18705352344980086,0.16093611933471647,0.16513128645360678,0.16503658766058446,0.16428077637185273,0.17200299164889085,0.14712824103873548,0.23704100976922446,0.31299114747987844,0.17348131507804967,0.16658343315814514,0.22161540255552262,0.42182741821559405,0.23769239594064098,0.23857234766803548,0.23624622583599775,0.3001061804195654,0.22226493445796072,0.22253970249933325,0.3167825228515428,0.3109153556238126,0.25775816743188373
597,0.23929219765803278,0.18008755041358127,0.22269052243344134,0.15198749400672432,0.1452481188973303,0.18376106618113344,0.1819854523928807,0.18061653840157224,0.1480656884580431,0.13355908896631147,0.21239063827587487,0.2951932431501437,0.16227054902597593,0.14823262241654336,0.22154735716221766,0.33906851080443,0.1979573047704194,0.21174338378941981,0.20891471708770398,0.27168254012999754,0.2101160354099601,0.20997831638584719,0.30584568524633177,0.29278329800886393,0.240883177632407
598,0.24204401428380704,0.21962443852624647,0.20566374860305484,0.18348532357451672,0.18963831464489248,0.20164415462271196,0.19255988051960324,0.20275427920329156,0.1918974598679476,0.16499015387074858,0.23683584691800444,0.2981576512376987,0.17228956772805196,0.17418681820624637,0.23745473452320562,0.3650352742918547,0.23330868367834046,0.24682633609625038,0.24307486421078628,0.2812075485031229,0.2302912619211937,0.22969824885827836,0.3058778763519504,0.2964828941316626,0.283145260264679
599,0.2477646135925373,0.20849907443785856,0.19469910030548696,0.16003058894753555,0.180594153176046,0.2013383813773845,0.1791204325724178,0.20120122340124474,0.17934449804284772,0.15530291557085765,0.21213825989264692,0.2986549056447361,0.14241059601885386,0.18965618290347813,0.2172930895614441,0.32679739335100366,0.20818003198117352,0.2733805954732104,0.2634806932529437,0.3028829107144019,0.260604338740833,0.26137137078000516,0.3129581463584056,0.2965168320175852,0.3025624295617442
600,0.19398458715825068,0.195004831428637,0.15299956729595857,0.22449680557500876,0.20651038993465684,0.18650085749899994,0.18534447133905038,0.19005423894051587,0.20616157248081246,0.17995989504626553,0.17464558695610974,0.16115175174209084,0.17260725055847342,0.15952198705890078,0.1808570734122684,0.18134349128874905,0.1713163801038913,0.13625364397911663,0.19671354135392347,0.16000011745223708,0.12987600512460856,0.1284025408963698,0.14710667949595993,0.15631074885045343,0.156695239116212
601,0.20805163302802776,0.19229471251341504,0.16498316376352576,0.15008439171488228,0.13918850169434308,0.1797444748576819,0.16885158570237147,0.17755326295766027,0.14108080754934352,0.15003208908418153,0.254105183367818,0.2816741157066509,0.1762639179711068,0.20072586056606712,0.25504629162049136,0.35488538299191325,0.2490210207811731,0.26398788573628534,0.2552992690244207,0.2720441766259509,0.24187689639807775,0.24178224690183733,0.2928368793183358,0.28044655099799476,0.28372310270003365
602,0.2179510809029955,0.1966056051722872,0.17599791547537594,0.21515193757107814,0.17366666975378642,0.21537209417232725,0.2106239665583667,0.2159995029875585,0.17284032895951026,0.19016686696884533,0.22200618395267213,0.25921212470763383,0.1865867647322465,0.18988989009053828,0.229325734666324,0.27735844459129055,0.21772324517316533,0.23269959781296673,0.2429681419314421,0.24432548057432169,0.22455955578259537,0.22460271898456668,0.2681889830893113,0.2559848215837662,0.22821652355934127
603,0.24743961179508758,0.17974186473599568,0.22473771817989305,0.175991362349723,0.1545203149168587,0.1679857620995941,0.15960769728056115,0.1659033541536287,0.16271384172425865,0.1670660182083295,0.22916059528383234,0.25963003554533676,0.19413144931203535,0.19193792549492517,0.23385014343358673,0.348439566504559,0.22400203136688682,0.2528005462617206,0.24843297239864953,0.24832365224193967,0.23037944857996506,0.23055642130990317,0.26186376437700987,0.2543779137433653,0.278684233375898
604,0.14230449254319405,0.20067678160740232,0.08573201935356516,0.16788477425180132,0.2155171863342208,0.1866764253102771,0.18188614854586058,0.1918748387827902,0.2178216281272261,0.1550421407317372,0.2119583498930255,0.2330893716143236,0.14068846474701413,0.17041339559130017,0.21299518427653824,0.3115157493014721,0.20492277473493528,0.22080404213182522,0.20439101183400896,0.2118960236010171,0.19383027606296435,0.19403231906212443,0.2327110106491647,0.23244182356056087,0.23572651686587626
605,0.18580661329995357,0.18342423773392172,0.14383379556321232,0.1991979421434347,0.19657984561909278,0.17137365968482166,0.16421194465785935,0.1741297544951594,0.19866093470131016,0.17381115920365192,0.19833266399515562,0.19226128038417448,0.1549535803962935,0.18113787636178147,0.1892393665968594,0.27737926367564675,0.1976839474591067,0.2146060921159836,0.22965123919524497,0.20153070974012663,0.20016364055185354,0.20130040940483987,0.20860673693324921,0.18878586040132822,0.2022026638517609
606,0.229169417225629,0.20466167433924706,0.2245433166364203,0.2108989178770147,0.18705389316865065,0.18148340273367464,0.18086191282182001,0.18248006578273893,0.19328760869464293,0.1826932803726828,0.21914499446311964,0.2660852446568192,0.17324460266299088,0.17843127260790803,0.21300444918950712,0.37448889859993406,0.22154272883623405,0.22973061987889984,0.2294708410280457,0.2790402029909044,0.22027058526253987,0.2201679997081135,0.28822709801845064,0.2658164906410207,0.250000660004311
