k,group_3s_00,group_3s_01,group_3s_02,group_3s_03,group_3s_04,group_3s_05,group_3s_06,group_3s_07,group_3s_08,group_3s_09,group_3s_10,group_3s_11,group_3s_12,group_3s_13,group_3s_14,group_3s_15,group_3s_16,group_3s_17,group_3s_18,group_3s_19,group_3s_20,group_3s_21,group_3s_22,group_3s_23,group_3s_24
283,0.3996688844853146,0.39301628223261825,0.39278875651418205,0.48821219281383593,0.3845115808730262,0.3662196926854921,0.36759069112789095,0.36467007484288694,0.3849991675947921,0.4313930970937076,0.5014536788257026,0.8481648970595427,0.47101896714010033,0.45214616878647085,0.5043059819603063,0.920257978805145,0.4904679441118157,0.5979085137984826,0.5881937630223812,0.6064408308572122,0.6355447418206075,0.6355447418206075,0.7857221405058602,0.8456147277897862,0.5905570696030411
284,0.404062054679479,0.3876878555156424,0.4008588958687304,0.5046825272076438,0.3882172453845524,0.3746999741868892,0.3720817195499198,0.37109311848558635,0.39365946335923147,0.461766037735369,0.49887095287236,0.8322609822661499,0.48186079117363456,0.4718091397575617,0.4805451303234399,0.9240603449782641,0.4853180370098762,0.64220671592299,0.6156412078189324,0.6240428066497896,0.665113098830015,0.665113098830015,0.824788153625336,0.8300040883198384,0.6308765918600902
285,0.4252087265146116,0.4121071082021217,0.4126727825822788,0.5109903418813794,0.397669120858406,0.3935088586543945,0.3927312782014149,0.39613096872931286,0.39789913659491866,0.4398818605639034,0.4705782548793918,0.829863350486686,0.4717379045909102,0.45247402816361154,0.48413136700270204,0.9307023308819371,0.4599468932838485,0.5813866794778237,0.5661125728073445,0.607841957003298,0.6218430819050921,0.6218430819050921,0.7648891287007309,0.82751790437282,0.578788203525357
286,0.38485703776595187,0.3902192457153607,0.38258996313550286,0.4811307474620296,0.38196060637443663,0.3662499301347233,0.36144924568189296,0.3688128557975644,0.3810947700409065,0.43849410007545914,0.46892953435233653,0.8137241145832477,0.45744644870517753,0.4520566093178931,0.46509002678694467,0.8822344236812635,0.45449177485935954,0.5954971629381114,0.5759965276909841,0.6005989651401813,0.6250706438798938,0.6250706438798938,0.7863382947283483,0.8116894296620376,0.5923578099385143
287,0.4005433231405887,0.3772684445163872,0.3881509414270485,0.47616668789412175,0.38642074791518854,0.3601698852338856,0.3572405963136632,0.36256313819875574,0.3792387688601636,0.4416617631683072,0.4665178692954964,0.8158012579961806,0.4522710828578878,0.45416852615121817,0.45627240127478963,0.8856653613528119,0.4511716673907792,0.5980080641165109,0.5721382645847513,0.6102900978165012,0.6308912269203893,0.6308912269203893,0.7882649834640667,0.8134991519948565,0.5881601918371641
288,0.412373159659839,0.39725503899013326,0.3932994708101424,0.5059028332126542,0.4065359951228889,0.37326351751224035,0.3705404594490099,0.37375668297858367,0.40395581787429957,0.46150283648763574,0.49336744133967786,0.8264937330352111,0.4766718896984178,0.46235182223370674,0.4909540213046025,0.9190544105281403,0.48204709220558867,0.6146228890379865,0.5973713150628719,0.618092223093653,0.6457023632737913,0.6457023632737913,0.7912838400772603,0.8240951556882093,0.6028155257644963
289,0.41450341269150537,0.39033841397496927,0.4074243661025497,0.4990605787332371,0.37403345866688625,0.3605965010820299,0.3605287268870304,0.35634339566700585,0.3725092551323475,0.4551014401907088,0.5012845524085789,0.8593871316633314,0.4729188248650472,0.4653111323675473,0.4953276384675901,0.9433014637180943,0.48051812072572503,0.6357883354938644,0.6209553566530017,0.605081633823583,0.6533393282789485,0.6533393282789485,0.8351008270547637,0.8566357569161259,0.6249888730597472
290,0.38895915648416485,0.38374658192354827,0.3901840964243555,0.4611785480781436,0.3753647825441865,0.3768797863041503,0.37789775651761587,0.37937807728186795,0.3739734120272105,0.4048123896626953,0.42401466368201535,0.8429182366605329,0.42230020175408284,0.41773600182635084,0.42842066793726685,0.9062200447932441,0.4179761940466205,0.5579817037696755,0.5379951904197493,0.607044408027417,0.5846113210079313,0.5846113210079313,0.7980040663285161,0.8404473417197758,0.5702489771801731
291,0.4184117440208578,0.39301628223261825,0.40693783078241796,0.48065892115785824,0.38133551079354233,0.37283014683441473,0.37243066843855055,0.3798814979850757,0.3800692604463903,0.41390244380569563,0.4435064304515747,0.852665407730844,0.4426521078829962,0.42464030494632415,0.4573655033479811,0.9062200447932441,0.42945107869432136,0.5648704575674012,0.5630614087400065,0.582247843397883,0.5948817295236234,0.5948817295236234,0.7975900945775475,0.8500130950562362,0.5674531531816793
292,0.42029199671393697,0.36423421756415436,0.40808446133234255,0.4818684886270304,0.35786275869081985,0.3422284031776301,0.3431540199046085,0.34076378336006613,0.3587668300520775,0.43940216693510137,0.489133777321202,0.8466226148585497,0.4592015263851498,0.4467969507141577,0.4766355850383993,0.9566421839619199,0.4707416714791539,0.6028087524291429,0.5887725962545344,0.5787430759952984,0.6351149163480474,0.6351149163480474,0.7938708307184259,0.8440365845864309,0.5957935763828986
293,0.4091422018639872,0.3811797786121569,0.40287548523609595,0.4914650619704642,0.3862733096686219,0.3746359208515493,0.37235841747815523,0.3729042000039629,0.3891299811033055,0.46208597353526465,0.495092326883447,0.8739735831313457,0.46466636198221284,0.4622183958429689,0.4781194345191557,0.9548896715946507,0.4774202555406203,0.6295654291609116,0.626753709146979,0.6208259747935131,0.6529657441254344,0.6529657441254344,0.8585477904088962,0.8709388753690585,0.6392795494179322
294,0.41675632806254687,0.40178472293291834,0.41361162043480776,0.5164421143322663,0.3979601904225043,0.3881680944495502,0.38529529658732076,0.38478502446247387,0.40724719895479894,0.4653121661077897,0.49978350537791766,0.8175820225932127,0.4848893418936366,0.46441989370520137,0.49302494539406194,0.9160148954415384,0.47728323332102357,0.6219321119446385,0.6114057642363281,0.5895443691986131,0.6346693865359998,0.6346693865359998,0.8036896113111855,0.8153969240336812,0.6229394280751628
295,0.38388051592642763,0.376393805805618,0.38129607796375786,0.47189042556044725,0.3660606674834802,0.36560369434393936,0.36244568365030366,0.36421984008457325,0.3723410283313332,0.4274766721923529,0.4956419330246375,0.8858445266403602,0.4614522939824802,0.4583026548042074,0.49474994310206916,1.0257062319413146,0.4856524543310893,0.6260008161865787,0.6060275502343883,0.6427683690267767,0.6603883017326603,0.6603883017326603,0.8573597633307564,0.8827531262545945,0.6327723325458973
296,0.4068866702219351,0.3917482648970558,0.40731885689362896,0.5036277627136362,0.3943412514763946,0.38130516259722136,0.3833931513634397,0.3818587580556523,0.3949558410875635,0.45318492433889224,0.4718419701474223,0.8028329733517268,0.4623109347294492,0.45416852615121817,0.45189216577556224,0.8513141355023006,0.45086448799181067,0.5921511688244517,0.592991345895587,0.5771993235417476,0.6185472959213626,0.6185472959213626,0.7658574505753459,0.8009486553342724,0.5858016372771812
297,0.3934251636409293,0.39499487258013066,0.4008417585816902,0.5016324440137533,0.37766673656151106,0.3796754247156646,0.37901229847227247,0.3762461832476287,0.3802859482641663,0.4461783781854284,0.4711069855674038,0.801242806220297,0.46330992143989863,0.4581313791698611,0.46185994241637474,0.9107833829391119,0.46210838407409,0.5968255794432151,0.5763529490634561,0.6002127421220974,0.6284017476692335,0.6284017476692335,0.7678087699121504,0.7993324769845055,0.5953591943698215
298,0.41821055508706445,0.3958581385396469,0.41234539624639927,0.5007645309341,0.39498920038573804,0.3781766140116794,0.3820391537388984,0.3736311664076175,0.39970115365849307,0.46347376943912616,0.4934984317159582,0.8184714062459562,0.4702685794088945,0.4653111323675473,0.48069343096109635,0.8769248326316043,0.4746018672562092,0.6060527256054824,0.6122269686993678,0.5755287556791613,0.6339347500281114,0.6339347500281114,0.7798556374971036,0.8163013153762955,0.6100576639555936
299,0.4285222090406316,0.41248063762818926,0.4316280359267709,0.521661066860036,0.39455270644386686,0.39351749689510074,0.40549229018742766,0.39827178475514396,0.3925473983608386,0.42171998806004213,0.4267135519612921,0.7891214713419629,0.44809470918608496,0.41991991567683534,0.4256806114215664,0.8008838428319499,0.41991161806712407,0.5428657847725818,0.5467918966054279,0.5328086063697443,0.5696026563418098,0.5696026563418098,0.6792504780424167,0.7874598015462584,0.542355816740909
300,0.3828978749896571,0.36026007715933783,0.3726790996620533,0.4557032276283489,0.3588883143112255,0.3441307956754403,0.341049574205363,0.3480749253056054,0.35514689561616225,0.4126317327776372,0.4655091612043778,0.8772458240712394,0.43931108037863553,0.4319872846086738,0.4573655033479811,0.9683070466214557,0.4544540615220714,0.5926418997286986,0.5724278730217436,0.6270011325790409,0.6157579406390123,0.6157579406390123,0.8306178712620604,0.8741940812734712,0.5986287307466502
301,0.38346621361608474,0.3680482968331249,0.37686924309766934,0.46179980681931604,0.3655719045499154,0.3568823307721458,0.35381768756271453,0.35549648927857175,0.3683595663602537,0.43091790755586323,0.5079841224025593,0.8983971446669545,0.45926365256259766,0.4562206799229665,0.5011193672721708,1.0074582260187797,0.48738467256697665,0.6107818200131224,0.6104070475649302,0.6426561557446636,0.6375781368641601,0.6375781368641601,0.8581239956147884,0.8950870611845041,0.6151569480098847
302,0.39984570212610665,0.3913252937057282,0.3854622701519897,0.476863491911088,0.3840365544098955,0.3698157008147679,0.36668155924735296,0.37224180484559466,0.3770117521958214,0.42919010765498594,0.48824071730795293,0.8432836886926798,0.4751734545216946,0.45912690753921054,0.49833088506564416,0.897828402129721,0.47265397935057984,0.5947070392672102,0.5602265836476746,0.6135930083433582,0.6459136814299964,0.6459136814299964,0.8117842808795177,0.8408190397205785,0.5798761874272523
303,0.38955367384669387,0.3809867379116118,0.39753204897983047,0.48373680574087,0.3611492897721739,0.35819997481884236,0.359737989461393,0.3543617086792514,0.3605733207045165,0.44064635366831034,0.484950330900269,0.870791652319043,0.44476830444716875,0.4539374326281164,0.477628932253688,0.9765156745790831,0.46814461657843476,0.628158930197642,0.6087689186751669,0.6227711767226306,0.6665797350680065,0.6665797350680065,0.8419641798081652,0.867813915696065,0.6332668763764209
304,0.40063069440893667,0.3786662071521703,0.39831396975577193,0.48373680574087,0.37153017801234506,0.35479755336429863,0.35591975822805916,0.3552484443723106,0.37223151207103305,0.43864823591297386,0.4764610032034704,0.8485662184711602,0.4522844334534623,0.44543469283221465,0.46472394057456207,0.9286175580033271,0.4646386959610732,0.6016835018290099,0.5879134172199204,0.6064887539161115,0.6372402602284045,0.6372402602284045,0.7872154371968233,0.8459526527412362,0.5989219236102117
305,0.36906001750826195,0.37696960513811234,0.3705979270179543,0.45695687601533863,0.3542871576046016,0.35369198069608626,0.35048476879011875,0.3541336665974611,0.3541816056130032,0.42335809007627545,0.4815325729479621,0.8705250040615787,0.44539954828645417,0.45249241732560386,0.4846855106527805,0.9958439550021664,0.47102200396141103,0.6040715758287659,0.564274730486345,0.6325587475114945,0.6549265289601106,0.6549265289601106,0.8159849224561787,0.8675248389781163,0.6116419865629112
306,0.43617949740600503,0.40174985405538316,0.41785466497982,0.5112268345549238,0.40272519986487304,0.39185521622922337,0.3901634796645761,0.3901747499153308,0.40235183818181675,0.48195694481689055,0.5268327482947393,0.9077493159727508,0.5088985449039471,0.4929696082048571,0.5126319281706955,0.9338492552979359,0.5081386497013348,0.6651754509140735,0.6530436296771912,0.640371324019444,0.6917654487562854,0.6917654487562854,0.8777633912940866,0.9043486241657924,0.6624160507685981
307,0.4419455906884382,0.40393151497130203,0.4215735476824611,0.5122730410060102,0.38341513684616474,0.3873213700066444,0.3891309427289502,0.3879055557904339,0.37950113856323153,0.4714182036544504,0.4888880277847535,0.8697928143345551,0.484422632615173,0.4809629510413192,0.48108497714046605,0.8956233709594457,0.4778139229035091,0.6123388004840916,0.6328666657776936,0.5629818878419635,0.64108392580933,0.64108392580933,0.8099423203552165,0.8668577126132955,0.5989483430536016
308,0.4219634110885893,0.39514187679541574,0.4023486898599515,0.487822112247627,0.388714757021861,0.37694203318056646,0.3746844172337607,0.3774912768609823,0.3843347288509862,0.45175209696669066,0.49722052578515363,0.8519143967979647,0.47768584954922916,0.46662419473797945,0.4977743759587067,0.9327697102396447,0.4849865194916008,0.6029936588220812,0.5771855260732042,0.6085882030261426,0.6452764816424883,0.6452764816424883,0.8071715356214507,0.8492749590480067,0.5956404115419232
309,0.399042576048514,0.3945663349690548,0.3886766425186462,0.48698396449152664,0.38561983109109305,0.3676559741827189,0.36711622420765927,0.3724821235073819,0.3780333500221068,0.43109222191001867,0.43546240044990187,0.7892063463728555,0.44394550895907114,0.43948534321091937,0.43265529232981,0.8336104888283974,0.42801204755390715,0.5682190999919848,0.542355874398972,0.5755287556791613,0.6029765261427855,0.6029765261427855,0.7480642960342939,0.7874004690203872,0.5598891396570482
310,0.3813972085883764,0.38307502835083773,0.38794331443678615,0.47392994502019786,0.3700074042839282,0.36951492300877664,0.3684850302792843,0.37003419045805663,0.3785271165034861,0.41709326836159827,0.4335025758906432,0.80438340964699,0.4343084254111172,0.4287670781940933,0.4366576303096188,0.8971821336833522,0.42480029254097534,0.556088360417356,0.5561865975040376,0.5809683472579199,0.5898202751765833,0.5898202751765833,0.7659042835036111,0.8025039871266876,0.5604399738570502
311,0.42801035954357103,0.39680679466241603,0.4139765284310277,0.5103613776478704,0.4085371646522699,0.39761768506267625,0.4000660290967721,0.4007970115433508,0.417239136312371,0.4652641867264141,0.47412941501487743,0.8702567728421632,0.46462006343713275,0.4592835937895104,0.453954516299009,0.9168126449912151,0.47305912453582655,0.6248204189187392,0.602262995396839,0.6331912462594532,0.6533859096366422,0.6533859096366422,0.8321063370112873,0.8673351027007865,0.6255837504855473
312,0.4533062699084142,0.42518860002273345,0.43661178658911476,0.5310514628347539,0.41862340357432726,0.41393955799283527,0.4166847518715764,0.4146324031116111,0.4240961263938525,0.49015547284937255,0.49053242286902465,0.8251689210953972,0.49951191691066005,0.4844870019575734,0.4776589796746967,0.8276717053518055,0.47943126887105775,0.6094547922653206,0.6122424157812669,0.5694249059438038,0.6518911815376635,0.6518911815376635,0.7580009507795611,0.8229384730263728,0.6024292557556609
313,0.3883048806865463,0.3598476305770835,0.3804181295530053,0.46951232860115916,0.3629689862259997,0.33165695446970744,0.3297726089978401,0.33380152573303873,0.3589922678722505,0.42421988476660466,0.44228134472935643,0.8047577047424366,0.42638580266446724,0.4308553211452104,0.42472968243004866,0.9012295104935434,0.43652453775680267,0.5842392387815178,0.5434398079467013,0.6000976507046129,0.6272898865842055,0.6272898865842055,0.7838959819433015,0.8028075474034102,0.5764345545914873
314,0.3980203277250469,0.38936660238885873,0.4023418236406599,0.49556137057813227,0.3744533021977369,0.3681442476176927,0.371804492862268,0.36660683139010225,0.37724631216940746,0.4470314348973033,0.45850379397108604,0.8300604033428539,0.44714752300312116,0.448899191354468,0.43954984677407066,0.900719753015057,0.44337221725831105,0.6185045778600647,0.5910049116499373,0.586443791744576,0.6493410948680913,0.6493410948680913,0.7964894707090698,0.8277475715277446,0.6078471391988889
315,0.4087942538515894,0.39514187679541574,0.39472994750938584,0.48500458983213474,0.38391750030028293,0.3739610539649931,0.36939410879557955,0.37691922038176123,0.3760554935961406,0.44863686843620226,0.4737313274029302,0.8405628672145523,0.46156510854538146,0.46201726584264097,0.4766355850383993,0.898608855577659,0.45991352277853287,0.5965618758683243,0.571331048690778,0.6005989651401813,0.6359139170504672,0.6359139170504672,0.8157933697776582,0.8379726267321637,0.5938448435096929
316,0.3890960021425704,0.38483136634205556,0.3833226122879832,0.4866379165864672,0.37392426390552214,0.3609736806508296,0.35808279680186533,0.36355855230139783,0.37476442052910663,0.43582820214490225,0.47895646122093605,0.8350864537959677,0.45987737356866326,0.45497723195007866,0.4789474314320845,0.938283618902154,0.47404396727735915,0.6161261064721304,0.5774694352442582,0.6166890195089385,0.6657326960073557,0.6657326960073557,0.8084590810791895,0.8327469265369789,0.6173725666187628
317,0.41260410743207837,0.39526075142105915,0.4129030846129673,0.5012045141259833,0.3771803764448331,0.36711099700509153,0.371640994234492,0.3698789825695155,0.37552640581552377,0.4356858999364936,0.4593158954488025,0.8424208956322833,0.451251961227455,0.4369281148155025,0.4541877368509555,0.9082353651140089,0.4483960734860933,0.5969055263887132,0.5777237375743313,0.5968351428367751,0.6274576818482879,0.6274576818482879,0.7726415661861114,0.8399438800143799,0.6001233888877038
318,0.4440731789085495,0.4347443946723838,0.43370319737021723,0.5384859107468515,0.41758162290678186,0.4149128622185267,0.4194495789020976,0.4156173264563906,0.42497653937480445,0.4645269887826768,0.4734701140907326,0.7878747781356239,0.4837976658513476,0.4647658167439879,0.4803264871404065,0.8409765680237308,0.4621484940412309,0.5714730437343697,0.5800122375441785,0.5611271270981262,0.6115451245440192,0.6115451245440192,0.710319924099712,0.7862186314159957,0.5686860643632162
319,0.404168167028334,0.3860226975647937,0.3975465040721235,0.4736310797309966,0.3751316991144439,0.3737055975680283,0.3717639617189522,0.37173847765842694,0.3755676684392093,0.4480374441791758,0.48160210712195617,0.8833450806381435,0.45067062330053126,0.46074727161966605,0.4787550445309462,0.9824247386487237,0.4695784400189877,0.6141512581222304,0.594363112400039,0.6412687941677147,0.6513295674462185,0.6513295674462185,0.852442325252519,0.8802110445682715,0.6225036623161784
320,0.4073416464221899,0.39776518308536896,0.3957010643603768,0.4960802914571851,0.39110591093213826,0.3639212693502037,0.3617855779497679,0.3727183845963934,0.37996879553641477,0.4437636522885353,0.4505423415706559,0.8225744026379557,0.4462196173183558,0.44348274026492135,0.44821103584210925,0.8675961700217222,0.4402340518146954,0.5965618758683243,0.5620584084335744,0.6049988725311127,0.6340336742844074,0.6340336742844074,0.7983944667201545,0.820310472915913,0.589075015552402
321,0.41343198319091423,0.39301628223261825,0.40700307161669746,0.48349782613980535,0.38329107944488006,0.3707651855957895,0.3699673053104996,0.3692641043322573,0.3843347288509862,0.4306423623759454,0.4685572245371961,0.829039443880391,0.4644230458134201,0.4448724475052686,0.47427325038740414,0.8719889708327296,0.4492170431398535,0.5813769216784269,0.5794387049465988,0.574967120481291,0.6071795303849237,0.6071795303849237,0.7927614274016231,0.8267475494868491,0.5788717890934659
322,0.41592141300199226,0.41709271227344036,0.42466897263111236,0.5220217543152667,0.39898447434130246,0.39392450346901214,0.39271265668187855,0.3984496120845295,0.41111982201003866,0.41674956275027175,0.4179411901408774,0.7399354396776812,0.4520556381212469,0.4143108326316583,0.43559105969332873,0.7560868999057491,0.41201887769992857,0.5088157453843454,0.5191606666925742,0.5289234064770111,0.5475948353836044,0.5475948353836044,0.6681428814420689,0.7389964667130329,0.507583276691586
323,0.39873493282843503,0.3900666128953013,0.3999365696335821,0.4861284081412147,0.38275085783206325,0.3719642093849331,0.37697555005752353,0.3724755080219597,0.37882830926632394,0.4332574874702611,0.4702073426736686,0.8590201983972593,0.44077006546276315,0.44181899648455036,0.46776732712835006,0.9397637483803857,0.45462024812779855,0.5925240714107742,0.5792005229805696,0.6249052129067221,0.6337126897518828,0.6337126897518828,0.8159337414646578,0.8562907336485145,0.5908124897937788
324,0.41042313261316704,0.38396677788077477,0.40156629144999134,0.4933796339651847,0.3815657926779673,0.36852776756196415,0.3662041623453331,0.3665654229115201,0.37965892029810183,0.45560605706025903,0.5026083811596262,0.8897862927199505,0.47278431339921145,0.467195079910062,0.4883942500124552,0.957654872735265,0.4883807628973203,0.6500435273161609,0.6303889080186319,0.6368892893738044,0.6654606242303758,0.6654606242303758,0.8779747535849663,0.8866196875520548,0.661452259540386
325,0.4116258821982832,0.3899464998922125,0.40514374972016437,0.5084266672285889,0.39740498037484456,0.38164973178235406,0.3866484564769068,0.3800209831560868,0.3994114811944912,0.4619952942592466,0.49945081988201456,0.8369675899362876,0.4687751422486944,0.46235182223370674,0.48259692146120914,0.9286175580033271,0.48197131861085735,0.6059786323017275,0.6166441125738953,0.6018818174555535,0.6397881655343922,0.6397881655343922,0.7888188579142233,0.8345416718633538,0.600675995452148
326,0.4579410030099983,0.4340219862372474,0.44392156517165543,0.5509868172620512,0.4403387787221417,0.4251228792348857,0.4243530729879756,0.42187572854818384,0.45394257618772177,0.4931657209952512,0.4881211458576107,0.8023396649808008,0.508772884688116,0.4801791183132228,0.48250837823342163,0.8425017841820165,0.4765450742203475,0.6060882087765633,0.5985641335770912,0.6024592059529578,0.6372928695905449,0.6372928695905449,0.7748566890330574,0.8004745121472892,0.6099535706992668
327,0.42285276206892014,0.3935650322945699,0.4146384247903142,0.4973275253711729,0.3798681420618008,0.3806639905672947,0.3804805799327279,0.3790245232750839,0.3782915805492504,0.46980945815130903,0.5093393289643431,0.9056350674419886,0.483632580361467,0.4783486121240482,0.49949481310878646,0.9693149153254961,0.4914858015984529,0.6390360956881258,0.6432313049039318,0.6095086537262016,0.6846068631390104,0.6846068631390104,0.8574200365913425,0.9022376911817499,0.6418011695514322
328,0.4200026425848259,0.39149194833981366,0.4125756826221252,0.49116401930245496,0.3846019464307289,0.37612203665539706,0.3743111253407342,0.37147133258664433,0.382440937976726,0.45818896542440285,0.47867772281940985,0.8490532305926155,0.46639565455284654,0.4631131522048671,0.47416417481484074,0.9247606123079487,0.4646230241176544,0.6036491994229004,0.5894551749428025,0.6158416425727709,0.6406818975283389,0.6406818975283389,0.8337931971217276,0.8464745344965944,0.6062107817959588
329,0.3890020647923479,0.39226914226823645,0.3739736251466505,0.47511531980918636,0.3793046259612004,0.3647724463872117,0.3617709931651582,0.3694168894974873,0.3721143877347944,0.425058452826801,0.48231432803311974,0.89661165297359,0.46770513257674,0.456767811502983,0.4895408839040933,0.9884108118157714,0.47306534570732756,0.6363581759586127,0.5857670482254435,0.6586146954336618,0.6658042291261983,0.6658042291261983,0.8945783613843953,0.8934070064116758,0.6177218265043045
330,0.4332002711702598,0.39865378695577186,0.4260355900774748,0.5102055216188197,0.38992788786848875,0.3742326335982302,0.3764917327439932,0.37702158063602026,0.3908765081693023,0.4299788458491038,0.432085826359877,0.7802505013761911,0.45435676643960016,0.422607344715016,0.43433200483129025,0.8310096724430329,0.42131583680298407,0.5436437208187566,0.5452754299424568,0.5478328070071914,0.5723784326404971,0.5723784326404971,0.7324297802964109,0.7786561747166958,0.5420100546753036
331,0.4169405081803839,0.3927314884260653,0.4006691924383907,0.4964113609258718,0.39033736456206586,0.3633643613730804,0.3627191223954457,0.3638494034358396,0.39079676677469904,0.4467298186242333,0.4968131799875478,0.8376840801887053,0.47739170149724447,0.4560408414820521,0.4969733660882673,0.9017723615305081,0.4819170495464567,0.6034075856025528,0.5923771582770584,0.5970552495751652,0.639307647954825,0.639307647954825,0.7806403515713036,0.8352863504100501,0.5893605343081582
332,0.41392558408270824,0.40307585889664066,0.41050316372344925,0.5041607019195647,0.39140492867356763,0.3875679813942739,0.3869395257750975,0.3944299595067776,0.3870615893084264,0.422720005203389,0.44695950654079714,0.8443300961611054,0.45223150522410716,0.4301090260019727,0.4615314466634924,0.9180662332670745,0.43601527901393955,0.5583543167281114,0.5505292107911935,0.6165996450751399,0.6031810029583309,0.6031810029583309,0.7930638739086991,0.8418746967987711,0.5618639439874786
333,0.4478309283199585,0.40890875399040494,0.433147821731338,0.5120689356256483,0.4041290829705798,0.3989865239176739,0.4025012598327919,0.39728105864731966,0.39923104957219774,0.4612765327647175,0.4903388690896161,0.8093221799954998,0.4848732044441257,0.4645454795582224,0.4885247476050164,0.8366921010424948,0.4736816274960496,0.558946571257017,0.5781427672415923,0.5532744967778029,0.5988329056314848,0.5988329056314848,0.7359895734057627,0.8072032984648997,0.5559860908258146
334,0.40138740430351433,0.3834076079920395,0.4031216607321029,0.4794340394377051,0.36297251392686064,0.36788505959314405,0.36743902063796646,0.3641066911152853,0.3634958884634967,0.43649950458890036,0.46296149450876656,0.8757217409505555,0.4425920063765213,0.451072899728856,0.46010512361175737,0.9650814242830053,0.45076770136218697,0.6266949097388536,0.5951980885760351,0.6252583078537995,0.6574583433914429,0.6574583433914429,0.864518093501525,0.8727735219556383,0.6292890295808287
335,0.4179694191958558,0.3860226975647937,0.4080941121665627,0.48644680110965327,0.37987504489350316,0.3729378030633574,0.37385991451203143,0.37079825803185895,0.3801979672076248,0.4539053257349913,0.47922916029233026,0.8491249207377011,0.4538748100422405,0.45829120278947927,0.4714870934739471,0.9118290302434466,0.46665254363873565,0.5964218019292935,0.5944395908101067,0.59467207163757,0.6295213915939534,0.6295213915939534,0.8045364486939841,0.8463761810537792,0.6031575680955303
336,0.4435071970921543,0.41981043265039086,0.42339811787492004,0.5226395744838767,0.4181676593101801,0.41709383541695755,0.4135886436420834,0.41058517312955234,0.41655155164059793,0.4862312071603237,0.524367079629688,0.8493133989222758,0.5082528715863928,0.4944943344103296,0.5244799874183328,0.9436502197591796,0.517795199694779,0.6369946839022351,0.6018761337566627,0.6436265974457255,0.670866022962932,0.670866022962932,0.8321063370112873,0.846608795384292,0.6393695803530248
337,0.43311827341679643,0.40549166825455724,0.4236212237222401,0.521545650762873,0.3942013816605995,0.3898038036813888,0.3883089229076145,0.38763630873935156,0.39753889497158384,0.4707600982744995,0.48940820460539153,0.8311620924864637,0.47965686948945624,0.46514148671727173,0.4850059533122454,0.8890379231360903,0.4690544830079869,0.6003557082921576,0.6301186094629206,0.5637863477480238,0.6163871322471725,0.6163871322471725,0.8100211576159254,0.8287815909293771,0.5995395199188496
338,0.3936675581296339,0.37379610938763536,0.38712793126851147,0.4698712084686576,0.38013447664676225,0.34148388179805683,0.3398379339764887,0.3470020562498442,0.37471193455600527,0.41779763785433244,0.4366702434913663,0.827642058683818,0.4230585875100263,0.42005805346483205,0.43851287824088375,0.9023400733265816,0.42210766982356557,0.5702194359589604,0.5632863516143778,0.6233011282283303,0.5978684843552571,0.5978684843552571,0.8354078249937145,0.8253829044978784,0.5686470366785759
339,0.4224807601284024,0.38657441414444843,0.4053269089928009,0.48806989061923767,0.39241254326599345,0.3756473568838662,0.3769400905241213,0.374252009287872,0.38503245281690557,0.45335041812211746,0.49641215117747917,0.8225744026379557,0.4872176412232864,0.4726105874769388,0.4830356371088363,0.8479256030405861,0.4760038170856854,0.5888139889616061,0.5824959917586804,0.5711618968941,0.6308540110377545,0.6308540110377545,0.7659220010860899,0.820310472915913,0.5709250294218833
340,0.4082286666748603,0.3896406486282475,0.40233697526868034,0.49409013566476295,0.38307096735402224,0.3667019004049387,0.36977334923884553,0.36914918514538425,0.38386185804205364,0.4390501973930998,0.47559942444048275,0.8424208956322833,0.46014146389127114,0.44568097503293663,0.46360259520781777,0.9125864858277475,0.4571700369205062,0.6046690466934077,0.5942232191993734,0.5920538825781331,0.6249221225228887,0.6249221225228887,0.7657371016947988,0.8399438800143799,0.5973308605853864
341,0.4376964290735383,0.4206313990140673,0.4371647551802593,0.5352672284035239,0.41052482373582155,0.41561620831607016,0.41351339887253685,0.41030370139315875,0.4126233117505798,0.49269483905905354,0.5276572484839666,0.843274827215827,0.5139122236178916,0.49906883120779233,0.5211889327392318,0.8980940599984314,0.4973779943501019,0.6462054877905865,0.6640878604573498,0.5970593634766143,0.6748611764843869,0.6748611764843869,0.8430672401945521,0.8407939753572561,0.6442972979965621
342,0.399042576048514,0.3996782525006795,0.39424868109627714,0.5002362538023879,0.4004257991445441,0.3899067274116017,0.3896426452532917,0.38855948026215387,0.4138766847919402,0.4504462399550921,0.4632073976418778,0.78734745975624,0.459119195040314,0.4556943420717367,0.45769888737439157,0.8793892599102208,0.4522356134248367,0.5901202274420461,0.5773702231055754,0.5841192266742788,0.6177867814934538,0.6177867814934538,0.7567717434403697,0.7856254023802227,0.5968215518175142
343,0.3980422773053579,0.3920665101478772,0.38951356944946286,0.4848999168598141,0.3966822670452341,0.37772906180217,0.3771899555672462,0.3803199318237179,0.3973996332148531,0.4348918359607324,0.4541315101870865,0.8108183527868962,0.4525924425688814,0.4423033508292971,0.44737845467669696,0.8632278009715201,0.44577539942637256,0.5869130229539627,0.5615425825496537,0.5915455849302255,0.6184525733145244,0.6184525733145244,0.7814032343340576,0.8087579941653041,0.589075015552402
