group,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
group_5s_08,5,5000.0,0.0421779549149516,0.3567203732952474,0.16206653534459525,0.1591121274500623,0.0010582640641808253,0.03253422443109243,0.10840461373189984,0.1150957148903833,0.13133136211820595,0.193344894287439,0.2199348856660074,0.23497030682418346,0.6124735854444541,1.2547450529812858
group_5s_09,5,5000.0,0.1243984236142446,0.5915585780492967,0.26272237287350475,0.2563496321495399,0.0032922956971455464,0.05738426864571114,0.17231818652995293,0.18188760616280322,0.20815297374585165,0.3162303502075374,0.3675708958210889,0.3948221594529531,0.8399333942225143,1.3995448007450468
group_5s_10,5,5000.0,0.0850802891334397,0.4449752658199579,0.19381559034481646,0.18868693919577995,0.0017523448742908614,0.04186520528283047,0.1271220177271151,0.1351983453822325,0.1535817834554952,0.2331331980915629,0.2701352154925206,0.2901791290058506,0.8572012543029652,1.643909562739763
group_5s_11,5,5000.0,0.0764281197896303,0.2866854071842633,0.1660382252378329,0.1639772052291669,0.00083104421557107,0.028830720727422033,0.11604722662956946,0.1230993959050153,0.1374472921033162,0.1938164514418535,0.217861056750489,0.22994707818500032,0.45546126033210976,0.4395137925433046
group_5s_12,5,5000.0,0.1095066264556956,0.3585132928359777,0.20319959447244484,0.20033968795869156,0.0010822938271994754,0.03290152472554013,0.14511489583600692,0.1538630070563711,0.1719307805627105,0.23553673981773382,0.2605348818285859,0.27510606654297104,0.4728247570281415,0.46986522079874726
group_5s_13,5,5000.0,0.0744880598358856,0.3024252539201373,0.17364770657800713,0.1713766745317549,0.0007034397479894184,0.02652509121722741,0.12783012717131972,0.1351747367867415,0.1483769485241646,0.19880973472223476,0.2211267337528994,0.23255467019609402,0.5180800691657175,0.7204668305588386
group_5s_14,5,5000.0,0.1026157671048676,0.650985004156682,0.21400132002470673,0.21023837921231234,0.0018931115052438173,0.04351425287517268,0.14402292095540806,0.15227996783654685,0.1730312954916724,0.2552356057277308,0.290513536170656,0.3121329762008099,0.9552781043933289,3.24971072151233
group_5s_15,5,5000.0,0.0892361973594626,0.363395714955841,0.19194081210541786,0.188977881582113,0.0011907481232840494,0.03451066966241251,0.1322545168807158,0.14078676528368317,0.15931415766394463,0.2241389017788505,0.2529818804384368,0.26872032984143107,0.6031419519436976,0.9239716769618505
group_5s_16,5,5000.0,0.1164835083086664,0.5604671650678412,0.2511569369929674,0.24671209574050434,0.002287324009179793,0.04783075961651552,0.17231257882030313,0.18240805782312988,0.20557562266064022,0.2959093320390096,0.3359151356893709,0.3577807395439594,0.7801259029205286,1.5650523930295241
group_5s_17,5,5000.0,0.1117666486595411,0.3848933624103666,0.20231136118088036,0.19997050302095876,0.001042733911978107,0.03229462030243122,0.1461987807476548,0.15452962034639445,0.1712022846560741,0.23280195565455697,0.2593262881750701,0.2723966482864843,0.5659743045554319,0.8901208459212651
group_5s_18,5,5000.0,0.0839063172362704,0.4128617909410967,0.19432189109833814,0.1916008280537973,0.0011774147588372776,0.034316909664115394,0.1349195953652225,0.14369916938469182,0.16104101532423104,0.22695008491872587,0.2548645442604132,0.2682299143244012,0.6002743694135597,1.1731325379814095
group_5s_19,5,5000.0,0.106447003371287,0.4667023553800026,0.2263245774833633,0.2219409569644038,0.001858410562132337,0.04311359783868723,0.155461933850996,0.1645731346260531,0.18466824172712726,0.2670389188594884,0.300029787727667,0.32104007832324716,0.7544096838237806,1.4904719898873386
group_5s_20,5,5000.0,0.0560222999396504,0.3658186008897609,0.15832283941360742,0.1561288978735185,0.0011441102367926782,0.033828081598187044,0.1017427517032595,0.1085177153263797,0.125845723011869,0.1895542971716715,0.21669032014662595,0.23439038469744403,0.6872898241158791,1.5310776721777772
group_5s_21,5,5000.0,0.0916381721602011,0.439598075347675,0.21328865267678593,0.2099042034232482,0.0015392833408800735,0.03923762555420371,0.14608339221547245,0.15619788217983285,0.17657911569920479,0.2499303000742577,0.28304224806077893,0.3018653031967947,0.658763155780527,1.1639233584245892
group_5s_22,5,5000.0,0.0455682747843886,0.3947854708414525,0.17838107016804097,0.1739722901758071,0.001499783899914036,0.038730916806827276,0.1151180224084399,0.1218783069855369,0.1416756348864497,0.2143207460546358,0.246939734494081,0.2676093692098188,0.7633313218245118,1.3510912558726709
group_5s_23,5,5000.0,0.0877833911856874,0.4467673517296767,0.20451524285982214,0.2004394984019386,0.001609398024605572,0.04012131563893801,0.1362525642097106,0.1463440975954293,0.1656078135436029,0.24284941128449308,0.2752394789563406,0.2961441423173083,0.6088323567303932,0.9234733156971977
group_5s_24,5,5000.0,0.1026157671048676,0.650985004156682,0.21400132002470673,0.21023837921231234,0.0018931115052438173,0.04351425287517268,0.14402292095540806,0.15227996783654685,0.1730312954916724,0.2552356057277308,0.290513536170656,0.3121329762008099,0.9552781043933289,3.24971072151233
group_5s_25,5,5000.0,0.0680045580526351,0.3933882528543472,0.14700897381321826,0.1439769140400317,0.0009415330845883643,0.03068748000201612,0.09631234786148019,0.1018346167298875,0.1176977935815187,0.17602625245770098,0.2000255665892078,0.21387167277275534,0.7807176777001692,2.16405939876815
