k,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
101,0.390482021746905,0.37478059155795695,0.37478059155795695,0.38076791328746346,0.390482021746905,0.37478059155795695,0.37478059155795695,0.46465459592256986,0.390482021746905,0.36045567761949227,0.46465459592256986,0.46465459592256986,0.3554268915608921,0.35495764177344247,0.35527521341548995,0.3593326859532833,0.37478059155795695,0.4471914943656627,0.46465459592256986,0.390482021746905,0.36045567761949227,0.4471914943656627,0.36045567761949227,0.37478059155795695,0.46465459592256986,0.390482021746905,0.390482021746905,0.390482021746905,0.35495764177344247,0.390482021746905,0.48120801702666793,0.8141575119936071,0.45944649058293546,0.45944649058293546,0.8141575119936071,0.45141603066926034,0.45944649058293546,0.4788575748316525,0.9179363361242012,0.45141603066926034,0.47147709966114404,0.617431448948246,0.5761445693202853,0.8141575119936071,0.6066553373320516,0.6478778514402869,0.6066553373320516,0.6481650149362456,0.8189610748152331,0.6066553373320516,0.45944649058293546,0.8189610748152331,0.6478778514402869,0.8114172278862363,0.617431448948246,0.6067437630391187,0.5761445693202853,0.617431448948246,0.45141603066926034,0.8141575119936071
102,0.3997956887587028,0.38689842891688964,0.38689842891688964,0.38481069829782477,0.3997956887587028,0.38689842891688964,0.38689842891688964,0.46093102724042506,0.3997956887587028,0.35655764307211407,0.46093102724042506,0.46093102724042506,0.35834884260097943,0.352341753339873,0.35771701063971995,0.35695956060357475,0.38689842891688964,0.4280303695419446,0.46093102724042506,0.3997956887587028,0.35655764307211407,0.4280303695419446,0.35655764307211407,0.38689842891688964,0.46093102724042506,0.3997956887587028,0.3997956887587028,0.3997956887587028,0.352341753339873,0.3997956887587028,0.4550591374644263,0.8061531316158128,0.4401488727880638,0.4401488727880638,0.8061531316158128,0.4228803539508119,0.4401488727880638,0.4608397713727605,0.8909938473614757,0.4228803539508119,0.44608741614566755,0.5922914782570387,0.5398887694384329,0.8061531316158128,0.5956838640711245,0.6206616637252865,0.5956838640711245,0.6219693282857104,0.7781297503954258,0.5956838640711245,0.4401488727880638,0.7781297503954258,0.6206616637252865,0.803463114491008,0.5922914782570387,0.5786222694172132,0.5398887694384329,0.5922914782570387,0.4228803539508119,0.8061531316158128
103,0.4117093084544459,0.39157167432105794,0.39157167432105794,0.3966214667347763,0.4117093084544459,0.39157167432105794,0.39157167432105794,0.47609078080112943,0.4117093084544459,0.3705888312469645,0.47609078080112943,0.47609078080112943,0.3647357461394231,0.3645322944974399,0.36556069110459255,0.3711438852822811,0.39157167432105794,0.4447412175909936,0.47609078080112943,0.4117093084544459,0.3705888312469645,0.4447412175909936,0.3705888312469645,0.39157167432105794,0.47609078080112943,0.4117093084544459,0.4117093084544459,0.4117093084544459,0.3645322944974399,0.4117093084544459,0.4372970561412357,0.7397366664625731,0.4389065064914441,0.4389065064914441,0.7397366664625731,0.42628140167616524,0.4389065064914441,0.4385350198760319,0.8338668165485977,0.42628140167616524,0.43026247470965734,0.5665185160784517,0.5366387820913666,0.7397366664625731,0.5530456580465661,0.5970078779942785,0.5530456580465661,0.5979357831761078,0.7345227559586492,0.5530456580465661,0.4389065064914441,0.7345227559586492,0.5970078779942785,0.7418084856947043,0.5665185160784517,0.5531079067127055,0.5366387820913666,0.5665185160784517,0.42628140167616524,0.7397366664625731
104,0.38869651318263987,0.39092305244061687,0.39092305244061687,0.382200183141998,0.38869651318263987,0.39092305244061687,0.39092305244061687,0.47996968274849783,0.38869651318263987,0.36649790907454793,0.47996968274849783,0.47996968274849783,0.37058695135645453,0.35332080031051394,0.3696424562399838,0.3693454722869591,0.39092305244061687,0.4222402634675173,0.47996968274849783,0.38869651318263987,0.36649790907454793,0.4222402634675173,0.36649790907454793,0.39092305244061687,0.47996968274849783,0.38869651318263987,0.38869651318263987,0.38869651318263987,0.35332080031051394,0.38869651318263987,0.4188633974165803,0.6884306449709646,0.4399728332114613,0.4399728332114613,0.6884306449709646,0.4171486796970263,0.4399728332114613,0.41431024081305756,0.7251901511112933,0.4171486796970263,0.41681199934181906,0.5288062061239927,0.5220723999735069,0.6884306449709646,0.5303725647745395,0.5611972170889278,0.5303725647745395,0.5608555900484469,0.680045474611243,0.5303725647745395,0.4399728332114613,0.680045474611243,0.5611972170889278,0.6896724646241804,0.5288062061239927,0.5238500371350664,0.5220723999735069,0.5288062061239927,0.4171486796970263,0.6884306449709646
105,0.3788684792911646,0.38214208605578165,0.38214208605578165,0.37245520647900043,0.3788684792911646,0.38214208605578165,0.38214208605578165,0.4563339450662703,0.3788684792911646,0.35847809384261164,0.4563339450662703,0.4563339450662703,0.3597079316072795,0.3594994838576715,0.3587352541987545,0.3589582272159823,0.38214208605578165,0.4318815731507348,0.4563339450662703,0.3788684792911646,0.35847809384261164,0.4318815731507348,0.35847809384261164,0.38214208605578165,0.4563339450662703,0.3788684792911646,0.3788684792911646,0.3788684792911646,0.3594994838576715,0.3788684792911646,0.46278971633999194,0.8537982448110296,0.436514336469173,0.436514336469173,0.8537982448110296,0.43209033682738596,0.436514336469173,0.45831977121827217,0.9384918245734796,0.43209033682738596,0.45693775685539173,0.6245927105730298,0.5703589549185578,0.8537982448110296,0.6330161536609886,0.6462389344742346,0.6330161536609886,0.6464371926474108,0.825787431912632,0.6330161536609886,0.436514336469173,0.825787431912632,0.6462389344742346,0.8463256687949373,0.6245927105730298,0.6237026740467955,0.5703589549185578,0.6245927105730298,0.43209033682738596,0.8537982448110296
106,0.3907959413882042,0.39029950169559424,0.39029950169559424,0.37355393869183057,0.3907959413882042,0.39029950169559424,0.39029950169559424,0.45526971079816214,0.3907959413882042,0.3531096221571066,0.45526971079816214,0.45526971079816214,0.3678820107967987,0.3559222198284194,0.3662817017710725,0.3527222567759095,0.39029950169559424,0.40839462672134136,0.45526971079816214,0.3907959413882042,0.3531096221571066,0.40839462672134136,0.3531096221571066,0.39029950169559424,0.45526971079816214,0.3907959413882042,0.3907959413882042,0.3907959413882042,0.3559222198284194,0.3907959413882042,0.4268314750737836,0.7565206599055663,0.4211838525206349,0.4211838525206349,0.7565206599055663,0.40616162127881866,0.4211838525206349,0.42493133424587193,0.8095839351501688,0.40616162127881866,0.41889432162370094,0.5423945865070969,0.5076572949843519,0.7565206599055663,0.5524078015533261,0.5690710435905241,0.5524078015533261,0.5691930120485509,0.7202929958371239,0.5524078015533261,0.4211838525206349,0.7202929958371239,0.5690710435905241,0.747104236414973,0.5423945865070969,0.5345609524165067,0.5076572949843519,0.5423945865070969,0.40616162127881866,0.7565206599055663
107,0.3926855877606482,0.37670664863214365,0.37670664863214365,0.3857739466005195,0.3926855877606482,0.37670664863214365,0.37670664863214365,0.4610648637635201,0.3926855877606482,0.3546273347426579,0.4610648637635201,0.4610648637635201,0.35130074250257515,0.3510811289634614,0.3506512945815702,0.3550761639938365,0.37670664863214365,0.4372906190553656,0.4610648637635201,0.3926855877606482,0.3546273347426579,0.4372906190553656,0.3546273347426579,0.37670664863214365,0.4610648637635201,0.3926855877606482,0.3926855877606482,0.3926855877606482,0.3510811289634614,0.3926855877606482,0.45549173206585053,0.8100319013398929,0.4427599940208946,0.4427599940208946,0.8100319013398929,0.4320528819396666,0.4427599940208946,0.45935127477500254,0.8966065273490396,0.4320528819396666,0.44701178248172496,0.6080859326839758,0.5618077414362196,0.8100319013398929,0.5927854119962814,0.6379800290052551,0.5927854119962814,0.6381949708557954,0.7880100853207969,0.5927854119962814,0.4427599940208946,0.7880100853207969,0.6379800290052551,0.8103718191948966,0.6080859326839758,0.601021260849158,0.5618077414362196,0.6080859326839758,0.4320528819396666,0.8100319013398929
108,0.4187939726791147,0.39327685538782425,0.39327685538782425,0.40780299612903886,0.4187939726791147,0.39327685538782425,0.39327685538782425,0.5060703668977532,0.4187939726791147,0.3841567860007894,0.5060703668977532,0.5060703668977532,0.37797185668079836,0.3719676367032017,0.37960505139395456,0.3854263681122013,0.39327685538782425,0.46270342866469616,0.5060703668977532,0.4187939726791147,0.3841567860007894,0.46270342866469616,0.3841567860007894,0.39327685538782425,0.5060703668977532,0.4187939726791147,0.4187939726791147,0.4187939726791147,0.3719676367032017,0.4187939726791147,0.5114660336906881,0.8564341993262106,0.49499628790302364,0.49499628790302364,0.8564341993262106,0.4750528733395501,0.49499628790302364,0.5097520538302126,0.9443698521111263,0.4750528733395501,0.5041411051241566,0.6406135084361004,0.6154396809847087,0.8564341993262106,0.6393323008702912,0.6684190196715692,0.6393323008702912,0.6682976592292788,0.8325068242403221,0.6393323008702912,0.49499628790302364,0.8325068242403221,0.6684190196715692,0.8601709642204534,0.6406135084361004,0.6248331266288578,0.6154396809847087,0.6406135084361004,0.4750528733395501,0.8564341993262106
109,0.4189698538087548,0.3955197385387867,0.3955197385387867,0.40244666912975546,0.4189698538087548,0.3955197385387867,0.3955197385387867,0.4853994058400533,0.4189698538087548,0.3667353906583253,0.4853994058400533,0.4853994058400533,0.36997720249583715,0.36396165233978456,0.3692691312301896,0.36611551974133294,0.3955197385387867,0.43988361024134504,0.4853994058400533,0.4189698538087548,0.3667353906583253,0.43988361024134504,0.3667353906583253,0.3955197385387867,0.4853994058400533,0.4189698538087548,0.4189698538087548,0.4189698538087548,0.36396165233978456,0.4189698538087548,0.48413421183130695,0.8449399223914843,0.4641411279895361,0.4641411279895361,0.8449399223914843,0.4465715756732918,0.4641411279895361,0.4846659473257632,0.9312188481528656,0.4465715756732918,0.47134242112936053,0.607570260176589,0.56167561655258,0.8449399223914843,0.5923435103875272,0.6240687597131198,0.5923435103875272,0.6243860088331575,0.7814329818911228,0.5923435103875272,0.4641411279895361,0.7814329818911228,0.6240687597131198,0.8344268998581533,0.607570260176589,0.5860412028954615,0.56167561655258,0.607570260176589,0.4465715756732918,0.8449399223914843
110,0.41369401181431803,0.37330425499575565,0.37330425499575565,0.39703690990998813,0.41369401181431803,0.37330425499575565,0.37330425499575565,0.4609623053357791,0.41369401181431803,0.35087912315989606,0.4609623053357791,0.4609623053357791,0.3628876784159879,0.36250845735578263,0.36464615772594267,0.34981312123909963,0.37330425499575565,0.4307377340586142,0.4609623053357791,0.41369401181431803,0.35087912315989606,0.4307377340586142,0.35087912315989606,0.37330425499575565,0.4609623053357791,0.41369401181431803,0.41369401181431803,0.41369401181431803,0.36250845735578263,0.41369401181431803,0.4321622676692486,0.8262271791395126,0.42488116525964215,0.42488116525964215,0.8262271791395126,0.41825718984381033,0.42488116525964215,0.4276294972005465,0.9270983173326951,0.41825718984381033,0.4264435730846361,0.596287382129993,0.5482061109156109,0.8262271791395126,0.5790412591436215,0.6189610601730277,0.5790412591436215,0.619658060817337,0.7800578277404472,0.5790412591436215,0.42488116525964215,0.7800578277404472,0.6189610601730277,0.8221750902962764,0.596287382129993,0.5980357957945728,0.5482061109156109,0.596287382129993,0.41825718984381033,0.8262271791395126
111,0.3620438574789557,0.35556133133752876,0.35556133133752876,0.3578343318752422,0.3620438574789557,0.35556133133752876,0.35556133133752876,0.4345717314138551,0.3620438574789557,0.32836319721258206,0.4345717314138551,0.4345717314138551,0.32169658816607305,0.3210100357740197,0.3215593673952123,0.3273660827983392,0.35556133133752876,0.3963467359046649,0.4345717314138551,0.3620438574789557,0.32836319721258206,0.3963467359046649,0.32836319721258206,0.35556133133752876,0.4345717314138551,0.3620438574789557,0.3620438574789557,0.3620438574789557,0.3210100357740197,0.3620438574789557,0.4542844590334132,0.8245898811830179,0.42852977808932613,0.42852977808932613,0.8245898811830179,0.4152635006841005,0.42852977808932613,0.45925868785732693,0.9016023447564828,0.4152635006841005,0.43771752810758024,0.6044928325768741,0.5597055723764524,0.8245898811830179,0.5675379956164598,0.6249974036894554,0.5675379956164598,0.6243883345041734,0.7579888957693784,0.5675379956164598,0.42852977808932613,0.7579888957693784,0.6249974036894554,0.8244659702115514,0.6044928325768741,0.6070673532860548,0.5597055723764524,0.6044928325768741,0.4152635006841005,0.8245898811830179
112,0.4158544471790078,0.40605254012552355,0.40605254012552355,0.3944780874150569,0.4158544471790078,0.40605254012552355,0.40605254012552355,0.4837026543785305,0.4158544471790078,0.37315664324882486,0.4837026543785305,0.4837026543785305,0.3790633858087876,0.36082686528809926,0.37929807835301893,0.3742768149776695,0.40605254012552355,0.42611404929215446,0.4837026543785305,0.4158544471790078,0.37315664324882486,0.42611404929215446,0.37315664324882486,0.40605254012552355,0.4837026543785305,0.4158544471790078,0.4158544471790078,0.4158544471790078,0.36082686528809926,0.4158544471790078,0.45312134846010216,0.7771424896898966,0.4519028537679298,0.4519028537679298,0.7771424896898966,0.42438783335810853,0.4519028537679298,0.4550284432274953,0.8433976304265285,0.42438783335810853,0.44293365537757473,0.5518234774487034,0.5348052993058325,0.7771424896898966,0.5680683535224099,0.5791663781729861,0.5680683535224099,0.5785771862654516,0.7336262891301474,0.5680683535224099,0.4519028537679298,0.7336262891301474,0.5791663781729861,0.7741025347308279,0.5518234774487034,0.5446524604726276,0.5348052993058325,0.5518234774487034,0.42438783335810853,0.7771424896898966
113,0.4005668628216332,0.3748325691856055,0.3748325691856055,0.38856649173292784,0.4005668628216332,0.3748325691856055,0.3748325691856055,0.43850974487782274,0.4005668628216332,0.3451104651317727,0.43850974487782274,0.43850974487782274,0.37086006977507796,0.3528365643269018,0.37006136731991685,0.34415486677702245,0.3748325691856055,0.4026145838528288,0.43850974487782274,0.4005668628216332,0.3451104651317727,0.4026145838528288,0.3451104651317727,0.3748325691856055,0.43850974487782274,0.4005668628216332,0.4005668628216332,0.4005668628216332,0.3528365643269018,0.4005668628216332,0.4314904541084,0.8275985142649748,0.41520813239516696,0.41520813239516696,0.8275985142649748,0.3978601142698534,0.41520813239516696,0.43017094551147966,0.9028104790829431,0.3978601142698534,0.4274535792682316,0.5668278982166061,0.5148667580316233,0.8275985142649748,0.6039812331087507,0.5965828237217616,0.6039812331087507,0.5963573786107143,0.7779832643861347,0.6039812331087507,0.41520813239516696,0.7779832643861347,0.5965828237217616,0.8204243616813874,0.5668278982166061,0.5787866857879732,0.5148667580316233,0.5668278982166061,0.3978601142698534,0.8275985142649748
114,0.3762459500360197,0.36003968864480373,0.36003968864480373,0.3641788431718315,0.3762459500360197,0.36003968864480373,0.36003968864480373,0.4405225710490296,0.3762459500360197,0.3390417172854778,0.4405225710490296,0.4405225710490296,0.3479950496711007,0.3369792349229829,0.34782567669809084,0.3396019886682405,0.36003968864480373,0.40739234354542686,0.4405225710490296,0.3762459500360197,0.3390417172854778,0.40739234354542686,0.3390417172854778,0.36003968864480373,0.4405225710490296,0.3762459500360197,0.3762459500360197,0.3762459500360197,0.3369792349229829,0.3762459500360197,0.4507143540224612,0.7811899535854347,0.4365991384341845,0.4365991384341845,0.7811899535854347,0.4189947297547546,0.4365991384341845,0.4457565443266162,0.8688601375136827,0.4189947297547546,0.44401686594276213,0.559023286136122,0.5389455590839093,0.7811899535854347,0.5817722448972289,0.593138870266802,0.5817722448972289,0.5929072681502502,0.7656634217937055,0.5817722448972289,0.4365991384341845,0.7656634217937055,0.593138870266802,0.7796921314533959,0.559023286136122,0.5612436087225586,0.5389455590839093,0.559023286136122,0.4189947297547546,0.7811899535854347
115,0.3818786333664373,0.3728039087163414,0.3728039087163414,0.37715153189768946,0.3818786333664373,0.3728039087163414,0.3728039087163414,0.46302263223768975,0.3818786333664373,0.35161177121772536,0.46302263223768975,0.46302263223768975,0.35027622247779816,0.35075039240192846,0.349173540178,0.35048707669144824,0.3728039087163414,0.43295654789524934,0.46302263223768975,0.3818786333664373,0.35161177121772536,0.43295654789524934,0.35161177121772536,0.3728039087163414,0.46302263223768975,0.3818786333664373,0.3818786333664373,0.3818786333664373,0.35075039240192846,0.3818786333664373,0.4745773805283401,0.826745299955738,0.451354178521296,0.451354178521296,0.826745299955738,0.44151670264751786,0.451354178521296,0.46997955529309055,0.9349496343056625,0.44151670264751786,0.4677306007640562,0.6210606192785396,0.5650171171676689,0.826745299955738,0.5998050831222529,0.642358430128893,0.5998050831222529,0.6435485095496758,0.7885325440371672,0.5998050831222529,0.451354178521296,0.7885325440371672,0.642358430128893,0.8215672323257659,0.6210606192785396,0.5991439950898538,0.5650171171676689,0.6210606192785396,0.44151670264751786,0.826745299955738
116,0.4119174719005779,0.3727026386970006,0.3727026386970006,0.3912738081096978,0.4119174719005779,0.3727026386970006,0.3727026386970006,0.4721634081895292,0.4119174719005779,0.3692793320983041,0.4721634081895292,0.4721634081895292,0.35798013910456,0.35853819384397045,0.3636344784071574,0.3690654326805459,0.3727026386970006,0.4464845811703275,0.4721634081895292,0.4119174719005779,0.3692793320983041,0.4464845811703275,0.3692793320983041,0.3727026386970006,0.4721634081895292,0.4119174719005779,0.4119174719005779,0.4119174719005779,0.35853819384397045,0.4119174719005779,0.46149824289082986,0.7973939784417712,0.4482785867500905,0.4482785867500905,0.7973939784417712,0.44045791639096277,0.4482785867500905,0.44723546904687006,0.9134880611731133,0.44045791639096277,0.4548023565392808,0.5990633767099888,0.5556840913260283,0.7973939784417712,0.5764666400190805,0.6196440586174214,0.5764666400190805,0.619985412840306,0.778174249357454,0.5764666400190805,0.4482785867500905,0.778174249357454,0.6196440586174214,0.8035151716286774,0.5990633767099888,0.5937215656935599,0.5556840913260283,0.5990633767099888,0.44045791639096277,0.7973939784417712
117,0.39615436295306383,0.3983896952813608,0.3983896952813608,0.38460640171479193,0.39615436295306383,0.3983896952813608,0.3983896952813608,0.4823868583378691,0.39615436295306383,0.36758973540395606,0.4823868583378691,0.4823868583378691,0.38199301959856474,0.37520846835855615,0.3812057172415893,0.3671862660369923,0.3983896952813608,0.4387879382838912,0.4823868583378691,0.39615436295306383,0.36758973540395606,0.4387879382838912,0.36758973540395606,0.3983896952813608,0.4823868583378691,0.39615436295306383,0.39615436295306383,0.39615436295306383,0.37520846835855615,0.39615436295306383,0.45268866717409145,0.7685521151492215,0.45187456126134784,0.45187456126134784,0.7685521151492215,0.44019094501443895,0.45187456126134784,0.453104121137757,0.8482991704328272,0.44019094501443895,0.4479526369849579,0.5875061476472822,0.5583765944656679,0.7685521151492215,0.5779360919578382,0.6164238271669497,0.5779360919578382,0.6163493040473511,0.7455532284277494,0.5779360919578382,0.45187456126134784,0.7455532284277494,0.6164238271669497,0.7655944823452528,0.5875061476472822,0.5758979300785808,0.5583765944656679,0.5875061476472822,0.44019094501443895,0.7685521151492215
118,0.37689686086961943,0.362595703441284,0.362595703441284,0.37082448220851294,0.37689686086961943,0.362595703441284,0.362595703441284,0.45262887185733247,0.37689686086961943,0.348752691502723,0.45262887185733247,0.45262887185733247,0.3462926062722253,0.3461956273663986,0.3468979629316659,0.3468772308213815,0.362595703441284,0.42998825158242493,0.45262887185733247,0.37689686086961943,0.348752691502723,0.42998825158242493,0.348752691502723,0.362595703441284,0.45262887185733247,0.37689686086961943,0.37689686086961943,0.37689686086961943,0.3461956273663986,0.37689686086961943,0.4442434942726387,0.8092136739711304,0.4299208256689046,0.4299208256689046,0.8092136739711304,0.4260259825198552,0.4299208256689046,0.43480356968423217,0.9029255615766868,0.4260259825198552,0.4401192468085674,0.6112569996481786,0.5636015243296836,0.8092136739711304,0.5874519159371456,0.635761295153699,0.5874519159371456,0.6358154471232614,0.7883722582602434,0.5874519159371456,0.4299208256689046,0.7883722582602434,0.635761295153699,0.8052477479838444,0.6112569996481786,0.6109045516053525,0.5636015243296836,0.6112569996481786,0.4260259825198552,0.8092136739711304
119,0.40764553521278835,0.39923880240502607,0.39923880240502607,0.3865206284174065,0.40764553521278835,0.39923880240502607,0.39923880240502607,0.470930322924454,0.40764553521278835,0.3747509762483828,0.470930322924454,0.470930322924454,0.38483098433678664,0.37781958536206045,0.38559424017817134,0.37274268931761717,0.39923880240502607,0.43230475794153994,0.470930322924454,0.40764553521278835,0.3747509762483828,0.43230475794153994,0.3747509762483828,0.39923880240502607,0.470930322924454,0.40764553521278835,0.40764553521278835,0.40764553521278835,0.37781958536206045,0.40764553521278835,0.4491682806196241,0.7838400972022735,0.4365955765539814,0.4365955765539814,0.7838400972022735,0.4280453254860566,0.4365955765539814,0.4438004098460885,0.885674235549631,0.4280453254860566,0.442893901684815,0.5810570707728216,0.54605208747485,0.7838400972022735,0.5893091263821689,0.6001552007024893,0.5893091263821689,0.6002115366173657,0.7529337600034025,0.5893091263821689,0.4365955765539814,0.7529337600034025,0.6001552007024893,0.778896932792712,0.5810570707728216,0.5779171611453965,0.54605208747485,0.5810570707728216,0.4280453254860566,0.7838400972022735
120,0.37000532261947805,0.369297225024747,0.369297225024747,0.36020586420019984,0.37000532261947805,0.369297225024747,0.369297225024747,0.4363760909797614,0.37000532261947805,0.3360582351134102,0.4363760909797614,0.4363760909797614,0.35918122306147765,0.34748115831391035,0.3587929814753584,0.3366505421464661,0.369297225024747,0.3961299778068861,0.4363760909797614,0.37000532261947805,0.3360582351134102,0.3961299778068861,0.3360582351134102,0.369297225024747,0.4363760909797614,0.37000532261947805,0.37000532261947805,0.37000532261947805,0.34748115831391035,0.37000532261947805,0.4146664308471185,0.7868281236658355,0.40776246936765265,0.40776246936765265,0.7868281236658355,0.3964853395876859,0.40776246936765265,0.4133491547903089,0.8830676280946432,0.3964853395876859,0.41273938841937674,0.5563036421636132,0.5141734683515492,0.7868281236658355,0.5787634095824518,0.5891720579115319,0.5787634095824518,0.5898203031883625,0.7589904856548052,0.5787634095824518,0.40776246936765265,0.7589904856548052,0.5891720579115319,0.7833099726507455,0.5563036421636132,0.562538823112503,0.5141734683515492,0.5563036421636132,0.3964853395876859,0.7868281236658355
121,0.370655513114712,0.37707469488485756,0.37707469488485756,0.36449328145526466,0.370655513114712,0.37707469488485756,0.37707469488485756,0.45396673689947675,0.370655513114712,0.35428000830517353,0.45396673689947675,0.45396673689947675,0.35829676181789516,0.3522630625902498,0.35638992255615737,0.3517861084799165,0.37707469488485756,0.42072765532290624,0.45396673689947675,0.370655513114712,0.35428000830517353,0.42072765532290624,0.35428000830517353,0.37707469488485756,0.45396673689947675,0.370655513114712,0.370655513114712,0.370655513114712,0.3522630625902498,0.370655513114712,0.4435422161879999,0.762270129869442,0.43044036241200606,0.43044036241200606,0.762270129869442,0.42056869144984843,0.43044036241200606,0.4401161185669857,0.8588876659514009,0.42056869144984843,0.43900254583189363,0.5792489220943495,0.5372474524983359,0.762270129869442,0.5808106107055734,0.6043963689778964,0.5808106107055734,0.6048315074629035,0.7382797882980366,0.5808106107055734,0.43044036241200606,0.7382797882980366,0.6043963689778964,0.7593001534315564,0.5792489220943495,0.5703805281569844,0.5372474524983359,0.5792489220943495,0.42056869144984843,0.762270129869442
122,0.39146330160024667,0.37839523188265894,0.37839523188265894,0.38612342536987826,0.39146330160024667,0.37839523188265894,0.37839523188265894,0.46492112380680145,0.39146330160024667,0.36484441025680053,0.46492112380680145,0.46492112380680145,0.3529146075909787,0.3416795641506596,0.35386187811710235,0.36768444031714964,0.37839523188265894,0.42422653374363145,0.46492112380680145,0.39146330160024667,0.36484441025680053,0.42422653374363145,0.36484441025680053,0.37839523188265894,0.46492112380680145,0.39146330160024667,0.39146330160024667,0.39146330160024667,0.3416795641506596,0.39146330160024667,0.4433583859058603,0.7699846860154783,0.44054688870038783,0.44054688870038783,0.7699846860154783,0.4203633358695675,0.44054688870038783,0.44289726285012043,0.8450915308166961,0.4203633358695675,0.4375967320111727,0.5635722914240197,0.5406574855813439,0.7699846860154783,0.5796768923160968,0.5917663013404286,0.5796768923160968,0.5908240601885476,0.7469004174226492,0.5796768923160968,0.44054688870038783,0.7469004174226492,0.5917663013404286,0.7713329240977694,0.5635722914240197,0.5662030872345059,0.5406574855813439,0.5635722914240197,0.4203633358695675,0.7699846860154783
123,0.3736124567758295,0.35397290788166824,0.35397290788166824,0.36339053299531443,0.3736124567758295,0.35397290788166824,0.35397290788166824,0.44672112117658896,0.3736124567758295,0.33474831862154203,0.44672112117658896,0.44672112117658896,0.34575901150986516,0.33966682730070336,0.34593593819397406,0.3338539911688523,0.35397290788166824,0.42131303130716385,0.44672112117658896,0.3736124567758295,0.33474831862154203,0.42131303130716385,0.33474831862154203,0.35397290788166824,0.44672112117658896,0.3736124567758295,0.3736124567758295,0.3736124567758295,0.33966682730070336,0.3736124567758295,0.4509253611079441,0.8456568116421254,0.4289148698319937,0.4289148698319937,0.8456568116421254,0.4186650850378304,0.4289148698319937,0.44801681373520025,0.9635508489929964,0.4186650850378304,0.44858170213644877,0.6085247745009894,0.5721683178313202,0.8456568116421254,0.6117089527740273,0.6425953665992126,0.6117089527740273,0.6430977268769742,0.8330218303601806,0.6117089527740273,0.4289148698319937,0.8330218303601806,0.6425953665992126,0.8419257288758148,0.6085247745009894,0.618001047208607,0.5721683178313202,0.6085247745009894,0.4186650850378304,0.8456568116421254
124,0.4031917086581557,0.3784275766241974,0.3784275766241974,0.39816966796489806,0.4031917086581557,0.3784275766241974,0.3784275766241974,0.498308434753568,0.4031917086581557,0.3751620667076682,0.498308434753568,0.498308434753568,0.3679639089560398,0.36731737029905237,0.37132295401715604,0.37489346737663526,0.3784275766241974,0.45713618476033235,0.498308434753568,0.4031917086581557,0.3751620667076682,0.45713618476033235,0.3751620667076682,0.3784275766241974,0.498308434753568,0.4031917086581557,0.4031917086581557,0.4031917086581557,0.36731737029905237,0.4031917086581557,0.4625567297459326,0.7665166707472472,0.46440671663128114,0.46440671663128114,0.7665166707472472,0.4561019384089675,0.46440671663128114,0.45370051871153244,0.8718539501097738,0.4561019384089675,0.4603918395205786,0.6095840373797773,0.5804349002922597,0.7665166707472472,0.5760763717078577,0.6264590127140577,0.5760763717078577,0.6267371380141076,0.7470109891066125,0.5760763717078577,0.46440671663128114,0.7470109891066125,0.6264590127140577,0.7675387260731223,0.6095840373797773,0.6017610124035742,0.5804349002922597,0.6095840373797773,0.4561019384089675,0.7665166707472472
125,0.38519524814092204,0.39125631306870035,0.39125631306870035,0.3772236382969643,0.38519524814092204,0.39125631306870035,0.39125631306870035,0.4699655638966137,0.38519524814092204,0.35111383827987963,0.4699655638966137,0.4699655638966137,0.3676273243528795,0.36217442762915236,0.36591695654561923,0.35366802160156235,0.39125631306870035,0.43201560351523355,0.4699655638966137,0.38519524814092204,0.35111383827987963,0.43201560351523355,0.35111383827987963,0.39125631306870035,0.4699655638966137,0.38519524814092204,0.38519524814092204,0.38519524814092204,0.36217442762915236,0.38519524814092204,0.4461782328169347,0.7784540580594083,0.4575818566100065,0.4575818566100065,0.7784540580594083,0.44196061001712644,0.4575818566100065,0.44132518130213133,0.8399811471585483,0.44196061001712644,0.4394501890937133,0.5756788306477926,0.5509611815956441,0.7784540580594083,0.5752292252247964,0.6083539554707081,0.5752292252247964,0.6088735031992292,0.7524187391364516,0.5752292252247964,0.4575818566100065,0.7524187391364516,0.6083539554707081,0.7721024626649444,0.5756788306477926,0.5599278609443806,0.5509611815956441,0.5756788306477926,0.44196061001712644,0.7784540580594083
