event_id;event_time;ISC_ev_id;INGV_ev_id;EMSC_ev_id;ev_nation_code;ev_latitude;ev_longitude;ev_depth_km;ev_hyp_ref;fm_type_code;ML;ML_ref;Mw;Mw_ref;Ms;Ms_ref;network_code;station_code;location_code;instrument_code;sensor_depth_m;proximity_code;housing_code;installation_code;st_nation_code;st_latitude;st_longitude;st_elevation;ec8_code;ec8_code_ref;vs30_m_sec;vs30_ref;vs30_meas_type;slope_deg;vs30_m_sec_WA;epi_dist;epi_az;instrument_type_code;U_hp;V_hp;U_lp;V_lp;U_pga;V_pga;U_pgv;V_pgv;U_T0_025;U_T0_040;U_T0_050;U_T0_070;U_T0_100;U_T0_150;U_T0_200;U_T0_250;U_T0_300;U_T0_350;U_T0_400;U_T0_450;U_T0_500;U_T0_600;U_T0_700;U_T0_750;U_T0_800;U_T0_900;U_T1_000;U_T1_200;U_T1_400;U_T1_600;U_T1_800;U_T2_000;U_T2_500;U_T3_000;U_T3_500;U_T4_000;U_T4_500;U_T5_000;V_T0_025;V_T0_040;V_T0_050;V_T0_070;V_T0_100;V_T0_150;V_T0_200;V_T0_250;V_T0_300;V_T0_350;V_T0_400;V_T0_450;V_T0_500;V_T0_600;V_T0_700;V_T0_750;V_T0_800;V_T0_900;V_T1_000;V_T1_200;V_T1_400;V_T1_600;V_T1_800;V_T2_000;V_T2_500;V_T3_000;V_T3_500;V_T4_000;V_T4_500;V_T5_000
ISIDe-2166949;03.04.2010 00:05;14544987;2166949;;IT;37.801;15.038;0.12;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;3.6;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;IVPL;0;HH;0;;;;IT;38.3763;14.9801;486;B*;ESM;;;;7.899888;755.658159;64.1;175.4;D;0.1;0.1;30;30;0.069925;-0.085531;-0.005136;0.006493;0.070413;0.070665;0.072482;0.073023;0.079542;0.098971;0.121444;0.129812;0.159416;0.221702;0.284391;0.161709;0.19633;0.16032;0.161595;0.151614;0.129649;0.125267;0.111612;0.072834;0.054229;0.035157;0.02497;0.018524;0.012993;0.008615;0.008317;0.006775;0.008799;0.008196;0.085957;0.087634;0.087714;0.089265;0.088624;0.108208;0.121211;0.144614;0.187894;0.187153;0.296751;0.310559;0.227038;0.198794;0.115208;0.127382;0.138286;0.125738;0.137346;0.099722;0.070264;0.049571;0.032261;0.020137;0.011135;0.010691;0.006308;0.005936;0.004824;0.003514
ISIDe-2166949;03.04.2010 00:05;14544987;2166949;;IT;37.801;15.038;0.12;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;3.6;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MILZ;0;HH;0;;;;IT;38.2713;15.2313;0;A*;ESM;;;;;;54.9;198.1;D;0.1;0.1;30;30;-0.05276;0.03284;0.004767;0.003229;0.054134;0.053841;0.056639;0.056948;0.05723;0.066979;0.064178;0.081279;0.147884;0.18884;0.134456;0.14507;0.10563;0.116909;0.152707;0.160986;0.122517;0.065658;0.068978;0.037157;0.031444;0.019261;0.017296;0.013586;0.0153;0.009931;0.005416;0.004444;0.002806;0.001872;0.035539;0.035126;0.038467;0.035352;0.035359;0.042745;0.058203;0.080428;0.100683;0.124044;0.109089;0.096972;0.083107;0.071706;0.099798;0.112035;0.094507;0.058022;0.043895;0.047512;0.037112;0.025364;0.01579;0.00977;0.007794;0.006483;0.004033;0.004706;0.004852;0.003888
ISIDe-2166949;03.04.2010 00:05;14544987;2166949;;IT;37.801;15.038;0.12;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;3.6;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MMME;0;HH;0;;;;IT;37.9352;15.2539;959;B*;ESM;;;;9.363549;795.895644;24.1;232;D;0.1;0.1;50;50;0.269848;0.222003;-0.019862;0.016182;0.271283;0.273571;0.277048;0.286298;0.292686;0.422168;0.502641;0.645836;1.11481;1.20409;0.721377;0.557865;0.484842;0.481092;0.356344;0.406028;0.45832;0.267876;0.26703;0.197462;0.19126;0.132446;0.093511;0.059754;0.031213;0.042133;0.025674;0.015841;0.015783;0.012683;0.224822;0.228751;0.230909;0.244704;0.284759;0.379605;0.41092;0.625247;0.746171;0.831642;0.601854;0.539433;0.466125;0.499272;0.329634;0.331273;0.308153;0.350495;0.335361;0.236001;0.146667;0.100808;0.095058;0.090295;0.047528;0.04444;0.026142;0.02;0.013835;0.008252
ISIDe-2166949;03.04.2010 00:05;14544987;2166949;;IT;37.801;15.038;0.12;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;3.6;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MSRU;0;HH;0;;;;IT;38.2639;15.5083;408;B*;ESM;;;;11.526103;852.173495;65.9;218.9;D;0.1;0.1;30;30;0.04109;0.02615;0.002682;-0.002704;0.041354;0.041875;0.042234;0.042524;0.046016;0.045867;0.083779;0.117639;0.117087;0.146079;0.120776;0.107438;0.084046;0.065188;0.04976;0.061696;0.054948;0.051855;0.046768;0.027484;0.023141;0.019832;0.024222;0.023222;0.018363;0.014238;0.008245;0.005825;0.003598;0.002436;0.026466;0.026329;0.026542;0.027197;0.030969;0.035144;0.041524;0.061937;0.05938;0.078256;0.069483;0.072648;0.069701;0.079325;0.052301;0.043482;0.043685;0.045773;0.055613;0.034527;0.031274;0.023401;0.027149;0.030948;0.016969;0.008148;0.008467;0.007669;0.007091;0.00461
ISIDe-2166949;03.04.2010 00:05;14544987;2166949;;IT;37.801;15.038;0.12;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;3.6;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;MTTG;0;HH;0;0;VAU;P;IT;38.0031;15.69992;484;B*;ESM;;;;6.795848;687.092474;62.4;249.1;D;0.15;0.15;30;30;-0.019107;-0.03121;-0.002153;-0.002986;0.020071;0.021803;0.020823;0.020153;0.021181;0.02215;0.025734;0.034526;0.058698;0.065204;0.055093;0.090807;0.070148;0.060462;0.048307;0.047191;0.04546;0.043323;0.037904;0.044681;0.034243;0.019733;0.012302;0.011182;0.008804;0.005851;0.003402;0.002403;0.002683;0.001496;0.031293;0.033467;0.03305;0.032892;0.03334;0.033064;0.034153;0.03919;0.061835;0.055372;0.073084;0.089887;0.136324;0.134123;0.094345;0.091405;0.068201;0.069714;0.038846;0.026722;0.023667;0.024503;0.017457;0.017231;0.009067;0.003932;0.003629;0.003089;0.002223;0.001379
ISIDe-2166949;03.04.2010 00:05;14544987;2166949;;IT;37.801;15.038;0.12;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;3.6;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;IV;SSY;0;HH;0;;;;IT;37.1577;15.0737;600;A*;ESM;;;;3.98862;541.290806;71.5;357.5;D;0.1;0.1;50;50;-0.010671;0.027357;-0.001293;-0.001985;0.0113;0.010925;0.011598;0.01411;0.024724;0.037734;0.033101;0.041023;0.031269;0.034503;0.032498;0.033025;0.02552;0.027798;0.024123;0.026225;0.021706;0.022567;0.014704;0.008786;0.009661;0.009004;0.008839;0.008445;0.007245;0.006441;0.003274;0.00316;0.00242;0.001347;0.0277;0.028888;0.029031;0.031873;0.049675;0.066923;0.07384;0.080975;0.093782;0.113376;0.093312;0.056479;0.068404;0.054734;0.034315;0.025284;0.028028;0.027216;0.021725;0.01785;0.016703;0.014212;0.013209;0.01259;0.006782;0.009196;0.004468;0.002831;0.002568;0.001894
ISIDe-2166949;03.04.2010 00:05;14544987;2166949;;IT;37.801;15.038;0.12;INGV_OSS_ETNEO_SEISMIC_CATALOG;U;3.6;INGV_OSS_ETNEO_SEISMIC_CATALOG;;;;;MN;CEL;0;HH;0;3;BUI;P;IT;38.2603;15.8939;702;B*;ESM;;;;20.663005;1101.909541;90.8;236.1;D;0.1;0.1;30;30;0.007815;0.010318;0.00102;0.001424;0.00787;0.008036;0.008056;0.008576;0.008656;0.011411;0.015832;0.01735;0.014401;0.018105;0.02159;0.02179;0.021768;0.020998;0.018565;0.02146;0.022747;0.023468;0.026901;0.01703;0.011514;0.009974;0.007925;0.005858;0.004368;0.005242;0.003649;0.002648;0.0017;0.001164;0.010333;0.010845;0.010754;0.010398;0.011008;0.011449;0.016619;0.022482;0.02124;0.028943;0.031228;0.028415;0.032605;0.036958;0.035119;0.030614;0.035931;0.030781;0.018042;0.020196;0.022634;0.014431;0.008738;0.006912;0.004632;0.004808;0.003315;0.003975;0.003912;0.00197
IT-2001-0008;22.04.2001 13:56;1819691;1232049;20010422_0000005;IT;37.702;15.02;5;INGV-CNT_Seismic_Bulletin;U;3.2;INGV-CNT_Seismic_Bulletin;4.2;RCMT-INGV;;;IT;BNT;0;HN;0;0;FIB;P;IT;37.780802;14.844718;925;A*;ESM;;;;1.82524;416.335623;17.8;119.5;D;0.2;0.2;30;30;10.157516;-7.447269;0.417151;-0.280217;10.4033;11.4723;10.9963;15.165;23.2745;33.6574;36.2858;24.5394;13.9576;9.54903;8.22371;6.57707;6.71853;4.54589;2.8635;2.13581;1.64892;1.10635;0.866072;0.575638;0.431389;0.328518;0.261235;0.196681;0.138656;0.114276;0.089635;0.075509;0.066002;0.057122;7.66606;8.23722;10.9252;13.227;15.6244;34.0316;28.1018;18.9069;12.0434;10.1482;10.6455;9.48531;8.11391;4.13491;2.48656;1.98975;1.61121;1.09951;0.841916;0.596857;0.477708;0.375458;0.309929;0.269182;0.200596;0.156804;0.127115;0.099579;0.081813;0.065997
IT-2002-0007;05.04.2002 04:52;2957613;1314899;20020405_0000005;IT;38.352;15.096;5;INGV-CNT_Seismic_Bulletin;U;4.2;INGV-CNT_Seismic_Bulletin;4.4;RCMT-INGV;;;IT;MFG;0;HN;0;0;VAU;P;IT;38.188812;15.540627;199;B*;ESM;;;;1.344107;382.195036;42.9;295.1;D;0.3;0.3;30;30;2.569932;-2.218202;-0.156969;0.116112;2.6372;3.03632;4.14721;5.65342;6.00281;4.80182;6.1558;6.16146;5.01288;4.29514;4.22406;3.83416;5.79292;6.46363;4.90591;3.91211;3.15806;2.17728;1.61493;0.74702;0.522007;0.444706;0.294528;0.219961;0.133513;0.082964;0.054198;0.040855;0.035169;0.030587;2.2249;2.51904;2.7868;3.82903;5.49277;6.33063;5.01302;3.98347;6.01321;6.27137;4.60086;5.16661;6.02873;4.16094;2.80596;2.79267;2.46629;2.54989;1.7709;1.16207;0.634043;0.340364;0.268203;0.239575;0.112573;0.095604;0.073094;0.052918;0.04129;0.030583
IT-2002-0039;27.10.2002 01:58;3512843;1373419;20021027_0000016;IT;37.731;14.983;5;INGV-CNT_Seismic_Bulletin;U;4.4;INGV-CNT_Seismic_Bulletin;;;;;IT;BNT;0;HN;0;0;FIB;P;IT;37.780802;14.844718;925;A*;ESM;;;;1.82524;416.335623;13.4;114.4;D;0.1;0.1;30;30;-14.443411;-11.43937;1.62455;-2.277082;14.5651;14.8424;15.0287;15.0888;15.182;25.7427;37.1457;28.4978;37.6804;32.9875;42.1527;48.1025;44.3038;48.0951;39.6765;30.6415;27.2736;22.8146;19.8603;30.797;29.734;21.0676;11.4457;7.75447;6.32866;4.70228;2.8461;1.98077;1.47547;0.950111;11.4326;11.6213;11.5728;12.1303;13.6426;17.6644;22.7298;24.6204;32.0793;25.1117;28.7902;26.3083;31.6247;41.2323;53.3734;52.4991;44.3858;30.762;23.1401;23.15;26.0908;27.4775;19.7221;12.0121;7.10586;5.53598;4.27389;2.75853;2.42709;2.05003
IT-2002-0040;27.10.2002 02:50;3512851;1373549;20021027_0000023;IT;37.76;15.116;5;INGV-CNT_Seismic_Bulletin;SS;4.8;INGV-CNT_Seismic_Bulletin;4.9;RCMT-INGV;;;IT;BNT;0;HN;0;0;FIB;P;IT;37.780802;14.844718;925;A*;ESM;;;;1.82524;416.335623;24;95.4;D;0.1;0.1;30;30;9.365344;-7.611621;-1.412421;1.393719;9.39301;9.51209;9.58678;9.66626;9.81318;14.918;18.7691;18.5885;18.7339;13.6355;18.7439;14.8688;18.3634;24.7918;26.4681;26.6195;26.3544;24.253;28.7066;23.7666;22.0821;17.5114;10.97;6.99944;4.7489;3.38465;3.37231;2.52436;2.0123;1.05995;7.62232;7.66329;7.61743;7.98842;8.31845;9.74858;11.3443;18.5457;20.7927;22.7015;24.0682;23.0649;22.1484;25.1796;32.5225;31.227;21.0631;23.3545;20.5272;12.0841;17.0096;10.9506;9.2314;9.62465;6.57242;5.19565;4.2651;3.5838;2.59097;1.71474
IT-2002-0040;27.10.2002 02:50;3512851;1373549;20021027_0000023;IT;37.76;15.116;5;INGV-CNT_Seismic_Bulletin;SS;4.8;INGV-CNT_Seismic_Bulletin;4.9;RCMT-INGV;;;IT;CAT;0;HN;0;0;BOX;P;IT;37.44738;15.046334;25;D;Vs30_ref;159;S4_2007-2009_RU4-PoliTO;MASW;0.115629;234.803283;35.2;10;D;0.1;0.1;30;30;3.546211;-2.545467;-1.559466;0.739743;3.56178;3.56258;3.54703;3.56533;3.57754;3.61563;4.21799;4.34861;4.49837;4.94257;5.82122;6.90766;6.64047;7.19155;11.5701;12.4633;9.07909;7.39201;8.48751;7.88872;6.51309;7.90941;9.30143;8.66894;12.1016;12.3827;7.93875;5.87836;4.30944;3.01233;2.55661;2.57786;2.59634;2.62803;2.73286;2.94048;3.15296;3.69735;3.41781;4.14937;5.8875;6.30095;6.06929;7.50824;13.3201;14.3379;12.3646;6.90003;5.10584;4.79612;7.07972;5.51567;7.22364;7.20769;5.08611;4.81003;4.71693;4.01601;2.74496;1.52247
IT-2002-0041;29.10.2002 10:02;3863570;1375019;20021029_0000016;IT;37.625;15.119;5;INGV-CNT_Seismic_Bulletin;U;4.5;INGV-CNT_Seismic_Bulletin;4.9;RCMT-INGV;;;IT;CAT;0;HN;0;0;BOX;P;IT;37.44738;15.046334;25;D;Vs30_ref;159;S4_2007-2009_RU4-PoliTO;MASW;0.115629;234.803283;20.7;18;D;0.1;0.1;30;30;-14.603248;6.152658;-4.485339;1.353847;14.6319;14.7638;14.7103;14.7719;14.9749;15.3491;16.2479;19.0058;21.2313;18.6816;19.5128;19.9623;27.27;40.3935;31.1047;32.2466;31.1622;37.9035;46.6946;42.14;28.4141;23.1315;19.4249;25.7456;22.7232;25.2593;19.0756;11.3653;7.42389;5.16111;6.18082;6.18935;6.2518;6.26631;6.68264;7.21643;9.14829;13.6032;18.156;11.0555;13.0871;15.9194;16.1648;16.4886;16.481;15.9192;19.2241;19.6996;23.0395;23.1349;12.7423;7.6389;6.75542;9.97866;5.63028;4.12951;2.2891;2.19432;2.01054;2.04056
IT-2005-0133;21.10.2005 22:13;9058197;1624469;;IT;37.663;15.13;5;INGV-CNT_Seismic_Bulletin;U;3.2;INGV-CNT_Seismic_Bulletin;;;;;IT;SVN;0;HN;0;3;BUI;PS;IT;37.683086;15.129966;294;A*;ESM;;;;3.710198;528.599177;2.2;179.9;D;0.2;0.2;40;40;78.048804;56.951327;2.00162;1.514699;78.8205;86.824;90.9224;105.709;180.636;172.502;328.344;164.357;88.6486;49.1938;34.3671;23.8711;17.09;10.8957;7.91498;6.85663;6.01334;4.77619;3.90368;2.7476;2.04131;1.59721;1.29257;1.07594;0.744418;0.560129;0.449351;0.37144;0.327297;0.279633;60.6668;62.0746;79.3156;90.9599;188.6;127.363;107.476;117.866;67.0664;37.8502;27.8246;22.3152;17.9762;11.7608;7.98902;6.66747;5.6147;4.11592;3.14765;2.03083;1.44235;1.08293;0.853426;0.700876;0.484239;0.375423;0.308453;0.262617;0.235092;0.204
IT-2005-0136;28.10.2005 13:59;9060480;1625209;;IT;37.671;15.13;3.3;INGV-CNT_Seismic_Bulletin;U;3.1;INGV-CNT_Seismic_Bulletin;;;;;IT;SVN;0;HN;0;3;BUI;PS;IT;37.683086;15.129966;294;A*;ESM;;;;3.710198;528.599177;1.3;179.9;D;0.2;0.2;40;40;47.513795;-48.532021;-1.260375;0.992234;50.4917;58.8419;80.2493;88.4642;103.112;127.735;204.819;86.8989;42.361;25.6473;16.9027;11.848;9.2871;6.17361;4.39187;3.78206;3.30052;2.59906;2.11081;1.49038;1.11957;0.877034;0.713545;0.598983;0.418944;0.318683;0.255811;0.213413;0.189711;0.163251;50.0554;55.1615;64.7995;88.139;170.736;115.377;106.4;65.3906;36.5825;19.2436;14.94;12.1153;9.78675;6.5256;4.51363;3.81133;3.2503;2.44092;1.91321;1.28841;0.942001;0.734507;0.595704;0.496942;0.348851;0.273234;0.223841;0.189227;0.169021;0.14493
IT-2005-0137;30.10.2005 05:42;9061071;1625429;;IT;37.616;15.063;6.6;INGV-CNT_Seismic_Bulletin;U;3.1;INGV-CNT_Seismic_Bulletin;;;;;IT;CATP;0;HN;0;0;CAV;P;IT;37.527626;15.0804;155;A*;ESM;;;;6.05987;641.56289;9.9;351.1;D;0.3;0.3;40;40;0.581142;0.568513;0.024683;0.026949;0.594426;0.732373;0.626439;0.702513;0.882512;1.85354;1.9083;1.67848;1.44247;1.73872;1.01122;0.731565;0.652791;0.578617;0.429838;0.329268;0.33586;0.279808;0.261188;0.243273;0.093661;0.05904;0.040005;0.037708;0.026032;0.015945;0.012164;0.008493;0.006831;0.004899;0.598185;0.607023;0.608661;0.746678;0.924802;1.4003;1.75344;1.21738;1.49173;1.33463;1.46016;1.28985;1.12058;0.765407;0.460273;0.477223;0.465805;0.258034;0.209212;0.155798;0.111758;0.079031;0.054374;0.038663;0.028884;0.014139;0.008624;0.007275;0.006651;0.004942
IT-2005-0137;30.10.2005 05:42;9061071;1625429;;IT;37.616;15.063;6.6;INGV-CNT_Seismic_Bulletin;U;3.1;INGV-CNT_Seismic_Bulletin;;;;;IT;SVN;0;HN;0;3;BUI;PS;IT;37.683086;15.129966;294;A*;ESM;;;;3.710198;528.599177;9.5;218.5;D;0.2;0.2;40;40;-16.59762;-19.876937;-0.348555;-0.414185;17.3153;20.5785;20.1689;37.9846;58.5086;32.166;36.3415;22.5301;13.5069;7.88303;5.57342;4.13812;3.11081;1.85912;1.26788;1.11745;0.996969;0.805244;0.666758;0.487244;0.375746;0.297246;0.241097;0.200544;0.138856;0.100788;0.078635;0.064814;0.05703;0.047655;20.7634;24.0874;24.5029;49.4339;73.3977;34.3348;35.5094;22.3061;13.6034;8.74098;5.63605;4.32064;3.41287;2.2398;1.56279;1.30446;1.10403;0.826011;0.639447;0.407414;0.305108;0.241814;0.197828;0.16454;0.115916;0.086463;0.074905;0.06672;0.060037;0.052489
IT-2005-0139;30.10.2005 06:06;9061079;1625469;;IT;37.623;15.061;8;INGV-CNT_Seismic_Bulletin;U;3.6;INGV-CNT_Seismic_Bulletin;;;;;IT;CATP;0;HN;0;0;CAV;P;IT;37.527626;15.0804;155;A*;ESM;;;;6.05987;641.56289;10.7;350.8;D;0.2;0.2;40;40;1.832696;-1.387742;-0.122614;0.096575;1.90165;2.04218;2.03225;2.86805;4.02309;3.82292;4.58249;5.45566;4.34017;7.31943;4.44478;4.03945;3.98914;3.24692;2.90767;2.39906;1.95247;1.44927;1.15109;1.3029;0.587541;0.484035;0.385238;0.296181;0.184087;0.098275;0.087788;0.058648;0.045884;0.033865;1.41202;1.50484;1.56269;1.65113;4.55894;2.50525;3.2819;3.53108;4.80162;5.72326;5.46897;5.15672;4.63028;3.32895;2.3449;2.31214;2.14552;1.61205;1.26334;0.968809;0.632431;0.418093;0.302003;0.245194;0.143028;0.08012;0.056492;0.043027;0.036857;0.028944
IT-2005-0139;30.10.2005 06:06;9061079;1625469;;IT;37.623;15.061;8;INGV-CNT_Seismic_Bulletin;U;3.6;INGV-CNT_Seismic_Bulletin;;;;;IT;SVN;0;HN;0;3;BUI;PS;IT;37.683086;15.129966;294;A*;ESM;;;;3.710198;528.599177;9;222.4;D;0.2;0.2;40;40;-30.332373;-34.24587;0.752953;-0.753594;31;33.601;38.2456;57.723;76.5092;72.792;94.0789;63.2358;32.4417;24.2365;17.811;13.9609;10.7946;6.33836;3.98508;3.24718;2.93228;2.7235;2.17222;1.41798;1.10132;0.867477;0.701718;0.57657;0.391151;0.287419;0.223899;0.181671;0.156944;0.129791;35.5923;43.5404;42.2807;91.6606;151.508;57.7835;62.0448;35.6161;23.8843;21.8033;16.6658;13.5958;10.7159;6.70898;4.2282;3.449;2.84475;2.06498;1.5535;1.08207;0.80772;0.631947;0.525378;0.453558;0.329687;0.248857;0.191902;0.153768;0.131941;0.106743
IT-2005-0139;30.10.2005 06:06;9061079;1625469;;IT;37.623;15.061;8;INGV-CNT_Seismic_Bulletin;U;3.6;INGV-CNT_Seismic_Bulletin;;;;;MN;CEL;0;HH;0;3;BUI;P;IT;38.2603;15.8939;702;B*;ESM;;;;20.663005;1101.909541;101.8;226.2;D;0.1;0.1;30;30;0.027251;-0.024538;-0.00125;0.001234;0.027885;0.028699;0.029083;0.037874;0.058243;0.11266;0.113837;0.080963;0.085511;0.074403;0.042094;0.039062;0.030428;0.031092;0.021211;0.022205;0.018232;0.014955;0.011878;0.007027;0.007189;0.004457;0.002981;0.002935;0.001384;0.000963;0.000981;0.000554;0.000495;0.000317;0.024917;0.025552;0.027048;0.030854;0.064294;0.065532;0.071755;0.058351;0.069959;0.053096;0.051647;0.051416;0.044313;0.036452;0.033383;0.03112;0.025536;0.016991;0.01108;0.012329;0.006076;0.004649;0.002753;0.001974;0.001418;0.000918;0.000689;0.000454;0.000393;0.000386
IT-2005-0141;31.10.2005 00:02;7704973;1625559;;IT;37.639;15.072;13.6;INGV-CNT_Seismic_Bulletin;U;3.5;INGV-CNT_Seismic_Bulletin;;;;;IT;BNT;0;HN;0;0;FIB;P;IT;37.780802;14.844718;925;A*;ESM;;;;1.82524;416.335623;25.5;128.1;D;0.3;0.3;40;40;1.324207;-0.980588;-0.044114;-0.031895;1.36232;1.39352;1.4811;1.66303;2.13717;3.89674;5.7868;2.53657;1.63311;1.53808;1.62625;1.43253;0.992704;0.93623;0.54408;0.474043;0.478987;0.383589;0.399534;0.2846;0.162833;0.095361;0.102235;0.084353;0.039555;0.024188;0.018068;0.012651;0.009854;0.007677;0.993409;0.980434;1.13075;1.43486;1.51253;3.51279;2.89892;2.02016;1.62287;1.66871;1.55822;1.44499;0.987999;0.935504;0.590791;0.476927;0.415931;0.256789;0.239871;0.159362;0.100919;0.079839;0.062334;0.042966;0.026876;0.020065;0.015359;0.011926;0.009478;0.007308
IT-2005-0141;31.10.2005 00:02;7704973;1625559;;IT;37.639;15.072;13.6;INGV-CNT_Seismic_Bulletin;U;3.5;INGV-CNT_Seismic_Bulletin;;;;;IT;CATP;0;HN;0;0;CAV;P;IT;37.527626;15.0804;155;A*;ESM;;;;6.05987;641.56289;12.4;356.6;D;0.2;0.2;40;40;-2.172709;1.556892;0.15804;0.111622;2.19318;2.41692;2.32074;2.35537;4.46001;4.15801;5.68337;4.08005;4.09508;4.68507;4.60681;3.86768;3.79023;3.09792;2.55701;2.28801;2.11145;1.67283;1.32525;1.04061;0.684456;0.47789;0.358266;0.275847;0.150815;0.090037;0.059841;0.046987;0.039784;0.032459;1.58818;1.75468;1.91004;2.36967;5.1739;3.45229;3.69235;4.38729;5.48857;5.02247;5.02777;4.37855;3.92929;3.73676;2.29278;1.72818;1.37302;1.1737;0.940112;0.834945;0.438634;0.390782;0.326082;0.238003;0.121461;0.071005;0.046231;0.038838;0.031803;0.024334
IT-2005-0141;31.10.2005 00:02;7704973;1625559;;IT;37.639;15.072;13.6;INGV-CNT_Seismic_Bulletin;U;3.5;INGV-CNT_Seismic_Bulletin;;;;;IT;SVN;0;HN;0;3;BUI;PS;IT;37.683086;15.129966;294;A*;ESM;;;;3.710198;528.599177;7.1;226.3;D;0.2;0.2;40;40;107.919545;74.088515;2.281636;2.537009;118.929;131.889;128.579;150.617;298.767;237.765;404.72;116.993;56.674;41.3472;30.7842;23.5535;18.8326;10.7032;8.32106;7.44988;6.65414;5.31158;4.29308;2.91574;2.08617;1.56684;1.23487;1.01692;0.702337;0.553075;0.45732;0.391525;0.349875;0.302643;76.9755;89.8626;92.4372;114.248;251.504;171.87;216.479;205.231;108.785;72.08;50.6962;34.3592;24.5149;16.4186;11.6945;9.94577;8.55188;6.548;5.17428;3.45754;2.5334;1.96982;1.5894;1.3152;0.896657;0.675869;0.547119;0.459957;0.410102;0.354149
IT-2005-0141;31.10.2005 00:02;7704973;1625559;;IT;37.639;15.072;13.6;INGV-CNT_Seismic_Bulletin;U;3.5;INGV-CNT_Seismic_Bulletin;;;;;MN;CEL;0;HH;0;3;BUI;P;IT;38.2603;15.8939;702;B*;ESM;;;;20.663005;1101.909541;99.9;226.6;D;0.1;0.1;30;30;-0.045653;-0.029699;-0.001669;0.001247;0.046604;0.048383;0.050024;0.054617;0.069757;0.14819;0.130055;0.108943;0.096428;0.093863;0.055698;0.041313;0.042278;0.029898;0.019863;0.015466;0.011903;0.013648;0.009599;0.010856;0.006792;0.004218;0.003423;0.002979;0.001617;0.001337;0.001076;0.000784;0.000665;0.000398;0.030314;0.031779;0.033197;0.034976;0.066315;0.082606;0.118304;0.086575;0.08961;0.06653;0.05637;0.04928;0.043952;0.042073;0.027666;0.024765;0.02966;0.021025;0.013069;0.013834;0.00797;0.004765;0.002972;0.002221;0.001358;0.00096;0.000743;0.000406;0.000398;0.000365
IT-2006-0017;08.01.2006 16:09;9075335;1637179;;IT;37.675;14.982;14.9;INGV-CNT_Seismic_Bulletin;U;3.7;INGV-CNT_Seismic_Bulletin;;;;;IT;BNT;0;HN;0;0;FIB;P;IT;37.780802;14.844718;925;A*;ESM;;;;1.82524;416.335623;16.9;134.1;D;0.2;0.2;40;40;3.854611;-4.706049;0.128585;0.173257;3.94324;4.26065;5.03244;7.49674;11.44;14.7443;14.3257;17.4399;9.40899;4.6082;4.0071;3.625;2.15874;2.59859;1.77785;1.34399;1.17885;0.827147;0.647473;0.552526;0.245826;0.17731;0.127633;0.10573;0.064432;0.04388;0.036782;0.030359;0.025579;0.020685;4.78627;4.83452;5.43924;7.35454;8.68463;11.9285;12.3688;8.74501;9.72463;8.55673;7.51819;5.1968;3.65813;2.53568;1.63838;1.30609;1.11722;0.891356;0.722401;0.392356;0.287758;0.19001;0.149504;0.122021;0.081212;0.054862;0.039626;0.033313;0.028982;0.023907
IT-2006-0017;08.01.2006 16:09;9075335;1637179;;IT;37.675;14.982;14.9;INGV-CNT_Seismic_Bulletin;U;3.7;INGV-CNT_Seismic_Bulletin;;;;;IT;CDI;0;HN;0;0;FIB;P;IT;37.49411;14.642988;471;B*;ESM;;;;10.573056;827.274647;36.1;56.1;D;0.2;0.2;30;30;1.32467;1.443841;-0.083944;0.068686;1.33283;1.35677;1.37019;1.4506;2.27885;2.5359;3.29831;3.49152;3.97843;3.46385;2.97565;3.04137;3.56917;1.77985;1.04074;0.765522;0.708201;0.417467;0.449951;0.297239;0.157162;0.114081;0.083935;0.062147;0.044054;0.032712;0.02432;0.018683;0.015994;0.01332;1.45629;1.49162;1.51531;1.74179;2.48961;3.20823;4.15617;4.36206;5.45921;4.66028;3.11995;3.97181;3.63091;2.23243;1.11272;0.942385;0.797676;0.567207;0.395747;0.210835;0.139457;0.095509;0.087615;0.059305;0.040258;0.033274;0.026363;0.021165;0.018494;0.014685
