,GM_IA_None_Delta,GM_RSD595_None_Delta,"rotD50_AvgSA([0, 3])_3.0_Delta","rotD50_AvgSA([0, 6])_6.0_Delta",rotD50_PGA_None_Delta,rotD50_SA_0.025_Delta,rotD50_SA_0.04_Delta,rotD50_SA_0.05_Delta,rotD50_SA_0.07_Delta,rotD50_SA_0.1_Delta,rotD50_SA_0.15_Delta,rotD50_SA_0.2_Delta,rotD50_SA_0.25_Delta,rotD50_SA_0.3_Delta,rotD50_SA_0.35_Delta,rotD50_SA_0.4_Delta,rotD50_SA_0.45_Delta,rotD50_SA_0.5_Delta,rotD50_SA_0.6_Delta,rotD50_SA_0.7_Delta,rotD50_SA_0.75_Delta,rotD50_SA_0.8_Delta,rotD50_SA_0.9_Delta,rotD50_SA_1.0_Delta,rotD50_SA_1.2_Delta,rotD50_SA_1.4_Delta,rotD50_SA_1.6_Delta,rotD50_SA_1.8_Delta,rotD50_SA_2.0_Delta,rotD50_SA_2.5_Delta,rotD50_SA_3.0_Delta,rotD50_SA_3.5_Delta,rotD50_SA_4.0_Delta,rotD50_SA_4.5_Delta,rotD50_SA_5.0_Delta,rotD50_SA_6.0_Delta,rotD50_SA_7.0_Delta,rotD50_SA_8.0_Delta,event_id,station_code,max_usable_T
364,-2.057709601934695,1.1563401618740814,-0.6772135685864527,-0.7870107456077129,0.7537015255222013,0.7614482001530725,0.8124954025531279,0.9010509244751663,0.9970923124993822,0.9839754411705615,1.383440119835691,1.1784586557844223,0.8417664459130103,0.8437893543724488,0.6694914132926915,0.37141836861956,0.27665459767760936,0.34940636936595926,-0.19794642682676766,-0.13780973338720592,-0.054550405845494865,-0.20190104337430803,-0.5876683024052802,-1.043666161205989,-1.2885684946251406,-1.34218259407724,-1.355906423677311,-1.3049127910975447,-1.2601157961550733,-1.0648138905987743,-0.9696894318358513,-1.0027403397819814,-1.0014757682242657,-0.953088299296704,-0.9869374607107471,-0.9264952651807814,-0.7715728719391919,-0.7579755224539007,EMSC-20140811_0000050,YDRA,5.3333
365,-4.373665471983323,0.04081053885009478,-1.692193805281681,-1.795502138814756,-0.26090027879280697,-0.2859698549181431,-0.2689393452357791,-0.1766552330286526,-0.37862513400173725,-0.4841971733146071,-0.3201517274604573,0.15671657828016627,0.500139919198908,0.42343834861949325,0.2172050599920876,-0.2968770843320421,-0.5902172312082428,-0.9199914712113717,-0.9273911075413697,-1.1547053636430853,-1.4157507001091485,-1.7164642231346985,-1.8163316870043644,-1.9673782590585969,-2.239680947667784,-2.289150319211263,-2.4313930163656217,-2.3111393190338987,-2.4086629053220747,-2.356219650691642,-2.161078201193334,-2.0354872732369778,-2.040025833136964,-1.9475360254348182,-1.9118736355164305,-1.7397753277304435,-1.7235578080938083,-1.599759285757532,EMSC-20140813_0000041,ZKR,2.6667
366,-4.577817557824732,0.6369632455690817,-0.8911901046522281,-0.740325822208618,-1.184445541073325,-1.2088843814781285,-1.2315375553687744,-1.239573507743506,-1.37424286985188,-1.526520066037662,-1.0851885659173366,-1.2119337517395241,-0.8005152172342864,-0.8703954167791554,-0.9634141739509303,-0.9226609390155414,-0.9221593236264365,-0.7086648264487927,-0.963917534901304,-1.3669402953916396,-1.4709337934994036,-1.5035381263055072,-1.4335827682790292,-1.3865027544138595,-1.1086779839787955,-0.9032445731710208,-0.7756573959433553,-0.7000067283632756,-0.5311980031385719,-0.733872052421999,-0.5693822770211288,-0.7954207633734658,-0.5374278312927423,-0.5898565560847775,-0.5874833388683758,-0.4230371520034861,-0.5066245217735048,-0.4660284362025493,EMSC-20140907_0000021,ITM,8.0
367,-2.748618817574096,0.4883452385098548,-0.12861285861622918,-0.07886143246489752,0.1352114737226131,0.1179350417551035,0.08942211904854425,0.06527825306578094,-0.1041008534138026,-0.18500041255071054,0.09275492625606319,0.2681176620501482,0.6083337490338288,0.5416227833927802,0.32498557394595196,0.40702865240026753,0.3685078409938889,0.23371883154853101,-0.018069279326535792,-0.04120169453320521,-0.04913756171600703,0.005493884159442075,0.14019106718083663,-0.17293756697124252,-0.34006549431551747,-0.11731290620231682,0.14770816582509916,-0.260115808922734,-0.5462429109860114,-0.3346926193792008,-0.19387043711031104,0.191349918543537,0.2369316415621423,0.08186584800404262,-0.08189346604752146,-0.11000529324289232,-0.15148305800740758,-0.2784909804096696,EMSC-20140907_0000021,KASA,8.0
368,-2.265963500111601,0.3339050587621326,-0.8809668011346279,-0.821632156398076,-0.49113492602988185,-0.5153223168668548,-0.5465469979353328,-0.5183571462010796,-0.516813036703879,-0.38223642243382194,0.2159287094154685,-0.2233476912937089,-0.2925795936251214,-0.19958241290519574,-0.09313864771630165,-0.3094924907134988,-0.3000036496384917,-0.5456358630800695,-0.7248431402401279,-0.9311949314804258,-0.9778634262758112,-0.9952777926516081,-1.072683051366699,-1.2004647209535584,-1.2279023875745372,-1.0237733522748975,-1.035464797871196,-0.9318719316621582,-0.9889869742040531,-1.105852016420128,-0.9315636483711778,-0.8900650119135154,-0.7858217915330741,-0.7275705996319424,-0.6953295139174536,-0.6512823199920899,-0.8502385829695296,-0.8379362068875906,EMSC-20140907_0000021,AC01,8.0
370,-1.9151251183079872,0.5169446989281923,-0.7297713758628284,-0.645215018815442,-0.32389198621910964,-0.34172170266355284,-0.3685973630498207,-0.32535079791814603,-0.3643591507363695,-0.38216808325633433,0.14110921380119557,0.18976674635709667,0.08320286937531929,-0.04080847756399386,-0.17779927695377928,-0.15095796368331005,-0.0994912758292461,-0.24180225699461477,-0.6693047433960375,-0.7194490459933514,-0.715953674277471,-0.9192669627965353,-0.9031633137631943,-1.0117385789652866,-0.8962937365450809,-0.8647365286050119,-0.680943347263657,-0.7822975704022639,-0.9718661497960088,-0.9773791388957687,-0.7040835190884351,-0.6511844235591635,-0.5769561679187944,-0.48083646950968806,-0.4978000146926078,-0.4755091341959705,-0.6575291974271753,-0.5980797032356957,EMSC-20140907_0000021,AC11,8.0
371,-3.7494570388563826,0.6855917614806457,-0.6144252241974026,-0.7406724072540563,-0.836575255104302,-0.875335557893349,-0.9390190725703906,-0.9699304291275013,-1.1931520658027903,-1.3518175321130421,-1.1106567458050822,-0.6898454020938232,-0.3496529531776398,-0.23115501427889384,-0.044797734288990476,-0.3437740848726243,-0.2061346999504874,-0.10242468627164136,-0.0725878487671654,-0.20703295428381097,-0.4300291939818095,-0.4282736038769013,-0.5661001629105122,-0.35677302996650795,-0.4873457377741417,-0.5853653156553005,-0.7722103452416889,-0.9285692357864193,-0.7586123582506232,-0.8049161891362342,-0.9078342106818322,-0.8709599195577287,-0.7798470262651982,-0.731294225077356,-0.8368481749775523,-0.9452108927140106,-0.7303472688373223,-0.818037912568677,EMSC-20140912_0000062,IMMV,8.0
372,-6.041132301272766,0.8565112876333956,-1.1090898158780877,-0.9419635685355878,-1.4397465944253725,-1.4598593540897191,-1.462367136111082,-1.463374202364566,-1.5374321164463538,-1.5294478716511275,-1.5745520432509093,-1.3636522654655376,-1.1956431399512368,-1.3214985703302649,-1.117169895881462,-1.1435791240052797,-1.0938000026619843,-0.9843442031657315,-0.879205026993036,-0.8983731485126576,-0.8587824049804116,-0.8651829385329322,-1.1908347702701967,-1.255032263115604,-0.9925091469505283,-1.1894458432737576,-1.0182687651764386,-1.105579870901492,-0.9632560243916863,-1.1420629373115183,-1.0012365368293032,-0.9731168118569293,-0.6651650538107106,-0.6139197412092408,-0.7816141139280095,-0.7984491628800416,-0.9378775751440855,-1.1374126357048429,EMSC-20140912_0000062,KTHA,5.3333
373,-5.997628169649037,1.2865230997085724,-1.1589109611165238,-0.8853334742593937,-1.8306955851951763,-1.8140916773531828,-1.4065488481415152,-0.9945608859553765,-2.0597034279024253,-2.215378697746882,-2.1620691103307266,-1.8350828065664118,-1.6667329006914002,-1.5844525038962534,-1.3624288860040519,-1.3928925762102438,-1.3664544748749368,-1.2497013111481454,-1.3235031558975994,-1.1005245185296069,-1.2146363924221646,-1.1295364241395642,-1.2180479391666381,-1.1061674355483273,-1.0978487388388611,-1.0271693664312576,-1.1756612260342916,-1.153520028871199,-0.9132984863420752,-1.0452886882402765,-0.9124501676116399,-0.555137059347242,-0.6077833973437254,-0.5330651059049742,-0.5218154311100349,-0.5527047784447063,-0.8355336439344629,-0.8076739770571564,EMSC-20140912_0000062,ANKY,5.3333
375,-3.7461172681800967,0.6859942389585201,-0.6126995885737205,-0.7391005950471463,-0.8355681814533629,-0.8744097712189163,-0.9382288973773214,-0.9692099807210788,-1.1925262993195727,-1.3510898662563058,-1.1097046497135175,-0.688628542840708,-0.3483066127051604,-0.22965876038785815,-0.04319210901082382,-0.34207371778953455,-0.2043847690695877,-0.10062310286090081,-0.07068207207795751,-0.2050502903132525,-0.42801211774445136,-0.42625829420619965,-0.5640833306164925,-0.3547638282442076,-0.4853678561990069,-0.5834266398892805,-0.7703118105105524,-0.9267175668693568,-0.7568026122328124,-0.8031804347507361,-0.9062184946355796,-0.8694033788091478,-0.7783417454910513,-0.7298282277937851,-0.8354173179737394,-0.9438520587137447,-0.7290514571988211,-0.8167832338037098,EMSC-20140912_0000062,IMMV,8.0
376,-6.0950611962202235,0.8584123343177748,-1.136736695592571,-0.9690533694323147,-1.4644216148100213,-1.4843904621709232,-1.4862392798200723,-1.4868560636326702,-1.56061475030166,-1.552973233373196,-1.599013397225729,-1.389186122323073,-1.2217533652460109,-1.348231831187812,-1.1443441498078109,-1.1711270957547715,-1.1215724523654664,-1.0123080980887647,-0.9076026400679442,-0.9271058559687031,-0.887642301483071,-0.8940407055022881,-1.2196851616101654,-1.2838898562172822,-1.0212077524723497,-1.2179856264795408,-1.0466385216963996,-1.133752011259979,-0.9912052154605089,-1.1698255633062171,-1.0283261980028282,-1.0001365921143588,-0.6920415430280311,-0.6406416067282112,-0.8073729343339782,-0.8254697761699124,-0.9645009287423374,-1.164225938085952,EMSC-20140912_0000062,KTHA,5.3333
377,-2.199343343857697,0.10226349316850758,-1.0524959056163858,-0.940551162206491,0.012695650505280653,0.024138654252684688,0.11978777085591208,0.2823272769726577,0.48741653109696426,0.6263103302874562,0.4921286508967162,-0.2335927912551714,-0.2885880486303076,-0.3701511670651554,-0.4427251047960974,-0.5561885152529271,-0.6459658480296424,-0.8317115648254632,-0.8694782631999676,-0.8597254971981307,-0.9307791746793113,-0.9280556820584422,-1.1638908084400397,-1.219903178535322,-1.266263249219291,-1.404195781801791,-1.3734449057794968,-1.395070115390963,-1.3576458015263206,-1.363096964219677,-1.2505604230706862,-1.1248030426537259,-1.0173040295090807,-0.902252263272862,-0.8258168583859131,-0.6812919506700599,-0.6827844444136417,-0.5862415195941626,EMSC-20140930_0000062,KARP,8.0
378,-0.5232012757237552,1.775905256686758,1.008723024011255,0.86866646518137,1.126865861816892,1.155680657092768,1.281109813847749,1.4950087058603732,1.2358566800227813,0.8190334912616581,0.8738850162461436,1.4944520418499856,1.5988347441518105,1.5500263604586166,1.7297396589479543,1.6109141731012313,1.580829610770703,1.5386442143612724,1.4692002600484662,1.224913237818411,1.130857676962549,1.0985869453393153,1.1017444749745344,1.05981904621998,1.3912237986200253,1.2738430490427959,0.9566823380365701,0.8739709313602493,0.8111001219531033,0.46576905579827077,0.7424039785935506,0.6961058966067881,0.6988140609526887,0.7495055395067478,0.6706605881292713,0.7440067573167202,0.7845029817256979,0.8129352326657511,EMSC-20140930_0000062,IACM,5.3333
379,-2.2339554664374717,0.13731058443614286,-1.0746113706381202,-0.981945509837507,-0.0075761534194320745,0.0038400151371202895,0.09963481665629814,0.2625460826282273,0.46774102775663184,0.6061140092745196,0.4716839529539145,-0.2541503887559884,-0.309221799374531,-0.3909346114189711,-0.46354131604150517,-0.5770252760478645,-0.666909961841391,-0.8523181694386777,-0.8903647377506054,-0.8806956437682638,-0.9518235160638309,-0.9489259718012928,-1.185077653918099,-1.2413763780762093,-1.2876516142453394,-1.4262678113446583,-1.3942826015555685,-1.4167416857424087,-1.382789330122577,-1.3958972755244314,-1.2638025501873642,-1.1635462209090708,-1.0528229845797288,-0.9238727001023594,-0.9108875387008943,-0.781127011011522,-0.7260892347879544,-0.6490562930786492,EMSC-20140930_0000062,KARP,5.3333
380,-2.797720808870407,-0.3464503207587297,-0.8989588460280746,-0.828605697002347,0.03206406944387297,0.00687256026372296,-0.02742388826332487,-0.045012440589958125,-0.13876166504472476,-0.03442245276105638,0.1736955698009428,0.50154333953697,0.4980181633975249,0.7925050433060497,0.7039154433304207,0.061144947675334294,-0.024023682713271377,-0.04731935830210077,-0.31911284809839735,-0.7390479173887252,-0.7141340070575817,-0.6854684390275114,-0.8214757735369034,-1.181877083185082,-1.2330102915113468,-1.422131548843339,-1.430039984698963,-1.4517872353676484,-1.461266632218777,-1.2436188596930222,-1.1727171273614907,-0.9837189294108004,-0.8537470219188599,-0.7111428207783916,-0.6117968492601076,-0.5163167896153364,-0.4182482345274714,-0.3232268318596443,EMSC-20140930_0000062,ZKR,5.3333
381,-5.712162613085569,1.420156563905275,-1.0162354927890185,-0.9088559738334894,-1.25822461562751,-1.2509926181489046,-1.0428941288298397,-1.1895728315798664,-1.1792640351209194,-1.2969463521237419,-1.3721477319842155,-1.0904489406406839,-0.8972188174083975,-0.8623829548172655,-0.7697635026700826,-0.8517200879791016,-0.553447881464793,-0.5362018715178145,-0.9662926343828904,-1.18754100364192,-1.358651230931775,-1.2934416874628614,-1.3439811653595157,-1.3490082408299653,-0.9915551997513052,-1.3997247437227696,-1.1621221492616787,-1.1767343847159246,-0.9486863067900462,-0.6474589799804882,-0.8054044977223374,-0.6229448103556638,-0.7803634102021171,-0.7522417444815215,-0.7535483539499026,-0.8043529909430944,-0.8912434868561032,-0.8925437270838792,EMSC-20141016_0000020,KSL,3.2
382,-0.9937398973203724,0.5576795622246236,1.4690205058455916,1.3908415856713372,2.347602799950085,2.3744120139564906,2.450991716529078,2.520484684532404,2.435252623512648,2.5356122937099386,2.8397022213982783,2.9642643983858203,2.916690417399691,2.895608511059473,2.538436658351297,2.42996376545256,2.1164438867003543,2.082712743293584,1.6746646217135623,1.6984829736083533,1.729259000624225,1.6619649997613664,1.58785699053802,1.3762807644411286,1.1556941167759582,1.278613127241396,1.2058949941450514,1.1079547908596172,0.9443756907271634,1.0419082803066217,1.1693339553232711,1.224715456417405,1.2889223296303065,1.3942105851643305,1.3492111174516648,1.3681908387967638,1.4732698623258411,1.3956072768397991,EMSC-20141016_0000020,SEYD,2.2857
383,1.8787488764794826,0.04032262968428668,1.5229107115443696,1.6276046754027895,3.091521438859724,3.1026245795604934,3.114856360267499,3.110415459203068,3.1100816758392344,3.3138568019796475,3.5901175089430017,3.7091460794731086,3.1029201028010913,2.788798109481492,2.616576029422352,2.290960776085188,2.103707633727561,2.121266946641909,1.6710585918748002,1.5583867302427805,1.6132690147168613,1.5995121101383907,1.403344016376681,1.3309201910524848,1.058649457233436,0.8985466700298357,0.9959061457599763,1.0002510034584304,1.0461871631902682,1.1750427398955061,1.2225105427660967,1.3978013908942764,1.5726035613653568,1.7232529758843658,1.8085609693024907,1.8963982059878308,1.9914970480799088,2.052639490256441,EMSC-20141018_0000032,ALAN,2.0
384,-0.09258870380579332,0.4827893515736461,0.5030195916173792,0.6843762775619773,1.4958086363859104,1.5078969057504787,1.554630458650517,1.577600875337568,1.6643235731638466,1.8192890115205378,1.9905055297717507,1.368425515540589,1.7136267492617696,1.6749182701898722,1.936174047367917,1.6502258717528129,1.3950803378156769,1.340605220035708,0.9937624645968803,0.6957287969245494,0.4102937695393516,0.261053377324739,0.09534964095673626,0.06091647951991952,-0.16669805718828812,-0.12656498647440984,0.06393314995750643,0.09536855265596245,0.13837654191377702,0.13372670547381027,0.397954876894838,0.5304904898648708,0.6415382908657268,0.9098983770778499,1.05309303378427,1.154349193557941,1.246056441321926,1.3311383999956412,EMSC-20141018_0000032,KEMT,2.2857
385,-1.5118476756444892,0.42415181908297317,0.7271636255782994,0.5817708698940187,1.9276959401995697,1.946186142706642,2.0008226116661767,2.0633658144720677,2.169964644775714,2.0832451949021635,2.2355840957285293,2.393942856727354,2.25023328064064,2.300182769898406,2.302501852099568,2.3059305239296766,1.8986012752298649,1.5209697367030834,1.1752747688131482,0.9342662561865431,0.8987033066986498,0.8917931423520553,0.835681742451909,0.5748617637590439,0.31412463710262273,0.41976219335595744,0.32943429778768696,0.2746811942854315,0.13866433208667672,0.2198136479285786,0.21268520052827178,0.3646227538418678,0.22879000049667475,0.4315759669974266,0.5437785686633596,0.5696465568811746,0.6035777282451154,0.6512474171194569,EMSC-20141018_0000032,SEYD,2.2857
386,-0.03541098236470397,0.43262964893958333,0.3929245435290465,0.5315842772632813,1.4490176433082231,1.4618356868922282,1.506731856158849,1.5364529728881875,1.4882812768084346,1.6032797667190772,1.7839289887280607,1.3399133451591245,1.6185031215886427,1.5489142813920962,1.910063613074155,1.6791813812919356,1.5367064488072266,1.4021236698851522,0.9338871131831175,0.6375015776050033,0.4321497716411349,0.2955375210971205,0.05715162453071354,-0.015397199594281652,-0.08956969192312059,-0.1970145572721993,-0.04934543906399114,0.02713464225245943,-0.016647205850427227,-0.033775014926629154,0.16698584704709063,0.39374592032217315,0.5554524894134829,0.7241872252645116,0.7745398993454167,0.8564345653764818,0.9686801174624726,1.0791548594586704,EMSC-20141020_0000054,KEMT,2.0
387,-1.35966755481871,0.37015194102245186,0.5205681788418843,0.37413395157045315,1.785708307388921,1.8080362658143905,1.8717338164071027,1.9207876655922433,1.968655577726576,1.976608991594956,2.296814002773556,2.459026253670519,2.3479374972578597,2.0497802945860277,2.0607583982921227,2.1476796771585684,1.5612277351843016,1.252754207598091,1.0295121055153853,0.8075006522594137,0.6932931902984052,0.5593419141849072,0.534497813731047,0.3166064842812002,0.16250882392209576,0.1414025286767071,0.138272999394621,0.0639354021070595,-0.030004400108472495,-0.015121136552254555,-0.021902017582613453,0.05748731329992829,0.13529570724279694,0.20245901059005078,0.31839964619070926,0.26749213868888866,0.41199865185256,0.3798364364210087,EMSC-20141020_0000054,SEYD,2.2857
392,-3.70540735919276,0.6702492850725155,0.012031449973155972,-0.030750137047110826,-0.7450559787328075,-0.7524120148020295,-0.6937160415476438,-0.7310106073566978,-0.9290151050926649,-0.9738351404624321,-0.947978859895616,-0.8417392572989568,-0.6375587618495588,-0.5425764185594621,-0.5061193258203609,-0.25507931199465705,-0.21426707506830933,-0.10542394402333777,0.13716363233524653,0.24520745199702354,0.26666579648307653,0.32887713738119473,0.2799932670474412,-0.041371319471787515,0.0010860891524213656,0.03505395887780338,0.3492429897836047,0.5612164473815628,0.4171576207623744,0.10714227220070427,0.05771758245505687,-0.06135058016849726,-0.05691775714518421,-0.1090132862864639,-0.00423147995142692,-0.10969361119530774,-0.11864360941385321,-0.09643149213481372,EMSC-20141109_0000074,KARP,8.0
394,-0.9276686552004882,1.4487404688851284,1.1707582331695754,1.0860252492197198,0.6946483294178254,0.6799034397460186,0.7661022425734192,0.7934138769002832,0.6598880683679216,0.28829571622907935,0.1865514467117304,0.6210290676275259,0.8862479131354615,1.1205856943883514,1.2051180377707356,1.1852942153966106,1.1904267958347887,1.3883468176943525,1.1250535728296196,1.086196497111124,1.2883199374170644,1.3567136232758967,1.4868750137556326,1.3981206688201793,1.8059993554786349,1.813504461323765,1.3914055159925383,1.2377718142823184,1.3471197331740985,0.8615678395310997,0.9421337029490555,1.0147774457028476,0.9433142580789138,1.0781256413165519,0.9181694219201102,1.0843321796969914,1.1080818442776028,1.0624166553517949,EMSC-20141109_0000074,IACM,8.0
395,-3.5958945476279442,1.2274530508474388,0.00027065137083681634,-0.04270087932537692,-0.6756684846188783,-0.4286880189732347,-0.3065655485513492,-0.5449153424883857,-0.8381557920678535,-0.9783158560210232,-0.9633072207739577,-0.8611925643855098,-0.6573393968299728,-0.5636159637585685,-0.5266604395041323,-0.2756726983214408,-0.23502128402324285,-0.12617289711559998,0.11633566758957947,0.22439007733597904,0.24591981593775536,0.3081275258376035,0.25918055855484745,-0.06207632492332493,-0.01981827282588533,0.014161798818630444,0.32837703033223775,0.5403387568627309,0.3962769008933211,0.08628099141470003,0.037202563888630635,-0.08345509252639971,-0.0777248299569635,-0.13356571698305864,-0.024742540074784714,-0.1294472498945023,-0.1431771803445283,-0.11796300366729007,EMSC-20141109_0000074,KARP,8.0
396,-3.6510590051648144,0.5226924797971022,-0.4622505669085566,-0.31311660651698503,-0.8021070830382628,-0.8267118040775623,-0.8460341144766943,-0.6399744833677206,-0.6108098163721705,-0.3782687940187559,-0.7044182172879534,-0.5809230406656773,-0.4304747870141483,-0.229713065375857,-0.4272624883921319,-0.3512180562615903,-0.5333135669555666,-0.6253152171056753,-0.3473179418357928,-0.26714085205060734,-0.2482314861345003,-0.38999410804835755,-0.5894148593295157,-0.6119647132324646,-0.6087241963622061,-0.4518820910729513,-0.4343631279179565,-0.47736305026652737,-0.4362538779596843,-0.4255531982906895,-0.33967033490415766,-0.15385617147734543,-0.08030842199414323,-0.015161162377163251,-0.1292046496094965,-0.20100724943628379,-0.20359101610993768,-0.23292144195413655,EMSC-20141109_0000074,ZKR,8.0
397,4.119589470067494,2.019479835204522,5.000164836590654,5.6782211010152945,4.73385294892479,4.748632970238782,5.028997956392162,5.463908317752196,5.178879316359859,4.9647191354190925,4.969965605174535,4.7602611490683255,5.00168615347875,4.7503337492597515,4.707246063737255,5.06937590906514,5.048635480439887,4.893790390911753,4.7216781749753025,4.746534154045433,4.508428805465414,4.655873318781268,4.59689944360721,4.666078858560917,4.613584291332142,4.615391068905838,4.875331962063473,4.9649508390639685,5.040685595856154,5.448975185346216,5.715614652330526,6.002962350804474,6.349514193846828,6.547596398365817,6.5763226044096985,6.679318987039119,6.711125613981364,6.732501303181943,EMSC-20141112_0000061,AKDN,2.0
398,-5.317222277578956,0.7106573057818131,-0.5327119931097499,-0.3469354366375761,-0.904330518578325,-0.9302536168209521,-0.8143827344170358,-0.8687497243275626,-0.8631660499896316,-0.7462959832412466,-0.6507255309284634,-0.6134894017892503,-0.41878792735102444,-0.5203151119165401,-0.8924439197323242,-1.0900084842106281,-1.0884178731461827,-1.0654805837292276,-0.8808989992917056,-0.8842882591345749,-0.939571324157793,-0.9403148973170374,-0.7366129719286629,-0.7260676494137215,-0.7108313735344645,-0.5221560121821174,-0.5277118684996047,-0.07900746514401469,-0.09975216363445938,-0.5020568974219639,-0.21013794578744793,-0.13010644576785424,-0.22197729959955304,0.03957094620579582,-0.013555139153776707,-0.1744046047852521,-0.2663985175480228,-0.4991861672996514,EMSC-20141124_0000030,ITM,5.3333
399,-5.398798457466304,0.7115570912807669,-1.4810066357550369,-1.4011811392204763,-0.9096227055295714,-0.8714401382582153,-0.5397163605408242,-0.6083389964526802,-0.540226415849876,-1.00661593403162,-0.5895299414713282,-0.5599881407464835,-0.8192793901762983,-0.8335211291954661,-0.7223697418601862,-0.611310490407563,-0.9779289005134064,-1.0611941582115776,-1.2858745209427962,-1.5508050805817302,-1.6032121819567386,-1.8112683437684716,-1.855787026753946,-1.8968014068458583,-1.7141462038695021,-1.7761568441929452,-1.6555704595116776,-1.4760522334785993,-1.5146934477615766,-1.834181030604766,-1.4708851344398894,-1.4217816715709723,-1.496536734902099,-1.4399284022891923,-1.2201690000764973,-1.1607554727527383,-1.172189368729418,-1.441879228500209,EMSC-20141124_0000030,JAN,5.3333
400,-4.11215971867372,0.49081576455167175,-1.0724244698883325,-1.131930290238941,-0.6857008713428314,-0.7004568933681803,-0.7049911144681094,-0.7205030689422482,-0.755719151227078,-0.7773745551352853,-0.5993619944327317,-0.3675838109477212,-0.1575902200130237,-0.1300971025739468,-0.18100880277485842,-0.20721030656265782,-0.4227903047690411,-0.6941917244328728,-0.9109679467885474,-1.152375998043917,-1.2558857996998611,-1.086625839598808,-0.8288681948165841,-1.3090346350578628,-1.453124184592724,-1.4850415461237088,-1.3376639897838505,-1.4198855942822544,-1.3020432589141908,-1.1633343409161796,-1.0232592188853662,-1.1127860050447484,-1.0759987884933988,-1.1709457443490603,-1.190807393558341,-1.1510140324482592,-1.1100939955229556,-1.1173964004102004,EMSC-20141124_0000030,KASA,5.3333
401,-3.5264954054814357,-0.08779416334062162,-1.6987947084425565,-1.4156568422075395,-0.2645645050445067,-0.1701933284063193,-0.07680286641583578,0.22740287075211363,0.4079736204208144,0.12637810171299257,0.277083586202278,-0.45870780678120227,-0.7909396236880006,-1.4509906328443138,-1.3426391918697327,-1.5188130550154924,-1.6404778877129669,-1.9268868028705155,-2.1423786464646843,-1.8069535012669347,-1.7317985433900098,-1.8879297899980871,-2.1116068103545516,-2.2048360003489504,-2.232227571123378,-2.3883256385646385,-1.9572121041560386,-1.939194646419903,-1.892438420788638,-1.6786751489445066,-1.6364962152203884,-1.50274948338547,-1.381304550780957,-1.2268702485506893,-0.9623184113138947,-1.0349073533481246,-0.9443905615664683,-0.9225150373615421,EMSC-20141124_0000030,MGNA,5.3333
402,1.87835400927072,-1.572691638111718,1.0768173559728798,1.500115193426744,2.938876940652997,2.992733492558189,3.5831519976866133,3.8004700054548173,3.2517873379688846,3.3603225380023143,2.962551982438282,2.8355696076586465,2.1622478163812597,1.6074622239566398,1.1911514351749037,0.7935632601634746,0.6734691391005629,0.6768304454431737,0.4554311315675488,0.36102631485649095,0.3376400152811705,0.383892857844768,0.4157688137701685,0.41389901168884435,0.591891822306442,0.5373740664160396,0.6526522114439937,0.7740061289178239,0.8807823287050951,1.1108922081385781,1.3389755700148918,1.5343669350648952,1.7067015188055983,1.8468210553205466,1.9186985298500883,2.034451360323807,2.1253662659746517,2.1888514639014414,EMSC-20141124_0000030,AC01,8.0
404,3.038942942034244,-1.3650179638620235,1.3378638008193606,1.7828420856404907,3.3245171099378945,3.3659468898692015,3.5696900748930434,3.908132653211398,3.7661355659051314,3.7672719239921815,3.7964308316296185,3.4964763967370853,3.0914312294548165,2.2707711291130375,1.7442576994556918,1.3857342301905344,1.3443722030399812,1.4126608446836038,1.3968712022667757,1.2249900833641565,1.1290741310270933,1.011709343251768,0.6865093510844522,0.5915640054261404,0.6608772488594488,0.6704218626533738,0.7015177692480243,0.8072040127361344,0.9312626045061965,1.2064953220442227,1.5017720630035507,1.72883311178016,1.931591827588134,2.0909061472488375,2.1885890731041258,2.3550325303291846,2.5011731646951336,2.5983185105160977,EMSC-20141124_0000030,AC09,8.0
405,3.56141446467195,-1.3569685354905185,1.271253950204108,1.6852375539615156,3.611774920948713,3.8989651424240233,4.7142377496577,4.697456463246097,4.391553084736892,3.625342959758792,3.070636055672683,2.7313001372972137,2.518043801605946,1.9735856777673835,1.5117943104085567,1.29570476720591,1.2089324205376037,1.0398891384424545,0.9303124788727049,0.9904030645593149,0.8620887853792398,0.978568988934235,0.7752147080330971,0.595421763797777,0.6153280754827382,0.606497296836217,0.6773405829962531,0.7705232613752271,0.8832691512040975,1.1351847470319854,1.3895549150128623,1.604458515564172,1.7974855260023297,1.9481200218983918,2.032300994644171,2.162226584345211,2.2897380899134596,2.363188314348424,EMSC-20141124_0000030,AC10,8.0
406,2.2419978946078913,-1.1777997280631536,1.042928275013142,1.3898386547544828,2.886855906501319,3.0248240930588297,3.4817497557454447,3.7719583814260655,3.337716075378907,3.2461775021888,3.141127792851593,2.6764377811002986,2.079407746832174,1.639085857326859,1.2052935575442376,0.9298185437931075,0.8787293880897842,0.8239221174361644,0.8491640816081958,0.8194972455461622,0.8368435020659666,0.7381896905541794,0.721326974115712,0.6451031372532725,0.7119606970188386,0.536198136416993,0.5629149386456369,0.6421291667024702,0.7110009784497393,0.8481322659374388,1.0911700442800338,1.2914900327364496,1.4753868916135389,1.6280425984045674,1.7129178008689792,1.8305071745594361,1.9508337452551743,2.026208593387876,EMSC-20141124_0000030,AC11,8.0
