site,n_storeys,structure_id,tag,design_group_id,n_sites_in_group,is_representative,msa_fx_theta,msa_fx_log_theta,msa_fx_theta_bc,msa_fx_log_theta_bc,msa_fx_var_theta,msa_fx_var_log_theta,msa_fx_log_theta_bias,msa_fx_beta,msa_fx_log_beta,msa_fx_beta_bc,msa_fx_log_beta_bc,msa_fx_var_beta,msa_fx_var_log_beta,msa_fx_log_beta_bias,msa_fx_n_obs,ida_fx_theta,ida_fx_log_theta,ida_fx_theta_bc,ida_fx_log_theta_bc,ida_fx_var_theta,ida_fx_var_log_theta,ida_fx_log_theta_bias,ida_fx_beta,ida_fx_log_beta,ida_fx_beta_bc,ida_fx_log_beta_bc,ida_fx_var_beta,ida_fx_var_log_beta,ida_fx_log_beta_bias,ida_fx_n_obs,ida_ub_theta,ida_ub_log_theta,ida_ub_theta_bc,ida_ub_log_theta_bc,ida_ub_var_theta,ida_ub_var_log_theta,ida_ub_log_theta_bias,ida_ub_beta,ida_ub_log_beta,ida_ub_beta_bc,ida_ub_log_beta_bc,ida_ub_var_beta,ida_ub_var_log_beta,ida_ub_log_beta_bias,ida_ub_n_obs,ida_avg_theta,ida_avg_log_theta,ida_avg_theta_bc,ida_avg_log_theta_bc,ida_avg_var_theta,ida_avg_var_log_theta,ida_avg_log_theta_bias,ida_avg_beta,ida_avg_log_beta,ida_avg_beta_bc,ida_avg_log_beta_bc,ida_avg_var_beta,ida_avg_var_log_beta,ida_avg_log_beta_bias,ida_avg_n_obs,msa_ss_theta,msa_ss_log_theta,msa_ss_theta_bc,msa_ss_log_theta_bc,msa_ss_var_theta,msa_ss_var_log_theta,msa_ss_log_theta_bias,msa_ss_beta,msa_ss_log_beta,msa_ss_beta_bc,msa_ss_log_beta_bc,msa_ss_var_beta,msa_ss_var_log_beta,msa_ss_log_beta_bias,msa_ss_n_obs
28,3,6,3s_cbf_dc2_site28,group_3s_06,2,False,0.3746444075628903,-0.9817779493808112,0.3746444075628903,-0.9817779493808112,0.00031355211528935964,0.002221321928315423,-0.0002960871342155,0.2150001194321333,-1.5371166953563342,0.2200141887092093,-1.5140632405766632,0.0020783147186178657,0.04242492808024687,-0.023053454779671,5000,0.3562756440191636,-1.0320505667782565,0.3562756440191636,-1.0320505667782565,0.0001795221317063654,0.0014085591941681809,-0.000415915521396,0.1807604047182646,-1.710582855460238,0.1849374078450143,-1.6877378471252364,0.0007207244342075069,0.026238250797076566,-0.022845008335002,5000,0.384117463536578,-0.9568068785441275,0.384117463536578,-0.9568068785441275,0.00019293632950213784,0.0013021622834494505,-0.0002286683805196,0.1734906362486529,-1.7516316508000407,0.1774667250974433,-1.7289721518800396,0.000663450307456144,0.026147637392545726,-0.022659498920001,5000,0.3699347195121079,-0.994428722661192,0.3699347195121079,-0.994428722661192,0.00018434371925017058,0.0013415323510663514,-0.0003222919509577,0.1762573547741561,-1.7358101089453284,0.1803393948956542,-1.7129146762689267,0.0006899048118620539,0.026455671174886054,-0.0228954326764019,5000,0.308604831048799,-1.175693684448459,0.308604831048799,-1.175693684448459,5.356916376384469e-05,0.0005625809567976927,-0.00028716518809,0.1957421743162371,-1.6309569228606215,0.200382672702392,-1.6075263770705348,0.0010385967537820922,0.028292255526883914,-0.0234305457900869,5000
29,3,0,3s_cbf_dc2_site29,group_3s_00,8,False,0.4116651547544273,-0.8875449912562237,0.4116651547544273,-0.8875449912562237,0.00032383966701769783,0.0019064066843463205,-0.0001054018731223,0.2066018777656796,-1.5769616334430352,0.2121964957732001,-1.5502425667312565,0.0008392385455382553,0.0199333976616208,-0.0267190667117791,5000,0.3931420206240298,-0.9335843567596598,0.3931420206240298,-0.9335843567596598,0.000307860192002602,0.0019805060410604276,-0.0002699935026406,0.2162369317847635,-1.5313805660492947,0.2189614401158104,-1.5188596371987702,0.0005684719126361998,0.013430100308876864,-0.012520928850525,5000,0.4242442616884799,-0.8574459007377554,0.4242442616884799,-0.8574459007377554,0.0003559924044836573,0.0019689377016086887,-0.0002142207817281,0.2155933346748763,-1.5343613556623037,0.2176422777853667,-1.5249024915794127,0.0004354918559616834,0.010413422434807544,-0.0094588640828909,5000,0.4083971673241119,-0.8955151287487076,0.4083971673241119,-0.8955151287487076,0.0003295915408067414,0.0019659239037751407,-0.0002421071421844,0.2154459440856429,-1.5350452404136041,0.2177884920189916,-1.5242309072575877,0.0004921116732119998,0.011745968364913912,-0.0108143331560166,5000,0.41447146568001,-0.8807511471141245,0.41447146568001,-0.8807511471141245,0.00010818699425686531,0.0006290002567714593,-0.0003897123138181,0.2065036579585184,-1.5774371526531072,0.2088232448091775,-1.5662671034554494,0.000748419389311667,0.01734021600203271,-0.0111700491976578,5000
30,3,10,3s_cbf_dc2_site30,group_3s_10,1,True,0.4769679992940375,-0.740305877778142,0.4769679992940375,-0.740305877778142,0.0006484916879556363,0.0028442509600938633,-0.0005449893795441,0.252858069363065,-1.3749269383285738,0.2606374501543447,-1.3446249171936566,0.0014357856133135373,0.023275519436866055,-0.0303020211349174,5000,0.4561761892123099,-0.7848761642416671,0.4561761892123099,-0.7848761642416671,0.0004128151578000472,0.0019805180352433366,4.752241291816617e-05,0.2159912625390868,-1.5325173233240756,0.2188611096198394,-1.51931795300634,0.0004986647825995947,0.012100644019529769,-0.0131993703177357,5000,0.4923882891634064,-0.7084876681321479,0.4923882891634064,-0.7084876681321479,0.0004634453326394961,0.0019075294115636935,3.5746832901750736e-05,0.2120635550154843,-1.5508692614286228,0.2148915069468727,-1.5376219970691702,0.00046737170412398206,0.011672663565894371,-0.0132472643594525,5000,0.4739365077342445,-0.7466819161869076,0.4739365077342445,-0.7466819161869076,0.0004358700706681239,0.0019369434073026094,4.163462290995845e-05,0.2136555062261143,-1.543390345044868,0.2164913432819934,-1.5302047171796846,0.0004795914930428838,0.011842562188129763,-0.0131856278651836,5000,0.4739773587978,-0.7465957246772712,0.4739773587978,-0.7465957246772712,0.00015434691097462533,0.0006869641205690604,-0.0005186254925594,0.2182514871729285,-1.5221072702057856,0.2197043428645822,-1.5154725325380471,0.0008633061308385936,0.017707095486797494,-0.0066347376677384,5000
31,3,11,3s_cbf_dc2_site31,group_3s_11,4,True,0.8429182366605329,-0.1708853165969767,0.8429182366605329,-0.1708853165969767,0.0012691259988138388,0.0017750043658577767,0.0001409949681916,0.1888328370604703,-1.6668931152855317,0.198334601511936,-1.6177997679472311,0.0014453857486771673,0.043353709105901285,-0.0490933473383006,5000,0.789180377035858,-0.23676036951703008,0.789180377035858,-0.23676036951703008,0.0017496541044654099,0.0028003272880588416,-3.460156380269419e-05,0.2591154275718457,-1.3504816502617665,0.265725520526377,-1.3252913806731619,0.0014470068174965236,0.025258630485665293,-0.0251902695886048,5000,0.8389659501398823,-0.17558515720035855,0.8389659501398823,-0.17558515720035855,0.002118595415632613,0.0030018124162182486,-0.0001411229903218,0.2679497793031024,-1.3169557066911697,0.2735379659954775,-1.2963148514141047,0.0012781916822014246,0.02046710100809645,-0.0206408552770651,5000,0.8136924878918566,-0.2061727633586943,0.8136924878918566,-0.2061727633586943,0.0019180723844340458,0.0028884793894030265,-8.78622770623394e-05,0.263033146175631,-1.335475223659573,0.2690996645607211,-1.3126734677728293,0.0013547997096356214,0.02272320616487312,-0.0228017558867439,5000,0.9455088055045702,-0.05603207786028558,0.9455088055045702,-0.05603207786028558,0.001544645216276,0.001705295954934913,0.0006312517285478,0.3171633523702623,-1.148338330668287,0.3223117933489615,-1.1322358996140485,0.002081035864016619,0.02058729930335228,-0.0161024310542388,5000
32,3,12,3s_cbf_dc2_site32,group_3s_12,4,True,0.4646663619822128,-0.766435632035417,0.4646663619822128,-0.766435632035417,0.0003583015262241509,0.0016518366722923356,2.3501097121680914e-06,0.1805105893951261,-1.7119658359210344,0.185815247742823,-1.683002390615308,0.001151551111270119,0.035185347111583574,-0.0289634453057265,5000,0.4470725842025201,-0.8050343167846336,0.4470725842025201,-0.8050343167846336,0.00025188943896298194,0.0012606468150029818,6.976242525780219e-05,0.1708311772058258,-1.7670794779515224,0.1725937229609806,-1.7568148685434841,0.00027858493616640044,0.010625887920091028,-0.0102646094080387,5000,0.4823692140893084,-0.7290454538284575,0.4823692140893084,-0.7290454538284575,0.0003078130704487348,0.001323482346314666,4.278310772820593e-05,0.1752093455054753,-1.741773759976247,0.177384978440153,-1.7294328889029786,0.00035233612581352087,0.012685481089036109,-0.0123408710732686,5000,0.4643856706258773,-0.7670398853065454,0.4643856706258773,-0.7670398853065454,0.00027722118388164187,0.0012859587111304204,5.627276649289304e-05,0.1726233608163767,-1.7566431629306296,0.1745573084909945,-1.7455021758350233,0.0003086853782348231,0.011493052952443567,-0.0111409870956065,5000,0.499193392883875,-0.6947616974234122,0.499193392883875,-0.6947616974234122,0.00015197860315541482,0.0006046635614775128,0.0007192278452224,0.1809342501966208,-1.7096215722928982,0.1830294716897756,-1.6981080916223577,0.0006529670712003848,0.019815019136769915,-0.0115134806705408,5000
33,3,12,3s_cbf_dc2_site33,group_3s_12,4,False,0.4646663619822128,-0.766435632035417,0.4646663619822128,-0.766435632035417,0.0003583015262241509,0.0016518366722923356,2.3501097121680914e-06,0.1805105893951261,-1.7119658359210344,0.185815247742823,-1.683002390615308,0.001151551111270119,0.035185347111583574,-0.0289634453057265,5000,0.4470725842025201,-0.8050343167846336,0.4470725842025201,-0.8050343167846336,0.00025188943896298194,0.0012606468150029818,6.976242525780219e-05,0.1708311772058258,-1.7670794779515224,0.1725937229609806,-1.7568148685434841,0.00027858493616640044,0.010625887920091028,-0.0102646094080387,5000,0.4823692140893084,-0.7290454538284575,0.4823692140893084,-0.7290454538284575,0.0003078130704487348,0.001323482346314666,4.278310772820593e-05,0.1752093455054753,-1.741773759976247,0.177384978440153,-1.7294328889029786,0.00035233612581352087,0.012685481089036109,-0.0123408710732686,5000,0.4643856706258773,-0.7670398853065454,0.4643856706258773,-0.7670398853065454,0.00027722118388164187,0.0012859587111304204,5.627276649289304e-05,0.1726233608163767,-1.7566431629306296,0.1745573084909945,-1.7455021758350233,0.0003086853782348231,0.011493052952443567,-0.0111409870956065,5000,0.4618285829328367,-0.7725614893629366,0.4618285829328367,-0.7725614893629366,8.544099116838511e-05,0.0003999751889537835,0.0002215191680238,0.1656758944510835,-1.7977218421928833,0.1674029171212094,-1.7873516950259691,0.0006047788472717593,0.0214666673375363,-0.0103701471669146,5000
34,3,11,3s_cbf_dc2_site34,group_3s_11,4,False,0.8429182366605329,-0.1708853165969767,0.8429182366605329,-0.1708853165969767,0.0012691259988138388,0.0017750043658577767,0.0001409949681916,0.1888328370604703,-1.6668931152855317,0.198334601511936,-1.6177997679472311,0.0014453857486771673,0.043353709105901285,-0.0490933473383006,5000,0.789180377035858,-0.23676036951703008,0.789180377035858,-0.23676036951703008,0.0017496541044654099,0.0028003272880588416,-3.460156380269419e-05,0.2591154275718457,-1.3504816502617665,0.265725520526377,-1.3252913806731619,0.0014470068174965236,0.025258630485665293,-0.0251902695886048,5000,0.8389659501398823,-0.17558515720035855,0.8389659501398823,-0.17558515720035855,0.002118595415632613,0.0030018124162182486,-0.0001411229903218,0.2679497793031024,-1.3169557066911697,0.2735379659954775,-1.2963148514141047,0.0012781916822014246,0.02046710100809645,-0.0206408552770651,5000,0.8136924878918566,-0.2061727633586943,0.8136924878918566,-0.2061727633586943,0.0019180723844340458,0.0028884793894030265,-8.78622770623394e-05,0.263033146175631,-1.335475223659573,0.2690996645607211,-1.3126734677728293,0.0013547997096356214,0.02272320616487312,-0.0228017558867439,5000,0.9601301788512688,-0.040686400743435096,0.9601301788512688,-0.040686400743435096,0.0016508937230825286,0.0017653649517384538,0.0012040002815702,0.300117929012049,-1.2035797848613747,0.3044245329078461,-1.1893320619325405,0.001757483972160084,0.019711339658156527,-0.0142477229288342,5000
35,3,13,3s_cbf_dc2_site35,group_3s_13,3,True,0.4549006444157165,-0.7876762477975613,0.4549006444157165,-0.7876762477975613,0.00031259187889475404,0.0014914317360651716,0.000929371000214,0.1719771851684699,-1.7603934553360874,0.1768202562124287,-1.732621564004122,0.0010178949177948398,0.03466792035797198,-0.0277718913319657,5000,0.4332417257452942,-0.8364594486754421,0.4332417257452942,-0.8364594486754421,0.00025390779826177905,0.0013487358114156016,4.3355706971337504e-05,0.1776875715054676,-1.727728487148389,0.1792416356496834,-1.7190204636333735,0.00027274718411309125,0.009472514676944006,-0.0087080235150158,5000,0.4698060756037552,-0.7554352745213312,0.4698060756037552,-0.7554352745213312,0.0002831789150133346,0.0012788461393596824,5.9949276824067255e-05,0.1729616600186289,-1.7546853274347707,0.1746136992585996,-1.7451791778378025,0.0002746397185947337,0.010068982351379529,-0.0095061495969683,5000,0.4511536267838207,-0.7959473615983869,0.4511536267838207,-0.7959473615983869,0.00026719001801706093,0.0013086749072086727,5.165249189809096e-05,0.1749996142528803,-1.7429715093303078,0.176593751446012,-1.7339033739636671,0.0002719284920612563,0.00973371791331133,-0.0090681353666406,5000,0.4566095897482706,-0.7839265425921633,0.4566095897482706,-0.7839265425921633,8.015122913175026e-05,0.00038425198495317176,-0.0002669682618163,0.1631061523525921,-1.813354048714105,0.1648718545454676,-1.8025867459403337,0.0005669327357887458,0.021044822173847563,-0.010767302773772,5000
36,3,12,3s_cbf_dc2_site36,group_3s_12,4,False,0.4646663619822128,-0.766435632035417,0.4646663619822128,-0.766435632035417,0.0003583015262241509,0.0016518366722923356,2.3501097121680914e-06,0.1805105893951261,-1.7119658359210344,0.185815247742823,-1.683002390615308,0.001151551111270119,0.035185347111583574,-0.0289634453057265,5000,0.4470725842025201,-0.8050343167846336,0.4470725842025201,-0.8050343167846336,0.00025188943896298194,0.0012606468150029818,6.976242525780219e-05,0.1708311772058258,-1.7670794779515224,0.1725937229609806,-1.7568148685434841,0.00027858493616640044,0.010625887920091028,-0.0102646094080387,5000,0.4823692140893084,-0.7290454538284575,0.4823692140893084,-0.7290454538284575,0.0003078130704487348,0.001323482346314666,4.278310772820593e-05,0.1752093455054753,-1.741773759976247,0.177384978440153,-1.7294328889029786,0.00035233612581352087,0.012685481089036109,-0.0123408710732686,5000,0.4643856706258773,-0.7670398853065454,0.4643856706258773,-0.7670398853065454,0.00027722118388164187,0.0012859587111304204,5.627276649289304e-05,0.1726233608163767,-1.7566431629306296,0.1745573084909945,-1.7455021758350233,0.0003086853782348231,0.011493052952443567,-0.0111409870956065,5000,0.4627166180480504,-0.7706404683303982,0.4627166180480504,-0.7706404683303982,7.499608556888752e-05,0.00035021576456174293,-0.0001032719321844,0.1542010745654253,-1.8694978492298133,0.1563377443436366,-1.8557365841842968,0.0005373023936796004,0.02254780333001934,-0.0137612650455165,5000
37,3,14,3s_cbf_dc2_site37,group_3s_14,1,True,0.4732616203505408,-0.7481069348348538,0.4732616203505408,-0.7481069348348538,0.0006141358641040608,0.0027577482375969378,-0.0010988305106632,0.2427033294591824,-1.4159154479292468,0.2496728606275258,-1.3876037755187642,0.0017237306710491886,0.028728467221051723,-0.0283116724104828,5000,0.4541404781464053,-0.7893487055723164,0.4541404781464053,-0.7893487055723164,0.00041198901846117056,0.001993725181546476,-0.000225124703059,0.2170945270039956,-1.5274224119780913,0.2198505030715214,-1.5148074951090327,0.0004754525390375378,0.011269557235984027,-0.012614916869059,5000,0.4890750874354053,-0.7152392482576874,0.4890750874354053,-0.7152392482576874,0.000481543889147182,0.0020090129250113476,-0.0001574706560188,0.2174090312880719,-1.5259747628944438,0.2202141050181439,-1.5131550012584472,0.00047321725046825904,0.011215633252290205,-0.0128197616359966,5000,0.4712841966981388,-0.7522939769150018,0.4712841966981388,-0.7522939769150018,0.00044383549269921276,0.0019942582475835375,-0.000191297679539,0.2168666719939885,-1.528472529046032,0.2196145824503904,-1.5158811669504002,0.00046710510665949097,0.011109907701318958,-0.0125913620956319,5000,0.4535308521661024,-0.7906919805036945,0.4535308521661024,-0.7906919805036945,0.00014457389967299775,0.0007016228995933717,-0.0006193690454535,0.2367976743770116,-1.4405491970635385,0.2396809866712364,-1.4284464620427786,0.0009726604058262757,0.017357722428888875,-0.01210273502076,5000
38,3,15,3s_cbf_dc2_site38,group_3s_15,1,True,0.910783382939112,-0.09345018942636296,0.910783382939112,-0.09345018942636296,0.002819548526434727,0.0034201233790150587,-0.0009467622589535,0.2689550568022966,-1.3132109884232939,0.2808578904393166,-1.269906465545877,0.0033508174300875258,0.050204452440923274,-0.0433045228774171,5000,0.8758756045036302,-0.1325312021205567,0.8758756045036302,-0.1325312021205567,0.0033909809648818797,0.004445545908102428,0.0001620300781617,0.3252593297433471,-1.1231324771635776,0.3390352328259211,-1.0816512453623204,0.003707257329739742,0.04442652919733646,-0.0414812318012574,5000,0.9222711307647036,-0.0809160305805689,0.9222711307647036,-0.0809160305805689,0.003932901825200943,0.004654055102863565,0.0001781311326217,0.3328009270099949,-1.1002107845521993,0.3484249785940657,-1.0543323414128412,0.004283195878504362,0.04950965815993191,-0.0458784431393581,5000,0.898774045116336,-0.10672361635056268,0.898774045116336,-0.10672361635056268,0.0036419111323077917,0.004536383066725255,0.0001700806053916,0.3285801716461894,-1.112974417116264,0.3433111053407405,-1.0691182302484,0.003994849079411755,0.04717151863914332,-0.0438561868678644,5000,1.0866472532619995,0.08309704145460438,1.0866472532619995,0.08309704145460438,0.003048541429551983,0.002538137729630479,0.0002477833655946,0.4146788124117299,-0.8802510043980916,0.419653285784611,-0.8683264186624093,0.0044419085123734,0.02529635698661781,-0.0119245857356824,5000
39,3,13,3s_cbf_dc2_site39,group_3s_13,3,False,0.4549006444157165,-0.7876762477975613,0.4549006444157165,-0.7876762477975613,0.00031259187889475404,0.0014914317360651716,0.000929371000214,0.1719771851684699,-1.7603934553360874,0.1768202562124287,-1.732621564004122,0.0010178949177948398,0.03466792035797198,-0.0277718913319657,5000,0.4332417257452942,-0.8364594486754421,0.4332417257452942,-0.8364594486754421,0.00025390779826177905,0.0013487358114156016,4.3355706971337504e-05,0.1776875715054676,-1.727728487148389,0.1792416356496834,-1.7190204636333735,0.00027274718411309125,0.009472514676944006,-0.0087080235150158,5000,0.4698060756037552,-0.7554352745213312,0.4698060756037552,-0.7554352745213312,0.0002831789150133346,0.0012788461393596824,5.9949276824067255e-05,0.1729616600186289,-1.7546853274347707,0.1746136992585996,-1.7451791778378025,0.0002746397185947337,0.010068982351379529,-0.0095061495969683,5000,0.4511536267838207,-0.7959473615983869,0.4511536267838207,-0.7959473615983869,0.00026719001801706093,0.0013086749072086727,5.165249189809096e-05,0.1749996142528803,-1.7429715093303078,0.176593751446012,-1.7339033739636671,0.0002719284920612563,0.00973371791331133,-0.0090681353666406,5000,0.4654149004131573,-0.7648260122681487,0.4654149004131573,-0.7648260122681487,8.525167063861349e-05,0.00039224482647721726,0.0007281789610236,0.1652199793665197,-1.8004774847326683,0.1672679108594446,-1.7881584953670846,0.0006431691910596086,0.023248444442334874,-0.0123189893655841,5000
40,3,16,3s_cbf_dc2_site40,group_3s_16,1,True,0.4630807686233573,-0.7698537938391342,0.4630807686233573,-0.7698537938391342,0.00047570825784363526,0.0022238890999283054,-0.0005031558131881,0.2247099727224853,-1.4929447183881601,0.2312477427411877,-1.4642656637564309,0.0008900493569094596,0.018736403493789265,-0.0286790546317292,5000,0.4495406120400749,-0.7995290797855914,0.4495406120400749,-0.7995290797855914,0.0003882477817711995,0.001912975742801568,1.425391555365252e-05,0.212113422875249,-1.5506341338163585,0.2151866499086454,-1.5362494883592992,0.0005220676962310576,0.01304982312747625,-0.0143846454570593,5000,0.4846711154562111,-0.7242847305283225,0.4846711154562111,-0.7242847305283225,0.0004300639833532339,0.0018217613520622935,-8.169500572030586e-06,0.2071561212775694,-1.5742825609191202,0.2103481998949672,-1.5589910266481752,0.0005145830782814257,0.013503155248863401,-0.0152915342709454,5000,0.4667754812330345,-0.7619069051569571,0.4667754812330345,-0.7619069051569571,0.0004070610101673584,0.0018597270401546223,3.0422074909219887e-06,0.2092235262510548,-1.5643520949352778,0.2123438544883845,-1.5495483631248783,0.0005150391510213199,0.013234490012891544,-0.0148037318103999,5000,0.4715474687514223,-0.7517355059391662,0.4715474687514223,-0.7517355059391662,0.00020213896115525452,0.0009080339229754528,-0.0007664918256705,0.2561537335762105,-1.361977492961552,0.2591967936408448,-1.3501676847933193,0.0016639537868631342,0.024439788909795895,-0.0118098081682329,5000
41,3,17,3s_cbf_dc2_site41,group_3s_17,3,True,0.6028148188155542,-0.506145229228122,0.6028148188155542,-0.506145229228122,0.001131083355960348,0.003087685282513088,7.905134517449675e-05,0.2429093411372746,-1.415066986993506,0.2495198137668059,-1.3882169530486665,0.0029414093994581092,0.04595045138202206,-0.0268500339448398,5000,0.5873798462652654,-0.5320835708755686,0.5873798462652654,-0.5320835708755686,0.0007456934057179228,0.0021513690304046824,-0.0002120919299551,0.2258769276187114,-1.487764996099689,0.230569214208401,-1.4672041830586253,0.0009494456310846662,0.02127697243954546,-0.0205608130410639,5000,0.6307472375404701,-0.46085007111309706,0.6307472375404701,-0.46085007111309706,0.0008514158255296039,0.0021359163897645165,-0.0001275469012275,0.2247778644203252,-1.4926426336919967,0.2295112710237203,-1.471803139472986,0.000977576987852002,0.02179481778992953,-0.0208394942190108,5000,0.6086774313367977,-0.49646682099433287,0.6086774313367977,-0.49646682099433287,0.0007930183517317155,0.002133496982180412,-0.0001698194155912,0.2247975860034676,-1.4925548994389968,0.2294466076241928,-1.4720849230656148,0.0009488230305947757,0.021285178761366493,-0.0204699763733822,5000,0.649636474955061,-0.4313423418417695,0.649636474955061,-0.4313423418417695,0.00040972637987289395,0.0009615009204571695,0.0014850626328622,0.2248054510873045,-1.492519912647588,0.2280569421873043,-1.4781599347736005,0.0016486757935167927,0.03144018453735615,-0.0143599778739877,5000
42,3,18,3s_cbf_dc2_site42,group_3s_18,2,True,0.5883838179619837,-0.5303757923971688,0.5883838179619837,-0.5303757923971688,0.0011866436735914762,0.0033810898299448883,0.0002956257568527,0.2671808300064006,-1.3198295838813912,0.2740864005213403,-1.2943118919303838,0.002443585258821638,0.033146569890280066,-0.0255176919510076,5000,0.5535757192825865,-0.5913567353179497,0.5535757192825865,-0.5913567353179497,0.0007161073128180823,0.0023242834336774233,-2.5867708988491778e-05,0.231686954513784,-1.4623681524789904,0.2339156161343232,-1.4527948434721771,0.00043815190516191397,0.009027679320280953,-0.0095733090068135,5000,0.5916169661093643,-0.5248958702109268,0.5916169661093643,-0.5248958702109268,0.0008465762555451584,0.0024074708918680686,-3.3257309743128793e-05,0.2359338467032245,-1.444203823830438,0.2383641772329832,-1.433955618366067,0.0004880001026839517,0.009661777161377639,-0.0102482054643706,5000,0.572280340002846,-0.5581263027644382,0.572280340002846,-0.5581263027644382,0.0007750671457380294,0.0023547612704732713,-2.9562509365921308e-05,0.233271558697073,-1.455552016100013,0.2355609622026165,-1.4457855361687517,0.000453483767377037,0.009197807788225239,-0.0097664799312615,5000,0.6092855142091019,-0.49546829649068996,0.6092855142091019,-0.49546829649068996,0.000285185066954242,0.0007627808935760032,0.0006519851867741,0.2066535881948952,-1.576711374541485,0.2096330356298153,-1.562396726217164,0.0008233751778738433,0.01962649614194932,-0.014314648324321,5000
43,3,11,3s_cbf_dc2_site43,group_3s_11,4,False,0.8429182366605329,-0.1708853165969767,0.8429182366605329,-0.1708853165969767,0.0012691259988138388,0.0017750043658577767,0.0001409949681916,0.1888328370604703,-1.6668931152855317,0.198334601511936,-1.6177997679472311,0.0014453857486771673,0.043353709105901285,-0.0490933473383006,5000,0.789180377035858,-0.23676036951703008,0.789180377035858,-0.23676036951703008,0.0017496541044654099,0.0028003272880588416,-3.460156380269419e-05,0.2591154275718457,-1.3504816502617665,0.265725520526377,-1.3252913806731619,0.0014470068174965236,0.025258630485665293,-0.0251902695886048,5000,0.8389659501398823,-0.17558515720035855,0.8389659501398823,-0.17558515720035855,0.002118595415632613,0.0030018124162182486,-0.0001411229903218,0.2679497793031024,-1.3169557066911697,0.2735379659954775,-1.2963148514141047,0.0012781916822014246,0.02046710100809645,-0.0206408552770651,5000,0.8136924878918566,-0.2061727633586943,0.8136924878918566,-0.2061727633586943,0.0019180723844340458,0.0028884793894030265,-8.78622770623394e-05,0.263033146175631,-1.335475223659573,0.2690996645607211,-1.3126734677728293,0.0013547997096356214,0.02272320616487312,-0.0228017558867439,5000,0.8295163457574998,-0.1869124639912391,0.8295163457574998,-0.1869124639912391,0.0007506131719985003,0.0010861594154682875,0.0008902180125469,0.2755887933781195,-1.2888454033032,0.2783202549292616,-1.2789828321814771,0.0017113246116431942,0.021941379665914054,-0.009862571121723,5000
44,3,19,3s_cbf_dc2_site44,group_3s_19,3,True,0.6018818174555535,-0.5076941694649404,0.6018818174555535,-0.5076941694649404,0.0009424187024797893,0.0025951096332180353,4.470538849798977e-05,0.2297534864890626,-1.4707483427186632,0.2377322875997002,-1.4366100804383217,0.0024046867017255935,0.04502508453724332,-0.0341382622803416,5000,0.5871225593363817,-0.5325216916180585,0.5871225593363817,-0.5325216916180585,0.0008764968718612815,0.00252026287650933,6.659145253162801e-05,0.2453425015012577,-1.4051000793699293,0.2515667311087946,-1.3800469921962348,0.0012778938692212657,0.024161239317183787,-0.0250530871736944,5000,0.6332415747519134,-0.4569032949627844,0.6332415747519134,-0.4569032949627844,0.0008577204369918393,0.0021262869562226417,0.0001894592115961,0.2258407449394278,-1.4879251965149443,0.2311330587746448,-1.4647617222801355,0.00101065039860271,0.02246711478706994,-0.0231634742348092,5000,0.6097461882181339,-0.49471249329042166,0.6097461882181339,-0.49471249329042166,0.0008665123841870161,0.0023135680556942147,0.0001280253320641,0.2353207646105712,-1.4468057397536491,0.2410520294664864,-1.4227424788899203,0.0011341658387113349,0.02324196909664343,-0.024063260863729,5000,0.6308825016077055,-0.4606356435935856,0.6308825016077055,-0.4606356435935856,0.0003608002778567753,0.0009053558912906754,-0.0010838648083249,0.2291220557338605,-1.4735004229479924,0.2329585415696806,-1.4568947744257588,0.0009294679426970717,0.01798406247182642,-0.0166056485222338,5000
45,3,20,3s_cbf_dc2_site45,group_3s_20,2,True,0.6353152663593783,-0.4536339208403677,0.6353152663593783,-0.4536339208403677,0.0008936882028241237,0.002197794523747787,5.953313960138651e-05,0.2167146419780334,-1.5291738047573533,0.2231020973069211,-1.5001257768396474,0.001785446119912599,0.037237046947825266,-0.0290480279177061,5000,0.615520965818806,-0.48528627086902765,0.615520965818806,-0.48528627086902765,0.0007131252555200658,0.0018709589671292793,-0.000247668978174,0.210616845815253,-1.5577146928551788,0.214546768552041,-1.5392275291726365,0.0007174146455690422,0.018368773804408583,-0.0184871636825423,5000,0.6528075692443488,-0.4264728803560353,0.6528075692443488,-0.4264728803560353,0.0008160216363397466,0.001904244007952312,-0.0002050672375539,0.2118749473758945,-1.5517590492208124,0.2152922537679256,-1.5357588540425107,0.0006352332864549588,0.015830491124067175,-0.0160001951783019,5000,0.6338901683376298,-0.4558795756125315,0.6338901683376298,-0.4558795756125315,0.0007576406128393103,0.0018746536732342112,-0.0002263681078639,0.2105355569174887,-1.5581007236518516,0.2141806658683632,-1.5409353870948121,0.0006687542605763104,0.016996885777054428,-0.0171653365570394,5000,0.6382184592521083,-0.44907464162631044,0.6382184592521083,-0.44907464162631044,0.0004813810142176832,0.001169273216630872,0.001386338423652,0.2544720111432255,-1.3685644249009374,0.258016413398669,-1.3547320782597492,0.002343859702498116,0.03438585310132542,-0.0138323466411884,5000
