lat,lon,region,vs30,vs30measured,xvf,z1pt0,z2pt5
47.3,24.98213,4,800,TRUE,-30.41,31.07,0.57
47.3,25.08213,4,800,TRUE,-23.76,31.07,0.57
47.3,25.18213,4,800,TRUE,-17.1,31.07,0.57
47.3,25.28213,4,800,TRUE,-10.44,31.07,0.57
47.3,25.38213,4,800,TRUE,-3.77,31.07,0.57
47.3,25.48213,4,800,TRUE,2.91,31.07,0.57
47.3,25.58213,4,800,TRUE,9.59,31.07,0.57
47.3,25.68213,4,800,TRUE,16.27,31.07,0.57
47.3,25.78213,4,800,TRUE,22.95,31.07,0.57
47.3,25.88213,4,800,TRUE,29.84,31.07,0.57
47.3,25.98213,4,800,TRUE,36.85,31.07,0.57
47.3,26.08213,4,800,TRUE,43.87,31.07,0.57
47.3,26.18213,4,800,TRUE,50.89,31.07,0.57
47.3,26.28213,4,800,TRUE,57.91,31.07,0.57
47.3,26.38213,4,800,TRUE,64.94,31.07,0.57
47.3,26.48213,4,800,TRUE,71.96,31.07,0.57
47.3,26.58213,4,800,TRUE,79,31.07,0.57
47.3,26.68213,4,800,TRUE,86.04,31.07,0.57
47.3,26.78213,4,800,TRUE,93.08,31.07,0.57
47.3,26.88213,4,800,TRUE,100.12,31.07,0.57
47.3,26.98213,4,800,TRUE,107.17,31.07,0.57
47.3,27.08213,4,800,TRUE,114.22,31.07,0.57
47.3,27.18213,4,800,TRUE,121.27,31.07,0.57
47.3,27.28213,4,800,TRUE,128.33,31.07,0.57
47.3,27.38213,4,800,TRUE,135.39,31.07,0.57
47.3,27.48213,4,800,TRUE,142.45,31.07,0.57
47.3,27.58213,4,800,TRUE,149.52,31.07,0.57
47.3,27.68213,4,800,TRUE,150,31.07,0.57
47.3,27.78213,4,800,TRUE,150,31.07,0.57
47.3,27.88213,4,800,TRUE,150,31.07,0.57
47.3,27.98213,4,800,TRUE,150,31.07,0.57
47.3,28.08213,4,800,TRUE,150,31.07,0.57
47.3,28.18213,4,800,TRUE,150,31.07,0.57
47.3,28.28213,4,800,TRUE,150,31.07,0.57
47.3,-3.21787,5,800,TRUE,150,31.07,0.57
47.3,-3.11787,5,800,TRUE,150,31.07,0.57
47.3,-3.01787,5,800,TRUE,150,31.07,0.57
47.3,-2.91787,5,800,TRUE,150,31.07,0.57
47.3,-2.81787,5,800,TRUE,150,31.07,0.57
47.3,-2.71787,5,800,TRUE,150,31.07,0.57
47.3,-2.61787,5,800,TRUE,150,31.07,0.57
47.3,-2.51787,5,800,TRUE,150,31.07,0.57
47.3,-2.41787,5,800,TRUE,150,31.07,0.57
47.3,-2.31787,5,800,TRUE,150,31.07,0.57
47.3,-2.21787,5,800,TRUE,150,31.07,0.57
47.3,-2.11787,5,800,TRUE,150,31.07,0.57
47.3,-2.01787,5,800,TRUE,150,31.07,0.57
47.3,-1.91787,5,800,TRUE,150,31.07,0.57
47.3,-1.81787,5,800,TRUE,150,31.07,0.57
47.3,-1.71787,5,800,TRUE,150,31.07,0.57
47.3,-1.61787,5,800,TRUE,150,31.07,0.57
47.3,-1.51787,5,800,TRUE,150,31.07,0.57
47.3,-1.41787,5,800,TRUE,150,31.07,0.57
47.3,-1.31787,5,800,TRUE,150,31.07,0.57
47.3,-1.21787,5,800,TRUE,150,31.07,0.57
47.3,-1.11787,5,800,TRUE,150,31.07,0.57
47.3,-1.01787,5,800,TRUE,150,31.07,0.57
47.3,-0.91787,5,800,TRUE,150,31.07,0.57
47.3,-0.81787,5,800,TRUE,150,31.07,0.57
47.3,-0.71787,5,800,TRUE,150,31.07,0.57
47.3,-0.61787,5,800,TRUE,150,31.07,0.57
47.3,-0.51787,5,800,TRUE,150,31.07,0.57
47.3,-0.41787,5,800,TRUE,150,31.07,0.57
47.3,28.38213,5,800,TRUE,150,31.07,0.57
47.3,28.48213,5,800,TRUE,150,31.07,0.57
47.3,28.58213,5,800,TRUE,150,31.07,0.57
47.3,28.68213,5,800,TRUE,150,31.07,0.57
47.3,28.78213,5,800,TRUE,150,31.07,0.57
47.3,28.88213,5,800,TRUE,150,31.07,0.57
47.3,28.98213,5,800,TRUE,150,31.07,0.57
47.3,29.08213,5,800,TRUE,150,31.07,0.57
47.3,29.18213,5,800,TRUE,150,31.07,0.57
47.3,29.28213,5,800,TRUE,150,31.07,0.57
47.3,29.38213,5,800,TRUE,150,31.07,0.57
47.3,29.48213,5,800,TRUE,150,31.07,0.57
47.3,29.58213,5,800,TRUE,150,31.07,0.57
47.3,29.68213,5,800,TRUE,150,31.07,0.57
47.3,29.78213,5,800,TRUE,150,31.07,0.57
47.3,29.88213,5,800,TRUE,150,31.07,0.57
47.4,16.48213,0,800,TRUE,150,31.07,0.57
47.4,16.58213,0,800,TRUE,150,31.07,0.57
47.4,16.68213,0,800,TRUE,150,31.07,0.57
47.4,16.78213,0,800,TRUE,150,31.07,0.57
47.4,16.88213,0,800,TRUE,150,31.07,0.57
47.4,16.98213,0,800,TRUE,150,31.07,0.57
47.4,17.08213,0,800,TRUE,150,31.07,0.57
47.4,17.18213,0,800,TRUE,150,31.07,0.57
47.4,17.28213,0,800,TRUE,150,31.07,0.57
47.4,17.38213,0,800,TRUE,150,31.07,0.57
47.4,17.48213,0,800,TRUE,150,31.07,0.57
47.4,17.58213,0,800,TRUE,150,31.07,0.57
47.4,17.68213,0,800,TRUE,150,31.07,0.57
47.4,17.78213,0,800,TRUE,150,31.07,0.57
47.4,17.88213,0,800,TRUE,150,31.07,0.57
47.4,17.98213,0,800,TRUE,150,31.07,0.57
47.4,18.08213,0,800,TRUE,150,31.07,0.57
47.4,18.18213,0,800,TRUE,150,31.07,0.57
47.4,18.28213,0,800,TRUE,150,31.07,0.57
47.4,18.38213,0,800,TRUE,150,31.07,0.57
47.4,18.48213,0,800,TRUE,150,31.07,0.57
47.4,18.58213,0,800,TRUE,150,31.07,0.57
47.4,18.68213,0,800,TRUE,150,31.07,0.57
47.4,18.78213,0,800,TRUE,150,31.07,0.57
47.4,18.88213,0,800,TRUE,150,31.07,0.57
47.4,18.98213,0,800,TRUE,150,31.07,0.57
47.4,19.08213,0,800,TRUE,150,31.07,0.57
47.4,19.18213,0,800,TRUE,150,31.07,0.57
47.4,19.28213,0,800,TRUE,-150,31.07,0.57
47.4,19.38213,0,800,TRUE,-150,31.07,0.57
47.4,19.48213,0,800,TRUE,-150,31.07,0.57
47.4,19.58213,0,800,TRUE,-150,31.07,0.57
47.4,19.68213,0,800,TRUE,-150,31.07,0.57
47.4,19.78213,0,800,TRUE,-150,31.07,0.57
47.4,19.88213,0,800,TRUE,-150,31.07,0.57
47.4,19.98213,0,800,TRUE,-150,31.07,0.57
47.4,20.08213,0,800,TRUE,-150,31.07,0.57
47.4,20.18213,0,800,TRUE,-150,31.07,0.57
47.4,20.28213,0,800,TRUE,-150,31.07,0.57
47.4,20.38213,0,800,TRUE,-150,31.07,0.57
47.4,20.48213,0,800,TRUE,-150,31.07,0.57
47.4,20.58213,0,800,TRUE,-150,31.07,0.57
47.4,20.68213,0,800,TRUE,-150,31.07,0.57
47.4,20.78213,0,800,TRUE,-150,31.07,0.57
47.4,20.88213,0,800,TRUE,-150,31.07,0.57
47.4,20.98213,0,800,TRUE,-150,31.07,0.57
47.4,21.08213,0,800,TRUE,-150,31.07,0.57
47.4,21.18213,0,800,TRUE,-150,31.07,0.57
47.4,21.28213,0,800,TRUE,-150,31.07,0.57
47.4,21.38213,0,800,TRUE,-150,31.07,0.57
47.4,21.48213,0,800,TRUE,-150,31.07,0.57
47.4,10.78213,1,800,TRUE,150,31.07,0.57
47.4,10.88213,1,800,TRUE,150,31.07,0.57
47.4,10.98213,1,800,TRUE,150,31.07,0.57
47.4,11.08213,1,800,TRUE,150,31.07,0.57
47.4,11.18213,1,800,TRUE,150,31.07,0.57
47.4,11.28213,1,800,TRUE,150,31.07,0.57
47.4,11.38213,1,800,TRUE,150,31.07,0.57
47.4,11.48213,1,800,TRUE,150,31.07,0.57
47.4,11.58213,1,800,TRUE,150,31.07,0.57
47.4,11.68213,1,800,TRUE,150,31.07,0.57
47.4,11.78213,1,800,TRUE,150,31.07,0.57
47.4,11.88213,1,800,TRUE,150,31.07,0.57
47.4,11.98213,1,800,TRUE,150,31.07,0.57
47.4,12.08213,1,800,TRUE,150,31.07,0.57
47.4,12.18213,1,800,TRUE,150,31.07,0.57
47.4,12.28213,1,800,TRUE,150,31.07,0.57
47.4,12.38213,1,800,TRUE,150,31.07,0.57
47.4,12.48213,1,800,TRUE,150,31.07,0.57
47.4,12.58213,1,800,TRUE,150,31.07,0.57
47.4,12.68213,1,800,TRUE,150,31.07,0.57
47.4,12.78213,1,800,TRUE,150,31.07,0.57
47.4,12.88213,1,800,TRUE,150,31.07,0.57
47.4,12.98213,1,800,TRUE,150,31.07,0.57
47.4,13.08213,1,800,TRUE,150,31.07,0.57
47.4,13.18213,1,800,TRUE,150,31.07,0.57
47.4,13.28213,1,800,TRUE,150,31.07,0.57
47.4,13.38213,1,800,TRUE,150,31.07,0.57
47.4,13.48213,1,800,TRUE,150,31.07,0.57
47.4,13.58213,1,800,TRUE,150,31.07,0.57
47.4,13.68213,1,800,TRUE,150,31.07,0.57
47.4,13.78213,1,800,TRUE,150,31.07,0.57
47.4,13.88213,1,800,TRUE,150,31.07,0.57
47.4,13.98213,1,800,TRUE,150,31.07,0.57
47.4,14.08213,1,800,TRUE,150,31.07,0.57
47.4,14.18213,1,800,TRUE,150,31.07,0.57
47.4,14.28213,1,800,TRUE,150,31.07,0.57
47.4,14.38213,1,800,TRUE,150,31.07,0.57
47.4,14.48213,1,800,TRUE,150,31.07,0.57
47.4,14.58213,1,800,TRUE,150,31.07,0.57
47.4,14.68213,1,800,TRUE,150,31.07,0.57
47.4,14.78213,1,800,TRUE,150,31.07,0.57
47.4,14.88213,1,800,TRUE,150,31.07,0.57
47.4,14.98213,1,800,TRUE,150,31.07,0.57
47.4,15.08213,1,800,TRUE,150,31.07,0.57
47.4,15.18213,1,800,TRUE,150,31.07,0.57
47.4,15.28213,1,800,TRUE,150,31.07,0.57
47.4,15.38213,1,800,TRUE,150,31.07,0.57
47.4,15.48213,1,800,TRUE,150,31.07,0.57
47.4,15.58213,1,800,TRUE,150,31.07,0.57
47.4,15.68213,1,800,TRUE,150,31.07,0.57
47.4,15.78213,1,800,TRUE,150,31.07,0.57
47.4,15.88213,1,800,TRUE,150,31.07,0.57
47.4,15.98213,1,800,TRUE,150,31.07,0.57
47.4,16.08213,1,800,TRUE,150,31.07,0.57
47.4,16.18213,1,800,TRUE,150,31.07,0.57
47.4,16.28213,1,800,TRUE,150,31.07,0.57
47.4,16.38213,1,800,TRUE,150,31.07,0.57
47.4,-3.61787,0,800,TRUE,150,31.07,0.57
47.4,-3.51787,0,800,TRUE,150,31.07,0.57
47.4,-3.41787,0,800,TRUE,150,31.07,0.57
47.4,-0.31787,0,800,TRUE,150,31.07,0.57
47.4,-0.21787,0,800,TRUE,150,31.07,0.57
47.4,-0.11787,0,800,TRUE,150,31.07,0.57
47.4,-0.01787,0,800,TRUE,150,31.07,0.57
47.4,0.08213,0,800,TRUE,150,31.07,0.57
47.4,0.18213,0,800,TRUE,150,31.07,0.57
47.4,0.28213,0,800,TRUE,150,31.07,0.57
47.4,0.38213,0,800,TRUE,150,31.07,0.57
47.4,0.48213,0,800,TRUE,150,31.07,0.57
47.4,0.58213,0,800,TRUE,150,31.07,0.57
47.4,0.68213,0,800,TRUE,150,31.07,0.57
47.4,0.78213,0,800,TRUE,150,31.07,0.57
47.4,0.88213,0,800,TRUE,150,31.07,0.57
47.4,0.98213,0,800,TRUE,150,31.07,0.57
47.4,1.08213,0,800,TRUE,150,31.07,0.57
47.4,1.18213,0,800,TRUE,150,31.07,0.57
47.4,1.28213,0,800,TRUE,150,31.07,0.57
47.4,1.38213,0,800,TRUE,150,31.07,0.57
47.4,1.48213,0,800,TRUE,150,31.07,0.57
47.4,1.58213,0,800,TRUE,150,31.07,0.57
47.4,1.68213,0,800,TRUE,150,31.07,0.57
47.4,1.78213,0,800,TRUE,150,31.07,0.57
47.4,1.88213,0,800,TRUE,150,31.07,0.57
47.4,1.98213,0,800,TRUE,150,31.07,0.57
47.4,2.08213,0,800,TRUE,150,31.07,0.57
47.4,2.18213,0,800,TRUE,150,31.07,0.57
47.4,2.28213,0,800,TRUE,150,31.07,0.57
47.4,2.38213,0,800,TRUE,150,31.07,0.57
47.4,2.48213,0,800,TRUE,150,31.07,0.57
47.4,2.58213,0,800,TRUE,150,31.07,0.57
47.4,2.68213,0,800,TRUE,150,31.07,0.57
47.4,2.78213,0,800,TRUE,150,31.07,0.57
47.4,2.88213,0,800,TRUE,150,31.07,0.57
47.4,2.98213,0,800,TRUE,150,31.07,0.57
47.4,3.08213,0,800,TRUE,150,31.07,0.57
47.4,3.18213,0,800,TRUE,150,31.07,0.57
47.4,3.28213,0,800,TRUE,150,31.07,0.57
47.4,3.38213,0,800,TRUE,150,31.07,0.57
47.4,3.48213,0,800,TRUE,150,31.07,0.57
47.4,3.58213,0,800,TRUE,150,31.07,0.57
47.4,3.68213,0,800,TRUE,150,31.07,0.57
47.4,3.78213,0,800,TRUE,150,31.07,0.57
47.4,3.88213,0,800,TRUE,150,31.07,0.57
47.4,3.98213,0,800,TRUE,150,31.07,0.57
47.4,4.08213,0,800,TRUE,150,31.07,0.57
47.4,4.18213,0,800,TRUE,150,31.07,0.57
47.4,4.28213,0,800,TRUE,150,31.07,0.57
47.4,4.38213,0,800,TRUE,150,31.07,0.57
47.4,4.48213,0,800,TRUE,150,31.07,0.57
47.4,4.58213,0,800,TRUE,150,31.07,0.57
47.4,4.68213,0,800,TRUE,150,31.07,0.57
47.4,4.78213,0,800,TRUE,150,31.07,0.57
47.4,4.88213,0,800,TRUE,150,31.07,0.57
47.4,4.98213,0,800,TRUE,150,31.07,0.57
47.4,5.08213,0,800,TRUE,150,31.07,0.57
47.4,5.18213,0,800,TRUE,150,31.07,0.57
47.4,5.28213,0,800,TRUE,150,31.07,0.57
47.4,5.38213,0,800,TRUE,150,31.07,0.57
47.4,5.48213,0,800,TRUE,150,31.07,0.57
47.4,5.58213,0,800,TRUE,150,31.07,0.57
47.4,5.68213,0,800,TRUE,150,31.07,0.57
47.4,5.78213,0,800,TRUE,150,31.07,0.57
47.4,5.88213,0,800,TRUE,150,31.07,0.57
47.4,5.98213,0,800,TRUE,150,31.07,0.57
47.4,6.08213,0,800,TRUE,150,31.07,0.57
47.4,6.18213,0,800,TRUE,150,31.07,0.57
47.4,21.58213,0,800,TRUE,-150,31.07,0.57
47.4,21.68213,0,800,TRUE,-150,31.07,0.57
47.4,21.78213,0,800,TRUE,-150,31.07,0.57
47.4,21.88213,0,800,TRUE,-150,31.07,0.57
47.4,21.98213,0,800,TRUE,-150,31.07,0.57
47.4,6.28213,1,800,TRUE,150,31.07,0.57
47.4,6.38213,1,800,TRUE,150,31.07,0.57
47.4,6.48213,1,800,TRUE,150,31.07,0.57
47.4,6.58213,1,800,TRUE,150,31.07,0.57
47.4,6.68213,1,800,TRUE,150,31.07,0.57
47.4,6.78213,1,800,TRUE,150,31.07,0.57
47.4,6.88213,1,800,TRUE,150,31.07,0.57
47.4,6.98213,1,800,TRUE,150,31.07,0.57
47.4,7.08213,1,800,TRUE,150,31.07,0.57
47.4,7.18213,1,800,TRUE,150,31.07,0.57
47.4,7.28213,1,800,TRUE,150,31.07,0.57
47.4,7.38213,1,800,TRUE,150,31.07,0.57
47.4,7.48213,1,800,TRUE,150,31.07,0.57
47.4,7.58213,1,800,TRUE,150,31.07,0.57
47.4,7.68213,1,800,TRUE,150,31.07,0.57
47.4,7.78213,1,800,TRUE,150,31.07,0.57
47.4,7.88213,1,800,TRUE,150,31.07,0.57
47.4,7.98213,1,800,TRUE,150,31.07,0.57
47.4,8.08213,1,800,TRUE,150,31.07,0.57
47.4,8.18213,1,800,TRUE,150,31.07,0.57
47.4,8.28213,1,800,TRUE,150,31.07,0.57
47.4,8.38213,1,800,TRUE,150,31.07,0.57
47.4,8.48213,1,800,TRUE,150,31.07,0.57
47.4,8.58213,1,800,TRUE,150,31.07,0.57
47.4,8.68213,1,800,TRUE,150,31.07,0.57
47.4,8.78213,1,800,TRUE,150,31.07,0.57
47.4,8.88213,1,800,TRUE,150,31.07,0.57
47.4,8.98213,1,800,TRUE,150,31.07,0.57
47.4,9.08213,1,800,TRUE,150,31.07,0.57
47.4,9.18213,1,800,TRUE,150,31.07,0.57
47.4,9.28213,1,800,TRUE,150,31.07,0.57
47.4,9.38213,1,800,TRUE,150,31.07,0.57
47.4,9.48213,1,800,TRUE,150,31.07,0.57
47.4,9.58213,1,800,TRUE,150,31.07,0.57
47.4,9.68213,1,800,TRUE,150,31.07,0.57
47.4,9.78213,1,800,TRUE,150,31.07,0.57
47.4,9.88213,1,800,TRUE,150,31.07,0.57
47.4,9.98213,1,800,TRUE,150,31.07,0.57
47.4,10.08213,1,800,TRUE,150,31.07,0.57
47.4,10.18213,1,800,TRUE,150,31.07,0.57
47.4,10.28213,1,800,TRUE,150,31.07,0.57
47.4,10.38213,1,800,TRUE,150,31.07,0.57
47.4,10.48213,1,800,TRUE,150,31.07,0.57
47.4,10.58213,1,800,TRUE,150,31.07,0.57
47.4,10.68213,1,800,TRUE,150,31.07,0.57
47.4,22.08213,4,800,TRUE,-150,31.07,0.57
47.4,22.18213,4,800,TRUE,-150,31.07,0.57
47.4,22.28213,4,800,TRUE,-150,31.07,0.57
47.4,22.38213,4,800,TRUE,-150,31.07,0.57
47.4,22.48213,4,800,TRUE,-150,31.07,0.57
47.4,22.58213,4,800,TRUE,-150,31.07,0.57
47.4,22.68213,4,800,TRUE,-150,31.07,0.57
47.4,22.78213,4,800,TRUE,-150,31.07,0.57
47.4,22.88213,4,800,TRUE,-150,31.07,0.57
47.4,22.98213,4,800,TRUE,-146.24,31.07,0.57
47.4,23.08213,4,800,TRUE,-140.65,31.07,0.57
47.4,23.18213,4,800,TRUE,-135.04,31.07,0.57
47.4,23.28213,4,800,TRUE,-129.23,31.07,0.57
47.4,23.38213,4,800,TRUE,-123.42,31.07,0.57
47.4,23.48213,4,800,TRUE,-117.59,31.07,0.57
47.4,23.58213,4,800,TRUE,-111.77,31.07,0.57
47.4,23.68213,4,800,TRUE,-105.93,31.07,0.57
47.4,23.78213,4,800,TRUE,-100.09,31.07,0.57
47.4,23.88213,4,800,TRUE,-94.24,31.07,0.57
47.4,23.98213,4,800,TRUE,-88.39,31.07,0.57
47.4,24.08213,4,800,TRUE,-82.53,31.07,0.57
47.4,24.18213,4,800,TRUE,-76.66,31.07,0.57
47.4,24.28213,4,800,TRUE,-70.79,31.07,0.57
47.4,24.38213,4,800,TRUE,-64.91,31.07,0.57
47.4,24.48213,4,800,TRUE,-58.32,31.07,0.57
47.4,24.58213,4,800,TRUE,-51.71,31.07,0.57
47.4,24.68213,4,800,TRUE,-45.08,31.07,0.57
47.4,24.78213,4,800,TRUE,-38.45,31.07,0.57
47.4,24.88213,4,800,TRUE,-31.82,31.07,0.57
47.4,24.98213,4,800,TRUE,-25.18,31.07,0.57
47.4,25.08213,4,800,TRUE,-18.54,31.07,0.57
47.4,25.18213,4,800,TRUE,-11.89,31.07,0.57
47.4,25.28213,4,800,TRUE,-5.24,31.07,0.57
47.4,25.38213,4,800,TRUE,1.42,31.07,0.57
47.4,25.48213,4,800,TRUE,8.08,31.07,0.57
47.4,25.58213,4,800,TRUE,14.74,31.07,0.57
47.4,25.68213,4,800,TRUE,21.41,31.07,0.57
47.4,25.78213,4,800,TRUE,28.09,31.07,0.57
47.4,25.88213,4,800,TRUE,34.77,31.07,0.57
47.4,25.98213,4,800,TRUE,41.45,31.07,0.57
47.4,26.08213,4,800,TRUE,48.14,31.07,0.57
47.4,26.18213,4,800,TRUE,54.97,31.07,0.57
47.4,26.28213,4,800,TRUE,61.95,31.07,0.57
47.4,26.38213,4,800,TRUE,68.96,31.07,0.57
47.4,26.48213,4,800,TRUE,75.98,31.07,0.57
47.4,26.58213,4,800,TRUE,83,31.07,0.57
47.4,26.68213,4,800,TRUE,90.02,31.07,0.57
47.4,26.78213,4,800,TRUE,97.05,31.07,0.57
47.4,26.88213,4,800,TRUE,104.08,31.07,0.57
47.4,26.98213,4,800,TRUE,111.12,31.07,0.57
47.4,27.08213,4,800,TRUE,118.15,31.07,0.57
47.4,27.18213,4,800,TRUE,125.19,31.07,0.57
47.4,27.28213,4,800,TRUE,132.24,31.07,0.57
47.4,27.38213,4,800,TRUE,139.28,31.07,0.57
47.4,27.48213,4,800,TRUE,146.33,31.07,0.57
47.4,27.58213,4,800,TRUE,150,31.07,0.57
47.4,27.68213,4,800,TRUE,150,31.07,0.57
47.4,27.78213,4,800,TRUE,150,31.07,0.57
47.4,27.88213,4,800,TRUE,150,31.07,0.57
47.4,27.98213,4,800,TRUE,150,31.07,0.57
47.4,28.08213,4,800,TRUE,150,31.07,0.57
47.4,28.18213,4,800,TRUE,150,31.07,0.57
47.4,28.28213,4,800,TRUE,150,31.07,0.57
47.4,-3.31787,5,800,TRUE,150,31.07,0.57
47.4,-3.21787,5,800,TRUE,150,31.07,0.57
47.4,-3.11787,5,800,TRUE,150,31.07,0.57
47.4,-3.01787,5,800,TRUE,150,31.07,0.57
47.4,-2.91787,5,800,TRUE,150,31.07,0.57
47.4,-2.81787,5,800,TRUE,150,31.07,0.57
47.4,-2.71787,5,800,TRUE,150,31.07,0.57
47.4,-2.61787,5,800,TRUE,150,31.07,0.57
47.4,-2.51787,5,800,TRUE,150,31.07,0.57
47.4,-2.41787,5,800,TRUE,150,31.07,0.57
47.4,-2.31787,5,800,TRUE,150,31.07,0.57
47.4,-2.21787,5,800,TRUE,150,31.07,0.57
47.4,-2.11787,5,800,TRUE,150,31.07,0.57
47.4,-2.01787,5,800,TRUE,150,31.07,0.57
47.4,-1.91787,5,800,TRUE,150,31.07,0.57
47.4,-1.81787,5,800,TRUE,150,31.07,0.57
47.4,-1.71787,5,800,TRUE,150,31.07,0.57
47.4,-1.61787,5,800,TRUE,150,31.07,0.57
47.4,-1.51787,5,800,TRUE,150,31.07,0.57
47.4,-1.41787,5,800,TRUE,150,31.07,0.57
47.4,-1.31787,5,800,TRUE,150,31.07,0.57
47.4,-1.21787,5,800,TRUE,150,31.07,0.57
47.4,-1.11787,5,800,TRUE,150,31.07,0.57
47.4,-1.01787,5,800,TRUE,150,31.07,0.57
47.4,-0.91787,5,800,TRUE,150,31.07,0.57
47.4,-0.81787,5,800,TRUE,150,31.07,0.57
47.4,-0.71787,5,800,TRUE,150,31.07,0.57
47.4,-0.61787,5,800,TRUE,150,31.07,0.57
47.4,-0.51787,5,800,TRUE,150,31.07,0.57
47.4,-0.41787,5,800,TRUE,150,31.07,0.57
47.4,28.38213,5,800,TRUE,150,31.07,0.57
47.4,28.48213,5,800,TRUE,150,31.07,0.57
47.4,28.58213,5,800,TRUE,150,31.07,0.57
47.4,28.68213,5,800,TRUE,150,31.07,0.57
47.4,28.78213,5,800,TRUE,150,31.07,0.57
47.4,28.88213,5,800,TRUE,150,31.07,0.57
47.4,28.98213,5,800,TRUE,150,31.07,0.57
47.4,29.08213,5,800,TRUE,150,31.07,0.57
47.4,29.18213,5,800,TRUE,150,31.07,0.57
47.4,29.28213,5,800,TRUE,150,31.07,0.57
47.4,29.38213,5,800,TRUE,150,31.07,0.57
47.4,29.48213,5,800,TRUE,150,31.07,0.57
47.4,29.58213,5,800,TRUE,150,31.07,0.57
47.4,29.68213,5,800,TRUE,150,31.07,0.57
47.4,29.78213,5,800,TRUE,150,31.07,0.57
47.4,29.88213,5,800,TRUE,150,31.07,0.57
47.5,16.48213,0,800,TRUE,150,31.07,0.57
47.5,16.58213,0,800,TRUE,150,31.07,0.57
47.5,16.68213,0,800,TRUE,150,31.07,0.57
47.5,16.78213,0,800,TRUE,150,31.07,0.57
47.5,16.88213,0,800,TRUE,150,31.07,0.57
47.5,16.98213,0,800,TRUE,150,31.07,0.57
47.5,17.08213,0,800,TRUE,150,31.07,0.57
47.5,17.18213,0,800,TRUE,150,31.07,0.57
47.5,17.28213,0,800,TRUE,150,31.07,0.57
47.5,17.38213,0,800,TRUE,150,31.07,0.57
47.5,17.48213,0,800,TRUE,150,31.07,0.57
47.5,17.58213,0,800,TRUE,150,31.07,0.57
47.5,17.68213,0,800,TRUE,150,31.07,0.57
47.5,17.78213,0,800,TRUE,150,31.07,0.57
47.5,17.88213,0,800,TRUE,150,31.07,0.57
47.5,17.98213,0,800,TRUE,150,31.07,0.57
47.5,18.08213,0,800,TRUE,150,31.07,0.57
47.5,18.18213,0,800,TRUE,150,31.07,0.57
47.5,18.28213,0,800,TRUE,150,31.07,0.57
47.5,18.38213,0,800,TRUE,150,31.07,0.57
47.5,18.48213,0,800,TRUE,150,31.07,0.57
47.5,18.58213,0,800,TRUE,150,31.07,0.57
47.5,18.68213,0,800,TRUE,150,31.07,0.57
47.5,18.78213,0,800,TRUE,150,31.07,0.57
47.5,18.88213,0,800,TRUE,150,31.07,0.57
47.5,18.98213,0,800,TRUE,150,31.07,0.57
47.5,19.08213,0,800,TRUE,150,31.07,0.57
47.5,19.18213,0,800,TRUE,150,31.07,0.57
47.5,19.28213,0,800,TRUE,150,31.07,0.57
47.5,19.38213,0,800,TRUE,-150,31.07,0.57
47.5,19.48213,0,800,TRUE,-150,31.07,0.57
47.5,19.58213,0,800,TRUE,-150,31.07,0.57
47.5,19.68213,0,800,TRUE,-150,31.07,0.57
47.5,19.78213,0,800,TRUE,-150,31.07,0.57
47.5,19.88213,0,800,TRUE,-150,31.07,0.57
47.5,19.98213,0,800,TRUE,-150,31.07,0.57
47.5,20.08213,0,800,TRUE,-150,31.07,0.57
47.5,20.18213,0,800,TRUE,-150,31.07,0.57
47.5,20.28213,0,800,TRUE,-150,31.07,0.57
47.5,20.38213,0,800,TRUE,-150,31.07,0.57
47.5,20.48213,0,800,TRUE,-150,31.07,0.57
47.5,20.58213,0,800,TRUE,-150,31.07,0.57
47.5,20.68213,0,800,TRUE,-150,31.07,0.57
47.5,20.78213,0,800,TRUE,-150,31.07,0.57
47.5,20.88213,0,800,TRUE,-150,31.07,0.57
47.5,20.98213,0,800,TRUE,-150,31.07,0.57
47.5,21.08213,0,800,TRUE,-150,31.07,0.57
47.5,21.18213,0,800,TRUE,-150,31.07,0.57
47.5,21.28213,0,800,TRUE,-150,31.07,0.57
47.5,21.38213,0,800,TRUE,-150,31.07,0.57
47.5,21.48213,0,800,TRUE,-150,31.07,0.57
47.5,21.58213,0,800,TRUE,-150,31.07,0.57
47.5,9.88213,1,800,TRUE,150,31.07,0.57
47.5,9.98213,1,800,TRUE,150,31.07,0.57
47.5,10.08213,1,800,TRUE,150,31.07,0.57
47.5,10.18213,1,800,TRUE,150,31.07,0.57
47.5,10.28213,1,800,TRUE,150,31.07,0.57
47.5,10.38213,1,800,TRUE,150,31.07,0.57
47.5,10.48213,1,800,TRUE,150,31.07,0.57
47.5,10.58213,1,800,TRUE,150,31.07,0.57
47.5,10.68213,1,800,TRUE,150,31.07,0.57
47.5,10.78213,1,800,TRUE,150,31.07,0.57
47.5,10.88213,1,800,TRUE,150,31.07,0.57
47.5,10.98213,1,800,TRUE,150,31.07,0.57
47.5,11.08213,1,800,TRUE,150,31.07,0.57
47.5,11.18213,1,800,TRUE,150,31.07,0.57
47.5,11.28213,1,800,TRUE,150,31.07,0.57
47.5,11.38213,1,800,TRUE,150,31.07,0.57
47.5,11.48213,1,800,TRUE,150,31.07,0.57
47.5,11.58213,1,800,TRUE,150,31.07,0.57
47.5,11.68213,1,800,TRUE,150,31.07,0.57
47.5,11.78213,1,800,TRUE,150,31.07,0.57
47.5,11.88213,1,800,TRUE,150,31.07,0.57
