record_id,event_id,station_code,location_code,url,status,http_status,error_type,error_message,timestamp
EMSC-20161016_0000034__KBN__00,EMSC-20161016_0000034,KBN,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161016_0000034&station=KBN&data-type=ACC,downloaded,200,,,2026-04-21T05:57:47.341406+00:00
EMSC-20161016_0000034__POGR__00,EMSC-20161016_0000034,POGR,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161016_0000034&station=POGR&data-type=ACC,downloaded,200,,,2026-04-21T05:57:47.530788+00:00
EMSC-20161016_0000034__TPE__00,EMSC-20161016_0000034,TPE,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161016_0000034&station=TPE&data-type=ACC,downloaded,200,,,2026-04-21T05:57:47.676944+00:00
EMSC-20161016_0000034__DLFA__00,EMSC-20161016_0000034,DLFA,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161016_0000034&station=DLFA&data-type=ACC,downloaded,200,,,2026-04-21T05:57:47.897824+00:00
EMSC-20161016_0000034__JAN__00,EMSC-20161016_0000034,JAN,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161016_0000034&station=JAN&data-type=ACC,downloaded,200,,,2026-04-21T05:57:48.038279+00:00
EMSC-20161016_0000034__KASA__00,EMSC-20161016_0000034,KASA,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161016_0000034&station=KASA&data-type=ACC,downloaded,200,,,2026-04-21T05:57:48.230131+00:00
EMSC-20161019_0000097__DURR__00,EMSC-20161019_0000097,DURR,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161019_0000097&station=DURR&data-type=ACC,downloaded,200,,,2026-04-21T05:57:48.386222+00:00
EMSC-20161019_0000097__FIER__00,EMSC-20161019_0000097,FIER,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161019_0000097&station=FIER&data-type=ACC,downloaded,200,,,2026-04-21T05:57:48.531398+00:00
EMSC-20161019_0000097__KBN__00,EMSC-20161019_0000097,KBN,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161019_0000097&station=KBN&data-type=ACC,downloaded,200,,,2026-04-21T05:57:48.711815+00:00
EMSC-20161019_0000097__TPE__00,EMSC-20161019_0000097,TPE,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161019_0000097&station=TPE&data-type=ACC,downloaded,200,,,2026-04-21T05:57:48.902143+00:00
EMSC-20161019_0000097__VLO__00,EMSC-20161019_0000097,VLO,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161019_0000097&station=VLO&data-type=ACC,downloaded,200,,,2026-04-21T05:57:49.010308+00:00
EMSC-20161019_0000097__DLFA__00,EMSC-20161019_0000097,DLFA,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161019_0000097&station=DLFA&data-type=ACC,downloaded,200,,,2026-04-21T05:57:49.229498+00:00
EMSC-20161019_0000097__JAN__00,EMSC-20161019_0000097,JAN,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161019_0000097&station=JAN&data-type=ACC,downloaded,200,,,2026-04-21T05:57:49.348143+00:00
EMSC-20161019_0000097__KASA__00,EMSC-20161019_0000097,KASA,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161019_0000097&station=KASA&data-type=ACC,downloaded,200,,,2026-04-21T05:57:49.512162+00:00
EMSC-20161026_0000077__0CAN__00,EMSC-20161026_0000077,0CAN,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=0CAN&data-type=ACC,downloaded,200,,,2026-04-21T05:57:49.777186+00:00
EMSC-20161026_0000077__FIVI__00,EMSC-20161026_0000077,FIVI,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=FIVI&data-type=ACC,downloaded,200,,,2026-04-21T05:57:49.791460+00:00
EMSC-20161026_0000077__0MBT__00,EMSC-20161026_0000077,0MBT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=0MBT&data-type=ACC,downloaded,200,,,2026-04-21T05:57:49.987452+00:00
EMSC-20161026_0000077__0UM8__00,EMSC-20161026_0000077,0UM8,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=0UM8&data-type=ACC,downloaded,200,,,2026-04-21T05:57:50.162021+00:00
EMSC-20161026_0000077__ACC__00,EMSC-20161026_0000077,ACC,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=ACC&data-type=ACC,downloaded,200,,,2026-04-21T05:57:50.313586+00:00
EMSC-20161026_0000077__ACT__00,EMSC-20161026_0000077,ACT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=ACT&data-type=ACC,downloaded,200,,,2026-04-21T05:57:50.467536+00:00
EMSC-20161026_0000077__AMT__00,EMSC-20161026_0000077,AMT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=AMT&data-type=ACC,downloaded,200,,,2026-04-21T05:57:50.636811+00:00
EMSC-20161026_0000077__ANB__00,EMSC-20161026_0000077,ANB,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=ANB&data-type=ACC,downloaded,200,,,2026-04-21T05:57:50.802201+00:00
EMSC-20161026_0000077__ANT__00,EMSC-20161026_0000077,ANT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=ANT&data-type=ACC,downloaded,200,,,2026-04-21T05:57:51.009879+00:00
EMSC-20161026_0000077__AQA__00,EMSC-20161026_0000077,AQA,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=AQA&data-type=ACC,downloaded,200,,,2026-04-21T05:57:51.190609+00:00
EMSC-20161026_0000077__AQF__00,EMSC-20161026_0000077,AQF,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=AQF&data-type=ACC,downloaded,200,,,2026-04-21T05:57:51.377599+00:00
EMSC-20161026_0000077__AQG__00,EMSC-20161026_0000077,AQG,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=AQG&data-type=ACC,downloaded,200,,,2026-04-21T05:57:51.498986+00:00
EMSC-20161026_0000077__AQK__00,EMSC-20161026_0000077,AQK,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=AQK&data-type=ACC,downloaded,200,,,2026-04-21T05:57:51.713596+00:00
EMSC-20161026_0000077__AQV__00,EMSC-20161026_0000077,AQV,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=AQV&data-type=ACC,downloaded,200,,,2026-04-21T05:57:51.858326+00:00
EMSC-20161026_0000077__ASP__00,EMSC-20161026_0000077,ASP,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=ASP&data-type=ACC,downloaded,200,,,2026-04-21T05:57:52.023403+00:00
EMSC-20161026_0000077__ASS__00,EMSC-20161026_0000077,ASS,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=ASS&data-type=ACC,downloaded,200,,,2026-04-21T05:57:52.272667+00:00
EMSC-20161026_0000077__AVZ__00,EMSC-20161026_0000077,AVZ,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=AVZ&data-type=ACC,downloaded,200,,,2026-04-21T05:57:52.518345+00:00
EMSC-20161026_0000077__BGR__00,EMSC-20161026_0000077,BGR,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=BGR&data-type=ACC,downloaded,200,,,2026-04-21T05:57:52.785997+00:00
EMSC-20161026_0000077__BRS__00,EMSC-20161026_0000077,BRS,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=BRS&data-type=ACC,downloaded,200,,,2026-04-21T05:57:52.928285+00:00
EMSC-20161026_0000077__BTT2__00,EMSC-20161026_0000077,BTT2,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=BTT2&data-type=ACC,downloaded,200,,,2026-04-21T05:57:53.183226+00:00
EMSC-20161026_0000077__BVG__00,EMSC-20161026_0000077,BVG,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=BVG&data-type=ACC,downloaded,200,,,2026-04-21T05:57:53.212548+00:00
EMSC-20161026_0000077__BZZ__00,EMSC-20161026_0000077,BZZ,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=BZZ&data-type=ACC,downloaded,200,,,2026-04-21T05:57:53.365433+00:00
EMSC-20161026_0000077__CCT__00,EMSC-20161026_0000077,CCT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CCT&data-type=ACC,downloaded,200,,,2026-04-21T05:57:53.572789+00:00
EMSC-20161026_0000077__CIT__00,EMSC-20161026_0000077,CIT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CIT&data-type=ACC,downloaded,200,,,2026-04-21T05:57:53.685654+00:00
EMSC-20161026_0000077__CLF__00,EMSC-20161026_0000077,CLF,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CLF&data-type=ACC,downloaded,200,,,2026-04-21T05:57:53.878975+00:00
EMSC-20161026_0000077__CLN__00,EMSC-20161026_0000077,CLN,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CLN&data-type=ACC,downloaded,200,,,2026-04-21T05:57:54.075895+00:00
EMSC-20161026_0000077__CLO__00,EMSC-20161026_0000077,CLO,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CLO&data-type=ACC,downloaded,200,,,2026-04-21T05:57:54.251493+00:00
EMSC-20161026_0000077__CMB__00,EMSC-20161026_0000077,CMB,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CMB&data-type=ACC,downloaded,200,,,2026-04-21T05:57:54.441446+00:00
EMSC-20161026_0000077__CMI__00,EMSC-20161026_0000077,CMI,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CMI&data-type=ACC,downloaded,200,,,2026-04-21T05:57:54.604802+00:00
EMSC-20161026_0000077__CNE__00,EMSC-20161026_0000077,CNE,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CNE&data-type=ACC,downloaded,200,,,2026-04-21T05:57:54.751661+00:00
EMSC-20161026_0000077__CPS__00,EMSC-20161026_0000077,CPS,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CPS&data-type=ACC,downloaded,200,,,2026-04-21T05:57:54.916462+00:00
EMSC-20161026_0000077__CSA__00,EMSC-20161026_0000077,CSA,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CSA&data-type=ACC,downloaded,200,,,2026-04-21T05:57:55.031907+00:00
EMSC-20161026_0000077__CSC__00,EMSC-20161026_0000077,CSC,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CSC&data-type=ACC,downloaded,200,,,2026-04-21T05:57:55.222410+00:00
EMSC-20161026_0000077__CSD__00,EMSC-20161026_0000077,CSD,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CSD&data-type=ACC,downloaded,200,,,2026-04-21T05:57:55.364487+00:00
EMSC-20161026_0000077__CSN__00,EMSC-20161026_0000077,CSN,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CSN&data-type=ACC,downloaded,200,,,2026-04-21T05:57:55.530932+00:00
EMSC-20161026_0000077__CSO1__00,EMSC-20161026_0000077,CSO1,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CSO1&data-type=ACC,downloaded,200,,,2026-04-21T05:57:55.779960+00:00
EMSC-20161026_0000077__CSS__00,EMSC-20161026_0000077,CSS,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CSS&data-type=ACC,downloaded,200,,,2026-04-21T05:57:55.943235+00:00
EMSC-20161026_0000077__CTD__00,EMSC-20161026_0000077,CTD,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CTD&data-type=ACC,downloaded,200,,,2026-04-21T05:57:56.006630+00:00
EMSC-20161026_0000077__CTS__00,EMSC-20161026_0000077,CTS,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CTS&data-type=ACC,downloaded,200,,,2026-04-21T05:57:56.222126+00:00
EMSC-20161026_0000077__CVM__00,EMSC-20161026_0000077,CVM,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=CVM&data-type=ACC,downloaded,200,,,2026-04-21T05:57:56.458159+00:00
EMSC-20161026_0000077__DUR__00,EMSC-20161026_0000077,DUR,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=DUR&data-type=ACC,downloaded,200,,,2026-04-21T05:57:56.621834+00:00
EMSC-20161026_0000077__FBR__00,EMSC-20161026_0000077,FBR,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=FBR&data-type=ACC,downloaded,200,,,2026-04-21T05:57:56.713512+00:00
EMSC-20161026_0000077__FMG__00,EMSC-20161026_0000077,FMG,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=FMG&data-type=ACC,downloaded,200,,,2026-04-21T05:57:56.900981+00:00
EMSC-20161026_0000077__FOC__00,EMSC-20161026_0000077,FOC,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=FOC&data-type=ACC,downloaded,200,,,2026-04-21T05:57:57.060189+00:00
EMSC-20161026_0000077__FOPC__00,EMSC-20161026_0000077,FOPC,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=FOPC&data-type=ACC,downloaded,200,,,2026-04-21T05:57:57.224975+00:00
EMSC-20161026_0000077__FOS__00,EMSC-20161026_0000077,FOS,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=FOS&data-type=ACC,downloaded,200,,,2026-04-21T05:57:57.370800+00:00
EMSC-20161026_0000077__GBB__00,EMSC-20161026_0000077,GBB,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=GBB&data-type=ACC,downloaded,200,,,2026-04-21T05:57:57.533449+00:00
EMSC-20161026_0000077__GBC__00,EMSC-20161026_0000077,GBC,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=GBC&data-type=ACC,downloaded,200,,,2026-04-21T05:57:57.715229+00:00
EMSC-20161026_0000077__GBP__00,EMSC-20161026_0000077,GBP,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=GBP&data-type=ACC,downloaded,200,,,2026-04-21T05:57:57.945139+00:00
EMSC-20161026_0000077__GLT__00,EMSC-20161026_0000077,GLT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=GLT&data-type=ACC,downloaded,200,,,2026-04-21T05:57:58.084385+00:00
EMSC-20161026_0000077__GNU__00,EMSC-20161026_0000077,GNU,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=GNU&data-type=ACC,downloaded,200,,,2026-04-21T05:57:58.249394+00:00
EMSC-20161026_0000077__GRN__00,EMSC-20161026_0000077,GRN,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=GRN&data-type=ACC,downloaded,200,,,2026-04-21T05:57:58.385324+00:00
EMSC-20161026_0000077__GSA__00,EMSC-20161026_0000077,GSA,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=GSA&data-type=ACC,downloaded,200,,,2026-04-21T05:57:58.554871+00:00
EMSC-20161026_0000077__LAT__00,EMSC-20161026_0000077,LAT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=LAT&data-type=ACC,downloaded,200,,,2026-04-21T05:57:58.787630+00:00
EMSC-20161026_0000077__LSS__00,EMSC-20161026_0000077,LSS,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=LSS&data-type=ACC,downloaded,200,,,2026-04-21T05:57:58.869579+00:00
EMSC-20161026_0000077__MCR__00,EMSC-20161026_0000077,MCR,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MCR&data-type=ACC,downloaded,200,,,2026-04-21T05:57:59.111362+00:00
EMSC-20161026_0000077__MCS__00,EMSC-20161026_0000077,MCS,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MCS&data-type=ACC,downloaded,200,,,2026-04-21T05:57:59.259926+00:00
EMSC-20161026_0000077__MCT__00,EMSC-20161026_0000077,MCT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MCT&data-type=ACC,downloaded,200,,,2026-04-21T05:57:59.427071+00:00
EMSC-20161026_0000077__MCV__00,EMSC-20161026_0000077,MCV,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MCV&data-type=ACC,downloaded,200,,,2026-04-21T05:57:59.553423+00:00
EMSC-20161026_0000077__MMO__00,EMSC-20161026_0000077,MMO,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MMO&data-type=ACC,downloaded,200,,,2026-04-21T05:57:59.752803+00:00
EMSC-20161026_0000077__MMP1__00,EMSC-20161026_0000077,MMP1,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MMP1&data-type=ACC,downloaded,200,,,2026-04-21T05:57:59.883740+00:00
EMSC-20161026_0000077__MNF__00,EMSC-20161026_0000077,MNF,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MNF&data-type=ACC,downloaded,200,,,2026-04-21T05:58:00.034017+00:00
EMSC-20161026_0000077__MSC__00,EMSC-20161026_0000077,MSC,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MSC&data-type=ACC,downloaded,200,,,2026-04-21T05:58:00.229662+00:00
EMSC-20161026_0000077__MSCT__00,EMSC-20161026_0000077,MSCT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MSCT&data-type=ACC,downloaded,200,,,2026-04-21T05:58:00.398637+00:00
EMSC-20161026_0000077__MTL__00,EMSC-20161026_0000077,MTL,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MTL&data-type=ACC,downloaded,200,,,2026-04-21T05:58:00.570846+00:00
EMSC-20161026_0000077__MTR__00,EMSC-20161026_0000077,MTR,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MTR&data-type=ACC,downloaded,200,,,2026-04-21T05:58:00.715271+00:00
EMSC-20161026_0000077__MVB__00,EMSC-20161026_0000077,MVB,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MVB&data-type=ACC,downloaded,200,,,2026-04-21T05:58:00.922900+00:00
EMSC-20161026_0000077__NCR__00,EMSC-20161026_0000077,NCR,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=NCR&data-type=ACC,downloaded,200,,,2026-04-21T05:58:01.068694+00:00
EMSC-20161026_0000077__NOR__00,EMSC-20161026_0000077,NOR,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=NOR&data-type=ACC,downloaded,200,,,2026-04-21T05:58:01.232950+00:00
EMSC-20161026_0000077__NRC__00,EMSC-20161026_0000077,NRC,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=NRC&data-type=ACC,downloaded,200,,,2026-04-21T05:58:01.383811+00:00
EMSC-20161026_0000077__PAN__00,EMSC-20161026_0000077,PAN,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PAN&data-type=ACC,downloaded,200,,,2026-04-21T05:58:01.587629+00:00
EMSC-20161026_0000077__PCB__00,EMSC-20161026_0000077,PCB,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PCB&data-type=ACC,downloaded,200,,,2026-04-21T05:58:01.715633+00:00
EMSC-20161026_0000077__PGG__00,EMSC-20161026_0000077,PGG,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PGG&data-type=ACC,downloaded,200,,,2026-04-21T05:58:01.924909+00:00
EMSC-20161026_0000077__PRE__00,EMSC-20161026_0000077,PRE,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PRE&data-type=ACC,downloaded,200,,,2026-04-21T05:58:02.089002+00:00
EMSC-20161026_0000077__PRG__00,EMSC-20161026_0000077,PRG,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PRG&data-type=ACC,downloaded,200,,,2026-04-21T05:58:02.204171+00:00
EMSC-20161026_0000077__PSC__00,EMSC-20161026_0000077,PSC,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PSC&data-type=ACC,downloaded,200,,,2026-04-21T05:58:02.488229+00:00
EMSC-20161026_0000077__PTI__00,EMSC-20161026_0000077,PTI,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PTI&data-type=ACC,downloaded,200,,,2026-04-21T05:58:02.583774+00:00
EMSC-20161026_0000077__PTL__00,EMSC-20161026_0000077,PTL,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PTL&data-type=ACC,downloaded,200,,,2026-04-21T05:58:02.695046+00:00
EMSC-20161026_0000077__PZI1__00,EMSC-20161026_0000077,PZI1,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PZI1&data-type=ACC,downloaded,200,,,2026-04-21T05:58:02.903305+00:00
EMSC-20161026_0000077__RQT__00,EMSC-20161026_0000077,RQT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=RQT&data-type=ACC,downloaded,200,,,2026-04-21T05:58:03.039770+00:00
EMSC-20161026_0000077__RTI__00,EMSC-20161026_0000077,RTI,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=RTI&data-type=ACC,downloaded,200,,,2026-04-21T05:58:03.256018+00:00
EMSC-20161026_0000077__SBT__00,EMSC-20161026_0000077,SBT,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SBT&data-type=ACC,downloaded,200,,,2026-04-21T05:58:03.442325+00:00
EMSC-20161026_0000077__SDM__00,EMSC-20161026_0000077,SDM,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SDM&data-type=ACC,downloaded,200,,,2026-04-21T05:58:03.537818+00:00
EMSC-20161026_0000077__SIG__00,EMSC-20161026_0000077,SIG,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SIG&data-type=ACC,downloaded,200,,,2026-04-21T05:58:03.717229+00:00
EMSC-20161026_0000077__SLO__00,EMSC-20161026_0000077,SLO,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SLO&data-type=ACC,downloaded,200,,,2026-04-21T05:58:03.870208+00:00
EMSC-20161026_0000077__SNG__00,EMSC-20161026_0000077,SNG,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SNG&data-type=ACC,downloaded,200,,,2026-04-21T05:58:04.120406+00:00
EMSC-20161026_0000077__SNI__00,EMSC-20161026_0000077,SNI,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SNI&data-type=ACC,downloaded,200,,,2026-04-21T05:58:04.279475+00:00
EMSC-20161026_0000077__SNM__00,EMSC-20161026_0000077,SNM,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SNM&data-type=ACC,downloaded,200,,,2026-04-21T05:58:04.483731+00:00
EMSC-20161026_0000077__SNO__00,EMSC-20161026_0000077,SNO,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SNO&data-type=ACC,downloaded,200,,,2026-04-21T05:58:04.670004+00:00
EMSC-20161026_0000077__SNS1__00,EMSC-20161026_0000077,SNS1,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SNS1&data-type=ACC,downloaded,200,,,2026-04-21T05:58:04.759206+00:00
EMSC-20161026_0000077__SPD__00,EMSC-20161026_0000077,SPD,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SPD&data-type=ACC,downloaded,200,,,2026-04-21T05:58:04.886220+00:00
EMSC-20161026_0000077__SPM__00,EMSC-20161026_0000077,SPM,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SPM&data-type=ACC,downloaded,200,,,2026-04-21T05:58:05.064885+00:00
EMSC-20161026_0000077__SPO1__00,EMSC-20161026_0000077,SPO1,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SPO1&data-type=ACC,downloaded,200,,,2026-04-21T05:58:05.199844+00:00
EMSC-20161026_0000077__SRL__00,EMSC-20161026_0000077,SRL,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SRL&data-type=ACC,downloaded,200,,,2026-04-21T05:58:05.417703+00:00
EMSC-20161026_0000077__SSO__00,EMSC-20161026_0000077,SSO,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SSO&data-type=ACC,downloaded,200,,,2026-04-21T05:58:05.600392+00:00
EMSC-20161026_0000077__STF__00,EMSC-20161026_0000077,STF,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=STF&data-type=ACC,downloaded,200,,,2026-04-21T05:58:05.814305+00:00
EMSC-20161026_0000077__SUL__00,EMSC-20161026_0000077,SUL,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SUL&data-type=ACC,downloaded,200,,,2026-04-21T05:58:05.925547+00:00
EMSC-20161026_0000077__SULA__00,EMSC-20161026_0000077,SULA,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SULA&data-type=ACC,downloaded,200,,,2026-04-21T05:58:06.128570+00:00
EMSC-20161026_0000077__SULC__00,EMSC-20161026_0000077,SULC,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SULC&data-type=ACC,downloaded,200,,,2026-04-21T05:58:06.282077+00:00
EMSC-20161026_0000077__SULP__00,EMSC-20161026_0000077,SULP,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SULP&data-type=ACC,downloaded,200,,,2026-04-21T05:58:06.403084+00:00
EMSC-20161026_0000077__TER__00,EMSC-20161026_0000077,TER,00,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=TER&data-type=ACC,downloaded,200,,,2026-04-21T05:58:06.571544+00:00
