metadata,metadata,metadata
EMSC-20160824_0000006,BAD,0
IT-2012-0006,SSU,0
IT-2012-0010,PTV,0
EMSC-20161026_0000095,GBC,0
IT-2009-0009,PTF,0
IT-2012-0011,DCM,0
EMSC-20160824_0000006,PIEI,0
EMSC-20161026_0000095,MMUR,0
IT-2012-0008,VLC,0
IT-2012-0011,CTL8,0
IT-2012-0008,MRZ,0
IT-2012-0008,RIM,0
IT-2012-0008,CPC,0
EMSC-20130908_0000021,ANKY,0
IT-2012-0061,RNI2,0
IT-2002-0040,BNT,0
IT-2002-0045,ORC,0
EMSC-20161026_0000095,CDCA,0
TK-2007-0150,0309,0
EMSC-20160824_0000006,MPRI,0
EMSC-20140524_0000026,DION,0
IT-2012-0008,SSM1,0
IT-2012-0008,SNTG,0
EMSC-20140209_0000039,AC01,0
IT-2013-0010,CMPO,0
IT-2012-0010,ATLO,0
EMSC-20161026_0000077,PSB1,0
EMSC-20150609_0000002,ANKY,0
EMSC-20110519_0000052,FETI,0
EMSC-20161103_0000003,IMOL,0
EMSC-20161026_0000077,SNM,0
EMSC-20140405_0000052,VBV,0
EMSC-20161030_0000029,FOC,0
EMSC-20160824_0000006,VITU,0
EMSC-20160824_0000006,BCN,0
EMSC-20151117_0000025,LACI,0
IT-2009-0009,CDS,0
IT-2012-0009,LIENZ,0
IT-2012-0008,OGSM,0
TK-1999-0077,KMP,0
IT-2012-0061,BSSO,0
EMSC-20160824_0000006,MLF,0
EMSC-20161030_0000029,CMPO,0
IT-2012-0006,CPC,0
EMSC-20150123_0000041,FRE,0
EMSC-20160826_0000013,T1215,0
IT-2012-0061,MRM,0
IT-2012-0061,T0701,0
EMSC-20161030_0000029,AQF,0
IT-2012-0008,CERA,0
EMSC-20140524_0000026,JAN,0
GR-1995-0047,PATA,0
EMSC-20151117_0000025,KYMI,0
EMSC-20151117_0000025,TIP,0
EMSC-20151117_0000025,TNSA,0
EMSC-20161030_0000029,MCV,0
TK-1999-0077,0901,0
EMSC-20151117_0000025,LIA,0
EMSC-20140524_0000026,KBN,0
TK-1999-0415,FAT,0
