metadata,metadata,metadata
event_id,station_code,location_code
EMSC-20160826_0000013,CSO1,0
EMSC-20161026_0000077,BDI,0
EMSC-20140126_0000046,KASA,0
IT-2012-0011,CAFI,0
EMSC-20131012_0000044,YDRA,0
EMSC-20140414_0000094,KARP,0
IT-2012-0008,BRR,0
IT-2013-0019,CSS,0
EMSC-20161030_0000029,T1211,0
EMSC-20160824_0000006,ATLO,0
IT-2012-0011,AUP,0
IT-2012-0011,SEF1,0
EMSC-20160824_0000013,GATE,0
EMSC-20130916_0000088,MGNA,0
IT-2012-0008,LNG,0
IT-2012-0006,CSP,0
IT-2013-0003,VAGA,0
TK-2006-0107,2605,0
EMSC-20160824_0000013,APEC,0
IT-2012-0004,VLC,0
IT-2013-0005,LVR,0
EMSC-20130108_0000044,PSRA,0
IT-2012-0061,COS,0
IT-2012-0061,SLCN,0
EMSC-20160824_0000013,TRE1,0
IT-2012-0061,LGN,0
EMSC-20160824_0000013,NRC,0
IT-2009-0009,MMP,0
EMSC-20161030_0000029,SNI,0
EMSC-20160824_0000006,AQF,0
TK-2004-0089,2301,0
EMSC-20160923_0000135,DEV,0
EMSC-20110401_0000033,KSL,0
EMSC-20140524_0000026,TNSA,0
IT-2012-0008,SEF1,0
IT-2012-0008,ZCCA,0
EMSC-20161030_0000029,SNM,0
EMSC-20160824_0000006,MNG,0
EMSC-20160824_0000006,SPO1,0
EMSC-20130108_0000044,TNSA,0
EMSC-20161030_0000029,CERA,0
IT-2012-0008,BDI,0
EMSC-20110401_0000033,GVD,0
IT-2012-0011,OSSC,0
IT-2012-0011,DCM,0
IT-2009-0102,RM09,0
TK-2003-0109,1204,0
IT-2009-0084,CLN,0
EMSC-20140407_0000141,SURF,0
EMSC-20160824_0000013,MPAG,0
IT-2012-0006,MTRZ,0
EMSC-20161026_0000077,GNU,0
EMSC-20151118_0000072,JAN,0
IT-2013-0005,LNG,0
EMSC-20120922_0000007,YDRA,0
IT-2012-0008,DRN,0
IT-2012-0010,VDL,0
IT-2009-0121,MMP,0
EMSC-20141206_0000002,PRK,0
EMSC-20120503_0000062,FOCM,0
IT-2009-0095,RM08,0
EMSC-20161026_0000077,CIT,0
IT-2012-0061,PAOL,0
IT-2013-0005,BOB,0
EMSC-20161030_0000029,SIG,0
EMSC-20160824_0000013,CTD,0
IT-2012-0011,UMB,0
TK-1999-0415,RUZ,0
IT-2012-0008,TVR,0
EMSC-20160824_0000006,TSC,0
EMSC-20160824_0000006,ATCC,0
IT-2009-0121,RM09,0
TK-2005-0032,2501,0
EMSC-20151117_0000025,MESG,0
IT-2012-0011,MIR02,0
IT-2012-0008,BDT,0
IT-2012-0011,MIRH,0
IT-2012-0010,T0819,0
IT-2012-0011,MIRE,0
IT-2012-0010,CRP,0
EMSC-20160824_0000006,NRC,0
EMSC-20140524_0000026,LIA,0
IT-2012-0011,SMS0,0
IT-2012-0011,CNT,0
EMSC-20161030_0000029,ACC,0
IT-2008-0004,BNALP,0
EMSC-20161026_0000095,FOC,0
IT-2012-0008,GRIMS,0
TK-2000-0218,3701,0
IT-2012-0010,SAG0,0
TK-1999-0294,4107,0
EMSC-20160824_0000006,AMT,0
EMSC-20161026_0000095,FOS,0
IT-2009-0009,AQK,0
EMSC-20130108_0000044,SHAP,0
IT-2012-0010,MRN,0
IT-2012-0010,MDT,0
EMSC-20161026_0000095,MPAG,0
TK-1998-0063,3102,0
EMSC-20160824_0000006,PIEI,0
EMSC-20161026_0000095,MCS,0
EMSC-20161026_0000095,NOR,0
IT-2012-0011,PZS,0
EMSC-20161026_0000095,CMI,0
EMSC-20161026_0000077,RQT,0
EMSC-20161026_0000077,MCV,0
EMSC-20161030_0000029,AQK,0
IT-2012-0011,STF,0
IT-2012-0011,MILN,0
EMSC-20161030_0000029,AQU,0
IT-2009-0009,CHT,0
IT-2013-0005,PVF,0
EMSC-20140126_0000046,KTHA,0
EMSC-20140203_0000008,CAR1,0
IT-2012-0011,T0812,0
EMSC-20160824_0000006,FOS,0
EMSC-20161026_0000095,STAL,0
IT-2012-0008,CAGN,0
EMSC-20140126_0000046,LSK,0
IT-2012-0008,VINO,0
IT-2012-0008,CSC,0
EMSC-20161026_0000095,BAG8,0
EMSC-20161026_0000095,NRN,0
IT-2009-0174,RM03,0
EMSC-20161030_0000029,MGAB,0
IT-2002-0047,CMM,0
EMSC-20130108_0000044,SMTH,0
IT-2009-0121,MTR,0
IT-2012-0008,TLN,0
IT-2012-0010,ZPP,0
IT-2012-0011,T0805,0
EMSC-20160824_0000006,MARN,0
EMSC-20150416_0000081,ANKY,0
TK-2005-0054,2501,0
EMSC-20160824_0000006,GAG1,0
EMSC-20161026_0000095,SBT,0
IT-2012-0011,VDL,0
IT-2012-0008,SGRA,0
