metadata,metadata,metadata
TK-1999-0077,4101,0
IT-2012-0008,TNS,0
IT-2012-0011,CNT,0
EMSC-20151117_0000025,CEL,0
TK-1992-0002,2402,0
IT-2012-0011,MIR01,0
TK-1999-0415,C0362,0
EMSC-20161030_0000029,T1244,0
EMSC-20161026_0000095,MTL,0
IT-2012-0008,MRN,0
EMSC-20140126_0000046,IMMV,0
EMSC-20161030_0000029,SABO,0
EMSC-20140524_0000026,YDRA,0
TK-1999-0077,1001,0
EMSC-20160824_0000006,ATPC,0
EMSC-20140524_0000026,MGNA,0
EMSC-20151117_0000025,TNSA,0
IR-2002-0035,BNZ,0
IR-2005-0044,MEH,0
IR-2003-0041,JIR,0
IR-2005-0044,BYZ,0
IR-2003-0041,ZRN,0
TK-2002-0008,1502,0
TK-1999-0077,4501,0
EMSC-20151117_0000025,EFSA,0
EMSC-20151117_0000025,PLG,0
IR-1997-0030,MRK,0
IR-2005-0044,RFJ,0
TK-2002-0008,4302,0
TK-1999-0077,ATS,0
EMSC-20151117_0000025,SIRI,0
TK-1999-0415,3502,0
EMSC-20151117_0000025,DLFA,0
EMSC-20151117_0000025,LIA,0
EMSC-20140524_0000026,KKS,0
TK-1999-0415,BUR,0
TK-1999-0415,DHM,0
IR-2004-0043,MAB,0
IT-2009-0102,FMG,0
EMSC-20161026_0000077,TERO,0
EMSC-20130615_0000050,ANKY,0
IT-2009-0102,SNM,0
EMSC-20131012_0000044,YDRA,0
EMSC-20161030_0000029,SSM1,0
IT-2012-0010,CST,0
IT-2012-0011,MERA,0
EMSC-20111123_0000028,KARP,0
EMSC-20140414_0000094,KARP,0
IR-2004-0043,SDN,0
EMSC-20140126_0000085,JAN,0
EMSC-20120214_0000005,PLG,0
EMSC-20141122_0000066,BISRR,0
EMSC-20160824_0000006,CSD,0
IT-2009-0121,SCP,0
IT-2012-0008,PNM,0
IT-2012-0008,FIVI,0
IT-2012-0011,BRH,0
EMSC-20161026_0000077,AQF,0
IT-2012-0010,BORM,0
EMSC-20161026_0000077,SIG,0
IT-1997-0137,AQI,0
IT-2003-0019,CMM,0
IT-2012-0011,CPGN,0
EMSC-20160824_0000006,ATLO,0
EMSC-20140203_0000008,KASA,0
IT-2012-0008,MILN,0
EMSC-20160824_0000006,VAGA,0
EMSC-20160824_0000006,MTL,0
GR-2016-0006,FSK,0
EMSC-20160824_0000013,PIEI,0
EMSC-20160824_0000006,MMP1,0
IT-2013-0019,CMR,0
IT-2012-0011,GAI,0
IT-2012-0002,LNG,0
IT-2012-0010,AUL,0
EMSC-20161026_0000095,PCB,0
IT-2009-0140,SPC,0
TK-2004-0062,4802,0
EMSC-20161026_0000077,BZZ,0
IT-2013-0019,POFI,0
IT-2012-0011,SFI,0
IT-2009-0009,MMP,0
IT-2012-0011,VOBA,0
IT-2012-0010,RVR,0
IT-2013-0010,COR1,0
TK-1999-0120,1604,0
EMSC-20141024_0000062,AC11,0
EMSC-20161026_0000077,ASP,0
IT-2012-0061,SNA,0
IT-2012-0061,LGN,0
EMSC-20161227_0000104,GHRR,0
EMSC-20160824_0000006,MARN,0
EMSC-20160824_0000006,VOBA,0
IR-2004-0043,A6262,0
IT-2012-0008,TLM2,0
IT-2012-0008,SEF1,0
IT-2012-0008,ZEN8,0
EMSC-20140203_0000008,PIPA,0
IT-2012-0011,BIBA,0
EMSC-20161026_0000095,MCS,0
IT-2012-0011,SCUC,0
EMSC-20160824_0000006,SPO1,0
EMSC-20160824_0000006,FLT,0
EMSC-20160923_0000135,DEV,0
EMSC-20160824_0000006,GBC,0
EMSC-20161026_0000095,T1216,0
IT-2012-0011,SGRA,0
EMSC-20160824_0000006,BALD,0
EMSC-20150416_0000081,PSRA,0
EMSC-20161030_0000029,FIR,0
IT-2012-0010,STGK,0
TK-1999-0389,5902,0
TK-1999-0077,ZYT,0
EMSC-20151117_0000025,JOPP,0
EMSC-20160824_0000006,ACER,0
EMSC-20150416_0000081,DION,0
IT-2009-0102,CMR,0
IT-2012-0008,CMO,0
TK-1999-0294,3401,0
IT-2012-0011,PRAD,0
EMSC-20110401_0000033,GVD,0
EMSC-20161028_0000138,ACER,0
IT-2012-0011,STAL,0
EMSC-20140126_0000046,PIPA,0
EMSC-20160824_0000006,CADA,0
EMSC-20161026_0000095,INTR,0
IT-2013-0010,SSFR,0
IT-2012-0006,FLP,0
IT-2013-0005,EILF,0
EMSC-20161026_0000095,PIEI,0
EMSC-20140407_0000141,NCER,0
EMSC-20141107_0000069,MGNA,0
EMSC-20160824_0000013,SIG,0
EMSC-20161030_0000029,PGG,0
IR-2002-0035,A3335,0
IT-2012-0011,SZER,0
EMSC-20130516_0000002,DATC,0
EMSC-20140524_0000026,PLG,0
IT-2012-0011,SDV,0
IT-2012-0011,SPI,0
EMSC-20141107_0000069,DION,0
IT-2012-0061,MOCO,0
IT-2013-0019,CSS,0
EMSC-20160824_0000013,PAN,0
EMSC-20160824_0000013,PTI,0
EMSC-20120304_0000006,PLG,0
EMSC-20160824_0000006,SNM,0
IT-2009-0140,CHT,0
EMSC-20161026_0000077,MNTP,0
IT-2009-0140,MI02,0
EMSC-20120304_0000006,EFSA,0
IT-2012-0011,BRA,0
EMSC-20161026_0000077,PCB,0
EMSC-20161030_0000029,T1216,0
EMSC-20140524_0000026,KYMI,0
IT-2012-0011,SMS0,0
IT-2012-0010,CRP,0
IT-2012-0011,T0802,0
EMSC-20161030_0000029,CNE,0
IT-2012-0010,T0818,0
EMSC-20110519_0000052,FETI,0
EMSC-20101103_0000003,CRAR,0
EMSC-20140126_0000085,ALNA,0
IT-2012-0011,MIR02,0
EMSC-20161030_0000029,ATPC,0
IT-2012-0011,MIR04,0
TK-1999-0415,1401,0
IT-2012-0011,MOG0,0
EMSC-20160824_0000006,NRC,0
EMSC-20161026_0000095,FOC,0
TK-1999-0294,4107,0
EMSC-20161030_0000029,ACC,0
TK-1999-0415,D0531,0
EMSC-20161026_0000095,CADA,0
TK-1999-0415,RUZ,0
IT-2012-0008,ASOL,0
EMSC-20140524_0000026,KVLA,0
EMSC-20140126_0000046,VLMS,0
IT-2013-0005,BRR,0
TK-2007-0150,2608,0
IT-2009-0102,GSA,0
TK-1999-0069,1001,0
IT-2012-0008,MRR,0
EMSC-20160824_0000013,COR1,0
EMSC-20161026_0000077,T1201,0
IT-2012-0008,CAGN,0
IT-2013-0005,MTL1,0
EMSC-20151117_0000025,ALNA,0
IT-2012-0011,SAN0,0
EMSC-20161026_0000077,CMB,0
IR-2004-0043,TEH22,0
EMSC-20140126_0000085,ITM,0
EMSC-20161030_0000029,MRB1,0
IT-2012-0008,MDT,0
EMSC-20140126_0000085,VLMS,0
TK-1999-0415,1604,0
IT-2012-0010,LEC,0
EMSC-20161026_0000095,CVM,0
IT-2012-0011,ZCCA,0
EMSC-20160824_0000006,VLL,0
EMSC-20160824_0000006,TOD,0
EMSC-20161026_0000095,SIG,0
IT-1980-0012,CLT,0
TK-2007-0082,4801,0
EMSC-20161026_0000077,ATVO,0
IT-2009-0102,RM10,0
EMSC-20161026_0000077,CADA,0
IT-2012-0010,CTL8,0
IT-2009-0102,SCN,0
EMSC-20161026_0000095,CSD,0
IT-2012-0011,RAV0,0
IT-2012-0008,BNALP,0
IT-2012-0008,SGEV,0
EMSC-20161026_0000095,MRLC,0
IR-1997-0030,FIZ,0
EMSC-20161026_0000095,STF,0
IT-2012-0004,TGL,0
IT-2004-0182,GRD,0
EMSC-20161026_0000095,CMI,0
IT-2012-0008,SYVP,0
IT-2012-0011,OGAG,0
EMSC-20160824_0000006,FRT,0
EMSC-20160824_0000006,AMT,0
IT-2008-0004,BNALP,0
IR-2002-0035,AGR,0
IT-2012-0010,CPGN,0
TK-1999-0415,KAS,0
IT-2012-0011,MIRH,0
IT-2009-0009,SBC,0
EMSC-20161026_0000095,FOS,0
TK-2005-0036,2501,0
IT-2009-0095,AQG,0
IT-2012-0010,MRR,0
EMSC-20160824_0000013,AQG,0
EMSC-20160824_0000013,TER,0
EMSC-20160824_0000013,NCR,0
TK-1999-0389,1001,0
IT-2012-0010,FIN0,0
TK-1999-0415,HIL,0
EMSC-20140126_0000046,NOAC,0
EMSC-20161026_0000095,ASP,0
EMSC-20160824_0000006,MMUR,0
IT-2009-0102,MI02,0
IT-2009-0102,RM05,0
IT-2009-0140,BRS,0
EMSC-20141108_0000098,AC11,0
IT-2012-0006,VLC,0
EMSC-20130916_0000088,NOAC,0
EMSC-20110927_0000034,GVD,0
IT-2012-0061,SDN,0
EMSC-20161026_0000095,MGAB,0
EMSC-20161026_0000095,ATVO,0
IT-2009-0009,SPO,0
IT-2009-0102,AQM,0
EMSC-20161030_0000029,GAG1,0
IT-2013-0005,PNM,0
IT-2012-0011,STF,0
EMSC-20160824_0000013,MVB,0
EMSC-20160824_0000006,ATN,0
EMSC-20161026_0000077,TRE1,0
IT-2009-0121,AQV,0
IT-2012-0011,CTL8,0
EMSC-20161026_0000095,T1214,0
EMSC-20130108_0000044,YDRA,0
EMSC-20160824_0000006,NOR,0
IT-2012-0008,MTL1,0
IT-2012-0011,IMOL,0
IT-2012-0011,PVF,0
EMSC-20161030_0000029,ATTE,0
TK-2003-0038,2301,0
EMSC-20160824_0000006,TRV,0
EMSC-20161030_0000029,ANB,0
EMSC-20161026_0000095,SNM,0
EMSC-20140203_0000008,JAN,0
IT-2009-0009,PIC,0
EMSC-20161026_0000077,SDM,0
EMSC-20161026_0000095,FMG,0
EMSC-20161030_0000029,ORC,0
EMSC-20160824_0000006,COR1,0
TK-2005-0036,2406,0
EMSC-20161026_0000095,TOD,0
EMSC-20160824_0000006,SSG,0
EMSC-20140203_0000008,KKS,0
EMSC-20161030_0000029,CUC,0
EMSC-20161026_0000095,ATTE,0
EMSC-20161026_0000095,NRC,0
IT-2009-0009,CMR,0
EMSC-20151117_0000025,TPE,0
EMSC-20140524_0000026,EFSA,0
