,SA(0.01),SA(0.02),SA(0.022),SA(0.025),SA(0.029),SA(0.03),SA(0.032),SA(0.035),SA(0.036),SA(0.04),SA(0.042),SA(0.044),SA(0.045),SA(0.046),SA(0.048),SA(0.05),SA(0.055),SA(0.06),SA(0.065),SA(0.067),SA(0.07),SA(0.075),SA(0.08),SA(0.085),SA(0.09),SA(0.095),SA(0.1),SA(0.11),SA(0.12),SA(0.13),SA(0.133),SA(0.14),SA(0.15),SA(0.16),SA(0.17),SA(0.18),SA(0.19),SA(0.2),SA(0.22),SA(0.24),SA(0.25),SA(0.26),SA(0.28),SA(0.29),SA(0.3),SA(0.32),SA(0.34),SA(0.35),SA(0.36),SA(0.38),SA(0.4),SA(0.42),SA(0.44),SA(0.45),SA(0.46),SA(0.48),SA(0.5),SA(0.55),SA(0.6),SA(0.65),SA(0.667),SA(0.7),SA(0.75),SA(0.8),SA(0.85),SA(0.9),SA(0.95),SA(1.0),SA(1.1),SA(1.2),SA(1.3),SA(1.4),SA(1.5),SA(1.6),SA(1.7),SA(1.8),SA(1.9),SA(2.0),SA(2.2),SA(2.4),SA(2.5),SA(2.6),SA(2.8),SA(3.0),SA(3.2),SA(3.4),SA(3.5),SA(3.6),SA(3.8),SA(4.0),SA(4.2),SA(4.4),SA(4.6),SA(4.8),SA(5.0),SA(5.5),SA(6.0),SA(6.5),SA(7.0),SA(7.5),SA(8.0),SA(8.5),SA(9.0),SA(9.5),SA(10.0),RSD575,RSD595,PGA,PGV
SA(0.44),0.755128391,0.746937214,0.741858378,0.732047914,0.71770006,0.713186359,0.702834048,0.687218128,0.68117569,0.66367825,0.652506184,0.643009875,0.637521325,0.631449864,0.621722665,0.613100158,0.595897039,0.577188779,0.562142736,0.557388784,0.551818171,0.543960142,0.538136639,0.534977543,0.532687495,0.532944475,0.536685463,0.548935564,0.559116685,0.581629457,0.586852375,0.599967296,0.614870397,0.631576655,0.649892004,0.668299421,0.688332923,0.708092472,0.744773115,0.780996488,0.799989714,0.816594893,0.843093849,0.856722879,0.871411078,0.895793813,0.914036624,0.923372098,0.933561994,0.954466137,0.973989254,0.991242306,1,0.997590324,0.991826166,0.976958592,0.962364288,0.926115033,0.894171641,0.867324839,0.859160571,0.844023903,0.818761721,0.795735208,0.774702716,0.755301661,0.737159406,0.721902687,0.695005823,0.676604352,0.661358621,0.648605223,0.631522337,0.615639478,0.594517344,0.573353978,0.556845373,0.540173063,0.517115062,0.494864453,0.490103858,0.482803032,0.470913253,0.463912663,0.454544572,0.444080864,0.433705278,0.425852482,0.403417079,0.392556984,0.383796772,0.380758399,0.372231622,0.361200855,0.351978039,0.340554973,0.334472653,0.321731832,0.32393182,0.317430276,0.336574894,0.32925954,0.323814321,0.317526951,0.325500929,-0.388463102,-0.350099769,0.75739393,0.760218219
SA(0.45),0.74886521,0.74063488,0.735486143,0.725488166,0.710942989,0.70638663,0.695940607,0.680419709,0.674318488,0.656526595,0.645236947,0.635530131,0.629942416,0.623746864,0.613771268,0.604991473,0.58732107,0.568639008,0.553476911,0.548633559,0.543112452,0.535375755,0.529657594,0.526302974,0.523893049,0.523946646,0.527605723,0.540010256,0.550260807,0.57301036,0.578156599,0.590890031,0.605978406,0.622620953,0.640839737,0.659053247,0.679416412,0.699041649,0.735666959,0.772562887,0.791789984,0.808499555,0.835397726,0.848887064,0.863508719,0.887855103,0.90588468,0.91513527,0.925183176,0.945812894,0.965543911,0.983806197,0.997590324,1,0.997571488,0.985284247,0.971313232,0.935242455,0.903041255,0.875904924,0.867642448,0.852702442,0.827288542,0.80419147,0.782986233,0.763730886,0.745841736,0.730606743,0.70376207,0.684792349,0.669401779,0.656498566,0.63963963,0.624179769,0.602896734,0.581492288,0.564794251,0.547839572,0.524372817,0.501666359,0.496671133,0.48917528,0.476831088,0.469621442,0.460298943,0.449611221,0.438910948,0.43088975,0.408477784,0.397827692,0.388682368,0.385447786,0.376603295,0.365211679,0.355916506,0.343987347,0.337554882,0.324043174,0.325563554,0.319664078,0.338503532,0.330992026,0.324826441,0.318627566,0.326756027,-0.385623146,-0.347695419,0.751155019,0.764444505
SA(0.46),0.743365341,0.735107242,0.72993993,0.719755912,0.704954031,0.700346879,0.689792539,0.674447697,0.668313892,0.650330338,0.639001276,0.629070808,0.62332078,0.617057339,0.606747613,0.597828171,0.579773025,0.561269281,0.546303039,0.541432302,0.535879774,0.528185218,0.522540983,0.519012966,0.516492528,0.516274955,0.519509583,0.532136232,0.542405651,0.565411973,0.570444022,0.58287644,0.598182631,0.614809891,0.632899637,0.651257139,0.671806105,0.691295586,0.727573096,0.765047,0.784333491,0.800944996,0.828001985,0.841418722,0.856188401,0.880482787,0.898240436,0.907451834,0.91732497,0.93724022,0.956915442,0.975579054,0.991826166,0.997571488,1,0.992677487,0.979952329,0.944049215,0.911381257,0.883858147,0.87544562,0.860533571,0.834969518,0.81209029,0.790822639,0.771768858,0.753913055,0.738867795,0.712150657,0.692514698,0.67666589,0.663603901,0.646744976,0.631706837,0.610403836,0.588725959,0.571605196,0.554679031,0.530853329,0.507994454,0.502922042,0.495398096,0.482729193,0.475392783,0.465969778,0.455389623,0.444294135,0.436026982,0.413462396,0.402206545,0.392655719,0.389147995,0.379976728,0.368436841,0.359140549,0.346512097,0.339598004,0.325151487,0.326078229,0.320626401,0.340008102,0.332618448,0.325240744,0.318885227,0.326957492,-0.384307661,-0.344972374,0.745688687,0.767836614
SA(0.48),0.730335538,0.721952523,0.716711662,0.706280748,0.690833394,0.686107096,0.6752836,0.659676738,0.653517414,0.635331166,0.623890482,0.613656901,0.60769525,0.601355881,0.590752234,0.581818374,0.56334322,0.544953225,0.530415388,0.525469542,0.519734448,0.511951606,0.506347228,0.502191556,0.499703991,0.49955922,0.502529199,0.515334243,0.525322101,0.548721824,0.553816381,0.565997963,0.580971614,0.59780234,0.616035197,0.635183733,0.655666597,0.674409138,0.709720778,0.748687553,0.767837768,0.784552986,0.812197427,0.825735858,0.840835616,0.864584218,0.882073514,0.891504525,0.901394711,0.920402937,0.939672546,0.958649267,0.976958592,0.985284247,0.992677487,1,0.993790236,0.960055351,0.926502927,0.898658485,0.890161584,0.87525257,0.850223583,0.829023504,0.808329491,0.789384579,0.771189302,0.756035807,0.729077149,0.708427096,0.691369555,0.6773163,0.660156544,0.645725474,0.625375623,0.60397448,0.586661935,0.569787863,0.54571511,0.522825007,0.5180676,0.510457447,0.496906994,0.488672921,0.479497792,0.468600749,0.456905525,0.448207055,0.425073289,0.410918029,0.400898606,0.397027348,0.387527823,0.375045052,0.365255652,0.350275719,0.343080475,0.327900251,0.327799547,0.322478644,0.342560787,0.33501585,0.326547673,0.320232069,0.327949558,-0.37814359,-0.33524638,0.732737365,0.772653084
SA(0.5),0.718446017,0.709944142,0.704683085,0.694137154,0.678441268,0.673639078,0.662525846,0.646537225,0.640286239,0.621816716,0.610272365,0.600001525,0.593965526,0.587673946,0.576984968,0.56791361,0.548929911,0.530430668,0.515952896,0.510819846,0.504825897,0.496454465,0.490797897,0.486433971,0.484328457,0.484248176,0.486934863,0.498896889,0.508649317,0.532480194,0.537656671,0.54977457,0.564443203,0.581347129,0.599973999,0.619619182,0.640034674,0.658498149,0.693409142,0.733034594,0.752129038,0.769078616,0.796561315,0.810123346,0.825334907,0.849045923,0.866256504,0.875635818,0.885493507,0.904567035,0.923885273,0.94316758,0.962364288,0.971313232,0.979952329,0.993790236,1,0.974185457,0.940052328,0.912165642,0.903649548,0.888529082,0.863046447,0.842587479,0.821961787,0.802980862,0.784222818,0.769057995,0.74152049,0.72048545,0.702939013,0.687647704,0.669793702,0.655892924,0.636777638,0.615624886,0.598050067,0.581156515,0.55659353,0.533266064,0.528470522,0.520616773,0.505619743,0.496108011,0.487477274,0.476503958,0.46468043,0.455531576,0.432120789,0.417160172,0.407122965,0.402771251,0.392482979,0.379288711,0.369404914,0.353699301,0.345688316,0.330641453,0.329782018,0.324132485,0.34315222,0.336330452,0.327819868,0.321632662,0.328702743,-0.372109545,-0.330170734,0.720912499,0.775999664
SA(0.55),0.681193424,0.672553676,0.667249455,0.656710075,0.640486254,0.635675798,0.624339961,0.607580193,0.601150433,0.58208922,0.569938396,0.559055344,0.552834,0.546380447,0.535407266,0.525949733,0.505913578,0.485978192,0.470412949,0.465213993,0.45882277,0.448726604,0.442384187,0.438021833,0.436280005,0.436176461,0.4387228,0.450507157,0.460843243,0.485732921,0.490907305,0.502910626,0.516280657,0.533673621,0.552130357,0.573521718,0.596095544,0.615288013,0.652518037,0.695310069,0.715040444,0.732175601,0.758772542,0.772220181,0.786708062,0.811335744,0.827707074,0.836025228,0.845763976,0.866569106,0.886859445,0.906585713,0.926115033,0.935242455,0.944049215,0.960055351,0.974185457,1,0.976697716,0.947538346,0.939291191,0.923897781,0.896757374,0.875883504,0.855724402,0.836196095,0.81701946,0.80174119,0.773706541,0.752203172,0.734523907,0.718000072,0.700578177,0.687215222,0.66823242,0.647208222,0.628353201,0.609997445,0.584308575,0.559946296,0.554601885,0.546175174,0.526941542,0.514072805,0.505112454,0.492582427,0.479584922,0.469863837,0.44609938,0.432183551,0.422264041,0.41922332,0.408491102,0.395248391,0.384302196,0.368595261,0.361162761,0.348649661,0.34735607,0.342250431,0.36338906,0.357952728,0.349632525,0.344312874,0.354238223,-0.354499839,-0.317147914,0.683968817,0.785302118
SA(0.6),0.648512666,0.639783134,0.634171799,0.623315919,0.607300114,0.602562613,0.591171399,0.574344284,0.567798917,0.547848739,0.5357143,0.524571105,0.518152618,0.511638546,0.500288257,0.490722315,0.468731471,0.448181505,0.432059013,0.426685675,0.42004612,0.409213535,0.402490754,0.397726781,0.395992387,0.395653457,0.396654955,0.408942806,0.41940726,0.443279798,0.448221669,0.460045916,0.474211654,0.491479073,0.509251881,0.531092072,0.55467227,0.574696283,0.612597729,0.654495867,0.67456492,0.69146595,0.717168516,0.730470448,0.746035041,0.774166551,0.792815497,0.801509573,0.811793766,0.834172372,0.854738705,0.874448065,0.894171641,0.903041255,0.911381257,0.926502927,0.940052328,0.976697716,1,0.981907152,0.973694548,0.957381653,0.929723981,0.907758587,0.887429298,0.868745501,0.850862687,0.836432517,0.81017742,0.78965168,0.771851092,0.755597706,0.737814644,0.723729389,0.703675507,0.68273996,0.664423257,0.646468662,0.619232008,0.592407026,0.58560761,0.576312357,0.554291356,0.537894922,0.527700226,0.513592083,0.499203715,0.488792133,0.465200135,0.450030903,0.439606276,0.435218047,0.422820504,0.408160573,0.394222203,0.37590638,0.367837233,0.355280951,0.352567885,0.346121137,0.37292311,0.364609795,0.356050597,0.351127112,0.364301049,-0.328715762,-0.296057379,0.651506192,0.794842543
SA(0.65),0.620498818,0.611848092,0.606202696,0.595087886,0.578879694,0.574051368,0.562654285,0.545660321,0.538993006,0.51916636,0.507322759,0.496087533,0.489393853,0.482720393,0.471491197,0.462175813,0.439305652,0.41880503,0.402047687,0.396824916,0.390240802,0.379601732,0.372099279,0.367263713,0.365291294,0.365859597,0.366938418,0.378788413,0.389053114,0.413694526,0.418537135,0.43024617,0.444456253,0.460983321,0.477859026,0.499825556,0.522660763,0.542703653,0.582708915,0.623771337,0.642538837,0.658492385,0.684804821,0.698322113,0.71438556,0.744252436,0.764239199,0.773450178,0.783599935,0.805786317,0.826469618,0.846497629,0.867324839,0.875904924,0.883858147,0.898658485,0.912165642,0.947538346,0.981907152,1,0.997332419,0.984112662,0.957234637,0.933976897,0.912455835,0.893449458,0.875885652,0.861538499,0.83369182,0.811422342,0.792503991,0.776989275,0.759301349,0.742692734,0.722610285,0.702364647,0.684535129,0.666591591,0.638922407,0.61140315,0.603423213,0.593629688,0.569268631,0.551751349,0.540284892,0.525289745,0.510059044,0.499576523,0.476599036,0.460777108,0.450865204,0.445372929,0.432979596,0.418562973,0.404578787,0.387854067,0.381816898,0.371153419,0.368732292,0.360750418,0.390394767,0.382213737,0.374523365,0.370257385,0.386112057,-0.308420064,-0.281538106,0.623617292,0.802124433
SA(0.667),0.614108836,0.605474795,0.59992824,0.588883744,0.572735389,0.567844225,0.556553571,0.53953064,0.532834505,0.513054688,0.50137438,0.490212111,0.483544703,0.476884302,0.465710654,0.456615642,0.433745835,0.412992167,0.396265708,0.390944193,0.384190754,0.373433161,0.365880357,0.361151108,0.358863666,0.359732275,0.36114244,0.372454498,0.382386282,0.407032926,0.411886935,0.423876599,0.438554318,0.455082945,0.471617243,0.493505982,0.51604486,0.535637783,0.575858793,0.616908289,0.635518719,0.651317883,0.677804566,0.691122574,0.707285469,0.737025967,0.757379648,0.766437952,0.776396832,0.798228929,0.818531402,0.838257893,0.859160571,0.867642448,0.87544562,0.890161584,0.903649548,0.939291191,0.973694548,0.997332419,1,0.991824062,0.965682159,0.941740529,0.919650277,0.900299184,0.882554952,0.86792581,0.83876282,0.816002864,0.797429611,0.782274191,0.764460297,0.74722297,0.727433447,0.707218021,0.689347877,0.671655362,0.644280183,0.616867491,0.608595465,0.598582779,0.574221449,0.55630728,0.544863755,0.529735448,0.514376725,0.503876358,0.481145397,0.464922189,0.455312478,0.449396174,0.437081302,0.422930541,0.409091598,0.392727082,0.387218147,0.377039146,0.375505593,0.367618042,0.397839525,0.389334418,0.382044021,0.37741169,0.392806479,-0.303787769,-0.277632373,0.617232802,0.803174643
SA(0.7),0.597292235,0.588724268,0.583329143,0.572288683,0.556234531,0.551244142,0.540004998,0.522792379,0.516127289,0.496063816,0.484251096,0.473171072,0.466519009,0.459817806,0.448617052,0.439641693,0.416754875,0.39566632,0.379037074,0.373845414,0.366900796,0.356404735,0.349542877,0.344545139,0.341810913,0.342368087,0.343796608,0.354694004,0.364674606,0.389841298,0.394595669,0.406602244,0.422101825,0.439569542,0.456327708,0.47826103,0.500669944,0.519836473,0.56003473,0.601359678,0.620115186,0.63581455,0.662683301,0.676170054,0.692690674,0.722643474,0.743179316,0.751826029,0.761566098,0.783216226,0.803190424,0.822783813,0.844023903,0.852702442,0.860533571,0.87525257,0.888529082,0.923897781,0.957381653,0.984112662,0.991824062,1,0.983024143,0.958950781,0.935733822,0.914556226,0.895940386,0.88068221,0.850206399,0.828245629,0.809831425,0.79467299,0.777128689,0.759792874,0.740545538,0.720378511,0.702249139,0.684256658,0.656988116,0.629524144,0.620603424,0.610407442,0.585831513,0.567472573,0.555247063,0.539836661,0.524783795,0.514365204,0.491356687,0.473620261,0.464396913,0.457770627,0.445473519,0.431773131,0.418496311,0.403347906,0.398396134,0.388523538,0.386427109,0.377895033,0.407578815,0.397102551,0.389682097,0.384254837,0.397933009,-0.294838346,-0.267977808,0.600430648,0.803317901
SA(0.75),0.576331721,0.567802214,0.562499634,0.551444495,0.535038106,0.530103244,0.51901708,0.501691597,0.495093409,0.474770997,0.463127886,0.451921617,0.445036346,0.438225223,0.427096557,0.418013947,0.395016266,0.373266649,0.356223747,0.350887953,0.343506348,0.33301278,0.327277964,0.323645285,0.321124673,0.321242958,0.321742181,0.330645069,0.339820252,0.36544177,0.370006558,0.38221476,0.397752483,0.415989276,0.433115238,0.455506555,0.477918043,0.495624203,0.534015329,0.576106968,0.595084181,0.610437574,0.637620293,0.652114836,0.669449967,0.698962149,0.71924134,0.72777197,0.737694545,0.759996572,0.779029417,0.797889291,0.818761721,0.827288542,0.834969518,0.850223583,0.863046447,0.896757374,0.929723981,0.957234637,0.965682159,0.983024143,1,0.985765719,0.963128998,0.940540936,0.92142675,0.905764908,0.876054888,0.853967925,0.833366227,0.816574148,0.799914643,0.78198153,0.763504066,0.743844078,0.725683022,0.706043132,0.677326389,0.649254216,0.6397645,0.629198381,0.603592615,0.585023751,0.571274158,0.555214814,0.540813657,0.53086542,0.508416851,0.488916571,0.479703626,0.472339268,0.459545324,0.445420722,0.432210813,0.416193695,0.409410457,0.398113557,0.394207566,0.385479108,0.414038176,0.401777365,0.395606371,0.388787666,0.399701215,-0.279316853,-0.248686909,0.579453485,0.805370686
SA(0.8),0.555012225,0.546734152,0.541275569,0.530145994,0.513328662,0.508361759,0.497213643,0.480274684,0.473696973,0.453538585,0.442030563,0.430673471,0.423738414,0.416978028,0.405977862,0.397003777,0.374073391,0.352293377,0.335290198,0.329840987,0.322773595,0.312169031,0.306614503,0.303104978,0.300395785,0.300152702,0.300721126,0.308498303,0.31682184,0.342376547,0.346696524,0.358309756,0.373290857,0.390528102,0.407271953,0.429764541,0.451819698,0.469075641,0.50505531,0.548514666,0.568502844,0.584029732,0.610482812,0.625343416,0.642791497,0.671986647,0.693353131,0.702816677,0.713767056,0.737309355,0.756439293,0.775215015,0.795735208,0.80419147,0.81209029,0.829023504,0.842587479,0.875883504,0.907758587,0.933976897,0.941740529,0.958950781,0.985765719,1,0.988016442,0.967134552,0.948496983,0.932749971,0.903560909,0.879007147,0.855583886,0.836973835,0.820356085,0.80371775,0.786075297,0.766260682,0.748147119,0.730024953,0.701965482,0.673793798,0.664152761,0.653821677,0.628478862,0.609351326,0.594521908,0.578297907,0.564545781,0.554869648,0.53286835,0.512210468,0.502105301,0.492873748,0.478104339,0.461953325,0.447278531,0.426915887,0.417368686,0.403627481,0.39679287,0.38745815,0.414845739,0.40139265,0.396293083,0.389252196,0.398603893,-0.26771589,-0.230657442,0.558124075,0.802176055
SA(0.85),0.536091619,0.527866588,0.522376106,0.51153835,0.494757521,0.489806184,0.478731718,0.462241045,0.455799134,0.435892664,0.424597601,0.413321226,0.406527613,0.399830782,0.389004193,0.38020241,0.357315677,0.335829453,0.319061241,0.31384484,0.306917422,0.296213138,0.29085738,0.287190336,0.284709991,0.284922916,0.28577321,0.292825893,0.298636008,0.322966799,0.327340083,0.339278295,0.354352808,0.37011849,0.387006671,0.409790935,0.430776015,0.44707865,0.482578444,0.526407667,0.546255066,0.56164671,0.587338331,0.602763554,0.620468223,0.649361555,0.671713519,0.681344942,0.692682442,0.716930695,0.73566383,0.754517273,0.774702716,0.782986233,0.790822639,0.808329491,0.821961787,0.855724402,0.887429298,0.912455835,0.919650277,0.935733822,0.963128998,0.988016442,1,0.988979468,0.971822414,0.955356639,0.925229055,0.899380655,0.874736349,0.85502571,0.838324076,0.821768973,0.804292479,0.784189445,0.766371655,0.7488191,0.719786248,0.691676782,0.682401423,0.672590406,0.647271394,0.627494498,0.612209142,0.596392892,0.582878859,0.572924049,0.551207916,0.531474474,0.520483495,0.509949837,0.494339273,0.47633652,0.459875834,0.436413215,0.42601626,0.412094953,0.404144972,0.393166501,0.417837118,0.403759757,0.398903786,0.391406098,0.398637382,-0.254557091,-0.210621979,0.539186367,0.798519064
SA(0.9),0.517061462,0.508793256,0.503205672,0.492518201,0.47577142,0.470804664,0.459749472,0.443280395,0.437039468,0.417549583,0.406551815,0.395557075,0.388858003,0.382184557,0.37153068,0.362949696,0.340466841,0.318796788,0.302533475,0.297327226,0.290740356,0.279950866,0.274419632,0.270248026,0.267891666,0.267275323,0.267651076,0.275049042,0.278993752,0.302383716,0.306912681,0.318853192,0.333683084,0.348778174,0.365587611,0.388417723,0.409680542,0.426069691,0.461470816,0.50493868,0.524218071,0.539149454,0.564760305,0.581190964,0.599605279,0.628439399,0.650914453,0.660581544,0.672667661,0.69823448,0.71688163,0.735238007,0.755301661,0.763730886,0.771768858,0.789384579,0.802980862,0.836196095,0.868745501,0.893449458,0.900299184,0.914556226,0.940540936,0.967134552,0.988979468,1,0.990823728,0.97496593,0.945011107,0.918278694,0.89385539,0.873859873,0.857242047,0.840532062,0.822915554,0.803273416,0.786155567,0.768949036,0.739097075,0.711387113,0.702120091,0.692248559,0.666525422,0.646795343,0.631971754,0.616532409,0.603321751,0.59304623,0.571762726,0.553975399,0.54176125,0.530472247,0.514646515,0.495984765,0.47911372,0.453086053,0.44202552,0.42727628,0.417568263,0.406668489,0.428925683,0.414187177,0.409360644,0.401961636,0.407542379,-0.242414451,-0.198270848,0.520177341,0.797616531
SA(0.95),0.498373673,0.4899324,0.484196531,0.473406114,0.456627723,0.451695718,0.440593861,0.424142867,0.417994615,0.398416505,0.387512308,0.376617045,0.369921396,0.363135561,0.352363891,0.343763254,0.321336481,0.299722632,0.284112442,0.279196315,0.272575324,0.261742171,0.256064592,0.25141789,0.249507772,0.248304066,0.248000934,0.255893209,0.259700189,0.282264115,0.286754416,0.298077732,0.312885115,0.327132899,0.343645036,0.366575998,0.387846264,0.40421306,0.440003951,0.482691061,0.502127952,0.517634122,0.543907349,0.560265828,0.579245232,0.608295925,0.631836976,0.641736844,0.654299454,0.680640809,0.699242166,0.716961356,0.737159406,0.745841736,0.753913055,0.771189302,0.784222818,0.81701946,0.850862687,0.875885652,0.882554952,0.895940386,0.92142675,0.948496983,0.971822414,0.990823728,1,0.991678438,0.962416581,0.934470184,0.910019747,0.889950817,0.873651605,0.856432281,0.839588949,0.821262322,0.804323531,0.786667599,0.756902684,0.729112974,0.720549547,0.711119111,0.685590369,0.666253434,0.65119997,0.635472453,0.623121316,0.612781556,0.592064334,0.573501354,0.559743303,0.547360705,0.530379635,0.510491243,0.49247476,0.46411121,0.45226,0.433881734,0.421770343,0.409855033,0.427987779,0.412643601,0.407908694,0.400689258,0.407188234,-0.228212453,-0.185829966,0.50147974,0.794123486
SA(1.0),0.482040918,0.473355876,0.467470381,0.456688447,0.439982033,0.435046219,0.42374575,0.407466218,0.401420981,0.381977767,0.371298514,0.360428572,0.353732686,0.346880641,0.335877778,0.327391962,0.30463688,0.282858985,0.267727063,0.262982355,0.256162133,0.245223215,0.239463726,0.234930385,0.233545258,0.232491284,0.231399825,0.239292878,0.243040066,0.265305438,0.269875063,0.2808637,0.295144116,0.308255301,0.324193571,0.347143719,0.367776012,0.384028003,0.420247744,0.462193774,0.48243109,0.499210849,0.526471185,0.543051315,0.561993324,0.591793222,0.615833474,0.625692896,0.638561989,0.665374073,0.684065069,0.701497381,0.721902687,0.730606743,0.738867795,0.756035807,0.769057995,0.80174119,0.836432517,0.861538499,0.86792581,0.88068221,0.905764908,0.932749971,0.955356639,0.97496593,0.991678438,1,0.97860554,0.94947079,0.924637424,0.904489841,0.887809244,0.869678451,0.852512821,0.834108817,0.816742638,0.798624069,0.769297643,0.741356295,0.733218986,0.723760378,0.697649974,0.678023851,0.662593665,0.647415809,0.635356306,0.624792291,0.603662335,0.583661859,0.569290059,0.555893956,0.538376794,0.517699936,0.498672772,0.46908038,0.456797694,0.435283583,0.420254872,0.407566442,0.421451632,0.405808623,0.401359255,0.393956112,0.401402643,-0.212522045,-0.171744498,0.485160666,0.788428056
SA(1.1),0.450829472,0.44205729,0.436090068,0.425509437,0.408849456,0.403866123,0.39258666,0.375777983,0.369711149,0.350617766,0.34041595,0.329783374,0.323162081,0.316384863,0.305447333,0.29690165,0.274177493,0.252047269,0.237080155,0.23208718,0.225119193,0.215254042,0.210178619,0.206536699,0.205430493,0.204102561,0.202864282,0.210684768,0.215702768,0.237250647,0.241652914,0.252021909,0.264611283,0.276234865,0.291181506,0.313579729,0.333431111,0.35031814,0.387094585,0.428780194,0.449298538,0.46596358,0.494431291,0.51175706,0.531834012,0.563213772,0.587162717,0.597137413,0.610604797,0.637720178,0.656678187,0.674324399,0.695005823,0.70376207,0.712150657,0.729077149,0.74152049,0.773706541,0.81017742,0.83369182,0.83876282,0.850206399,0.876054888,0.903560909,0.925229055,0.945011107,0.962416581,0.97860554,1,0.980739868,0.95350316,0.931227485,0.912688059,0.892342291,0.873638758,0.85449633,0.836701993,0.817716493,0.788691933,0.760239351,0.751114416,0.740147855,0.712972636,0.692053687,0.676594725,0.662505231,0.651661452,0.641008241,0.619841099,0.597996925,0.583547605,0.570615617,0.552978762,0.531976166,0.512788534,0.482361088,0.470746036,0.449402215,0.433194839,0.420423183,0.43150769,0.41477955,0.410851456,0.403630765,0.411579511,-0.177682347,-0.139184497,0.453900965,0.779619754
SA(1.2),0.431072242,0.42260586,0.416818758,0.407059273,0.39152993,0.386725002,0.375809991,0.359291583,0.353519936,0.334671241,0.324640485,0.31432306,0.307864557,0.301424919,0.290844715,0.281809525,0.258324454,0.236744566,0.221841507,0.217099014,0.209398925,0.199140036,0.19454951,0.191484302,0.19028564,0.188862708,0.18783327,0.194959368,0.199979893,0.219491234,0.223669716,0.23377734,0.246774454,0.25798855,0.272668589,0.295454661,0.315114338,0.33235324,0.368370572,0.409437072,0.429836414,0.446358871,0.473642461,0.490289186,0.51107419,0.543946559,0.568127232,0.577995164,0.590748227,0.618263091,0.638201823,0.656870409,0.676604352,0.684792349,0.692514698,0.708427096,0.72048545,0.752203172,0.78965168,0.811422342,0.816002864,0.828245629,0.853967925,0.879007147,0.899380655,0.918278694,0.934470184,0.94947079,0.980739868,1,0.983050277,0.959121317,0.93791832,0.917410706,0.89932326,0.880871679,0.862761011,0.843174258,0.812647439,0.784017269,0.774917853,0.763391388,0.734685619,0.714271152,0.700143758,0.68746535,0.677044723,0.666675002,0.645365577,0.622400785,0.607955629,0.595056408,0.578211885,0.55806989,0.53795764,0.506838507,0.491471286,0.468055002,0.451756562,0.438144518,0.447264621,0.431906553,0.429122982,0.421976491,0.428865351,-0.163021711,-0.127823915,0.434101519,0.776443672
SA(1.3),0.414164546,0.406230972,0.400582374,0.391137199,0.376130055,0.371386113,0.360782967,0.344435785,0.338783651,0.320325381,0.310415439,0.300358949,0.293936941,0.287567949,0.27749743,0.268524861,0.244944176,0.223259324,0.208832912,0.204172746,0.196094973,0.185224117,0.180505105,0.177634237,0.176374805,0.174931202,0.174071341,0.181224595,0.185708901,0.204433295,0.208186624,0.217658436,0.231282718,0.242943615,0.258122541,0.279566736,0.2986774,0.315441924,0.351916729,0.392353511,0.412738231,0.429598927,0.456818679,0.473922168,0.495501372,0.529245407,0.553913577,0.56388136,0.576102344,0.602435564,0.62273223,0.642231089,0.661358621,0.669401779,0.67666589,0.691369555,0.702939013,0.734523907,0.771851092,0.792503991,0.797429611,0.809831425,0.833366227,0.855583886,0.874736349,0.89385539,0.910019747,0.924637424,0.95350316,0.983050277,1,0.985205075,0.963648198,0.94238362,0.924061113,0.905896841,0.888054438,0.868366771,0.837724281,0.808780618,0.799260005,0.787084615,0.757146942,0.736814237,0.722497004,0.709865927,0.699608543,0.689448487,0.668422857,0.644037444,0.628520904,0.615385916,0.597276887,0.577256781,0.556784428,0.52571769,0.507440294,0.482244288,0.466613535,0.452172936,0.463549551,0.449616038,0.448390336,0.441464159,0.448928025,-0.156219326,-0.121077527,0.417177863,0.778472781
SA(1.4),0.402311046,0.394613773,0.389110784,0.380091191,0.365325435,0.360544055,0.349987226,0.333998722,0.328360567,0.309957544,0.300141597,0.290618381,0.284415846,0.278312814,0.268559441,0.259574239,0.236265918,0.214252322,0.19999664,0.195664087,0.188240143,0.177529125,0.173540212,0.171152506,0.17025784,0.168705919,0.167688166,0.1748788,0.178639749,0.197848675,0.201646867,0.21082706,0.225557093,0.237464325,0.252088111,0.272812949,0.292970647,0.310298992,0.346409838,0.385236323,0.405230507,0.422030973,0.449095495,0.466192571,0.487108075,0.521060854,0.545699079,0.555356551,0.566714818,0.590755648,0.610724917,0.63013615,0.648605223,0.656498566,0.663603901,0.6773163,0.687647704,0.718000072,0.755597706,0.776989275,0.782274191,0.79467299,0.816574148,0.836973835,0.85502571,0.873859873,0.889950817,0.904489841,0.931227485,0.959121317,0.985205075,1,0.986911443,0.965360147,0.946242048,0.926646914,0.90839256,0.888454773,0.858855221,0.829218737,0.819319165,0.806946085,0.776319449,0.755257604,0.740067154,0.726993114,0.716409641,0.706439824,0.685797882,0.661842345,0.646021541,0.63288555,0.613915301,0.59365187,0.572896393,0.542969438,0.524163384,0.497593582,0.48137742,0.466896686,0.480069178,0.466055718,0.464543354,0.457246028,0.464575164,-0.158461754,-0.117884112,0.405323554,0.777959095
