,SA(0.01),SA(0.02),SA(0.022),SA(0.025),SA(0.029),SA(0.03),SA(0.032),SA(0.035),SA(0.036),SA(0.04),SA(0.042),SA(0.044),SA(0.045),SA(0.046),SA(0.048),SA(0.05),SA(0.055),SA(0.06),SA(0.065),SA(0.067),SA(0.07),SA(0.075),SA(0.08),SA(0.085),SA(0.09),SA(0.095),SA(0.1),SA(0.11),SA(0.12),SA(0.13),SA(0.133),SA(0.14),SA(0.15),SA(0.16),SA(0.17),SA(0.18),SA(0.19),SA(0.2),SA(0.22),SA(0.24),SA(0.25),SA(0.26),SA(0.28),SA(0.29),SA(0.3),SA(0.32),SA(0.34),SA(0.35),SA(0.36),SA(0.38),SA(0.4),SA(0.42),SA(0.44),SA(0.45),SA(0.46),SA(0.48),SA(0.5),SA(0.55),SA(0.6),SA(0.65),SA(0.667),SA(0.7),SA(0.75),SA(0.8),SA(0.85),SA(0.9),SA(0.95),SA(1.0),SA(1.1),SA(1.2),SA(1.3),SA(1.4),SA(1.5),SA(1.6),SA(1.7),SA(1.8),SA(1.9),SA(2.0),SA(2.2),SA(2.4),SA(2.5),SA(2.6),SA(2.8),SA(3.0),SA(3.2),SA(3.4),SA(3.5),SA(3.6),SA(3.8),SA(4.0),SA(4.2),SA(4.4),SA(4.6),SA(4.8),SA(5.0),SA(5.5),SA(6.0),SA(6.5),SA(7.0),SA(7.5),SA(8.0),SA(8.5),SA(9.0),SA(9.5),SA(10.0),RSD575,RSD595,PGA,PGV
SA(0.133),0.895581617,0.904146434,0.905845617,0.908373128,0.91170039,0.912531796,0.914197255,0.916697281,0.917528768,0.920859001,0.922527844,0.924201296,0.925039873,0.925879668,0.927562985,0.929250928,0.933491866,0.937759478,0.939791598,0.938831256,0.937433392,0.935241005,0.933256384,0.931518249,0.930061449,0.92891313,0.928097915,0.930896237,0.962578857,0.991788329,1,0.981309242,0.956025021,0.932408706,0.910271024,0.889469532,0.869845798,0.851269045,0.816892625,0.785701465,0.771142157,0.757203488,0.73100727,0.718670685,0.706796195,0.684320735,0.663363899,0.653400681,0.643756158,0.625351753,0.608024208,0.591668099,0.57619253,0.568760642,0.561521643,0.547586414,0.534323393,0.503760299,0.476374684,0.451645443,0.443769119,0.429174411,0.408635724,0.389729647,0.372283965,0.356119262,0.341088344,0.32706752,0.30164787,0.279184392,0.25917088,0.241214889,0.225003989,0.210291785,0.19687648,0.184592774,0.173303689,0.162894612,0.144341794,0.128315011,0.121100926,0.114346041,0.102099595,0.091291697,0.081705473,0.073166316,0.069244511,0.065534513,0.058692722,0.052541044,0.046998123,0.041995433,0.037474921,0.033387086,0.029689431,0.021911169,0.0158667,0.011203843,0.007653112,0.00502802,0.003155379,0.001853253,0.001089366,0.000790542,0.000897763,-0.390258327,-0.367400888,0.898799647,0.555094266
SA(0.14),0.895347493,0.903490069,0.905107079,0.907512167,0.910672082,0.911462796,0.913049068,0.915434157,0.916226247,0.91939941,0.9209879,0.922579984,0.923377338,0.924175456,0.925774138,0.92737566,0.930506939,0.927308317,0.924195519,0.922988064,0.921228444,0.918465196,0.915960939,0.913766091,0.911924908,0.910473348,0.909443419,0.91207053,0.943753822,0.972974001,0.981309242,1,0.974776157,0.95114727,0.928980916,0.908143156,0.888473359,0.869838179,0.835351217,0.804042112,0.789420713,0.775418332,0.749089775,0.736686019,0.724743306,0.702130704,0.681036958,0.671005387,0.661292302,0.642751373,0.625288937,0.608799606,0.593192461,0.585695127,0.578390574,0.564324898,0.550932905,0.520056586,0.492371154,0.467353633,0.459381251,0.444602088,0.42379084,0.404631237,0.386938716,0.370534495,0.355271087,0.341024413,0.315172098,0.292298546,0.271894116,0.253564294,0.236995569,0.221940257,0.208195596,0.195595422,0.184001914,0.173299658,0.154191401,0.137646078,0.13018497,0.123193411,0.110489562,0.099250211,0.089255829,0.080329578,0.076221343,0.072329158,0.065135622,0.058648266,0.052784324,0.047473905,0.042657635,0.038284739,0.034311542,0.025882412,0.019232503,0.014008508,0.009928755,0.006802605,0.004451831,0.002735459,0.001569755,0.00088337,0.000618415,-0.390168226,-0.365980509,0.899631924,0.562281561
SA(0.15),0.895187655,0.902698206,0.904194304,0.906445344,0.909407271,0.910153503,0.911647037,0.913880121,0.914612237,0.917592319,0.919080137,0.920079097,0.919294521,0.918503898,0.916907318,0.915294711,0.911228226,0.907178137,0.903226232,0.901690963,0.899452473,0.895933589,0.892741423,0.889941273,0.887590868,0.88573806,0.884421065,0.886818165,0.918481963,0.947689898,0.956025021,0.974776157,1,0.976381505,0.954199818,0.933313267,0.913583967,0.894898598,0.860284983,0.828834424,0.814137489,0.800056337,0.773565548,0.761078614,0.749052447,0.726266954,0.705001019,0.694883217,0.685083475,0.66636954,0.648735522,0.632076165,0.616300634,0.608719442,0.601330839,0.587097753,0.573539912,0.542259389,0.5141852,0.488792545,0.480694976,0.465675169,0.44450785,0.425015932,0.406999463,0.390280534,0.374711345,0.36016731,0.333744781,0.310330291,0.289409851,0.270585967,0.253544834,0.238036006,0.223855823,0.210836995,0.19884059,0.187750079,0.167905986,0.150673532,0.142884976,0.135579235,0.122268317,0.110456098,0.099919512,0.090478837,0.086122788,0.081988309,0.074326883,0.067392895,0.061101702,0.055381654,0.050171674,0.045419355,0.041079424,0.031784471,0.02433279,0.018355407,0.01357657,0.009786333,0.006816666,0.004522892,0.002814645,0.001606896,0.000830062,-0.390065792,-0.364098386,0.900002065,0.57234785
SA(0.16),0.895166049,0.902055252,0.903452424,0.905637887,0.908382477,0.909078511,0.910482626,0.911620172,0.910817487,0.90735106,0.905555726,0.903719192,0.902787845,0.901849161,0.899952478,0.898035694,0.893194544,0.888361755,0.883639351,0.881803273,0.879125783,0.874914495,0.871092181,0.867737558,0.864920911,0.86270089,0.86112077,0.863303937,0.89491392,0.92408109,0.932408706,0.95114727,0.976381505,1,0.977817065,0.95691105,0.937136593,0.918426617,0.883718113,0.852152447,0.837392892,0.823245839,0.796618825,0.784061292,0.77196444,0.749030799,0.72761624,0.717423669,0.707548734,0.68868416,0.670899897,0.654090952,0.638166698,0.630511339,0.623048458,0.608667301,0.594962441,0.563321606,0.534898239,0.509166813,0.500955973,0.485718345,0.464228135,0.444433446,0.42612142,0.409115,0.393266189,0.378449999,0.351505102,0.32759471,0.306201131,0.286924166,0.269449756,0.253524895,0.238945129,0.225542109,0.213175852,0.201728785,0.181208809,0.163345183,0.15525576,0.147660929,0.133791625,0.121452278,0.11041657,0.100502159,0.095917837,0.091560136,0.083467557,0.076121914,0.069436885,0.063339267,0.057766496,0.052664743,0.047987347,0.037896422,0.029709455,0.02303906,0.017619919,0.013222953,0.009690503,0.006846224,0.004624807,0.002925957,0.001667271,-0.390011155,-0.362377641,0.898792596,0.582126528
SA(0.17),0.895337805,0.901803927,0.902938269,0.904605862,0.902727423,0.901932708,0.900188757,0.897408837,0.896446052,0.892498012,0.890441401,0.888336398,0.887268477,0.886192132,0.88401722,0.881820278,0.876266552,0.870710786,0.865277018,0.863163245,0.860082329,0.855235049,0.850833894,0.846969007,0.843723824,0.841166716,0.839339895,0.841324791,0.872862818,0.901957609,0.910271024,0.928980916,0.954199818,0.977817065,1,0.979072014,0.959289627,0.940588442,0.905813259,0.87415619,0.859345625,0.845143217,0.81840447,0.805787959,0.79363373,0.770572201,0.749030065,0.738772991,0.728833027,0.709837621,0.69192195,0.674981377,0.65892566,0.651204669,0.643676074,0.629163855,0.61532848,0.583365768,0.554627737,0.528589261,0.520275616,0.504840186,0.483056465,0.462983278,0.444399316,0.427128116,0.411021544,0.395954202,0.368526883,0.344158398,0.322327969,0.302632483,0.284759098,0.268450819,0.253502892,0.239745925,0.227038912,0.215263164,0.194120202,0.175675027,0.167308411,0.159446156,0.145061605,0.13223571,0.120739055,0.110386971,0.105591733,0.101027644,0.092536382,0.084809955,0.077760473,0.071313389,0.065404891,0.059979968,0.054990652,0.044165445,0.035306367,0.027988825,0.021988466,0.017039693,0.013023259,0.009628593,0.00692491,0.004768662,0.003041474,-0.389997568,-0.360817275,0.896320732,0.591060046
SA(0.18),0.895216519,0.897086017,0.89585205,0.89369495,0.889986268,0.889011184,0.887053506,0.88400941,0.882943681,0.878499472,0.87618746,0.873824604,0.872626701,0.871419186,0.868979017,0.86651164,0.86027894,0.854058166,0.847977046,0.845612357,0.842162435,0.836735267,0.831808513,0.827485095,0.823854677,0.820992699,0.818960512,0.820774449,0.852158053,0.881177106,0.889469532,0.908143156,0.933313267,0.95691105,0.979072014,1,0.980277168,0.961534256,0.926711691,0.8949829,0.880131472,0.865888709,0.839053911,0.82638724,0.814177269,0.791016685,0.769365612,0.759052785,0.749056934,0.729948326,0.711917691,0.694861101,0.678688671,0.670909279,0.663322637,0.648694526,0.63474369,0.602493278,0.573470443,0.54715173,0.538744083,0.523128776,0.501077449,0.480746262,0.461910383,0.444393699,0.428048003,0.41274793,0.38487283,0.360078576,0.337842621,0.31776138,0.299515991,0.282852652,0.267564099,0.253479775,0.240457671,0.228378425,0.206659837,0.187676426,0.179053076,0.170942905,0.15608192,0.142805495,0.130881734,0.120123528,0.115132419,0.110377249,0.101516606,0.093436835,0.086048973,0.079277353,0.073057144,0.06733244,0.062054813,0.050550877,0.041055996,0.033182575,0.026626455,0.02116938,0.01661865,0.012804825,0.009645424,0.007054889,0.004962851,-0.390068267,-0.359376074,0.892655167,0.599002772
SA(0.19),0.891387745,0.886008166,0.884433511,0.881840884,0.877893617,0.876850263,0.874706897,0.871320004,0.87014063,0.86524449,0.862690484,0.860085661,0.858766008,0.857435716,0.854747846,0.852028821,0.845165679,0.838327452,0.831645722,0.829048362,0.825257021,0.819293596,0.813880732,0.809133218,0.805146966,0.80200284,0.799778578,0.801433796,0.83265405,0.86157849,0.869845798,0.888473359,0.913583967,0.937136593,0.959289627,0.980277168,1,0.981374519,0.946523235,0.914739967,0.899856204,0.885581497,0.858667712,0.845959277,0.833702131,0.810458375,0.788713865,0.778352854,0.768308589,0.749101372,0.730969763,0.713810588,0.697534423,0.689703038,0.682064744,0.667333412,0.653279432,0.620770316,0.59148918,0.564914887,0.556421382,0.540641726,0.51834557,0.497775876,0.478706984,0.460963002,0.444395691,0.428879712,0.40058881,0.375398961,0.352786274,0.332346826,0.313756044,0.29676312,0.281158408,0.26677022,0.253455585,0.24109444,0.218841108,0.199357676,0.190495783,0.182154536,0.166850307,0.153154562,0.140833051,0.129696454,0.124522811,0.119589497,0.110384408,0.101974999,0.094271314,0.087196709,0.080685492,0.074681016,0.069134445,0.056998155,0.046911716,0.038522301,0.031450841,0.025525412,0.020495435,0.016268473,0.012678672,0.009680465,0.007236106,-0.390163564,-0.358044653,0.888396631,0.606473555
SA(0.2),0.881401887,0.875144955,0.8734343,0.870612391,0.866390509,0.86526359,0.862928766,0.859234512,0.857955999,0.852636611,0.849868733,0.84704191,0.845609468,0.84416615,0.841251058,0.838305483,0.830869954,0.82345231,0.816203409,0.813385218,0.809275039,0.802810081,0.79694157,0.791791875,0.787468575,0.784060352,0.781638962,0.783137609,0.814229606,0.843029228,0.851269045,0.869838179,0.894898598,0.918426617,0.940588442,0.961534256,0.981374519,1,0.965346865,0.933524219,0.918615158,0.904309981,0.877337135,0.864595064,0.852307216,0.828983689,0.807158665,0.796756052,0.786669585,0.767376036,0.749155473,0.731905337,0.715536856,0.70765916,0.699974625,0.685150835,0.671003987,0.638261034,0.60874502,0.581937438,0.573365474,0.5574349,0.534913936,0.514123673,0.49483917,0.476884606,0.460111748,0.444395008,0.415717345,0.390159558,0.367196277,0.346421001,0.327511301,0.3102117,0.294312646,0.279641479,0.266054305,0.253430048,0.230677762,0.210728387,0.201644318,0.193086711,0.177368209,0.16328066,0.150587318,0.139097076,0.133752888,0.128652635,0.119124834,0.11040672,0.102407166,0.095048651,0.088264737,0.081998116,0.076199109,0.063470842,0.052851116,0.043933556,0.036406424,0.030049045,0.024660652,0.019946739,0.01595111,0.012574143,0.009733786,-0.390234294,-0.356829733,0.883760944,0.613753896
SA(0.22),0.861846854,0.854684871,0.852733256,0.849509806,0.844694469,0.84340718,0.84073865,0.836517396,0.83505702,0.828980605,0.825820171,0.822592792,0.820957598,0.819310185,0.815983453,0.81262284,0.804142636,0.795686111,0.787424813,0.784213618,0.779530968,0.772166586,0.765482508,0.759617477,0.75469404,0.750812875,0.748054665,0.749291402,0.780117231,0.808706322,0.816892625,0.835351217,0.860284983,0.883718113,0.905813259,0.926711691,0.946523235,0.965346865,1,0.968388077,0.953450519,0.939110738,0.912054136,0.899263384,0.886923501,0.863485735,0.841535387,0.831066768,0.820912616,0.801478834,0.783112353,0.76571189,0.749189733,0.741234375,0.733471951,0.718491433,0.704186669,0.671044863,0.641127766,0.613921038,0.605214542,0.589025271,0.566117924,0.544942894,0.525281847,0.506958629,0.489825007,0.473755342,0.444394588,0.418183181,0.394594637,0.373220682,0.353736849,0.335885846,0.319456427,0.30427436,0.290194356,0.277094089,0.253435958,0.232636113,0.223145604,0.214191629,0.197715144,0.182908577,0.169531339,0.157389018,0.151729898,0.146321778,0.136197939,0.126908057,0.118359158,0.110472149,0.103179255,0.096422025,0.090149768,0.07630683,0.064660115,0.05478704,0.046371856,0.039185102,0.033021377,0.027548246,0.022840851,0.018792081,0.015313744,-0.390290402,-0.354471878,0.874121062,0.628058081
SA(0.24),0.843675087,0.835749197,0.833587244,0.830015203,0.82467814,0.823250712,0.820291066,0.815608544,0.813988644,0.807248982,0.80374423,0.800165635,0.798352636,0.796526135,0.792838043,0.789112878,0.779715318,0.770347653,0.761199325,0.757643946,0.752459789,0.744307758,0.736909813,0.730418913,0.724970358,0.720675294,0.717622668,0.718633399,0.74919584,0.777571209,0.785701465,0.804042112,0.828834424,0.852152447,0.87415619,0.8949829,0.914739967,0.933524219,0.968388077,1,0.985271746,0.970917346,0.943815785,0.930995579,0.918622231,0.895107014,0.873067444,0.862550543,0.852346045,0.832806027,0.814327006,0.79680895,0.78016519,0.772147887,0.764322991,0.749215955,0.734782862,0.701314222,0.671065619,0.643526782,0.634707937,0.618302129,0.595070244,0.573567519,0.553585031,0.534946135,0.517502683,0.501129122,0.471177821,0.44439877,0.420265395,0.398368447,0.378381974,0.360047277,0.343151734,0.327519884,0.313005357,0.299484871,0.275025158,0.253470346,0.243618472,0.234311133,0.217159474,0.201711147,0.187722408,0.17499605,0.169054579,0.163370364,0.152711473,0.142907472,0.133863807,0.125500048,0.117747302,0.110546175,0.103845156,0.088990624,0.076409767,0.065668428,0.056444142,0.048500113,0.041625761,0.035486309,0.030150316,0.025507285,0.021466234,-0.390309563,-0.352302163,0.864458599,0.641960879
SA(0.25),0.835081067,0.82680884,0.824551002,0.820819947,0.81524393,0.813752426,0.81065977,0.80576635,0.804073488,0.797030668,0.793368575,0.789629565,0.78773538,0.78582712,0.7819741,0.778082602,0.768266765,0.758484044,0.748931903,0.745219896,0.739807544,0.731297209,0.723574605,0.716799123,0.711111828,0.706628587,0.70344214,0.704349472,0.734776639,0.763041211,0.771142157,0.789420713,0.814137489,0.837392892,0.859345625,0.880131472,0.899856204,0.918615158,0.953450519,0.985271746,1,0.985852031,0.958739152,0.945909754,0.933525148,0.90998211,0.887908606,0.877372824,0.867148369,0.847565506,0.829040273,0.811473269,0.79477835,0.786734824,0.778883403,0.763722393,0.74923424,0.715624134,0.685230643,0.657545639,0.648677184,0.632175593,0.608799706,0.587150446,0.567023895,0.548243191,0.530660269,0.514149664,0.483931398,0.456895053,0.432514246,0.410379427,0.390164016,0.371608752,0.354500421,0.338663033,0.323949756,0.310236899,0.285409777,0.263508398,0.253490488,0.244020566,0.226558258,0.210814341,0.196543674,0.18354781,0.177475972,0.171664247,0.160758118,0.150716372,0.141443746,0.132859224,0.124893423,0.117486539,0.110586716,0.095262889,0.08224841,0.071103978,0.061503789,0.053207948,0.046003203,0.039554231,0.033926043,0.029006847,0.024704605,-0.390320493,-0.351287355,0.859550344,0.648717573
SA(0.26),0.826771732,0.818194119,0.815847437,0.811966769,0.806159849,0.804606938,0.80138839,0.796296667,0.79453458,0.787205036,0.783393867,0.779503185,0.7775323,0.775546795,0.771537975,0.767489261,0.757278474,0.747104765,0.737172524,0.733313161,0.727685986,0.71883843,0.710810355,0.703767297,0.697855545,0.69319529,0.689883569,0.690693113,0.720980787,0.749132645,0.757203488,0.775418332,0.800056337,0.823245839,0.845143217,0.865888709,0.885581497,0.904309981,0.939110738,0.970917346,0.985852031,1,0.973087948,0.960252396,0.9478593,0.924294915,0.902193501,0.891641807,0.881400362,0.861780516,0.843214804,0.825604468,0.808863889,0.800796855,0.792921617,0.777711985,0.763174029,0.729435097,0.698908675,0.671088863,0.662174543,0.645584317,0.62207487,0.600289098,0.580028117,0.561114881,0.543401439,0.526762448,0.496293692,0.46901553,0.444401905,0.422043138,0.401611825,0.382848484,0.365539282,0.349507748,0.334606626,0.320711871,0.295537081,0.273307459,0.263132197,0.253508111,0.235751179,0.219726735,0.205188361,0.191936442,0.185740698,0.179807779,0.168666582,0.158398691,0.148908201,0.14011355,0.131944906,0.124342099,0.117252971,0.10148214,0.088053897,0.076526848,0.066567486,0.057936233,0.050413511,0.043671238,0.037763068,0.032579191,0.028029209,-0.390335672,-0.350314753,0.854464503,0.655307373
SA(0.28),0.811031541,0.801829178,0.799314201,0.795155669,0.788937288,0.787273121,0.783822061,0.778361476,0.776472372,0.768614368,0.764529616,0.76035996,0.758247947,0.756120416,0.751825334,0.747488337,0.736553454,0.725661723,0.715031605,0.710901693,0.704880714,0.695415088,0.686827179,0.679293366,0.672970069,0.667985551,0.664442571,0.665071247,0.695079688,0.722998365,0.73100727,0.749089775,0.773565548,0.796618825,0.81840447,0.839053911,0.858667712,0.877337135,0.912054136,0.943815785,0.958739152,0.973087948,1,0.987377008,0.974976054,0.951384221,0.92924295,0.918667346,0.908399763,0.888721439,0.870089969,0.852407865,0.835590586,0.827483761,0.819568054,0.804275343,0.78965167,0.755688629,0.724928242,0.696869265,0.687873289,0.671124937,0.647376474,0.625344158,0.604839871,0.585686214,0.567735521,0.550862712,0.51993672,0.492216101,0.467175762,0.444405782,0.423578046,0.404432042,0.386753074,0.370363833,0.355116328,0.340885853,0.315068732,0.292231949,0.281765413,0.27185543,0.253552302,0.237007323,0.221971759,0.208243925,0.201817777,0.195659396,0.184080706,0.173391659,0.163495171,0.154308716,0.145761688,0.137793282,0.13035079,0.113745447,0.099546586,0.087300425,0.076672733,0.067415753,0.059308625,0.052006709,0.045574219,0.039895571,0.034875677,-0.390368255,-0.335849793,0.844037916,0.667680349
SA(0.29),0.80352198,0.794038493,0.791446213,0.787159858,0.780751418,0.779035932,0.775477916,0.769847979,0.767900423,0.759799382,0.755588732,0.751290769,0.749113857,0.74692101,0.742494272,0.738024655,0.726756731,0.715534954,0.704584113,0.700329881,0.694127902,0.684378216,0.675533032,0.667773736,0.661261349,0.656127818,0.652478716,0.653023273,0.682891653,0.710693126,0.718670685,0.736686019,0.761078614,0.784061292,0.805787959,0.82638724,0.845959277,0.864595064,0.899263384,0.930995579,0.945909754,0.960252396,0.987377008,1,0.987823394,0.96422468,0.942070202,0.93148598,0.921208646,0.901507666,0.882849828,0.86513827,0.848288983,0.840165393,0.832232549,0.816904411,0.802243891,0.768183433,0.737320162,0.709155156,0.700122829,0.68330391,0.659448373,0.637305021,0.616690832,0.597428289,0.579369898,0.56239074,0.53125624,0.503333273,0.478097335,0.455138519,0.434128398,0.414806104,0.39695657,0.380402137,0.364994505,0.350608695,0.324493997,0.30137551,0.290773701,0.280730869,0.262173748,0.245386474,0.230119283,0.21616956,0.209635932,0.203372345,0.191589414,0.180703632,0.170617385,0.161247712,0.152523653,0.144384118,0.136776157,0.119779752,0.105219264,0.092635947,0.081694077,0.072142892,0.06376003,0.056195938,0.049516819,0.043605253,0.03836467,-0.390383218,-0.3289993,0.838809512,0.673579457
SA(0.3),0.79626977,0.786486416,0.78381801,0.779409294,0.772827729,0.771064816,0.767405578,0.761613072,0.759610367,0.751278975,0.746949507,0.742530069,0.740291667,0.738036973,0.73348563,0.728890742,0.717308022,0.70577332,0.694518224,0.690146003,0.683772523,0.673753654,0.664664616,0.656691361,0.64999958,0.644724829,0.640974227,0.641437922,0.671167943,0.698850257,0.706796195,0.724743306,0.749052447,0.77196444,0.79363373,0.814177269,0.833702131,0.852307216,0.886923501,0.918622231,0.933525148,0.9478593,0.974976054,0.987823394,1,0.976636745,0.954472959,0.943882074,0.933596924,0.913877137,0.89519674,0.877459487,0.860581903,0.852443389,0.844495225,0.829135259,0.814441423,0.780292136,0.749334211,0.721071074,0.712005008,0.695120453,0.671165085,0.64891779,0.628200523,0.60883568,0.590675954,0.573596586,0.542265318,0.51415109,0.488730025,0.465592168,0.444409209,0.4249196,0.406908061,0.390196625,0.374636711,0.36010307,0.333704994,0.310318075,0.299587305,0.289417718,0.270618187,0.253599555,0.23811108,0.223949294,0.217312918,0.210948713,0.198970399,0.187896367,0.177628489,0.168083398,0.159189809,0.150886366,0.143119865,0.125748746,0.110842647,0.097933718,0.086691817,0.076858704,0.068216083,0.060394268,0.053477616,0.047341998,0.041885359,-0.390397663,-0.322384145,0.833468675,0.679227465
SA(0.32),0.782302435,0.772071693,0.769272325,0.764640901,0.757712009,0.755856754,0.7520089,0.745920451,0.743814188,0.735054409,0.730502451,0.725856999,0.723504426,0.721134825,0.716351941,0.711523646,0.699355759,0.687243284,0.675427435,0.670838036,0.664148065,0.653632708,0.644094193,0.635727428,0.628705697,0.623170721,0.61923616,0.619550163,0.648993268,0.676438816,0.684320735,0.702130704,0.726266954,0.749030799,0.770572201,0.791016685,0.810458375,0.828983689,0.863485735,0.895107014,0.90998211,0.924294915,0.951384221,0.96422468,0.976636745,1,0.978105661,0.967506569,0.95721097,0.937463854,0.918748466,0.900969816,0.884045468,0.875881964,0.86790805,0.852494103,0.837743211,0.803439393,0.772314211,0.743875878,0.734749295,0.717746854,0.693611388,0.671175293,0.650270238,0.630718533,0.612373301,0.595110196,0.563417209,0.534950413,0.509187439,0.485718822,0.464215243,0.4444153,0.426102979,0.409099764,0.393256599,0.378447833,0.351521748,0.327633922,0.316662275,0.306255866,0.287003176,0.269551617,0.253648746,0.239089502,0.232260442,0.225707585,0.213362764,0.201935367,0.191326389,0.181451735,0.172239536,0.163627974,0.155563496,0.137487617,0.121927858,0.108413775,0.096602402,0.086237585,0.077089746,0.068796492,0.061429323,0.054868018,0.04901379,-0.376611639,-0.309791017,0.822526482,0.689695128
SA(0.34),0.769099354,0.758430986,0.755510368,0.750677499,0.743445345,0.741508741,0.737492071,0.731136108,0.728937306,0.71979329,0.71504213,0.710193759,0.707738564,0.705265674,0.700274584,0.695236501,0.682541796,0.6699074,0.657584332,0.652798322,0.645822028,0.634857297,0.624911764,0.616188321,0.608867468,0.603096734,0.598994509,0.599169062,0.628334572,0.655545425,0.663363899,0.681036958,0.705001019,0.72761624,0.749030065,0.769365612,0.788713865,0.807158665,0.841535387,0.873067444,0.887908606,0.902193501,0.92924295,0.942070202,0.954472959,0.978105661,1,0.989708677,0.979408268,0.959645119,0.940906104,0.923097423,0.906137641,0.897954753,0.889960586,0.8745035,0.859706237,0.825274331,0.794007912,0.765419733,0.756241017,0.739136473,0.71484405,0.69224297,0.671172944,0.651456389,0.632946916,0.61552061,0.583505123,0.554722632,0.528652328,0.504885263,0.483091886,0.463010626,0.444425077,0.427156343,0.411055018,0.395995134,0.368586285,0.344239599,0.333047007,0.32242339,0.302754242,0.284904368,0.26861984,0.253694233,0.246687448,0.239960461,0.227277161,0.215523241,0.204598893,0.194419355,0.184912216,0.176015217,0.167674428,0.148944261,0.132777578,0.118697156,0.106355894,0.095494123,0.085878381,0.077140622,0.069353266,0.06239431,0.05616353,-0.36364993,-0.297951524,0.811789469,0.699429317
SA(0.35),0.762753141,0.751880805,0.748903821,0.743977521,0.736605243,0.734631015,0.730536172,0.724056271,0.72181463,0.71249266,0.707649236,0.702706849,0.700204098,0.697683338,0.692595741,0.687460403,0.674521384,0.66164481,0.64908631,0.644209021,0.637099796,0.625926407,0.615791859,0.606902758,0.599442969,0.593562733,0.589382606,0.589491241,0.618519559,0.645613806,0.653400681,0.671005387,0.694883217,0.717423669,0.738772991,0.759052785,0.778352854,0.796756052,0.831066768,0.862550543,0.877372824,0.891641807,0.918667346,0.93148598,0.943882074,0.967506569,0.989708677,1,0.990025187,0.970257722,0.951510603,0.933690611,0.916716799,0.908526046,0.900523559,0.885048479,0.870231563,0.835744308,0.80441576,0.775760898,0.766558844,0.749408421,0.725045108,0.702369227,0.681224107,0.661432269,0.642847587,0.625346372,0.593182432,0.56425416,0.538041555,0.514135985,0.49220787,0.471995598,0.453282623,0.435889906,0.419667906,0.404490523,0.376855512,0.352293567,0.340997227,0.330271605,0.310406649,0.292369337,0.275905078,0.260806826,0.25371625,0.246907137,0.234064131,0.222156077,0.211082797,0.20075922,0.191112683,0.182080719,0.173609218,0.154569307,0.138115023,0.123765888,0.111173091,0.100075147,0.090236992,0.081287739,0.073300427,0.066152056,0.059741592,-0.357450964,-0.292288618,0.806432474,0.703958132
SA(0.36),0.756570136,0.745504161,0.742473643,0.737458181,0.729951592,0.727941278,0.723771601,0.717173402,0.714890807,0.705398785,0.700467219,0.69543506,0.692886916,0.690320472,0.6851408,0.6799127,0.666740782,0.653633522,0.640850854,0.635886677,0.628650924,0.617278961,0.606964559,0.597917853,0.590325899,0.584341493,0.580087296,0.580132702,0.609023533,0.636000967,0.643756158,0.661292302,0.685083475,0.707548734,0.728833027,0.749056934,0.768308589,0.786669585,0.820912616,0.852346045,0.867148369,0.881400362,0.908399763,0.921208646,0.933596924,0.95721097,0.979408268,0.990025187,1,0.98057603,0.961823071,0.943994007,0.927008381,0.918810866,0.910801164,0.895310288,0.880475893,0.84593857,0.814552945,0.785836253,0.776612472,0.759419252,0.734989588,0.712243291,0.691027319,0.67116431,0.652508407,0.634936158,0.602631194,0.573564186,0.547215982,0.523178303,0.50112154,0.480784089,0.46194928,0.444437949,0.428100432,0.412810514,0.384958752,0.360190346,0.348794448,0.33797088,0.317917871,0.299700448,0.283063397,0.267799093,0.260627902,0.253739764,0.240743044,0.228686587,0.217469871,0.207007537,0.197226688,0.188064666,0.179467199,0.160128741,0.143397176,0.128789036,0.115953609,0.104627959,0.094575172,0.085421152,0.077240119,0.069908297,0.063324031,-0.351428817,-0.286787205,0.801002836,0.708185972
SA(0.38),0.744648037,0.733220974,0.730090736,0.72490934,0.717153027,0.715075642,0.710766847,0.703948596,0.701589841,0.691781555,0.686686031,0.681486854,0.678854246,0.676202792,0.670851763,0.665451002,0.651845464,0.638308541,0.625108235,0.619982156,0.612510623,0.600768585,0.590118959,0.580778477,0.57294015,0.566761559,0.562369278,0.562294732,0.590913827,0.617659541,0.625351753,0.642751373,0.66636954,0.68868416,0.709837621,0.729948326,0.749101372,0.767376036,0.801478834,0.832806027,0.847565506,0.861780516,0.888721439,0.901507666,0.913877137,0.937463854,0.959645119,0.970257722,0.98057603,1,0.981624298,0.963783043,0.946779729,0.938571641,0.930550434,0.915033762,0.900170147,0.865546852,0.834060952,0.805234102,0.795971347,0.778701034,0.754151163,0.731276738,0.709931288,0.689937767,0.671150889,0.653447687,0.620881972,0.591557612,0.564957201,0.540673245,0.518376212,0.497804588,0.47874155,0.461007754,0.444453351,0.428951948,0.400692364,0.375534983,0.363951345,0.352943053,0.33253498,0.313977209,0.297013406,0.2814349,0.274111098,0.26707331,0.253785384,0.241447664,0.22995899,0.21923347,0.209197771,0.199788873,0.1909522,0.171046424,0.153787442,0.138686201,0.125388502,0.11362862,0.103166273,0.09362125,0.085070071,0.077387425,0.070470415,-0.339869059,-0.276225723,0.790173556,0.715987818
