,SA(0.01),SA(0.02),SA(0.022),SA(0.025),SA(0.029),SA(0.03),SA(0.032),SA(0.035),SA(0.036),SA(0.04),SA(0.042),SA(0.044),SA(0.045),SA(0.046),SA(0.048),SA(0.05),SA(0.055),SA(0.06),SA(0.065),SA(0.067),SA(0.07),SA(0.075),SA(0.08),SA(0.085),SA(0.09),SA(0.095),SA(0.1),SA(0.11),SA(0.12),SA(0.13),SA(0.133),SA(0.14),SA(0.15),SA(0.16),SA(0.17),SA(0.18),SA(0.19),SA(0.2),SA(0.22),SA(0.24),SA(0.25),SA(0.26),SA(0.28),SA(0.29),SA(0.3),SA(0.32),SA(0.34),SA(0.35),SA(0.36),SA(0.38),SA(0.4),SA(0.42),SA(0.44),SA(0.45),SA(0.46),SA(0.48),SA(0.5),SA(0.55),SA(0.6),SA(0.65),SA(0.667),SA(0.7),SA(0.75),SA(0.8),SA(0.85),SA(0.9),SA(0.95),SA(1.0),SA(1.1),SA(1.2),SA(1.3),SA(1.4),SA(1.5),SA(1.6),SA(1.7),SA(1.8),SA(1.9),SA(2.0),SA(2.2),SA(2.4),SA(2.5),SA(2.6),SA(2.8),SA(3.0),SA(3.2),SA(3.4),SA(3.5),SA(3.6),SA(3.8),SA(4.0),SA(4.2),SA(4.4),SA(4.6),SA(4.8),SA(5.0),SA(5.5),SA(6.0),SA(6.5),SA(7.0),SA(7.5),SA(8.0),SA(8.5),SA(9.0),SA(9.5),SA(10.0),RSD575,RSD595,PGA,PGV
SA(0.28),0.810208474,0.801073367,0.798584041,0.794471922,0.788331899,0.78668791,0.783278585,0.777882708,0.776014858,0.768238862,0.764190797,0.760053837,0.757956305,0.755841724,0.751568451,0.747248213,0.736336583,0.72544763,0.714807102,0.710670142,0.704635595,0.695143982,0.686529039,0.678969371,0.6726217,0.667617626,0.664060891,0.664668406,0.69483564,0.722860812,0.730893475,0.749020638,0.773541208,0.796609683,0.818382786,0.838993091,0.858553767,0.877162197,0.911849252,0.943610778,0.958533594,0.972879808,1,0.98715693,0.974751292,0.951146963,0.92899869,0.918420221,0.908148566,0.888462884,0.869827429,0.852143865,0.835326922,0.827219805,0.819302184,0.804004321,0.789375673,0.75540974,0.724660092,0.696619,0.687628757,0.67088859,0.647151381,0.625150069,0.604673289,0.585545344,0.567618651,0.550768083,0.51988223,0.49219481,0.467178948,0.444425066,0.42360873,0.404468773,0.386792005,0.370402248,0.355152332,0.34091813,0.31508952,0.292236741,0.28176117,0.271847503,0.253526741,0.236963837,0.221910483,0.208165307,0.201730433,0.195562931,0.183966017,0.173259384,0.163345567,0.154141438,0.145575578,0.137586224,0.130119644,0.113445596,0.099164799,0.086834129,0.076116141,0.066748676,0.058524541,0.051277535,0.044872592,0.039198686,0.034163616,-0.39,-0.335473737,0.856864126,0.675
SA(0.29),0.802667211,0.793254659,0.790689728,0.78645272,0.780126217,0.778432298,0.774919427,0.76935967,0.767435091,0.759422929,0.755251919,0.750989314,0.748828078,0.746649274,0.742246216,0.737794767,0.726551737,0.715332073,0.704368379,0.700105774,0.69388795,0.684108065,0.675231476,0.66744221,0.660901753,0.655745699,0.652080941,0.652596605,0.682630357,0.710543665,0.718546375,0.736609343,0.761050469,0.784051837,0.805768284,0.826330861,0.845851488,0.864426522,0.899063448,0.930792794,0.94570499,0.960043699,0.98715693,1,0.98759235,0.963978728,0.941815202,0.931227211,0.92094492,0.901235016,0.882571958,0.86485797,0.848008242,0.839883971,0.831948743,0.816614462,0.801948007,0.767882894,0.737029447,0.708881789,0.699854924,0.68304333,0.659197491,0.637087609,0.616502774,0.597267618,0.57923479,0.562279327,0.531187821,0.503300636,0.478091058,0.45514947,0.434151289,0.414835141,0.396987597,0.380432229,0.365021618,0.350631391,0.324503818,0.301368097,0.290756572,0.280710393,0.262134284,0.245327962,0.230042075,0.216074333,0.209531656,0.203258547,0.191456665,0.180552866,0.17044912,0.161061787,0.152318994,0.144158565,0.136526396,0.119460232,0.104815059,0.092144125,0.081107034,0.071439187,0.062931352,0.055415607,0.048755423,0.042838514,0.03757159,-0.39,-0.328595317,0.851406489,0.682099437
SA(0.3),0.79535185,0.785676463,0.783039909,0.778684587,0.772181423,0.770440203,0.766829239,0.761114232,0.759135911,0.750900017,0.746612536,0.742230903,0.740009316,0.737769672,0.733243663,0.728667912,0.717110931,0.70557797,0.694308126,0.689926493,0.683535043,0.673482064,0.664357606,0.656350833,0.649627741,0.644327709,0.640560617,0.640988498,0.67088859,0.698689454,0.706661973,0.724660092,0.749020638,0.771953571,0.793611881,0.814125126,0.833604004,0.852143865,0.886726936,0.918420221,0.933319822,0.947649033,0.974751292,0.98759235,1,0.976381098,0.95420631,0.943610778,0.933319822,0.913589604,0.894902803,0.877162197,0.860283437,0.852143865,0.84419287,0.828825808,0.814125126,0.779969532,0.749020638,0.720774437,0.711713605,0.69483564,0.67088859,0.648677281,0.627991281,0.608655562,0.590523022,0.573468877,0.54218356,0.514107751,0.488714973,0.465595637,0.444425066,0.424941727,0.406931992,0.390219222,0.374655777,0.36011707,0.333704764,0.310299317,0.29955811,0.289385484,0.270565595,0.253526741,0.2380186,0.223838025,0.217192225,0.210818074,0.198820021,0.187727449,0.177441795,0.167878941,0.158966583,0.150642157,0.142851208,0.125408896,0.110413994,0.097416319,0.086072673,0.076116141,0.067335556,0.059561362,0.052655633,0.046504887,0.041014793,-0.39,-0.321950109,0.845935085,0.688921392
SA(0.32),0.781345795,0.771184506,0.768415543,0.763841494,0.757011739,0.755183074,0.751390766,0.745388749,0.743311076,0.734661572,0.730158772,0.725557091,0.723223936,0.720871815,0.716118509,0.711312961,0.699175584,0.687063433,0.675227613,0.670625932,0.663913501,0.653355657,0.643772965,0.635364089,0.628303359,0.622737158,0.618780881,0.619044346,0.648677281,0.67625227,0.684163926,0.702030943,0.726227734,0.749020638,0.770559064,0.790969673,0.810360791,0.828825808,0.863291647,0.894902803,0.909772088,0.924077123,0.951146963,0.963978728,0.976381098,1,0.977813209,0.96720783,0.95690476,0.937144269,0.918420221,0.900636495,0.88370965,0.875544416,0.867566791,0.852143865,0.837384284,0.803070986,0.771953571,0.743531804,0.734410171,0.717413044,0.69328352,0.67088859,0.650018814,0.630499893,0.612185259,0.59495052,0.563309583,0.534886661,0.509155953,0.485708097,0.464218378,0.444425066,0.426114252,0.409108965,0.393261214,0.37844605,0.35150297,0.327594039,0.316610542,0.306201545,0.28692561,0.269451363,0.253526741,0.238947058,0.232107785,0.225544001,0.213177627,0.201730433,0.191102879,0.181209976,0.17197863,0.163345567,0.155255685,0.137104766,0.121450509,0.107836387,0.095914016,0.085412188,0.076116141,0.067853276,0.060483073,0.053889816,0.047977239,-0.376174312,-0.3092996,0.834970174,0.701684211
SA(0.34),0.768095454,0.757495462,0.754606954,0.749835425,0.742710803,0.740803188,0.736847151,0.730586004,0.728418629,0.719395693,0.714698489,0.709898136,0.707464249,0.705010578,0.700052053,0.695039032,0.682377637,0.669742557,0.657395739,0.652595386,0.645593153,0.634579486,0.624583072,0.615811152,0.608445584,0.602639068,0.598511983,0.598624362,0.627991281,0.655340076,0.663190538,0.680925323,0.70495599,0.727605773,0.749020638,0.769324461,0.788623287,0.807008612,0.841346812,0.872864754,0.887698004,0.901973058,0.92899869,0.941815202,0.95420631,0.977813209,1,0.989390761,0.979081546,0.95930266,0.940553141,0.922737947,0.905774535,0.897589344,0.889590759,0.874123194,0.859315786,0.824871785,0.793611881,0.765039638,0.755865525,0.7387651,0.714476428,0.691920392,0.67088859,0.651207495,0.632731117,0.615335493,0.583376577,0.554642034,0.528606963,0.504862423,0.483083827,0.463009398,0.444425066,0.427153642,0.411046876,0.395979546,0.368551569,0.344181832,0.332976319,0.322350572,0.30265604,0.284781679,0.268473923,0.253526741,0.246509201,0.239770619,0.227064542,0.215290044,0.204346723,0.194148811,0.18462251,0.175703911,0.167337332,0.148529997,0.132264321,0.118078048,0.105618102,0.094609378,0.084833847,0.076116141,0.068313373,0.061307787,0.055001348,-0.363187075,-0.297416274,0.824005005,0.713241478
SA(0.35),0.761728298,0.750924764,0.74798079,0.743117638,0.735856208,0.733911963,0.729879962,0.723498588,0.721289595,0.712093399,0.707306,0.70241347,0.699932847,0.697432061,0.692378322,0.68726904,0.67436452,0.661486821,0.648902918,0.644010387,0.636873697,0.625648545,0.615460179,0.60651982,0.599012817,0.593094804,0.588888471,0.588929806,0.618164411,0.645400288,0.653220122,0.67088859,0.69483564,0.717413044,0.7387651,0.759014327,0.778265663,0.796609683,0.830880874,0.86234876,0.877162197,0.891420433,0.918420221,0.931227211,0.943610778,0.96720783,0.989390761,1,0.989689642,0.969905401,0.951146963,0.933319822,0.916341876,0.908148566,0.900141349,0.88465513,0.869827429,0.835326922,0.804004321,0.775365094,0.766167483,0.749020638,0.724660092,0.702030943,0.680925323,0.661170104,0.642619597,0.625150069,0.593044663,0.564166108,0.537990028,0.514107751,0.49219481,0.471989449,0.453277561,0.43588188,0.419654061,0.404468773,0.376813701,0.352227856,0.34091813,0.330190587,0.310299317,0.292236741,0.275748616,0.260628304,0.253526741,0.246705747,0.233839442,0.221910483,0.210818074,0.200476087,0.190810403,0.181756818,0.173259384,0.154141438,0.137586224,0.12312883,0.110413994,0.099164799,0.08916169,0.080228006,0.072219752,0.065018219,0.058524541,-0.356977255,-0.291734286,0.818532299,0.718571429
SA(0.36),0.755521229,0.744523817,0.74152701,0.736576585,0.729184842,0.727205706,0.723101347,0.716605453,0.714356818,0.704995589,0.700122275,0.695141944,0.692616805,0.69007114,0.684926707,0.679725734,0.666589632,0.65348083,0.640671098,0.635690767,0.628426003,0.616999406,0.6066282,0.597527398,0.589885676,0.583861459,0.579579639,0.579552695,0.608655562,0.635778763,0.64356799,0.661170104,0.68503331,0.707537939,0.728826651,0.749020638,0.768223745,0.786525645,0.820728019,0.852143865,0.866936451,0.881176803,0.908148566,0.92094492,0.933319822,0.95690476,0.979081546,0.989689642,1,0.980212688,0.961447608,0.943610778,0.926620538,0.918420221,0.910405481,0.894902803,0.880056979,0.845505278,0.814125126,0.785423891,0.776204435,0.759014327,0.734586559,0.711888797,0.690713714,0.67088859,0.652268044,0.634728577,0.602484271,0.573468877,0.547158581,0.523145024,0.501103886,0.48077346,0.461939627,0.444425066,0.428081355,0.41278307,0.384910282,0.36011707,0.348707285,0.337881971,0.317801651,0.29955811,0.282896475,0.267609542,0.26042709,0.253526741,0.240506109,0.228428328,0.217192225,0.206711338,0.19691124,0.187727449,0.179103763,0.159686018,0.142851208,0.12813189,0.115170717,0.103689039,0.093465842,0.084323227,0.076116141,0.068724956,0.062050015,-0.350942382,-0.286212376,0.813071007,0.723610075
SA(0.38),0.743555646,0.732197162,0.729101963,0.723989004,0.716354572,0.714310456,0.710071341,0.703362172,0.701039709,0.691371128,0.686337812,0.681193965,0.678585919,0.675956674,0.670643337,0.665271604,0.651704212,0.638165017,0.624934711,0.619790864,0.61228758,0.60048582,0.589774103,0.580374501,0.572481882,0.566259876,0.561837474,0.56168165,0.590523022,0.617421904,0.625150069,0.642619597,0.666314785,0.688673046,0.709833852,0.729915809,0.749020638,0.767236253,0.80129637,0.832602986,0.84735115,0.86155294,0.888462884,0.901235016,0.913589604,0.937144269,0.95930266,0.969905401,0.980212688,1,0.981227757,0.963377645,0.946368872,0.93815755,0.930130756,0.914601109,0.899724925,0.865085264,0.833604004,0.804792313,0.79553368,0.778265663,0.753716157,0.730893475,0.709591388,0.689638008,0.67088859,0.653220122,0.620718845,0.591449473,0.564889433,0.540631077,0.518350471,0.49778608,0.478723823,0.460986327,0.444425066,0.428914476,0.400632156,0.375448354,0.363849939,0.352840209,0.33240305,0.313817639,0.296827972,0.281225816,0.273890263,0.266839674,0.253526741,0.24116694,0.229658414,0.218914074,0.208858931,0.199427987,0.190564571,0.170577243,0.153210856,0.137993244,0.124563169,0.112638735,0.101996197,0.092455332,0.083869096,0.076116141,0.069095312,-0.339359896,-0.275614397,0.802195786,0.73284911
SA(0.4),0.73214099,0.720453636,0.717268819,0.712007821,0.704152344,0.702049043,0.69768719,0.690783765,0.688394058,0.678445536,0.673266487,0.667973706,0.665290148,0.662584776,0.657117598,0.651590334,0.637630115,0.62369891,0.610085537,0.604792757,0.597072225,0.58492876,0.573906899,0.564235143,0.556114004,0.549711847,0.5451614,0.544886024,0.573468877,0.600145209,0.607812648,0.625150069,0.648677281,0.67088859,0.691920392,0.711888797,0.730893475,0.749020638,0.782933467,0.814125126,0.828825808,0.842985873,0.869827429,0.882571958,0.894902803,0.918420221,0.940553141,0.951146963,0.961447608,0.981227757,1,0.982143749,0.965123548,0.95690476,0.948869434,0.933319822,0.918420221,0.88370965,0.852143865,0.823237813,0.813945363,0.796609683,0.771953571,0.749020638,0.727605773,0.707537939,0.688673046,0.67088859,0.638155288,0.608655562,0.581868202,0.557386386,0.534886661,0.514107751,0.494835686,0.476893113,0.460131457,0.444425066,0.415764461,0.390219222,0.37844605,0.367265349,0.346497054,0.327594039,0.310299317,0.294403756,0.28692561,0.27973504,0.26614962,0.253526741,0.241763931,0.230773543,0.220480078,0.210818074,0.201730433,0.181209976,0.163345567,0.147660731,0.133790669,0.121450509,0.110413994,0.100498762,0.091555933,0.083462572,0.076116141,-0.328371651,-0.26556015,0.791403462,0.741042442
SA(0.42),0.721227497,0.709239954,0.705973335,0.700577208,0.692519964,0.690362639,0.685888753,0.678808013,0.676356927,0.666152877,0.660840804,0.655412078,0.652659593,0.649884734,0.644277132,0.6386079,0.624289113,0.610000086,0.596037054,0.590608328,0.582689494,0.570234125,0.558929168,0.549008993,0.540679263,0.534112667,0.529445341,0.529058787,0.557386386,0.583842304,0.591449473,0.608655562,0.632015301,0.654079563,0.674981778,0.69483564,0.713738839,0.731775937,0.765537574,0.796609683,0.811260392,0.825376138,0.852143865,0.86485797,0.877162197,0.900636495,0.922737947,0.933319822,0.943610778,0.963377645,0.982143749,1,0.982974497,0.974751292,0.966710481,0.951146963,0.936229961,0.901463292,0.869827429,0.840841074,0.831519497,0.814125126,0.789375673,0.766345369,0.744830232,0.724660092,0.705691529,0.687802561,0.654859262,0.625150069,0.598155242,0.573468877,0.550768083,0.529791917,0.510326586,0.49219481,0.475248019,0.459360519,0.430349459,0.404468773,0.392533223,0.381193551,0.36011707,0.34091813,0.323338894,0.307169445,0.29955811,0.292236741,0.278396572,0.26552758,0.253526741,0.242305906,0.231789114,0.221910483,0.212612531,0.191591671,0.173259384,0.157135252,0.142851208,0.130119644,0.118711985,0.108443896,0.099164799,0.090750289,0.083096545,-0.317919637,-0.255996553,0.780714984,0.748285714
SA(0.44),0.710771946,0.698509884,0.69516846,0.68964876,0.681407003,0.679200275,0.674623935,0.667381045,0.664873828,0.654436103,0.649002383,0.643449338,0.64063382,0.637795416,0.632059398,0.626260339,0.611613649,0.5969974,0.582714611,0.577161566,0.569061389,0.556320789,0.544756946,0.534609597,0.526089114,0.519372141,0.514597933,0.514107751,0.54218356,0.568421463,0.575968905,0.593044663,0.616237783,0.638155288,0.658927737,0.678666491,0.697467317,0.715413185,0.749020638,0.779969532,0.794568242,0.808637539,0.835326922,0.848008242,0.860283437,0.88370965,0.905774535,0.916341876,0.926620538,0.946368872,0.965123548,0.982974497,1,0.991775027,0.983731373,0.968159219,0.953230054,0.918420221,0.886726936,0.857672622,0.84832604,0.830880874,0.806049774,0.782933467,0.761329113,0.741067416,0.722005639,0.704022334,0.67088859,0.640988498,0.613803873,0.588929806,0.56604404,0.544886024,0.525242199,0.506935407,0.489817126,0.473761661,0.444425066,0.418232226,0.406145397,0.394657517,0.373293447,0.35381805,0.335972759,0.319546964,0.311810897,0.304366988,0.290288033,0.2771882,0.26496397,0.253526741,0.242800136,0.232717891,0.223222173,0.201730433,0.182957479,0.166419277,0.151744754,0.138643775,0.126885627,0.116284147,0.106687183,0.097968964,0.090024478,-0.307953942,-0.246877939,0.77014842,0.754677419
SA(0.45),0.705703902,0.693313385,0.689936956,0.684359432,0.676031336,0.673801491,0.66917721,0.661858444,0.659324962,0.648777893,0.643287249,0.637676031,0.634831018,0.63196288,0.626166772,0.620306963,0.605506836,0.590737469,0.576305055,0.570693838,0.562508805,0.549634736,0.537949751,0.5276961,0.519086357,0.512299018,0.507474796,0.506935407,0.534886661,0.561016516,0.568534322,0.585545344,0.608655562,0.630499893,0.651207495,0.67088859,0.689638008,0.707537939,0.741067416,0.771953571,0.786525645,0.800571042,0.827219805,0.839883971,0.852143865,0.875544416,0.897589344,0.908148566,0.918420221,0.93815755,0.95690476,0.974751292,0.991775027,1,0.991955807,0.976381098,0.961447608,0.926620538,0.894902803,0.865818676,0.856460985,0.838993091,0.814125126,0.790969673,0.769324461,0.749020638,0.729915809,0.711888797,0.678666491,0.648677281,0.621403788,0.596441626,0.573468877,0.552225207,0.532497192,0.514107751,0.496908402,0.48077346,0.451282648,0.424941727,0.41278307,0.401224784,0.379724,0.36011707,0.342145101,0.325597173,0.317801651,0.310299317,0.296106467,0.282896475,0.270565595,0.259025014,0.248198163,0.2380186,0.228428328,0.206711338,0.187727449,0.170990929,0.15612929,0.142851208,0.130924962,0.120163523,0.110413994,0.101549959,0.093465842,-0.303139721,-0.242472925,0.76491578,0.757584036
SA(0.46),0.700736547,0.688223049,0.684813108,0.679180225,0.670769469,0.668517492,0.663847313,0.656455906,0.653897277,0.643245525,0.637700384,0.632033473,0.629160222,0.626263616,0.62040998,0.61449201,0.599544986,0.584629027,0.570053366,0.564386455,0.556120182,0.543118333,0.53131737,0.520961947,0.512266749,0.505412043,0.500539939,0.499952971,0.527780578,0.553803051,0.561291379,0.578237975,0.601265601,0.623036937,0.643679763,0.663303178,0.682001092,0.699854924,0.733305945,0.764128719,0.778673789,0.792694891,0.819302184,0.831948743,0.84419287,0.867566791,0.889590759,0.900141349,0.910405481,0.930130756,0.948869434,0.966710481,0.983731373,0.991955807,1,0.984423811,0.969487068,0.934645419,0.902905848,0.873794465,0.864426522,0.846937544,0.82203515,0.798842926,0.777159172,0.756815477,0.737669792,0.719601214,0.686294466,0.65622006,0.628861437,0.603814749,0.580758432,0.559432381,0.539623317,0.521154248,0.503876738,0.487665122,0.458025411,0.431541388,0.419313278,0.40768689,0.386053802,0.366319514,0.348224827,0.331558532,0.323705374,0.316146389,0.301843076,0.288526212,0.276091833,0.264450927,0.253526741,0.243252664,0.233570544,0.211634678,0.192445732,0.175516347,0.160472678,0.147022255,0.134932384,0.124015206,0.114117104,0.105111039,0.096890888,-0.298431316,-0.238164733,0.759719226,0.760313192
SA(0.48),0.691088066,0.678343968,0.674871188,0.669134502,0.660568752,0.658275275,0.653519034,0.645991417,0.643385638,0.632537594,0.626890267,0.621118926,0.618192726,0.615242741,0.609281234,0.603254207,0.588031738,0.572840906,0.557996644,0.552225302,0.543806698,0.53056525,0.518546818,0.508000564,0.49914513,0.492164105,0.487202217,0.486524682,0.514107751,0.539917508,0.547347381,0.564166108,0.587029574,0.608655562,0.629169161,0.648677281,0.667272024,0.68503331,0.718326261,0.749020638,0.763510742,0.777482223,0.804004321,0.816614462,0.828825808,0.852143865,0.874123194,0.88465513,0.894902803,0.914601109,0.933319822,0.951146963,0.968159219,0.976381098,0.984423811,1,0.985059706,0.950196236,0.918420221,0.889261419,0.879875348,0.86234876,0.837384284,0.814125126,0.792370729,0.771953571,0.752732299,0.734586559,0.701122431,0.67088859,0.64337016,0.618164411,0.59495052,0.573468877,0.553506519,0.534886661,0.517460984,0.501103886,0.471181311,0.444425066,0.432064722,0.420308605,0.398423315,0.37844605,0.36011707,0.343224645,0.335261326,0.327594039,0.313079465,0.29955811,0.28692561,0.275092584,0.263981937,0.253526741,0.243668555,0.221312905,0.201730433,0.184430714,0.169037342,0.155255685,0.142851208,0.131634476,0.121450509,0.112171083,0.103689039,-0.289314034,-0.229822417,0.749440504,0.765282472
SA(0.5),0.681797112,0.668841295,0.665310822,0.659478831,0.650770778,0.648439199,0.643603942,0.635951268,0.633302199,0.622273935,0.616532789,0.610665567,0.607690755,0.604691761,0.598631215,0.59250406,0.577028699,0.5615855,0.546494629,0.540627407,0.532068944,0.518607514,0.506389418,0.495667959,0.486665409,0.479568408,0.474524087,0.473761661,0.501103886,0.526703728,0.534075837,0.550768083,0.573468877,0.59495052,0.615335493,0.634728577,0.653220122,0.67088859,0.704022334,0.734586559,0.749020638,0.762941338,0.789375673,0.801948007,0.814125126,0.837384284,0.859315786,0.869827429,0.880056979,0.899724925,0.918420221,0.936229961,0.953230054,0.961447608,0.969487068,0.985059706,1,0.965123548,0.933319822,0.904122184,0.894720864,0.877162197,0.852143865,0.828825808,0.807008612,0.786525645,0.767236253,0.749020638,0.715413185,0.68503331,0.657367871,0.632015301,0.608655562,0.587029574,0.566924733,0.548164486,0.530600664,0.514107751,0.483920681,0.456909429,0.444425066,0.432547197,0.410424991,0.390219222,0.371669693,0.354564221,0.346497054,0.338727633,0.324013731,0.310299317,0.297479665,0.285465059,0.274178095,0.263551559,0.253526741,0.230773543,0.210818074,0.193167084,0.177441795,0.163345567,0.150642157,0.139140658,0.128684818,0.119145306,0.110413994,-0.280568991,-0.221820699,0.73932323,0.76966683
SA(0.55),0.659969269,0.646556012,0.642900885,0.63686298,0.627847465,0.625433563,0.620427584,0.612504712,0.60976211,0.598344463,0.59240061,0.58632623,0.583246383,0.580141502,0.573866971,0.567523481,0.551501719,0.535513256,0.51988956,0.51381518,0.504954536,0.491017814,0.478368325,0.467268314,0.457947905,0.450600324,0.4453779,0.444425066,0.471181311,0.496268885,0.503499746,0.51988223,0.54218356,0.563309583,0.583376577,0.602484271,0.620718845,0.638155288,0.67088859,0.701122431,0.715413185,0.729203247,0.75540974,0.767882894,0.779969532,0.803070986,0.824871785,0.835326922,0.845505278,0.865085264,0.88370965,0.901463292,0.918420221,0.926620538,0.934645419,0.950196236,0.965123548,1,0.968159219,0.938896292,0.929467545,0.911849252,0.886726936,0.863291647,0.841346812,0.820728019,0.80129637,0.782933467,0.749020638,0.718326261,0.690341686,0.664668406,0.640988498,0.619044346,0.598624362,0.579552695,0.56168165,0.544886024,0.514107751,0.486524682,0.473761661,0.461609894,0.438953855,0.418232226,0.399183969,0.381596024,0.373293447,0.365292357,0.350125933,0.335972759,0.32272736,0.310299317,0.298610569,0.28759329,0.2771882,0.253526741,0.232717891,0.214262235,0.197775786,0.182957479,0.169567279,0.157411015,0.146329604,0.13619124,0.126885627,-0.260151281,-0.203138488,0.71479174,0.778527933
SA(0.6),0.639881174,0.626096579,0.622340262,0.616135202,0.606870097,0.604389369,0.599244802,0.59110259,0.588284061,0.576550323,0.570441918,0.564199373,0.561034262,0.557843425,0.551395187,0.544876081,0.528410767,0.511979673,0.495923445,0.489680899,0.480574954,0.466252402,0.45325272,0.441845413,0.432266974,0.42471598,0.419348976,0.418232226,0.444425066,0.469018307,0.476112532,0.49219481,0.514107751,0.534886661,0.554642034,0.573468877,0.591449473,0.608655562,0.640988498,0.67088859,0.68503331,0.698689454,0.724660092,0.737029447,0.749020638,0.771953571,0.793611881,0.804004321,0.814125126,0.833604004,0.852143865,0.869827429,0.886726936,0.894902803,0.902905848,0.918420221,0.933319822,0.968159219,1,0.970708559,0.96126479,0.943610778,0.918420221,0.894902803,0.872864754,0.852143865,0.832602986,0.814125126,0.779969532,0.749020638,0.720774437,0.69483564,0.67088859,0.648677281,0.627991281,0.608655562,0.590523022,0.573468877,0.54218356,0.514107751,0.501103886,0.488714973,0.465595637,0.444425066,0.424941727,0.406931992,0.398423315,0.390219222,0.374655777,0.36011707,0.346497054,0.333704764,0.321661623,0.310299317,0.29955811,0.275092584,0.253526741,0.234356066,0.217192225,0.201730433,0.187727449,0.174986327,0.163345567,0.152671248,0.142851208,-0.241511373,-0.186082966,0.691419963,0.785091447
SA(0.65),0.621271236,0.607185192,0.60334673,0.597005975,0.587538256,0.585003277,0.579746207,0.571425937,0.568545771,0.556555434,0.550313447,0.543934386,0.54070006,0.537439443,0.530850192,0.524188523,0.507363137,0.490572719,0.474165365,0.467786304,0.458481226,0.443845461,0.430561495,0.418904727,0.409116821,0.401400699,0.395916327,0.394657517,0.420308605,0.444425066,0.451387242,0.467178948,0.488714973,0.509155953,0.528606963,0.547158581,0.564889433,0.581868202,0.613803873,0.64337016,0.657367871,0.67088859,0.696619,0.708881789,0.720774437,0.743531804,0.765039638,0.775365094,0.785423891,0.804792313,0.823237813,0.840841074,0.857672622,0.865818676,0.873794465,0.889261419,0.904122184,0.938896292,0.970708559,1,0.990550869,0.972879808,0.947649033,0.924077123,0.901973058,0.881176803,0.86155294,0.842985873,0.808637539,0.777482223,0.749020638,0.722860812,0.698689454,0.67625227,0.655340076,0.635778763,0.617421904,0.600145209,0.568421463,0.539917508,0.526703728,0.514107751,0.490582916,0.469018307,0.449152169,0.430770542,0.422079887,0.413696391,0.397781651,0.382901299,0.368948857,0.35583294,0.343474564,0.331805032,0.320764238,0.295580933,0.273338019,0.253526741,0.235755115,0.219715204,0.205161039,0.191893297,0.179748397,0.168590593,0.158306109,-0.224364319,-0.170393406,0.669256118,0.790015173
SA(0.667),0.615242648,0.601067747,0.597205071,0.590824317,0.581296874,0.578745904,0.573455671,0.565082914,0.56218458,0.550118605,0.543837243,0.537417942,0.534163212,0.530882027,0.52425121,0.517547518,0.500615994,0.483719659,0.467208803,0.460789503,0.451425726,0.436697636,0.423329872,0.41159957,0.401749921,0.393985123,0.388466155,0.387163363,0.412634991,0.436593234,0.443511537,0.459206617,0.48061711,0.500945335,0.520294599,0.538754037,0.556401077,0.573303406,0.605105078,0.634558271,0.648505996,0.661980552,0.687628757,0.699854924,0.711713605,0.734410171,0.755865525,0.766167483,0.776204435,0.79553368,0.813945363,0.831519497,0.84832604,0.856460985,0.864426522,0.879875348,0.894720864,0.929467545,0.96126479,0.990550869,1,0.982326674,0.957087545,0.93350237,0.911381057,0.890564296,0.870917256,0.852324811,0.817920589,0.786704386,0.758178531,0.731952192,0.707712899,0.685206957,0.664225624,0.644595117,0.626169255,0.608823931,0.576964559,0.548327707,0.535048629,0.522388161,0.498736823,0.477049048,0.45706306,0.43856483,0.429817061,0.421377226,0.405352075,0.390364236,0.37630711,0.363089195,0.350631391,0.338864886,0.327729469,0.302319226,0.279861967,0.259847664,0.241883226,0.225659756,0.21093045,0.197495253,0.185189947,0.173878218,0.163445791,-0.218833557,-0.165332757,0.661998436,0.791402037
SA(0.7),0.603933331,0.589603365,0.585698434,0.579247878,0.569616211,0.567037335,0.56168923,0.55322488,0.55029484,0.538096871,0.531746794,0.52525727,0.521966935,0.518649856,0.511946502,0.505169475,0.48805273,0.470971559,0.454280085,0.447790561,0.43832435,0.423435143,0.409921144,0.39806252,0.388105121,0.380255381,0.374676039,0.373293447,0.398423315,0.422079887,0.428914476,0.444425066,0.465595637,0.485708097,0.504862423,0.523145024,0.540631077,0.557386386,0.588929806,0.618164411,0.632015301,0.645400288,0.67088859,0.68304333,0.69483564,0.717413044,0.7387651,0.749020638,0.759014327,0.778265663,0.796609683,0.814125126,0.830880874,0.838993091,0.846937544,0.86234876,0.877162197,0.911849252,0.943610778,0.972879808,0.982326674,1,0.974751292,0.951146963,0.92899869,0.908148566,0.888462884,0.869827429,0.835326922,0.804004321,0.775365094,0.749020638,0.724660092,0.702030943,0.680925323,0.661170104,0.642619597,0.625150069,0.593044663,0.564166108,0.550768083,0.537990028,0.514107751,0.49219481,0.471989449,0.453277561,0.444425066,0.43588188,0.419654061,0.404468773,0.390219222,0.376813701,0.364172914,0.352227856,0.34091813,0.31508952,0.292236741,0.271847503,0.253526741,0.236963837,0.221910483,0.208165307,0.195562931,0.183966017,0.173259384,-0.208488627,-0.155867143,0.64831142,0.793759398
